PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2021/10/19,00:17.5,2021/10/19,00:17.5,1,1,"Ginji, Miura",1000073786,Right,HOS_HOS,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,139.49796,-2.963495,-2.007523,2132.526134,206.905014,1:00,1.588582,0.428966,1.89707,-41.6439,51.9591,24.8031,0.337466,0.112192,127.46656,-6.108083,-0.244717,0.436918,,,,,,,,,,,,-14.2408,29.9553,-0.384611,15.24,1.518414,1.225117,-38.325348,-2.11066,-2.731691,7.88202,-4.060562,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,121f11e0-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,138.83624,,,12.03139,,,,16.54222,-38.592234,3.94101,1.587553,-1.973168,-2.030281,-0.427659,1.317612,-1.365846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
2,2021/10/19,00:34.2,2021/10/19,00:34.2,1,2,"Ginji, Miura",1000073786,Right,HOS_HOS,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.60853,-2.085933,-3.138634,2139.796194,215.634519,1:15,1.596528,0.368621,1.925016,-39.3935,49.8387,33.6381,0.615847,-0.177025,130.12752,-5.077026,-0.747034,0.426595,,,,,,,,,,,,-19.618,28.2264,-0.300344,15.24,1.547574,1.985233,-39.18147,-1.546043,-3.935056,8.201615,-4.144897,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,1d436530-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,142.19586,,,12.48101,,,,16.514343,-39.447318,4.100808,1.59551,-1.41169,-2.072448,-0.366761,2.112784,-1.967528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
3,2021/10/19,00:48.3,2021/10/19,00:48.3,1,3,"Ginji, Miura",1000073786,Right,HOS_HOS,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.92192,-2.733204,-3.727129,2147.919754,218.554649,1:15,1.58236,0.42014,1.983412,-44.5823,43.4358,32.4058,0.369797,-0.299836,131.06732,-6.08618,-1.416386,0.423683,,,,,,,,,,,,-19.5707,25.5099,-0.342335,15.24,1.521641,2.408769,-39.258227,-2.017875,-3.955307,7.956533,-4.651002,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,245df010-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,143.17322,,,11.85461,,,,16.456517,-39.504011,3.978266,1.581756,-1.874202,-2.325501,-0.418631,2.530951,-1.977654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
4,2021/10/19,01:02.1,2021/10/19,01:02.1,1,4,"Ginji, Miura",1000073786,Right,HOS_HOS,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,2,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,131.10938,-0.479149,-2.683913,1875.552512,145.574136,10:45,1.544747,0.479696,1.835889,-87.3514,18.5547,-10.5845,0.535819,-0.384364,121.04411,-6.839276,-3.432679,0.464745,,,,,,,,,,,,3.6632,10.8497,-0.414968,15.24,1.527599,1.73833,-36.067985,-0.625645,0.626639,6.537819,-7.950679,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,2cae89f0-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,130.52306,,,10.06527,,,,16.603923,-36.314374,3.26891,1.545531,-0.326011,-3.975339,-0.480035,1.714714,0.31332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
5,2021/10/19,01:17.0,2021/10/19,01:16.9,1,5,"Ginji, Miura",1000073786,Right,HOS_HOS,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,3,1,Fastball,Sinker,BallCalled,Walk,Undefined,,Undefined,0,0,,141.58745,-2.635123,-3.040306,2060.445729,218.9977,1:15,1.563772,0.416368,1.88539,-46.9725,44.2635,33.3713,0.350867,-0.106365,129.09988,-6.156002,-0.67234,0.431358,,,,,,,,,,,,-19.475,25.7504,-0.348385,15.24,1.5002,1.903584,-38.876455,-1.947674,-3.835879,8.266679,-4.734736,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,358ae910-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,140.6257,,,12.48757,,,,16.554121,-39.154893,4.133339,1.563116,-1.788199,-2.367368,-0.414677,2.032784,-1.91794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
6,2021/10/19,02:11.2,2021/10/19,02:11.2,2,1,"Ginji, Miura",1000073786,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,140.37371,-3.571295,-3.178392,2016.101344,215.398611,1:15,1.575405,0.442836,1.859937,-43.4289,49.628,33.082,0.131591,-0.123181,128.3756,-6.827707,-0.835259,0.435641,,,,,,,,,,,,-19.4728,29.1632,-0.370428,15.24,1.488778,1.982949,-38.515491,-2.54925,-3.773518,7.939944,-4.15529,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,55ccd080-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,139.24305,,,11.99811,,,,16.580064,-38.79076,3.969972,1.57466,-2.405191,-2.077645,-0.441443,2.113773,-1.886759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
7,2021/10/19,02:35.1,2021/10/19,02:35.1,2,2,"Ginji, Miura",1000073786,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,128.0734,-1.261925,-3.060494,1946.512543,172.752509,11:45,1.54889,0.452058,1.832712,-85.8858,25.3024,-2.7951,0.333158,-0.440853,118.31,-7.516143,-3.258151,0.476194,,,,,,,,,,,,-0.608,14.8848,-0.378656,15.24,1.513018,1.894811,-35.212143,-1.08331,-0.099077,6.26004,-7.380958,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,641b3aa0-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,127.38506,,,9.7634,,,,16.607166,-35.454365,3.13002,1.54941,-0.797716,-3.690479,-0.452047,1.898644,-0.049539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
8,2021/10/19,02:56.8,2021/10/19,02:56.8,2,3,"Ginji, Miura",1000073786,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,2,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,129.77629,-1.733251,-1.843803,1949.0106,178.595269,12:00,1.551377,0.443079,1.782687,-78.1452,31.6208,-0.6869,0.278619,-0.086183,118.7996,-7.4478,-1.892314,0.473139,,,,,,,,,,,,-1.0057,18.5198,-0.397335,15.24,1.502927,1.151195,-35.664117,-1.363703,-0.166609,6.993957,-6.738628,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,71102f40-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,128.20758,,,10.97669,,,,16.656878,-35.940902,3.496978,1.551619,-1.097023,-3.369314,-0.443024,1.157788,-0.083305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
9,2021/10/19,03:27.4,2021/10/19,03:27.4,2,4,"Ginji, Miura",1000073786,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,141.15158,-1.709947,-1.432368,2182.388859,213.777638,1:15,1.580569,0.45818,1.873626,-43.2484,48.2865,30.3038,0.666206,0.357724,128.79104,-4.970181,0.719058,0.432064,,,,,,,,,,,,-16.6391,27.0639,-0.426746,15.24,1.538173,0.822965,-38.821067,-1.297336,-3.27232,8.144544,-4.484131,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,832da2c0-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,140.3959,,,12.36053,,,,16.565736,-39.098213,4.072272,1.579723,-1.144748,-2.242065,-0.456645,0.934317,-1.63616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
10,2021/10/19,03:48.4,2021/10/19,03:48.4,2,5,"Ginji, Miura",1000073786,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,2,2,Cutter,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,1,128.00257,-3.282423,-3.071603,2058.433249,167.367858,11:30,1.56765,0.444515,1.76361,-89.9183,22.6788,-4.3227,-0.264651,-0.470527,118.76183,-9.745319,-3.376377,0.479202,,,,,,,,,,,,0.1719,14.6849,-0.366987,15.24,1.478433,1.90425,-35.144047,-2.350831,0.027878,6.304406,-7.42545,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20211019-JinguStadium-1,8fc50e10-3091-11ec-b96f-eb9a63dd5564,8f6b97e5-794b-40c8-86bf-cdc51ed3a661,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,126.58555,,,9.24074,,,,16.677054,-35.400898,3.152203,1.568047,-2.048307,-3.712725,-0.444546,1.903115,0.013939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,21A
