PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2021/10/23,07:02.9,2021/10/23,07:02.9,1,1,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.07719,-1.862894,-1.600462,1954.837308,206.076616,12:45,2.042856,0.619054,1.927694,-44.1423,44.3804,20.4984,1.07814,0.374679,131.4571,-5.160727,-0.140441,0.424895,,,,,,,,,,,,-11.6084,25.0268,-0.584518,15.24,1.998752,0.99627,-39.12984,-1.416912,-2.35419,7.139969,-4.731186,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,0f949a90-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,142.76457,,,10.6201,,,,16.512042,-39.361263,3.569985,2.042192,-1.263563,-2.365593,-0.618047,1.072575,-1.177095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
2,2021/10/23,07:12.7,2021/10/23,07:12.7,1,2,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.50746,-3.222417,-2.897974,1910.89286,209.520782,1:00,2.033621,0.555601,1.900647,-55.1515,34.8638,18.2654,0.573952,-0.077255,131.06341,-7.279249,-1.600182,0.428462,,,,,,,,,,,,-11.3371,20.9696,-0.490784,15.24,1.956922,1.884015,-38.893922,-2.390432,-2.267089,7.202783,-5.613333,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,155ed7b0-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,141.57602,,,10.44405,,,,16.539443,-39.133827,3.601392,2.033427,-2.203467,-2.806667,-0.554793,1.959525,-1.133545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
3,2021/10/23,07:23.3,2021/10/23,07:23.3,1,3,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,120.21855,1.940075,1.482345,2753.129623,61.272398,8:00,1.979468,0.62648,1.726038,-150.6646,-24.1866,-50.216,1.024614,0.545718,112.18572,-8.838357,-2.056888,0.507881,,,,,,,,,,,,26.381,-12.3499,-0.660831,15.24,2.017975,-0.639638,-33.130138,0.54409,3.836834,5.095329,-11.602814,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,1b9d5a70-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,119.43737,,,8.03284,,,,16.715778,-33.356337,2.547664,1.982388,1.059177,-5.801407,-0.628654,-0.809968,1.918417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
4,2021/10/23,07:40.3,2021/10/23,07:40.3,1,4,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,141.48886,-2.466152,-1.784,1843.898488,206.575444,1:00,2.036478,0.568085,1.990252,-45.0874,44.3832,20.8031,0.895301,0.277144,129.82479,-5.859306,-0.296453,0.427164,,,,,,,,,,,,-12.0701,25.8056,-0.531272,15.24,1.981802,1.115832,-38.924743,-1.814848,-2.397972,7.827073,-4.67983,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,25d48ea0-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,142.00627,,,11.66406,,,,16.449103,-39.167117,3.913537,2.035757,-1.669932,-2.339915,-0.566974,1.190088,-1.198986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
5,2021/10/23,07:55.5,2021/10/23,07:55.5,1,5,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,143.35734,-2.843771,-1.914728,1871.976774,216.805674,1:15,2.020729,0.537874,2.00233,-46.6255,40.4,28.2037,0.758849,0.284752,131.68143,-6.339001,0.103879,0.421287,105.43438,33.991602,-124.82618,3808.465049,-22.246304,10.502424,-25.084322,54.482351,,-137.279495,2.795652,-16.1603,24.0374,-0.499085,15.24,1.958652,1.190135,-39.438194,-2.108689,-3.295773,8.036491,-4.904411,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,2f4899e0-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,143.9874,10.788655,,11.67591,,,,16.437566,-39.681476,4.018246,2.020239,-1.960222,-2.452205,-0.536624,1.289906,-1.647887,-0.198635,0.67033,-0.271331,,-0.19865,-13.866861,-0.582059,0.254745,-0.076899,0.03246,-0.009578,0.001507,-9.8e-05,0.670317,16.374097,-7.423216,0.776769,-0.140972,0.013746,0.009014,-0.003762,0.000423,-0.271474,-19.925688,2.506642,0.126499,-0.339482,0.30438,-0.133254,0.028486,-0.002412,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
6,2021/10/23,08:15.3,2021/10/23,08:15.3,1,6,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,121.86779,2.327443,1.585458,2518.93908,71.582575,8:30,1.988182,0.5915,1.770387,-139.9802,-16.3701,-60.0664,1.248687,0.440333,112.41727,-7.763521,-2.655425,0.50209,,,,,,,,,,,,31.5489,-8.6436,-0.626918,15.24,2.036471,-0.663394,-33.545185,0.831537,4.658977,5.766424,-11.083089,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,3abb5b50-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,120.81498,,,9.45052,,,,16.670872,-33.790257,2.883212,1.991121,1.302567,-5.541544,-0.594516,-0.8614,2.329488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
7,2021/10/23,08:32.3,2021/10/23,08:32.3,1,7,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,142.95063,-1.79312,-3.119132,1914.185897,203.063132,12:45,1.997332,0.540056,2.047152,-50.0142,35.5006,14.1999,0.996705,-0.187826,133.53844,-5.507444,-2.101966,0.417614,,,,,,,,,,,,-9.2091,20.4856,-0.477706,15.24,1.958643,2.084084,-39.385248,-1.397153,-1.910054,6.492102,-5.55776,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,44c2ccf0-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,145.25369,,,9.41219,,,,16.393082,-39.57486,3.246051,1.997078,-1.234829,-2.77888,-0.53939,2.139871,-0.955027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.80779,,,1.015967,,,,-0.166833,1.587461,-0.362647,21.484754,0.53476,-16.547635,-0.152691,22.894147,-1.572835,1.596344,2.919836,-3.903054,-0.386864,-18.111267,2.171862,鈴木 隆行,21A
8,2021/10/23,09:02.3,2021/10/23,09:02.3,2,1,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,114.36792,4.005569,1.175793,2634.332742,30.36802,7:00,1.988368,0.584847,1.808278,-171.1401,-31.6586,-20.845,1.411745,0.708933,105.84091,-8.322815,-0.297971,0.533351,,,,,,,,,,,,11.3682,-17.3321,-0.612088,15.24,2.074517,-0.560389,-31.45615,1.595956,1.482788,4.851445,-12.067331,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,56c8c0d0-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,113.7338,,,8.52701,,,,16.633226,-31.670296,2.425723,1.992314,2.128617,-6.033666,-0.585908,-0.62584,0.741394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
9,2021/10/23,09:14.6,2021/10/23,09:14.6,2,2,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,143.15471,-2.695283,-2.555422,1886.371843,202.200769,12:45,2.001012,0.527229,1.993688,-43.6609,42.6197,16.4431,0.80965,-0.023164,133.12794,-5.951655,-1.3805,0.41948,150.18294,-2.71462,15.829979,,,,,10.78822,,16.12123,0.265168,-10.1808,24.7684,-0.474111,15.24,1.941719,1.686206,-39.415761,-1.997681,-2.103507,6.927266,-4.689133,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,5e03f310-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,144.60763,0.81368,,10.02677,,,,16.446687,-39.627268,3.463633,2.000527,-1.85451,-2.344567,-0.526575,1.750431,-1.051754,0.062239,0.81368,0.029894,234.685794,0.06284,40.06027,-4.581656,,,,,,,0.813866,-1.985091,-4.091149,,,,,,,0.029948,11.364352,-0.68119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
10,2021/10/23,09:47.8,2021/10/23,09:47.8,3,1,"Rai, Ohgiya",1000073791,Right,HOS_HOS,"Shuhei, Ohto",1000101206,Right,TOK,Undefined,1,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,122.04839,0.016504,-0.570218,2456.727509,65.403073,8:15,1.965858,0.600538,1.848472,-136.6246,-14.5153,-39.5702,0.604268,0.043985,113.17423,-9.835635,-3.382979,0.499033,,,,,,,,,,,,20.0295,-6.3768,-0.584581,15.24,1.957549,0.49949,-33.62935,-0.484365,2.96436,5.953196,-10.750412,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20211023-JinguStadium-2,71c52b80-33bf-11ec-9e0f-e95daf67c27a,9a4172e2-d13c-42d2-a969-d14f10df394a,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,121.55514,,,8.87415,,,,16.592373,-33.867906,2.976598,1.968328,-0.053576,-5.375206,-0.602217,0.380703,1.48218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,21A
