PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2021/10/9,18:16.5,2021/10/9,18:16.5,1,1,"Takeru, Suzuki",1000091927,Left,TOK,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,136.19711,-1.628371,3.464206,1791.439657,158.419901,11:15,1.806536,-0.5236,1.902027,-54.8773,43.2096,-15.8428,0.798997,0.293097,124.57612,-5.721607,2.340352,0.44726,,,,,,,,,,,,10.6162,24.4998,0.445764,15.24,1.766201,-2.190586,-37.408219,-1.244867,1.94288,7.410998,-5.322922,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,ed635900-28b7-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,135.6258,,,11.62099,,,,16.537076,-37.664308,3.705499,1.80604,-1.060932,-2.661461,0.52262,-2.257723,0.97144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
2,2021/10/9,18:26.7,2021/10/9,18:26.7,1,2,"Takeru, Suzuki",1000091927,Left,TOK,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,0,1,Cutter,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,119.41064,0.314956,3.079419,1692.0723,258.340811,2:30,1.716438,-0.586851,1.78947,-124.6394,7.2752,11.3935,0.559341,0.399729,107.89894,-8.754873,3.88306,0.518682,,,,,,,,,,,,-3.1108,4.9902,0.510081,15.24,1.715746,-1.811008,-32.742262,-0.262353,-0.426621,6.832617,-9.12228,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,f39f1ca0-28b7-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,116.95032,,,11.5117,,,,16.649185,-33.03502,3.416309,1.718614,0.12851,-4.56114,0.587286,-1.792728,-0.21331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
3,2021/10/9,18:36.6,2021/10/9,18:36.6,1,3,"Takeru, Suzuki",1000091927,Left,TOK,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,1,1,Fastball,Changeup,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,133.14788,-0.858643,2.886749,1798.205327,167.375899,11:30,1.789778,-0.522108,1.863321,-53.5718,49.776,-10.3831,1.011754,0.188288,121.26131,-4.876915,2.151539,0.459098,134.93125,-6.173969,-2.731519,,,,,7.402656,,-4.11834,0.188534,7.5184,27.3819,0.455249,15.24,1.766329,-1.797917,-36.586795,-0.719497,1.310194,7.390689,-5.034961,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,f97c6c90-28b7-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.12867,0.986181,,11.88656,,,,16.576098,-36.855705,3.695344,1.789175,-0.536301,-2.517481,0.521533,-1.845588,0.655097,0.459564,0.986181,-0.17624,21.495139,0.459559,37.221525,-2.631853,,,,,,,0.986301,-4.039374,-6.327286,,,,,,,-0.176217,-1.777419,-0.572099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
4,2021/10/9,19:44.8,2021/10/9,19:44.8,2,1,"Takeru, Suzuki",1000091927,Left,TOK,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,1,136.13517,-0.913282,3.762325,1659.94807,151.316639,11:00,1.776322,-0.485848,1.913989,-59.326,37.4644,-19.0154,0.925915,0.382485,126.00855,-5.298457,2.413122,0.444294,,,,,,,,,,,,12.1931,20.9038,0.402207,15.24,1.752216,-2.377035,-37.444607,-0.80058,2.265355,6.507313,-5.922928,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,220acf30-28b8-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,136.53117,,,10.12663,,,,16.525975,-37.667427,3.253657,1.776157,-0.59777,-2.961464,0.484928,-2.454604,1.132678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
5,2021/10/9,20:18.6,2021/10/9,20:18.6,2,2,"Takeru, Suzuki",1000091927,Left,TOK,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,0,1,0,Fastball,Changeup,InPlay,Undefined,LineDrive,GroundBall,Single,0,0,1,133.78862,-1.469804,2.946145,1833.218313,155.425388,11:15,1.786345,-0.540354,1.857919,-59.4976,42.1272,-17.8404,0.776373,0.112529,122.97998,-5.875689,1.682689,0.455255,157.14672,5.853645,-15.296683,2375.586796,31.716727,1.585084,-10.870832,46.645633,,-20.608477,1.261339,11.2667,23.726,0.472322,15.24,1.748025,-1.813373,-36.787053,-1.147992,2.002316,6.888457,-5.59007,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,363e5170-28b8-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,133.24406,1.958038,,10.80864,,,,16.58202,-37.037496,3.444228,1.786068,-0.944754,-2.795035,0.539574,-1.886171,1.001158,0.748897,0.758771,-0.009188,109.701956,0.845128,40.82535,-5.507972,,,,,,,0.773343,4.296982,-3.901495,,,,,,,0.034913,-11.954295,-0.88705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
6,2021/10/9,21:23.0,2021/10/9,21:23.0,3,1,"Takeru, Suzuki",1000091927,Left,TOK,"Kazuya, Maruyama",1000073566,Left,MEI_MEI,Undefined,1,Top,0,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,"1,2",134.56014,-1.723004,3.305701,1751.77004,162.099248,11:30,1.805282,-0.508807,1.896294,-58.5687,42.1962,-12.5625,0.734059,0.296306,122.90757,-6.083115,2.414569,0.453325,,,,,,,,,,,,8.9364,24.1404,0.434117,15.24,1.762415,-2.078041,-36.959702,-1.306947,1.591708,7.436996,-5.506893,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,5de64bb0-28b8-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,133.81139,,,11.65257,,,,16.543153,-37.220997,3.718498,1.804936,-1.113464,-2.753447,0.508111,-2.133965,0.795854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
7,2021/10/9,21:52.1,2021/10/9,21:52.1,3,2,"Takeru, Suzuki",1000091927,Left,TOK,"Kazuya, Maruyama",1000073566,Left,MEI_MEI,Undefined,1,Top,0,0,1,Slider,Curveball,InPlay,Undefined,Bunt,,Sacrifice,1,0,"1,2",118.32924,2.055275,1.421114,1849.803513,258.181703,2:30,1.724725,-0.694702,1.784994,-125.3309,5.706,8.5823,1.053869,-0.206358,108.94891,-7.031895,2.02688,0.516954,,,,,,,,,,,,-3.4329,2.6397,0.658931,15.24,1.766756,-0.843061,-32.550501,0.727273,-0.477207,5.4442,-9.439701,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,6ded8960-28b8-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,117.3413,,,9.38032,,,,16.655111,-32.78633,2.7221,1.726396,1.136176,-4.719851,0.695003,-0.822389,-0.238603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
8,2021/10/9,22:30.0,2021/10/9,22:30.0,4,1,"Takeru, Suzuki",1000091927,Left,TOK,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,1,Top,1,0,0,Cutter,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,"2,3",119.29607,0.166091,2.71738,1765.408151,218.998944,1:15,1.730653,-0.579579,1.808927,-124.5611,6.3302,1.364,0.53206,0.203025,108.46198,-8.891635,2.813823,0.516666,,,,,,,,,,,,1.5407,4.3305,0.513359,15.24,1.726269,-1.560394,-32.757064,-0.338246,0.212737,6.531586,-9.20868,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,84a3e5f0-28b8-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,117.40657,,,10.83409,,,,16.630686,-33.033195,3.265793,1.732339,0.051063,-4.60434,0.579517,-1.569387,0.106369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
9,2021/10/9,22:52.8,2021/10/9,22:52.8,4,2,"Takeru, Suzuki",1000091927,Left,TOK,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,1,Top,1,0,1,Slider,Curveball,InPlay,Undefined,GroundBall,GroundBall,Out,1,1,"2,3",118.07883,1.068479,1.46465,1779.29013,260.50326,2:45,1.733478,-0.58634,1.823559,-125.4874,6.5551,13.4214,0.780596,-0.038255,108.07881,-8.061948,2.414973,0.518933,162.79192,4.1735,22.224912,1421.545101,,,,29.395872,,22.535036,0.711066,-5.8277,3.7333,0.550183,15.24,1.750845,-0.884838,-32.474264,0.176064,-0.798221,5.943684,-9.295299,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,9246a6c0-28b8-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,116.89363,1.230427,,10.00002,,,,16.61635,-32.725204,2.971842,1.735128,0.568509,-4.64765,0.58683,-0.851138,-0.39911,0.507644,0.824432,0.044477,331.1387,0.524086,41.434788,-5.638039,,,,,,,0.837682,3.037273,-5.952356,,,,,,,0.048137,16.989144,-1.712811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
10,2021/10/9,23:23.1,2021/10/9,23:23.1,5,1,"Takeru, Suzuki",1000091927,Left,TOK,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,1,Top,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,3,134.25375,-2.607795,-0.489348,1796.543499,177.419845,12:00,1.767984,-0.571295,1.920433,-50.9736,51.5217,-2.1443,0.525391,-0.730161,120.65542,-6.475883,-0.642095,0.4572,,,,,,,,,,,,0.6827,30.0779,0.582353,15.24,1.706629,0.324713,-36.843638,-1.826385,0.118689,8.575395,-4.577514,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20211009-JinguStadium-2,a426c320-28b8-11ec-8777-192b31d93f5a,12a689a0-0c5c-4d5d-ad33-eef57ba2482b,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.67703,,,13.59833,,,,16.517629,-37.139817,4.287698,1.766979,-1.668286,-2.288757,0.571209,0.320614,0.059344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
