PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Catcher Pos,Unnamed: 157,umpire,season
66,2021/10/31,46:23.3,2021/10/31,46:23.3,3,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,3,Bottom,1,0,0,Curveball,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,2,112.45242,2.847368,1.335933,1927.99701,308.891903,4:15,1.710735,-0.433031,1.707197,-155.806,-7.5054,15.4066,0.963763,0.101236,102.63612,-8.390959,2.418297,0.549954,,,,,,,,,,,,-6.7836,-4.6194,0.396925,15.24,1.772959,-0.783589,-30.8766,0.986069,-0.838354,5.463058,-10.377545,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,7f6648e0-3a05-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,110.30019,,,9.8163,,,,16.732903,-31.139622,2.731529,1.713457,1.485702,-5.188772,0.43368,-0.743226,-0.419177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
67,2021/10/31,46:56.5,2021/10/31,46:56.5,3,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,3,Bottom,1,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,2,133.23739,1.052448,2.133188,2132.48168,158.093905,11:15,1.712244,-0.467275,1.913812,-49.2337,53.5429,-20.1491,1.515817,-0.069196,120.65152,-2.691477,0.700915,0.457827,,,,,,,,,,,,11.9452,27.8933,0.420312,15.24,1.732934,-1.269764,-36.615625,0.533362,2.079961,7.55864,-4.949724,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,93334120-3a05-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,132.49534,,,12.58587,,,,16.524638,-36.879862,3.77932,1.711264,0.706396,-2.474862,0.465972,-1.342476,1.039981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
68,2021/10/31,47:23.0,2021/10/31,47:23.0,3,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,3,Bottom,1,1,1,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,,Undefined,0,0,2,122.15255,-2.542249,3.611379,1334.31913,122.051239,10:00,1.728542,-0.441676,1.887793,-97.7911,23.8187,-32.1187,0.033369,0.254698,113.24023,-9.646529,1.329489,0.498011,,,,,,,,,,,,19.2126,15.1382,0.360691,15.24,1.664086,-1.989999,-33.558955,-1.817995,2.844072,5.681878,-7.565718,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,a2fba110-3a05-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,121.80456,,,8.91233,,,,16.552529,-33.780449,2.840939,1.729208,-1.523064,-3.782859,0.440428,-2.100868,1.422036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
69,2021/10/31,48:26.0,2021/10/31,48:26.0,3,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,3,Bottom,1,2,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,2,111.90781,1.209264,2.660969,1883.782157,307.779952,4:15,1.724565,-0.427161,1.794925,-154.0118,-7.3024,15.1144,0.527104,0.477613,103.65389,-9.880406,3.728717,0.546995,,,,,,,,,,,,-5.8407,-3.0644,0.360742,15.24,1.743786,-1.490423,-30.774715,0.126908,-0.724052,4.975671,-10.186526,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,c88ec510-3a05-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,110.89674,,,8.25393,,,,16.645302,-31.001093,2.487836,1.727469,0.590363,-5.093263,0.427802,-1.457481,-0.362026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
70,2021/10/31,48:53.4,2021/10/31,48:53.5,3,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,3,Bottom,1,3,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,110.46783,3.872169,0.853564,1909.510112,329.101174,5:00,1.713791,-0.430241,1.794358,-164.5494,-13.1805,10.7338,1.166001,-0.081307,101.1915,-8.039267,1.611364,0.555614,,,,,,,,,,,,-4.8237,-7.8697,0.408548,15.24,1.797883,-0.495074,-30.337393,1.496714,-0.57912,4.990501,-10.751458,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,d8ed2370-3a05-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,109.17657,,,9.27633,,,,16.645833,-30.567777,2.495251,1.717331,1.993051,-5.375729,0.430785,-0.46834,-0.28956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
71,2021/10/31,49:22.3,2021/10/31,49:22.3,3,6,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,3,Bottom,1,3,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,2,137.29041,-1.064073,2.127637,2168.085713,155.633179,11:15,1.733893,-0.427991,1.899315,-43.0728,53.5241,-22.8017,1.003717,-0.057462,124.99526,-4.335784,0.507558,0.44385,161.26105,16.006472,5.240781,1098.2699,33.484254,8.401608,1.71085,96.881168,,-1.619176,3.167558,13.4083,29.5063,0.380912,15.24,1.707076,-1.297302,-37.756255,-0.829427,2.489785,7.830484,-4.327615,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,ea1efe70-3a05-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,136.66781,9.884619,,12.29515,,,,16.540204,-38.024956,3.915242,1.732989,-0.680926,-2.163808,0.426895,-1.382738,1.244892,0.087889,0.959431,0.055096,131.787279,0.087936,42.876227,-6.097914,1.114921,-0.176537,0.004824,0.007934,-0.002296,0.000223,0.959386,12.353692,-4.559634,0.239862,-0.059651,0.032777,-0.012555,0.002729,-0.000243,0.05511,3.932414,-2.924759,0.832545,-0.20655,0.040414,-0.005858,0.000508,-1.6e-05,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
72,2021/10/31,51:10.0,2021/10/31,51:10.0,4,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,3,Bottom,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,2,134.74237,-1.303225,0.322981,2064.044025,145.844131,10:45,1.706441,-0.461158,1.878045,-50.7411,49.7595,-31.5179,0.832022,-0.685396,122.85375,-5.115754,-1.915812,0.45273,,,,,,,,,,,,16.4084,27.6313,0.455481,15.24,1.673138,-0.060584,-37.064503,-1.001345,2.936376,7.542801,-4.861858,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,2a552280-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,133.98727,,,11.88861,,,,16.560969,-37.332359,3.7714,1.705631,-0.828694,-2.430929,0.459484,-0.164859,1.468188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,溝内 健介,21A
73,2021/10/31,51:33.2,2021/10/31,51:33.2,4,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,3,Bottom,2,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,133.45437,-1.729656,3.158691,2044.716175,147.125726,11:00,1.697513,-0.415381,1.941184,-53.1935,48.5324,-29.2101,0.679594,0.179303,121.87507,-5.72728,1.079796,0.455481,,,,,,,,,,,,17.4321,27.5213,0.347291,15.24,1.656326,-1.893037,-36.671327,-1.269862,3.060523,7.236803,-4.974797,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,382709a0-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,133.17788,,,11.57929,,,,16.498142,-36.918777,3.618402,1.696839,-1.099758,-2.487398,0.413809,-1.997686,1.530261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
74,2021/10/31,52:00.1,2021/10/31,52:00.1,4,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,3,Bottom,2,1,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,2,132.9659,-1.35392,2.369613,2045.054966,146.247371,10:45,1.693095,-0.420248,1.942662,-53.7348,48.8065,-30.333,0.775665,-0.058678,121.14137,-5.401151,0.208329,0.457303,117.51808,63.513169,160.660576,4727.950247,-31.589546,27.141492,11.235058,58.294416,,163.568095,4.39153,17.6349,27.5012,0.369765,15.24,1.660266,-1.380854,-36.565684,-1.027347,3.068082,7.414175,-5.022033,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,48306a30-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,132.64724,27.536784,,11.82452,,,,16.496991,-36.819673,3.707088,1.692514,-0.855306,-2.511016,0.41887,-1.485958,1.534041,0.426607,0.74122,0.059699,4.106032,0.426074,-13.725463,-0.94363,0.743148,-0.272709,0.070091,-0.00998,0.000552,2e-06,0.74185,29.199978,-9.885309,1.27455,-0.088852,-0.064057,0.025934,-0.004004,0.000228,0.060256,4.808819,0.868169,-0.731516,0.274643,-0.072036,0.010508,-0.000617,1e-06,,,,,,,,,,,,,,,,,,,,,,,4,,溝内 健介,21A
75,2021/10/31,52:36.9,2021/10/31,52:36.9,4,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,3,Bottom,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,136.09489,-1.133749,-0.176514,2155.834415,150.818091,11:00,1.734428,-0.45769,1.892196,-45.1154,54.5461,-28.4045,0.964291,-0.791391,122.39051,-4.582658,-2.19534,0.450836,,,,,,,,,,,,14.3727,30.128,0.463242,15.24,1.705709,0.252851,-37.386008,-0.866629,2.580465,8.63038,-4.397491,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,5e1b3960-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,134.55011,,,13.70437,,,,16.545948,-37.686274,4.31519,1.733199,-0.713633,-2.198745,0.456007,0.163072,1.290233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,溝内 健介,21A
76,2021/10/31,53:06.5,2021/10/31,53:06.5,4,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,3,Bottom,2,2,2,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,,Undefined,0,0,2,123.11168,-2.867433,3.24858,1372.409252,125.912114,10:15,1.729619,-0.415601,1.880631,-90.0281,30.7322,-36.8995,0.020133,0.130915,113.16246,-9.444249,0.627045,0.496268,,,,,,,,,,,,21.5958,19.193,0.342856,15.24,1.657802,-1.767148,-33.796852,-1.992661,3.215391,6.234843,-6.94901,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,6fc52a90-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,122.23225,,,9.94922,,,,16.559304,-34.039367,3.117421,1.730053,-1.722367,-3.474505,0.414025,-1.892217,1.607696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,溝内 健介,21A
77,2021/10/31,53:46.7,2021/10/31,53:46.7,4,6,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,3,Bottom,2,3,2,Fastball,Splitter,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,2,135.11971,-2.034481,2.710185,2216.293323,145.210339,10:45,1.689111,-0.444142,1.895485,-49.3882,50.5992,-32.8226,0.622135,-0.009539,123.11673,-5.752554,0.379106,0.451572,,,,,,,,,,,,18.8709,28.6617,0.384096,15.24,1.639612,-1.603476,-37.119099,-1.470927,3.387486,7.555827,-4.661648,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,87bc4480-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,134.33067,,,12.00298,,,,16.543617,-37.383516,3.777913,1.688233,-1.307792,-2.330824,0.442284,-1.722021,1.693743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.58135,,,1.221533,,,,-0.025784,1.492507,-1.298191,23.135093,1.805362,14.897353,0.028875,21.523099,-2.12075,1.520698,5.437065,-4.251933,-1.299184,13.694146,-0.356295,7,,溝内 健介,21A
78,2021/10/31,55:57.7,2021/10/31,55:57.7,1,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,4,Top,0,0,0,Splitter,Splitter,BallCalled,Undefined,Undefined,,Undefined,0,0,,131.72574,-0.23237,-2.270193,952.57986,283.388489,3:30,1.698214,0.66098,1.938734,-108.6617,-4.6122,33.0054,0.546365,0.353906,121.08807,-8.158586,0.085929,0.460654,,,,,,,,,,,,-18.7474,-1.127,-0.612576,15.24,1.687178,1.29182,-36.262314,-0.549517,-3.219756,7.049442,-10.0002,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,d5cab850-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,131.68243,,,10.63767,,,,16.501405,-36.506709,3.524721,1.700219,-0.202823,-5.0001,-0.659296,1.403445,-1.609878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
79,2021/10/31,56:10.5,2021/10/31,56:10.5,1,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,4,Top,0,1,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,115.58205,2.194047,-0.563406,2493.419049,44.551583,7:30,1.706579,0.61027,1.912042,-175.1263,-37.2208,-41.4393,0.572105,0.037572,105.19321,-10.529797,-3.520118,0.530329,,,,,,,,,,,,20.9128,-19.5601,-0.595354,15.24,1.746227,0.478014,-31.792564,0.620877,2.70585,6.409521,-12.337488,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,dd75ea70-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,114.38178,,,10.38884,,,,16.528896,-32.051358,3.20476,1.711101,1.119022,-6.168744,-0.612448,0.368761,1.352925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
80,2021/10/31,56:26.3,2021/10/31,56:26.3,1,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,4,Top,0,1,1,Slider,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,132.71023,0.45405,-2.205453,2988.12131,281.688358,3:30,1.680962,0.611877,1.909748,-105.8335,-3.3241,30.9682,0.750316,0.301502,122.18067,-7.259206,-0.000248,0.457232,133.5457,-22.157182,-8.288032,,,,,1.936046,,-17.029014,0.049538,-17.6695,-1.1594,-0.563888,15.24,1.685013,1.271717,-36.544687,-0.105959,-3.093319,6.919177,-10.009621,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,e6d24f00-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,132.66786,0.635888,,10.52955,,,,16.530776,-36.788264,3.459589,1.682541,0.246411,-5.004811,-0.610573,1.380612,-1.54666,0.166968,0.693078,-0.321644,,0.166968,33.997763,,,,,,,,0.693078,-13.990721,,,,,,,,-0.321644,-4.952485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
81,2021/10/31,57:01.2,2021/10/31,57:01.2,2,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Top,1,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,118.87563,1.798478,-0.546506,2450.197573,48.28117,7:30,1.709387,0.578896,1.90578,-163.4212,-33.5225,-42.5687,0.580876,-0.000407,108.51513,-10.065175,-3.582272,0.514704,,,,,,,,,,,,21.5635,-17.4426,-0.56418,15.24,1.74079,0.485462,-32.714136,0.455214,2.9673,6.556882,-12.206876,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,fba852d0-3a06-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,117.85424,,,10.3605,,,,16.535163,-32.972704,3.278441,1.713347,0.936585,-6.103438,-0.581017,0.368449,1.48365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
82,2021/10/31,57:17.6,2021/10/31,57:17.6,2,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Top,1,0,1,Curveball,Curveball,BallinDirt,Undefined,Undefined,,Undefined,0,0,,124.35683,0.172418,-1.076247,2494.085579,44.414568,7:30,1.71923,0.615711,1.852821,-150.8091,-31.7412,-34.9447,0.25977,-0.037275,114.1357,-10.69998,-3.562802,0.492779,,,,,,,,,,,,17.2477,-15.4989,-0.588144,15.24,1.713739,0.790973,-34.23092,-0.457703,2.607439,6.98584,-12.149715,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,055fcfb0-3a07-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,123.09782,,,10.22112,,,,16.588148,-34.504953,3.49292,1.722345,0.018892,-6.074857,-0.617166,0.688691,1.30372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
83,2021/10/31,57:34.9,2021/10/31,57:34.9,2,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Top,1,1,1,Splitter,Splitter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,132.02281,0.118645,-2.419145,837.099927,273.859219,3:15,1.714035,0.621496,2.023025,-101.7575,0.6882,37.0046,0.729596,0.316124,121.21877,-7.361909,0.234316,0.45709,,,,,,,,,,,,-21.0989,1.3727,-0.573215,15.24,1.711711,1.377916,-36.35579,-0.280368,-3.64388,7.057863,-9.569579,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,0fc14830-3a07-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,132.70919,,,10.80404,,,,16.417053,-36.583581,3.528932,1.715776,0.028488,-4.78479,-0.619585,1.495522,-1.82194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
84,2021/10/31,57:53.2,2021/10/31,57:53.2,2,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Top,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,125.05523,1.26713,-2.225104,2569.755781,56.509331,8:00,1.716868,0.584834,1.881828,-142.3358,-25.1937,-43.7255,0.650529,-0.479094,114.75802,-9.034715,-5.330546,0.488777,,,,,,,,,,,,20.8089,-12.7445,-0.531029,15.24,1.737666,1.524984,-34.405243,0.23396,3.189619,6.845408,-11.76014,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,1aa51010-3a07-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,124.10556,,,10.29721,,,,16.558926,-34.666669,3.422704,1.720155,0.683079,-5.88007,-0.586942,1.403173,1.594809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
85,2021/10/31,58:10.5,2021/10/31,58:10.5,2,5,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Top,1,2,2,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,,145.84565,-1.792638,-2.753911,2073.953999,223.380483,1:30,1.70415,0.636228,2.072413,-38.4842,46.0979,40.7006,0.819911,0.27659,131.6421,-4.760092,0.168657,0.41533,,,,,,,,,,,,-23.7403,26.7329,-0.583428,15.24,1.666881,1.740654,-40.089919,-1.358843,-4.920439,9.619236,-4.265967,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,24f809a0-3a07-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,146.05237,,,14.20355,,,,16.367005,-40.359428,4.809618,1.703279,-1.23932,-2.132983,-0.634129,1.878514,-2.46022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
86,2021/10/31,58:48.4,2021/10/31,58:48.4,2,6,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Top,1,2,2,Curveball,Curveball,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,124.35791,1.100393,-1.21738,2522.690732,54.307075,7:45,1.725789,0.558778,1.902547,-140.9201,-23.0436,-37.314,0.626054,-0.156661,114.14058,-9.124023,-3.875384,0.490307,138.33024,42.048003,-0.918037,4724.285158,33.479683,27.75855,1.799219,82.924426,,11.074866,5.516804,18.5233,-11.8252,-0.528983,15.24,1.742467,0.881771,-34.240823,0.152085,2.815123,6.720772,-11.603807,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,3b902fd0-3a07-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,123.71835,32.699509,,10.21733,,,,16.538335,-34.494718,3.360386,1.728441,0.59045,-5.801904,-0.560286,0.775422,1.407562,0.470915,0.578269,0.164138,191.742113,0.47276,28.49399,-6.720186,1.540391,-0.187003,-0.008486,0.006703,-0.000871,3.8e-05,0.577282,25.751106,-5.86452,0.397496,-0.064669,0.003462,0.002355,-0.000537,3.3e-05,0.163779,-0.450908,1.187083,-0.165224,0.004452,0.004196,-0.000856,5.9e-05,-1e-06,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
