PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2021/10/26,00:44.7,2021/10/26,00:44.7,1,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Yuki, Okada",1000073821,Left,HOS_HOS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,145.25506,-0.93829,-1.273263,2194.634689,200.238678,12:45,1.7205,0.344557,1.887126,-36.9213,48.9345,17.0644,1.087161,0.156842,132.93618,-3.738373,-0.060985,0.418446,119.63059,36.297653,-165.148294,2988.795976,,,,,,,,-9.7669,26.8595,-0.316363,15.24,1.696694,0.806242,-39.98952,-0.772109,-2.046358,8.325048,-4.179058,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,4ba68170-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,144.96495,11.879491,,12.31888,,,,16.552761,-40.261884,4.162524,1.719718,-0.635386,-2.089529,-0.343835,0.873191,-1.023179,0.496068,1.072589,-0.155196,10.624411,0.496069,-25.887656,1.049498,0.206118,-0.087908,0.093593,-0.146397,0.138013,-0.049952,1.072589,19.671934,-9.108669,1.191553,-0.316525,0.272013,-0.416058,0.37003,-0.127466,-0.155196,-6.864814,0.917441,-0.067399,0.010759,-0.012417,0.022265,-0.018033,0.005581,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
2,2021/10/26,01:07.7,2021/10/26,01:07.7,1,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Yuki, Okada",1000073821,Left,HOS_HOS,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.01884,-0.373165,-3.430807,2149.446495,221.11156,1:15,1.731203,0.422879,2.01898,-46.6235,40.1902,32.5335,1.160628,-0.210475,130.66825,-3.909489,-1.105456,0.420774,,,,,,,,,,,,-19.5131,22.2319,-0.35325,15.24,1.721067,2.217455,-39.580814,-0.400521,-3.973363,8.773228,-5.279669,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,593915a0-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,144.16291,,,13.35059,,,,16.420026,-39.841512,4.386614,1.730638,-0.243634,-2.639835,-0.420897,2.335524,-1.986681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
3,2021/10/26,01:23.5,2021/10/26,01:23.5,1,3,"Minoru, Makita",1000089793,Right,MEI_MEI,"Yuki, Okada",1000073821,Left,HOS_HOS,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,146.02603,-0.364196,-1.373723,2082.644597,215.971481,1:15,1.7144,0.374352,1.891573,-46.0187,39.0548,26.408,1.151725,0.251896,133.37024,-3.814625,0.503063,0.416535,154.08563,43.670321,-36.716544,4687.313949,23.572038,30.608612,-23.842897,,,,,-14.6833,21.3153,-0.344481,15.24,1.703267,0.834193,-40.196836,-0.416375,-3.101541,8.588989,-5.304248,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,62bb2aa0-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,145.6299,36.479611,,12.65579,,,,16.54817,-40.475391,4.294494,1.713981,-0.244349,-2.652124,-0.373167,0.934781,-1.55077,0.191034,1.104402,-0.244425,150.112643,0.190777,24.823864,-9.388398,3.085826,-0.885213,0.21898,-0.040204,0.004016,-0.000114,1.104111,29.564175,-7.477349,0.684714,-0.139428,0.071606,-0.029153,0.006106,-0.00049,-0.243971,-18.523164,2.101306,-0.148398,0.066112,-0.071379,0.030309,-0.005831,0.000422,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
4,2021/10/26,01:58.5,2021/10/26,01:58.5,1,4,"Minoru, Makita",1000089793,Right,MEI_MEI,"Yuki, Okada",1000073821,Left,HOS_HOS,Undefined,1,Top,0,1,2,Splitter,Splitter,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.00235,-1.174644,-2.044199,1124.596828,201.467802,12:45,1.769724,0.322748,1.833312,-88.8207,13.2091,3.9232,0.549608,-0.215428,122.98749,-7.642038,-1.766208,0.456161,,,,,,,,,,,,-3.4985,8.6047,-0.274148,15.24,1.735825,1.29735,-36.852869,-1.095646,-0.620225,7.319897,-8.281182,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,77a46850-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,132.97931,,,11.01486,,,,16.606453,-37.123289,3.659948,1.770651,-0.789714,-4.140591,-0.3225,1.320263,-0.310112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
5,2021/10/26,02:14.9,2021/10/26,02:14.9,1,5,"Minoru, Makita",1000089793,Right,MEI_MEI,"Yuki, Okada",1000073821,Left,HOS_HOS,Undefined,1,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.91829,-1.24474,-3.50181,2201.737326,208.43397,1:00,1.687601,0.385401,1.989932,-46.0192,40.0479,20.3269,0.878664,-0.391687,132.59931,-4.693957,-2.052044,0.418961,,,,,,,,,,,,-12.8614,22.5778,-0.312153,15.24,1.658717,2.327838,-39.590412,-1.00989,-2.660452,7.592523,-5.136285,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,81684140-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,144.78689,,,11.31898,,,,16.449763,-39.82174,3.796262,1.687102,-0.853398,-2.568142,-0.384312,2.408896,-1.330226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
6,2021/10/26,02:36.8,2021/10/26,02:36.8,1,6,"Minoru, Makita",1000089793,Right,MEI_MEI,"Yuki, Okada",1000073821,Left,HOS_HOS,Undefined,1,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,146.61963,-1.410053,-1.70889,2281.570439,212.115308,1:00,1.705809,0.356143,1.889585,-32.4418,52.0543,30.9821,0.984402,0.185008,133.83462,-3.894357,0.492069,0.415119,165.51119,18.643365,-0.695645,1441.394726,33.489742,10.745782,-1.596362,109.056921,,-6.372693,3.955569,-17.2877,28.7994,-0.318814,15.24,1.671482,1.050405,-40.342942,-1.088595,-3.677365,8.671065,-3.680562,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,8e59b370-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,146.1267,14.576019,,12.785,,,,16.550199,-40.623572,4.335532,1.704785,-0.969477,-1.840281,-0.354735,1.16942,-1.838683,0.30708,0.965968,-0.187127,153.746862,0.30707,43.559865,-7.785226,1.712932,-0.336233,0.050924,-0.004478,1e-05,2.6e-05,0.966059,14.694165,-4.089076,0.066139,-0.019455,0.021009,-0.008299,0.001606,-0.000122,-0.187226,-0.525624,-1.61271,0.530068,-0.130446,0.023549,-0.002963,0.000241,-1e-05,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
7,2021/10/26,03:16.7,2021/10/26,03:16.8,2,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,117.58081,1.619759,1.002994,2180.490423,85.328985,8:45,1.751701,0.280069,1.727851,-132.0845,0.9769,-34.9945,0.891356,0.215186,108.81901,-7.895617,-1.461658,0.520932,,,,,,,,,,,,18.3737,0.7049,-0.303219,15.24,1.7834,-0.416821,-32.365543,0.432051,2.535181,5.175805,-9.709394,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,a65ab870-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,116.44521,,,8.7618,,,,16.71247,-32.600166,2.587902,1.753839,0.872185,-4.854697,-0.28172,-0.531743,1.267591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
8,2021/10/26,03:28.0,2021/10/26,03:28.0,2,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Top,1,0,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,147.92551,-1.577168,-1.375814,2274.117574,206.420199,1:00,1.73194,0.330627,1.883063,-30.6816,52.3422,24.6987,0.980953,0.190284,135.11524,-3.930549,0.378354,0.411487,150.5442,38.107233,-9.523479,4658.678996,32.457521,26.375502,-8.404385,85.548031,,-21.419581,5.713094,-13.7924,29.041,-0.300434,15.24,1.693706,0.854596,-40.705722,-1.21063,-2.988542,8.782265,-3.514056,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,acfae330-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,147.4166,33.905127,,12.81027,,,,16.556742,-40.988824,4.391133,1.730906,-1.097352,-1.757028,-0.329536,0.950934,-1.494271,0.312166,0.94355,-0.188663,159.869741,0.314595,32.408012,-8.889027,2.158339,-0.328696,0.01175,0.005393,-0.000875,4.1e-05,0.942213,25.82453,-5.490974,0.108478,0.059205,-0.027503,0.007253,-0.000977,5e-05,-0.188432,-5.447309,-0.909929,0.52541,-0.14826,0.025707,-0.002649,0.000148,-4e-06,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
9,2021/10/26,04:05.3,2021/10/26,04:05.3,3,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,147.77515,-0.341586,-3.126383,2288.110663,217.156893,1:15,1.7122,0.357076,2.000815,-34.5034,48.4165,34.512,1.271577,-0.172241,133.44688,-3.010141,-0.661475,0.411229,,,,,,,,,,,,-20.3662,26.4062,-0.292912,15.24,1.703092,2.046647,-40.608044,-0.333121,-4.346803,9.574134,-4.170727,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,c3492f20-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,147.50895,,,14.32827,,,,16.438083,-40.889539,4.787067,1.711084,-0.210495,-2.085363,-0.354966,2.174451,-2.173402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
10,2021/10/26,04:17.8,2021/10/26,04:17.8,3,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Double,0,0,,145.68508,-1.167777,-3.106573,2242.118571,221.700391,1:30,1.719406,0.355824,2.023169,-38.5849,45.8849,38.4243,1.00719,-0.127605,132.65778,-4.117374,-0.357616,0.415055,162.83158,20.156849,-2.567437,1628.852711,33.492751,11.918595,-1.535547,116.119344,,-2.986714,4.403244,-22.6458,25.9055,-0.293624,15.24,1.69337,2.000195,-40.075258,-0.930324,-4.738744,8.801198,-4.3858,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Undefined,20211026-JinguStadium-1,ca8db030-3611-11ec-ba5e-27f1d7ce031c,88a57477-4d2d-42a7-b8ec-ef02bb055e4b,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,146.14937,17.325321,,13.0273,,,,16.416906,-40.332898,4.400599,1.718725,-0.801937,-2.1929,-0.354207,2.138914,-2.369372,0.657314,0.980276,0.137846,174.375674,0.657064,42.423891,-7.619661,1.792549,-0.418234,0.096303,-0.018176,0.002152,-0.00011,0.980615,15.578248,-3.634606,-0.184711,0.141535,-0.054877,0.013055,-0.001619,7.9e-05,0.137925,-1.903961,-0.046211,0.114589,-0.035547,0.005454,-0.000216,-4e-05,3e-06,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,21A
