PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Catcher Pos,Unnamed: 157,umpire,season
76,2021/9/20,39:01.9,2021/9/20,39:01.9,6,4,"Yusuke, Okuno",1000073942,Right,TOK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,2,Bottom,2,2,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,3,131.43607,-0.988806,-2.600716,2048.955937,218.290138,1:15,1.5413,0.745068,1.892362,-58.2778,46.8598,34.3487,0.680045,0.356441,120.25418,-5.342127,-0.161474,0.463056,,,,,,,,,,,,-19.552,25.9713,-0.687527,15.24,1.515114,1.487351,-36.144812,-0.809283,-3.342544,6.881521,-5.366684,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,88a18590-19b3-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,130.99922,,,11.18189,,,,16.547035,-36.392804,3.440761,1.540794,-0.615881,-2.683342,-0.743298,1.607807,-1.671272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
77,2021/9/20,39:20.4,2021/9/20,39:20.4,6,5,"Yusuke, Okuno",1000073942,Right,TOK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,2,Bottom,2,2,2,Cutter,Curveball,InPlay,Undefined,LineDrive,GroundBall,Single,0,1,3,125.68023,1.818446,-2.567322,1970.339099,153.921704,11:15,1.557454,0.750757,1.89221,-97.9059,15.9231,-6.2727,1.090636,-0.034678,116.33263,-5.335341,-3.012189,0.481816,146.26337,8.119713,2.624885,1438.21365,,,,35.269304,,3.515392,0.962859,1.6722,8.0257,-0.691642,15.24,1.593111,1.576969,-34.595166,0.761974,0.264734,5.659288,-8.536061,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,93bde9a0-19b3-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,125.89874,2.134134,,9.3476,,,,16.548113,-34.808498,2.829644,1.558323,1.083747,-4.268031,-0.750899,1.566989,0.132367,0.641063,1.054377,0.028308,,0.657985,39.938863,-4.234507,,,,,,,1.087845,5.26243,-6.671557,,,,,,,0.023342,1.913162,0.325279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
78,2021/9/20,40:01.0,2021/9/20,40:01.0,7,1,"Yusuke, Okuno",1000073942,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,2,Bottom,2,0,0,Fastball,Changeup,InPlay,Undefined,GroundBall,,Out,1,0,1,132.30744,-0.613786,-3.660739,2129.333949,219.093584,1:15,1.556424,0.70567,1.940712,-58.6884,43.6264,33.046,0.797034,0.008013,122.08026,-4.982658,-1.310947,0.456798,145.9341,-14.896816,-17.94785,,,,,,,,,-19.6798,24.0998,-0.626806,15.24,1.539531,2.189095,-36.401919,-0.577572,-3.444988,6.35294,-5.587916,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,abe7ac50-19b3-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.79399,0.792504,,10.22718,,,,16.499581,-36.621084,3.17647,1.556131,-0.384799,-2.793958,-0.704376,2.30794,-1.722494,0.754835,0.792504,0.024446,180.0,0.754778,37.287453,,,,,,,,0.79252,-10.426591,,,,,,,,0.024465,-12.077917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
79,2021/9/20,42:17.6,2021/9/20,42:17.6,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Yasuhiro, Yamasaki",1000073976,Right,TOK,Undefined,3,Top,0,0,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,,129.14435,-0.929549,3.146705,1510.498654,134.646377,10:30,1.648202,-0.791009,1.867695,-72.1984,36.2893,-33.5045,0.663907,-0.238603,119.20802,-6.241762,0.771977,0.470376,,,,,,,,,,,,19.5001,20.3509,0.719785,15.24,1.621964,-1.810228,-35.530555,-0.823135,3.245895,6.172558,-6.41914,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,fd432840-19b3-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,128.9607,,,9.93633,,,,16.572581,-35.761309,3.086279,1.648251,-0.583163,-3.20957,0.789727,-1.931572,1.622947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,山口 智久,21A
80,2021/9/20,42:35.4,2021/9/20,42:35.4,1,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Yasuhiro, Yamasaki",1000073976,Right,TOK,Undefined,3,Top,0,0,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,112.84058,1.338537,1.65156,2070.873512,312.109487,4:30,1.688542,-0.752778,1.700674,-161.6252,-16.93,23.1382,0.453541,-0.051138,105.36892,-10.194888,3.279485,0.543227,,,,,,,,,,,,-10.7057,-8.301,0.707611,15.24,1.710804,-0.989548,-31.072973,0.146536,-1.363288,4.708324,-10.863717,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,08073320-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,111.66593,,,7.47166,,,,16.740467,-31.299506,2.354162,1.691179,0.669223,-5.431858,0.753643,-0.923956,-0.681644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,山口 智久,21A
81,2021/9/20,42:48.2,2021/9/20,42:48.2,1,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Yasuhiro, Yamasaki",1000073976,Right,TOK,Undefined,3,Top,0,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,129.92161,-0.370546,2.007322,1370.136574,137.646003,10:30,1.658853,-0.775325,1.832052,-78.2009,29.5051,-23.9825,0.77215,-0.448123,119.72992,-6.102241,0.309125,0.468678,,,,,,,,,,,,13.6002,16.4423,0.728822,15.24,1.644851,-1.144187,-35.755983,-0.51179,2.2895,6.338904,-7.038705,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,0fa08af0-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,129.42789,,,10.19169,,,,16.607459,-35.997593,3.169452,1.659245,-0.243507,-3.519353,0.774096,-1.231453,1.14475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,山口 智久,21A
82,2021/9/20,43:02.7,2021/9/20,43:02.7,1,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Yasuhiro, Yamasaki",1000073976,Right,TOK,Undefined,3,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,139.18125,-1.232418,0.879283,2203.374703,158.373983,11:15,1.649258,-0.765063,1.841484,-49.4444,44.6379,-16.5362,0.806931,-0.682273,127.53031,-4.921771,-0.292617,0.438035,,,,,,,,,,,,9.0903,24.7138,0.745214,15.24,1.616746,-0.507512,-38.299513,-0.992656,1.747897,7.599523,-5.054631,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,1824b7f0-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.4821,,,11.65094,,,,16.597846,-38.568001,3.799762,1.648661,-0.814078,-2.527315,0.764235,-0.569264,0.873948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,山口 智久,21A
83,2021/9/20,43:17.8,2021/9/20,43:17.8,1,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Yasuhiro, Yamasaki",1000073976,Right,TOK,Undefined,3,Top,0,2,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,129.09634,-0.787453,2.574459,1367.265859,127.821232,10:15,1.660921,-0.760355,1.843475,-84.5072,23.2687,-26.3433,0.593419,-0.296878,120.47619,-6.930613,0.708026,0.46883,106.47024,18.503727,163.576198,1995.664817,,,,41.261949,,166.109188,1.654004,15.1433,13.3355,0.700996,15.24,1.636675,-1.485845,-35.564504,-0.794353,2.551342,5.536999,-7.559887,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,213a7690-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,129.38591,4.070439,,8.62015,,,,16.597019,-35.775153,2.768499,1.661424,-0.506746,-3.779943,0.759369,-1.582908,1.275671,0.451715,0.540152,0.294089,326.127264,0.4517,-26.899914,1.364905,0.1722,-0.34678,0.468995,-0.324408,0.110233,-0.01484,0.540154,9.385813,-6.605524,0.512191,-0.002413,-0.104754,0.09912,-0.040649,0.006265,0.294102,7.928159,-1.206892,-0.144983,0.301953,-0.409398,0.283418,-0.096366,0.01298,,,,,,,,,,,,,,,,,,,,,,,8.0,,山口 智久,21A
84,2021/9/20,43:43.3,2021/9/20,43:43.3,1,6,"Shota, Masui",1000073328,Left,KEI_KEI,"Yasuhiro, Yamasaki",1000073976,Right,TOK,Undefined,3,Top,0,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,139.75808,-2.506689,2.178128,2261.889809,160.380128,11:15,1.667029,-0.773182,1.898124,-39.6085,53.6477,-18.0281,0.565076,-0.340654,127.54179,-5.512545,0.897317,0.436107,,,,,,,,,,,,10.8826,30.512,0.724597,15.24,1.607458,-1.374575,-38.403709,-1.798193,2.094623,7.964303,-3.933853,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,308ff070-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,139.09421,,,12.21629,,,,16.541107,-38.672596,3.982152,1.665926,-1.66538,-1.966926,0.772199,-1.445293,1.047312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,山口 智久,21A
85,2021/9/20,44:17.7,2021/9/20,44:17.7,2,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuhei, Ohto",1000101206,Right,TOK,Undefined,3,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,111.71839,3.445533,2.101284,2007.996224,335.081693,5:15,1.647195,-0.719142,1.824575,-174.0822,-27.0714,14.6392,0.881548,0.021118,102.97498,-9.118957,3.136686,0.547557,,,,,,,,,,,,-5.9774,-14.7465,0.667665,15.24,1.718843,-1.184715,-30.70589,1.256052,-0.736749,5.012903,-11.624221,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,44ef8bc0-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,110.78301,,,8.74341,,,,16.616403,-30.929779,2.506452,1.651151,1.775219,-5.81211,0.719843,-1.15181,-0.368375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,山口 智久,21A
86,2021/9/20,44:29.8,2021/9/20,44:29.8,2,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuhei, Ohto",1000101206,Right,TOK,Undefined,3,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,128.22337,0.892478,2.142318,1414.056857,124.606823,10:15,1.63474,-0.76307,1.844778,-82.0359,28.2972,-36.3352,1.066383,-0.521703,118.04652,-5.129687,-0.431423,0.474359,,,,,,,,,,,,20.0051,15.0278,0.714528,15.24,1.650608,-1.157329,-35.290537,0.260622,3.283349,6.123018,-7.340214,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,4c2bf680-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,127.8777,,,10.17686,,,,16.594889,-35.524837,3.061509,1.635262,0.541498,-3.670107,0.761217,-1.282968,1.641674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,山口 智久,21A
87,2021/9/20,44:46.4,2021/9/20,44:46.4,2,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuhei, Ohto",1000101206,Right,TOK,Undefined,3,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,119.54715,0.910918,3.047902,2072.008495,324.884362,4:45,1.619963,-0.743091,1.688188,-140.6532,-11.7375,10.6723,0.473317,0.232723,111.65193,-9.119241,3.796376,0.512752,,,,,,,,,,,,-3.5447,-5.5196,0.661597,15.24,1.632688,-1.79724,-32.893995,-0.011918,-0.507865,5.060354,-10.597473,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,561c5db0-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,118.30275,,,7.89522,,,,16.75273,-33.125893,2.530177,1.622107,0.473727,-5.298736,0.743425,-1.773966,-0.253933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,山口 智久,21A
88,2021/9/20,45:02.1,2021/9/20,45:02.2,2,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuhei, Ohto",1000101206,Right,TOK,Undefined,3,Top,1,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,138.58687,-0.840155,2.018559,2166.733527,150.198424,11:00,1.636961,-0.783202,1.932966,-52.5125,40.2236,-21.5917,0.875923,-0.432471,128.4585,-4.74189,0.480702,0.434889,,,,,,,,,,,,12.4404,22.277,0.739615,15.24,1.615269,-1.247511,-38.18633,-0.735933,2.408023,6.638609,-5.494632,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,5f5079c0-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,139.48371,,,10.12837,,,,16.506966,-38.405958,3.319305,1.636609,-0.554151,-2.747316,0.782205,-1.327177,1.204011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,山口 智久,21A
89,2021/9/20,45:20.6,2021/9/20,45:20.6,2,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuhei, Ohto",1000101206,Right,TOK,Undefined,3,Top,1,2,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,129.68719,-0.121752,2.432453,1474.060905,125.018324,10:15,1.636072,-0.763744,1.851657,-81.6252,24.8452,-31.5745,0.785453,-0.393072,121.02792,-6.069508,0.194601,0.465982,106.06069,-23.269145,26.978377,,,,,1.784714,,40.063316,0.066222,17.7165,13.7703,0.708396,15.24,1.627901,-1.381396,-35.740675,-0.369715,3.019982,5.474584,-7.459336,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,6a72d140-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,130.1767,0.77391,,8.65927,,,,16.588822,-35.946687,2.737292,1.636532,-0.089015,-3.729668,0.762517,-1.49504,1.509991,-0.237921,0.77391,0.332276,,-0.238979,24.218879,,,,,,,,0.77442,-11.686601,,,,,,,,0.331737,12.328625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,山口 智久,21A
90,2021/9/20,46:12.3,2021/9/20,46:12.3,3,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Keishu, Inoue",1000073902,Right,TOK,Undefined,3,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,137.91388,-1.775613,3.201471,2275.806227,158.220311,11:15,1.630098,-0.752829,1.898775,-44.2253,50.8688,-19.169,0.687603,-0.043329,126.73906,-5.099341,1.841478,0.440384,,,,,,,,,,,,12.0279,28.4268,0.681004,15.24,1.586901,-2.03106,-37.911775,-1.313529,2.274793,7.174652,-4.430405,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,893878f0-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,137.74351,,,11.17482,,,,16.540734,-38.15714,3.587326,1.629231,-1.162015,-2.215203,0.751795,-2.108855,1.137397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,山口 智久,21A
91,2021/9/20,46:24.9,2021/9/20,46:24.9,3,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Keishu, Inoue",1000073902,Right,TOK,Undefined,3,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,138.17288,-0.687574,2.149556,2269.768871,156.429124,11:15,1.646143,-0.769772,1.912514,-44.5189,49.9936,-20.5533,1.007629,-0.371083,126.66157,-4.045953,0.688125,0.439035,,,,,,,,,,,,12.0801,27.2826,0.72248,15.24,1.627953,-1.331068,-38.025835,-0.592452,2.293866,7.360878,-4.626006,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,909e8bc0-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.16666,,,11.51131,,,,16.526875,-38.274132,3.680439,1.645305,-0.436408,-2.313003,0.768685,-1.408445,1.146933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,山口 智久,21A
92,2021/9/20,46:43.3,2021/9/20,46:43.3,3,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Keishu, Inoue",1000073902,Right,TOK,Undefined,3,Top,2,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,138.4891,-0.67541,3.217006,2331.061189,161.685041,11:30,1.61992,-0.735674,1.945525,-43.137,51.1683,-15.9362,0.998869,0.007908,126.31543,-3.950961,2.083435,0.438554,154.31661,36.272625,-34.30294,2856.525067,26.027653,22.115445,-21.134987,105.063796,,-46.227338,5.217359,10.6301,28.0943,0.665886,15.24,1.602613,-2.067249,-38.072392,-0.575839,2.01204,7.786084,-4.489041,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,9bbb3df0-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.31833,28.790647,,12.17367,,,,16.493986,-38.327983,3.893042,1.619097,-0.428478,-2.24452,0.734831,-2.133297,1.00602,0.311198,0.930357,0.010021,140.222679,0.321088,28.355624,-6.858902,1.025259,0.368848,-0.263661,0.063822,-0.006937,0.000281,0.931398,25.332313,-6.618344,0.219407,0.264001,-0.161647,0.04613,-0.006384,0.00034,0.007953,-19.428278,0.89116,0.608085,-0.503723,0.215999,-0.052694,0.006656,-0.000336,,,,,,,,,,,,,,,,,,,,,,,7.0,,山口 智久,21A
93,2021/9/20,47:22.6,2021/9/20,47:22.6,3,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Keishu, Inoue",1000073902,Right,TOK,Undefined,3,Top,2,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,142.18952,-0.579349,1.818562,2340.272147,157.371014,11:15,1.651962,-0.756057,1.936537,-43.076,45.587,-17.9173,1.058584,-0.424879,130.734,-3.822555,0.542262,0.425232,,,,,,,,,,,,10.4814,24.9148,0.716796,15.24,1.636618,-1.158192,-39.157018,-0.531847,2.117221,7.561289,-4.7739,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,b3286760-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,142.65157,,,11.45552,,,,16.503003,-39.400152,3.780644,1.651251,-0.378342,-2.38695,0.755133,-1.226272,1.05861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.46004,3.489514,1.560218,1.929297,-0.577831,0.98901,0.416029,-1.419441,0.764763,2.065677,24.131245,0.690277,-13.901605,-1.389517,14.431059,-0.626946,0.825656,8.904164,-4.660498,2.029386,-9.371742,0.581863,9.0,,山口 智久,21A
94,2021/9/20,49:07.1,2021/9/20,49:07.1,1,1,"Yusuke, Okuno",1000073942,Right,TOK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,3,Bottom,0,0,0,Fastball,Changeup,InPlay,Undefined,Popup,,Out,1,0,,131.31297,0.12833,-3.946164,2216.343191,215.219054,1:15,1.536356,0.711725,1.931571,-55.4592,50.4612,33.0551,1.017862,-0.066879,118.89192,-4.064647,-1.599169,0.464777,148.5632,64.519954,-4.943271,4756.834073,,,,,,,,-20.2588,27.2301,-0.625877,15.24,1.536031,2.341795,-36.049552,-0.083246,-3.413688,7.431949,-5.218264,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,f173f980-19b4-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,130.51426,41.807393,,12.42105,,,,16.507779,-36.309976,3.715975,1.535744,0.099607,-2.609132,-0.710032,2.461414,-1.706844,0.614215,0.976894,0.070605,179.737945,0.614211,17.688177,-7.056058,2.346375,-0.597026,0.103043,0.0018,-0.006878,0.001282,0.976896,37.253272,-8.83312,0.960347,-0.121868,0.018555,-0.01094,0.004517,-0.000709,0.070604,-1.52949,0.553342,0.143696,-0.088197,0.019129,0.00197,-0.002334,0.00043,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
95,2021/9/20,49:40.2,2021/9/20,49:40.2,2,1,"Yusuke, Okuno",1000073942,Right,TOK,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,3,Bottom,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,131.31119,-0.629926,-3.649827,2242.48136,209.461549,1:00,1.598995,0.717429,1.9159,-55.3998,50.3352,26.4373,0.867684,-0.044826,119.43255,-4.800501,-1.773501,0.46437,,,,,,,,,,,,-16.313,27.6043,-0.636773,15.24,1.581531,2.18048,-36.058109,-0.563111,-2.762057,7.158823,-5.132774,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,0514b1a0-19b5-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,130.62863,,,11.87865,,,,16.522963,-36.31193,3.579412,1.59827,-0.381126,-2.566387,-0.715819,2.278411,-1.381029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
96,2021/9/20,49:49.6,2021/9/20,49:49.6,2,2,"Yusuke, Okuno",1000073942,Right,TOK,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,3,Bottom,1,0,1,Cutter,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,124.96283,0.758125,-2.642327,2088.946154,175.220731,11:45,1.582481,0.687625,1.80861,-83.0449,34.3672,-2.5722,0.966651,-0.085806,114.60527,-5.339817,-2.823828,0.48934,,,,,,,,,,,,-0.5078,18.2313,-0.623148,15.24,1.595333,1.596573,-34.346058,0.168181,-0.078548,6.089066,-6.986378,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,0adaa900-19b5-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,123.96282,,,10.35756,,,,16.630303,-34.591661,3.044533,1.582866,0.449977,-3.493189,-0.68761,1.599741,-0.039274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
