PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2021/9/19,18:14.5,2021/9/19,18:14.5,1,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,135.51974,-1.476158,-1.231357,2132.758756,207.301858,1:00,1.704695,0.544181,1.840028,-47.0076,52.923,25.5982,0.817822,0.45259,123.3919,-5.018699,0.582255,0.451444,,,,,,,,,,,,-13.9633,29.2406,-0.51646,15.24,1.666482,0.677113,-37.255732,-1.105697,-2.524247,7.632073,-4.520602,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,58fc8000-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.36884,,,12.12783,,,,16.598787,-37.533056,3.816036,1.703675,-0.941434,-2.260301,-0.54273,0.768835,-1.262124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
2,2021/9/19,18:25.6,2021/9/19,18:25.6,1,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,125.90839,0.753034,-0.579248,2446.099,202.725245,12:45,1.723768,0.547555,1.649348,-106.9998,11.7701,3.2677,0.868825,0.41482,114.72524,-6.98237,-0.35022,0.492162,,,,,,,,,,,,-2.0655,6.6515,-0.532131,15.24,1.735349,0.333875,-34.588444,0.026264,-0.321091,6.716712,-8.772652,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,5f970570-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,123.25217,,,11.18315,,,,16.789526,-34.888048,3.358356,1.72545,0.417574,-4.386326,-0.547343,0.348198,-0.160546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
3,2021/9/19,18:40.3,2021/9/19,18:40.2,1,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,1,1,Cutter,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,127.62837,-0.363615,-1.391618,2330.84036,196.338865,12:30,1.74073,0.523436,1.765038,-88.9257,23.745,5.9688,0.748345,0.188476,117.63238,-6.832197,-0.970476,0.479358,122.3571,59.81934,-69.033109,4670.577839,9.45769,30.493527,-32.166341,51.578692,,-81.482533,4.751029,-3.9965,13.3785,-0.488966,15.24,1.725177,0.826536,-35.124091,-0.552931,-0.647823,6.248791,-7.638029,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,683d8780-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.54423,30.553887,,9.996,,,,16.674809,-35.378432,3.124395,1.741356,-0.242045,-3.819014,-0.523145,0.852904,-0.323912,1.247736,1.236735,-0.542475,125.658325,1.247661,6.112945,-1.244279,0.035841,0.066574,-0.048144,0.014341,-0.001982,0.000106,1.23603,29.394594,-9.086778,1.232864,-0.287338,0.054307,-0.005056,-1.6e-05,2.3e-05,-0.542572,-15.949663,0.556497,0.358603,-0.19972,0.092886,-0.024099,0.003107,-0.000159,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
4,2021/9/19,19:04.3,2021/9/19,19:04.3,1,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,1,2,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,126.26598,0.783809,-1.259322,1528.86698,215.954889,1:15,1.689966,0.556156,1.900444,-68.7233,45.1764,30.135,1.223184,0.503365,115.20166,-4.347279,0.882979,0.481965,,,,,,,,,,,,-16.3948,23.9302,-0.52917,15.24,1.703653,0.631759,-34.738427,0.261836,-2.583407,6.483831,-6.035851,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,76b1c920-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,125.85967,,,11.06432,,,,16.538461,-34.979942,3.241915,1.689713,0.486663,-3.017925,-0.554494,0.727988,-1.291703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
5,2021/9/19,19:18.4,2021/9/19,19:18.4,1,5,"Shunsuke, Izawa",1000073948,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,2,2,Slider,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,128.47455,-0.200145,-1.09807,,141.019854,10:45,1.73495,0.504288,1.7885,-87.6709,23.2318,-16.1119,0.801564,0.032241,118.36918,-6.587736,-2.236397,0.475582,,,,,,,,,,,,7.3783,13.1931,-0.476177,15.24,1.724012,0.75395,-35.348668,-0.451283,1.212194,6.285252,-7.639137,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,7f0a2b30-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.54889,,,10.10536,,,,16.650209,-35.598531,3.142626,1.735916,-0.147599,-3.819569,-0.505192,0.70576,0.606097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
6,2021/9/19,19:39.9,2021/9/19,19:39.9,1,6,"Shunsuke, Izawa",1000073948,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Double,0,0,,140.44494,-1.600737,-1.801049,2559.609783,199.196247,12:45,1.704205,0.526511,1.867283,-43.6479,49.749,16.1712,0.816379,0.180612,127.00371,-4.91169,-0.653916,0.436436,144.55203,26.255087,-22.975472,4149.460628,29.630754,14.219511,-15.688873,98.442469,,-38.545626,4.32611,-9.7658,27.9102,-0.485517,15.24,1.664157,1.134469,-38.583527,-1.215143,-1.879042,8.745695,-4.436446,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,8bc59940-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,138.98935,17.846097,,13.44122,,,,16.57171,-38.884213,4.372848,1.703313,-1.062613,-2.218223,-0.525631,1.199072,-0.939521,0.302029,0.761977,-0.165403,131.63615,0.302703,33.139108,-6.400597,1.194734,-0.145665,-0.01232,0.006789,-0.000735,2e-05,0.761652,17.768933,-5.143263,0.343021,-0.059827,0.009816,0.001431,-0.000718,6.4e-05,-0.165547,-14.051795,-0.938763,0.611486,-0.196965,0.043902,-0.006631,0.000562,-1.9e-05,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
7,2021/9/19,20:56.4,2021/9/19,20:56.4,2,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Cutter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,136.59092,-2.302911,-1.1189,2412.032054,195.429301,12:30,1.713379,0.521237,1.920856,-47.1347,49.6326,12.8641,0.594871,0.335635,125.38105,-5.840654,-0.202747,0.444241,,,,,,,,,,,,-7.4439,28.3155,-0.496909,15.24,1.659043,0.675203,-37.580047,-1.656594,-1.378689,7.28435,-4.562311,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,b971cc60-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,136.5474,,,11.20987,,,,16.518566,-37.827067,3.642175,1.712597,-1.501881,-2.281155,-0.520598,0.721956,-0.689345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
8,2021/9/19,21:20.0,2021/9/19,21:20.0,2,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,1,Top,0,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,2,128.01537,-1.013053,-0.038799,2320.572921,177.461659,12:00,1.75575,0.474262,1.78409,-84.8119,26.7785,-1.0395,0.620704,0.452879,118.19374,-7.188318,-0.112287,0.477054,,,,,,,,,,,,0.5063,15.4157,-0.473228,15.24,1.724716,0.02854,-35.238746,-0.934229,0.082715,6.212878,-7.288342,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,c7872520-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.15531,,,9.82164,,,,16.655538,-35.487439,3.106439,1.756273,-0.642487,-3.644171,-0.474305,0.025229,0.041357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
9,2021/9/19,21:44.6,2021/9/19,21:44.6,2,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,1,Top,0,1,1,Fastball,Cutter,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,2,138.0394,-1.885346,-1.467899,2411.01687,195.397697,12:30,1.691598,0.537227,1.910562,-50.6746,44.4718,11.408,0.654716,0.238746,126.29896,-5.67819,-0.656102,0.440505,157.18281,9.549943,1.936635,5684.422469,33.516652,2.309387,0.870799,48.110472,,1.484557,1.303055,-7.0098,25.4141,-0.504792,15.24,1.646077,0.92129,-37.976679,-1.415857,-1.32057,7.723777,-5.018928,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,d61a1250-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,137.70553,2.701837,,11.74044,,,,16.529174,-38.237975,3.861888,1.691104,-1.246066,-2.509464,-0.536715,0.965965,-0.660285,0.552778,0.629713,-0.238432,348.175681,0.552778,43.032215,-6.111308,1.079034,-0.237783,0.048756,-0.010285,0.001842,-0.000183,0.629713,7.243833,-6.741999,0.799835,-0.177967,0.04146,-0.008608,0.001553,-0.000161,-0.238432,1.455042,-0.035308,-0.229739,0.076274,-0.022069,0.005246,-0.001003,0.000105,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
10,2021/9/19,22:41.1,2021/9/19,22:41.1,3,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,3",127.54225,-1.637647,-1.758088,2337.336646,151.392755,11:00,1.730265,0.460048,1.815366,-94.8568,17.6307,-7.7393,0.318464,-0.114433,117.76596,-8.516213,-2.306193,0.478968,,,,,,,,,,,,2.7865,11.186,-0.41695,15.24,1.684181,1.110454,-35.086204,-1.349422,0.449416,6.411951,-8.002557,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210919-JinguStadium-4,f7db46c0-1900-11ec-b1f0-d5c6e720580c,739ba406-d092-46e5-90ae-1894c7bf70a4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.64723,,,9.77629,,,,16.624667,-35.338344,3.205975,1.731058,-1.034734,-4.001278,-0.46027,1.092781,0.224708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,21A
