PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2021/10/2,00:47.2,2021/10/2,00:47.2,1,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Moeto, Suzuki",1000074064,Left,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,,138.61728,0.026262,-0.615964,2147.08201,182.356455,12:00,1.762612,0.5289,1.798781,-51.2797,44.2403,1.697,1.257246,0.37158,126.5827,-3.798945,-0.496042,0.441369,,,,,,,,,,,,-1.2942,23.498,-0.513924,15.24,1.759708,0.401454,-38.131934,-0.161206,-0.246256,7.659444,-5.335705,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,531f45c0-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,137.43607,,,12.03457,,,,16.640068,-38.412132,3.829722,1.762035,0.033985,-2.667852,-0.528775,0.410463,-0.123128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
2,2021/10/2,00:59.2,2021/10/2,00:59.2,1,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Moeto, Suzuki",1000074064,Left,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Cutter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,136.06725,-1.954744,-1.645163,2120.676897,192.134843,12:30,1.745695,0.533546,1.862118,-53.9724,44.4402,8.8847,0.654606,0.158594,124.71763,-5.970243,-1.014912,0.448002,,,,,,,,,,,,-5.7056,25.2351,-0.495586,15.24,1.696505,1.032546,-37.414802,-1.458023,-1.046036,7.315846,-5.1802,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,5af0eba0-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,135.40114,,,11.34962,,,,16.576981,-37.675319,3.657923,1.745141,-1.273556,-2.5901,-0.533018,1.069795,-0.523018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
3,2021/10/2,01:18.9,2021/10/2,01:18.9,1,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Moeto, Suzuki",1000074064,Left,WAS_EDA,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,139.34898,0.550929,0.128702,2323.890877,195.28464,12:30,1.742497,0.534284,1.825212,-48.0685,45.6978,11.7257,1.417446,0.687897,127.75269,-3.042725,0.958573,0.437299,,,,,,,,,,,,-5.8816,23.9109,-0.538103,15.24,1.752482,-0.144527,-38.357087,0.206107,-1.137878,7.393805,-5.180745,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,66240c00-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,138.71527,,,11.59629,,,,16.613804,-38.620997,3.696903,1.741825,0.391025,-2.590372,-0.533669,-0.103913,-0.568939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
4,2021/10/2,01:33.3,2021/10/2,01:33.3,1,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Moeto, Suzuki",1000074064,Left,WAS_EDA,Undefined,1,Top,0,2,1,Fastball,Slider,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,135.90596,-1.27472,-1.353958,2380.290654,187.662123,12:15,1.767478,0.526198,1.878786,-62.6134,34.888,4.3181,0.782289,0.188104,125.67478,-5.887661,-1.047227,0.445923,151.09911,15.971812,-26.161057,3245.474202,28.785891,7.031198,-17.190074,74.100574,,-36.0675,2.490252,-3.0981,19.7603,-0.495181,15.24,1.734133,0.865046,-37.430014,-1.054359,-0.573348,6.723097,-6.149745,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,6e9e9c10-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,136.03238,7.266973,,10.23118,,,,16.56107,-37.666554,3.361549,1.767422,-0.837991,-3.074872,-0.525971,0.885218,-0.286674,0.143524,0.680512,-0.147919,114.137422,0.143523,36.218414,-7.742383,1.805964,-0.398773,0.076004,-0.012793,0.001566,-9.3e-05,0.680514,11.548923,-5.369175,0.27269,0.000861,-0.009573,0.003077,-0.000393,1.9e-05,-0.14792,-17.790471,-0.663422,0.680792,-0.254118,0.06934,-0.014255,0.001923,-0.000125,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
5,2021/10/2,02:23.4,2021/10/2,02:23.4,2,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,1,134.6588,-0.368234,-0.862516,2254.431712,177.180838,12:00,1.735913,0.556057,1.944566,-58.3003,42.2052,-1.9054,1.049644,0.295135,121.82253,-4.75801,-0.998385,0.452741,,,,,,,,,,,,0.2996,23.2912,-0.537032,15.24,1.724556,0.566234,-37.026802,-0.420603,0.053079,8.055994,-5.67963,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,8ca9f470-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,133.98395,,,12.83626,,,,16.493882,-37.298614,4.027997,1.735515,-0.228971,-2.839815,-0.556106,0.564443,0.026539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
6,2021/10/2,03:05.4,2021/10/2,03:05.4,2,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,1,133.94261,-2.463413,-0.229413,2137.605753,188.871753,12:15,1.702356,0.548526,1.890645,-59.7251,41.2807,5.9524,0.411612,0.543506,123.1989,-6.884067,0.194012,0.453866,,,,,,,,,,,,-3.235,24.0586,-0.543616,15.24,1.642295,0.120531,-36.847289,-1.785194,-0.57611,6.993381,-5.522183,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,a5999f30-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,133.65169,,,10.74371,,,,16.548718,-37.094844,3.496691,1.702028,-1.589718,-2.761091,-0.548243,0.140924,-0.288055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
7,2021/10/2,03:26.2,2021/10/2,03:26.2,2,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,0,2,0,Cutter,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,1,130.21385,-0.564351,-1.025142,2195.622105,170.356057,11:45,1.758249,0.49974,1.835706,-86.437,20.5383,-2.9619,0.734532,0.180692,120.37443,-6.865935,-1.235106,0.467086,134.57986,-0.983356,-46.704285,4216.745495,,,,11.566532,,-49.358644,0.32382,0.857,11.9275,-0.475099,15.24,1.739129,0.654918,-35.859529,-0.67089,0.145205,6.328418,-7.785606,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,b1e338a0-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,129.86915,0.618098,,9.83943,,,,16.604084,-36.099457,3.164209,1.758969,-0.375716,-3.892803,-0.499824,0.649413,0.072602,-0.180577,0.618098,-0.122164,99.045704,-0.178944,25.565168,-5.412919,,,,,,,0.618395,-0.653688,-3.881506,,,,,,,-0.122143,-27.205479,1.47911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
8,2021/10/2,04:27.0,2021/10/2,04:27.0,2,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,0,2,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,130.052,0.351198,-2.183356,2207.676793,135.88997,10:30,1.753038,0.45739,1.705693,-98.3875,11.2724,-7.6992,0.869177,-0.241218,119.59932,-6.756846,-2.72407,0.47291,,,,,,,,,,,,2.3828,6.5568,-0.399738,15.24,1.754594,1.400139,-35.755282,-0.176011,0.399499,6.595089,-8.707339,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,d6396fd0-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,128.26961,,,10.45269,,,,16.733807,-36.029762,3.297545,1.754378,0.186379,-4.35367,-0.457664,1.383513,0.19975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
9,2021/10/2,04:46.0,2021/10/2,04:46.0,2,5,"Shunsuke, Izawa",1000073948,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.55492,-3.421926,-1.630042,2384.071203,185.771273,12:15,1.734776,0.476573,1.931759,-42.2429,48.6093,4.6025,0.350542,0.065046,129.06931,-6.60861,-1.302168,0.43045,,,,,,,,,,,,-3.6102,28.7855,-0.440668,15.24,1.65633,1.084608,-38.876422,-2.454558,-0.709821,8.397912,-4.146928,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,e18a0340-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,140.92244,,,12.48561,,,,16.507528,-39.14927,4.198956,1.73389,-2.319824,-2.073464,-0.476282,1.10767,-0.354911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
10,2021/10/2,05:03.5,2021/10/2,05:03.5,2,6,"Shunsuke, Izawa",1000073948,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,3,2,Cutter,Slider,BallCalled,Walk,Undefined,,Undefined,0,0,,129.12378,0.867514,-0.172514,2280.472515,128.95914,10:15,1.751323,0.495911,1.700338,-91.0963,20.6156,-21.0831,1.087329,0.235972,117.9642,-5.759122,-1.653892,0.477314,,,,,,,,,,,,10.47,10.9381,-0.48974,15.24,1.766996,0.208814,-35.499007,0.180664,1.7221,6.797762,-8.007557,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20211002-JinguStadium-1,ebe401b0-2335-11ec-8b4c-6bcbb601ef29,7a4ef51e-ca50-4013-aef1-e08396e457ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.08605,,,11.15958,,,,16.73876,-35.784856,3.398881,1.752319,0.517386,-4.003779,-0.496998,0.136399,0.86105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,21A
