count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PlayID,LocalDateTime,UTCDateTime,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa
52,51.0,2024/10/5,0:32:30,2024/10/5,0:32:30,3.0,9.0,"Isshin, Obata",1000126682,Right,RIK,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,2,Bottom,1,0.0,2.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095108,瀧口 耕介,21.0,51.0,2024/10/5,1950.163102,1950.163103,1728095108,3.0,9.0,小畠,Right,RIK,6,小澤,Left,WAS_EDA,2,Bottom,1,0,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,1,印出,,,Nothing,,,,,,2427803052,ボール,,2459.0,https://youtu.be/dBOacyrRBAE&t=2459,1966,https://youtu.be/nK8RPMH4XgI&t=1966,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
53,52.0,2024/10/5,0:32:56,2024/10/5,0:32:56,3.0,10.0,"Isshin, Obata",1000126682,Right,RIK,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,2,Bottom,1,1.0,2.0,Undefined,,InPlay,Undefined,GroundBall,,Out,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095134,瀧口 耕介,22.0,52.0,2024/10/5,1976.833612,1976.833614,1728095134,3.0,10.0,小畠,Right,RIK,6,小澤,Left,WAS_EDA,2,Bottom,1,1,2,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,1,印出,,,Undefined,,,,"5,3","5,3A",2427803053,三ゴ,,2485.0,https://youtu.be/dBOacyrRBAE&t=2485,1992,https://youtu.be/nK8RPMH4XgI&t=1992,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
54,53.0,2024/10/5,0:33:42,2024/10/5,0:33:42,4.0,1.0,"Isshin, Obata",1000126682,Right,RIK,"Yamato, Umemura",1000126591,Left,WAS_EDA,Undefined,2,Bottom,2,0.0,0.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095180,瀧口 耕介,23.0,53.0,2024/10/5,2022.631675,2022.631676,1728095180,4.0,1.0,小畠,Right,RIK,7,梅村,Left,WAS_EDA,2,Bottom,2,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,2,,印出,,Nothing,,,,,,2427803054,ボール,,2531.0,https://youtu.be/dBOacyrRBAE&t=2531,2020,https://youtu.be/nK8RPMH4XgI&t=2020,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
55,54.0,2024/10/5,0:34:08,2024/10/5,0:34:08,4.0,2.0,"Isshin, Obata",1000126682,Right,RIK,"Yamato, Umemura",1000126591,Left,WAS_EDA,Undefined,2,Bottom,2,1.0,0.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095206,瀧口 耕介,24.0,54.0,2024/10/5,2048.434279,2048.43428,1728095206,4.0,2.0,小畠,Right,RIK,7,梅村,Left,WAS_EDA,2,Bottom,2,1,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,2,,印出,,Nothing,,,,,,2427803055,ボール,,2557.0,https://youtu.be/dBOacyrRBAE&t=2557,2046,https://youtu.be/nK8RPMH4XgI&t=2046,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
56,55.0,2024/10/5,0:34:26,2024/10/5,0:34:26,4.0,3.0,"Isshin, Obata",1000126682,Right,RIK,"Yamato, Umemura",1000126591,Left,WAS_EDA,Undefined,2,Bottom,2,2.0,0.0,Undefined,,InPlay,Undefined,GroundBall,,Out,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095224,瀧口 耕介,25.0,55.0,2024/10/5,2066.569599,2066.5696,1728095224,4.0,3.0,小畠,Right,RIK,7,梅村,Left,WAS_EDA,2,Bottom,2,2,0,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,2,,印出,,Undefined,,,,"3,1","3,1A",2427803056,一ゴ,,2575.0,https://youtu.be/dBOacyrRBAE&t=2575,2064,https://youtu.be/nK8RPMH4XgI&t=2064,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
57,56.0,2024/10/5,0:36:34,2024/10/5,0:36:34,1.0,1.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Isshin, Obata",1000126682,Right,RIK,Undefined,3,Top,0,0.0,0.0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095352,瀧口 耕介,31.0,56.0,2024/10/5,2194.241371,2194.241372,1728095352,1.0,1.0,伊藤樹,Right,WAS_EDA,9,小畠,Right,RIK,3,Top,0,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427803057,見逃し,,2703.0,https://youtu.be/dBOacyrRBAE&t=2703,2097,https://youtu.be/nK8RPMH4XgI&t=2097,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
58,57.0,2024/10/5,0:36:44,2024/10/5,0:36:44,1.0,2.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Isshin, Obata",1000126682,Right,RIK,Undefined,3,Top,0,0.0,1.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095362,瀧口 耕介,32.0,57.0,2024/10/5,2204.868493,2204.868494,1728095362,1.0,2.0,伊藤樹,Right,WAS_EDA,9,小畠,Right,RIK,3,Top,0,0,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427803058,ボール,,2713.0,https://youtu.be/dBOacyrRBAE&t=2713,2107,https://youtu.be/nK8RPMH4XgI&t=2107,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
59,58.0,2024/10/5,0:36:55,2024/10/5,0:36:55,1.0,3.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Isshin, Obata",1000126682,Right,RIK,Undefined,3,Top,0,1.0,1.0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095373,瀧口 耕介,33.0,58.0,2024/10/5,2215.677066,2215.677067,1728095373,1.0,3.0,伊藤樹,Right,WAS_EDA,9,小畠,Right,RIK,3,Top,0,1,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427803059,見逃し,,2724.0,https://youtu.be/dBOacyrRBAE&t=2724,2118,https://youtu.be/nK8RPMH4XgI&t=2118,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
60,59.0,2024/10/5,0:37:06,2024/10/5,0:37:06,1.0,4.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Isshin, Obata",1000126682,Right,RIK,Undefined,3,Top,0,1.0,2.0,Undefined,,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095385,瀧口 耕介,34.0,59.0,2024/10/5,2226.885778,2226.885779,1728095385,1.0,4.0,伊藤樹,Right,WAS_EDA,9,小畠,Right,RIK,3,Top,0,1,2,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427803060,見三振,,2736.0,https://youtu.be/dBOacyrRBAE&t=2736,2130,https://youtu.be/nK8RPMH4XgI&t=2130,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
61,60.0,2024/10/5,0:37:29,2024/10/5,0:37:29,2.0,1.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,3,Top,1,0.0,0.0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095408,瀧口 耕介,35.0,60.0,2024/10/5,2249.901503,2249.901505,1728095408,2.0,1.0,伊藤樹,Right,WAS_EDA,1,菅谷,Left,RIK,3,Top,1,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427803061,見逃し,,2759.0,https://youtu.be/dBOacyrRBAE&t=2759,2144,https://youtu.be/nK8RPMH4XgI&t=2144,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
62,61.0,2024/10/5,0:37:38,2024/10/5,0:37:38,2.0,2.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,3,Top,1,0.0,1.0,Undefined,,FoulBall,Undefined,GroundBall,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095416,瀧口 耕介,36.0,61.0,2024/10/5,2258.804854,2258.804855,1728095416,2.0,2.0,伊藤樹,Right,WAS_EDA,1,菅谷,Left,RIK,3,Top,1,0,1,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,,,,,Undefined,,,,,,2427803062,ファール,,2767.0,https://youtu.be/dBOacyrRBAE&t=2767,2152,https://youtu.be/nK8RPMH4XgI&t=2152,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
63,62.0,2024/10/5,0:37:57,2024/10/5,0:37:57,2.0,3.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,3,Top,1,0.0,2.0,Undefined,,FoulBall,Undefined,GroundBall,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095435,瀧口 耕介,37.0,62.0,2024/10/5,2277.078961,2277.078962,1728095435,2.0,3.0,伊藤樹,Right,WAS_EDA,1,菅谷,Left,RIK,3,Top,1,0,2,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,,,,,Undefined,,,,,,2427803063,ファール,,2786.0,https://youtu.be/dBOacyrRBAE&t=2786,2165,https://youtu.be/nK8RPMH4XgI&t=2165,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
64,63.0,2024/10/5,0:38:26,2024/10/5,0:38:26,2.0,4.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,3,Top,1,0.0,2.0,Undefined,,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Team,TeamExclusive,20241005-JinguStadium-1,,,,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728095464,瀧口 耕介,38.0,63.0,2024/10/5,2306.085946,2306.085947,1728095464,2.0,4.0,伊藤樹,Right,WAS_EDA,1,菅谷,Left,RIK,3,Top,1,0,2,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427803064,空三振,,2815.0,https://youtu.be/dBOacyrRBAE&t=2815,2181,https://youtu.be/nK8RPMH4XgI&t=2181,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","菅谷,鬼頭,鈴木唯,西川,小林隼,柴田,田中祥,戸丸,小畠","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,鬼頭,田中祥,柴田,小林隼,西川,鈴木唯,菅谷","R,L,R,L,R,L,L,L,L,R","R,L,L,L,R,R,L,L,R,R"
