count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PlayID,LocalDateTime,UTCDateTime,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa
40,38.0,2024/10/6,0:34:16,2024/10/6,0:34:16,3.0,1.0,"Rei, Okoshi",1000242818,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,2,Top,1,0.0,0.0,Fastball,,FoulBall,Undefined,FlyBall,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191192,榊原 啓資,29.0,38.0,2024/10/6,2056.288733,2056.288734,1728191192,3.0,1.0,大越,Right,RIK,8,石郷岡,Left,WAS_EDA,2,Top,1,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.694,0.252,19.12860512,-109.8321299,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,梅村,,,Undefined,,,,,,2427913040,ファール,,2132,https://youtu.be/YUioKgjbE8E&t=2132,1901,https://youtu.be/XHNcaWPWt3I&t=1901,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
41,39.0,2024/10/6,0:34:48,2024/10/6,0:34:48,3.0,2.0,"Rei, Okoshi",1000242818,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,2,Top,1,0.0,1.0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191224,榊原 啓資,30.0,39.0,2024/10/6,2088.062132,2088.062134,1728191224,3.0,2.0,大越,Right,RIK,8,石郷岡,Left,WAS_EDA,2,Top,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,1,0,,,0.317,0.08,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,梅村,,,CaughtStealing,梅村,,,,,2427913041,ボール[盗塁死],,2164,https://youtu.be/YUioKgjbE8E&t=2164,1915,https://youtu.be/XHNcaWPWt3I&t=1915,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
42,40.0,2024/10/6,0:35:10,2024/10/6,0:35:10,3.0,3.0,"Rei, Okoshi",1000242818,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,2,Top,2,1.0,1.0,Fastball,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191247,榊原 啓資,31.0,40.0,2024/10/6,2110.901428,2110.90143,1728191247,3.0,3.0,大越,Right,RIK,8,石郷岡,Left,WAS_EDA,2,Top,2,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.574,-0.256,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427913042,見逃し,,2187,https://youtu.be/YUioKgjbE8E&t=2187,1927,https://youtu.be/XHNcaWPWt3I&t=1927,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
43,41.0,2024/10/6,0:35:21,2024/10/6,0:35:21,3.0,4.0,"Rei, Okoshi",1000242818,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,2,Top,2,1.0,2.0,Slider,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191257,榊原 啓資,32.0,41.0,2024/10/6,2121.443711,2121.443713,1728191257,3.0,4.0,大越,Right,RIK,8,石郷岡,Left,WAS_EDA,2,Top,2,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.21,0.168,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427913043,ボール,,2197,https://youtu.be/YUioKgjbE8E&t=2197,1937,https://youtu.be/XHNcaWPWt3I&t=1937,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
44,42.0,2024/10/6,0:35:38,2024/10/6,0:35:38,3.0,5.0,"Rei, Okoshi",1000242818,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,2,Top,2,2.0,2.0,Slider,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191275,榊原 啓資,33.0,42.0,2024/10/6,2138.75724,2138.757241,1728191275,3.0,5.0,大越,Right,RIK,8,石郷岡,Left,WAS_EDA,2,Top,2,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.257,-0.38,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427913044,ボール,,2215,https://youtu.be/YUioKgjbE8E&t=2215,1955,https://youtu.be/XHNcaWPWt3I&t=1955,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
45,43.0,2024/10/6,0:35:55,2024/10/6,0:35:55,3.0,6.0,"Rei, Okoshi",1000242818,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,2,Top,2,3.0,2.0,Cutter,,FoulBall,Undefined,FlyBall,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191292,榊原 啓資,34.0,43.0,2024/10/6,2155.973661,2155.973662,1728191292,3.0,6.0,大越,Right,RIK,8,石郷岡,Left,WAS_EDA,2,Top,2,3,2,Cutter,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.622,0.224,66.35660268,-63.32104086,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,,,,,Undefined,,,,,,2427913045,ファール,,2232,https://youtu.be/YUioKgjbE8E&t=2232,1972,https://youtu.be/XHNcaWPWt3I&t=1972,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
46,44.0,2024/10/6,0:36:19,2024/10/6,0:36:19,3.0,7.0,"Rei, Okoshi",1000242818,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,2,Top,2,3.0,2.0,Cutter,,BallCalled,Walk,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191315,榊原 啓資,35.0,44.0,2024/10/6,2179.372719,2179.372721,1728191315,3.0,7.0,大越,Right,RIK,8,石郷岡,Left,WAS_EDA,2,Top,2,3,2,Cutter,BallCalled,Walk,Undefined,Undefined,0,0,,,1.257,0.212,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427913046,四球,,2255,https://youtu.be/YUioKgjbE8E&t=2255,1982,https://youtu.be/XHNcaWPWt3I&t=1982,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
47,45.0,2024/10/6,0:36:50,2024/10/6,0:36:50,4.0,1.0,"Rei, Okoshi",1000242818,Right,RIK,"Konan, Miyagi",1000242757,Left,WAS_EDA,Undefined,2,Top,2,0.0,0.0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191347,榊原 啓資,36.0,45.0,2024/10/6,2210.953813,2210.953815,1728191347,4.0,1.0,大越,Right,RIK,9,宮城,Left,WAS_EDA,2,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.674,0.507,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,石郷岡,,,Nothing,,,,,,2427913047,ボール,,2287,https://youtu.be/YUioKgjbE8E&t=2287,1994,https://youtu.be/XHNcaWPWt3I&t=1994,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
48,,2024/10/6,0:37:02,2024/10/6,0:37:02,,,"Rei, Okoshi",1000242818,Right,RIK,"Konan, Miyagi",1000242757,Left,WAS_EDA,,2,Top,2,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191359,榊原 啓資,,,2024/10/6,2223.508274,2223.508276,1728191359,,,大越,Right,RIK,9,宮城,Left,WAS_EDA,2,Top,2,1,0,,,,,,0,0,,,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,石郷岡,,,PickOff,,,,"1,3","1,3",2427913048,牽制,,2299,https://youtu.be/YUioKgjbE8E&t=2299,2006,https://youtu.be/XHNcaWPWt3I&t=2006,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
49,46.0,2024/10/6,0:37:13,2024/10/6,0:37:13,4.0,2.0,"Rei, Okoshi",1000242818,Right,RIK,"Konan, Miyagi",1000242757,Left,WAS_EDA,Undefined,2,Top,2,1.0,0.0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191369,榊原 啓資,37.0,46.0,2024/10/6,2233.318825,2233.318826,1728191369,4.0,2.0,大越,Right,RIK,9,宮城,Left,WAS_EDA,2,Top,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.363,-0.052,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,石郷岡,,,Nothing,,,,,,2427913049,ボール,,2309,https://youtu.be/YUioKgjbE8E&t=2309,2016,https://youtu.be/XHNcaWPWt3I&t=2016,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
50,47.0,2024/10/6,0:37:30,2024/10/6,0:37:30,4.0,3.0,"Rei, Okoshi",1000242818,Right,RIK,"Konan, Miyagi",1000242757,Left,WAS_EDA,Undefined,2,Top,2,2.0,0.0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191386,榊原 啓資,38.0,47.0,2024/10/6,2250.55431,2250.554311,1728191386,4.0,3.0,大越,Right,RIK,9,宮城,Left,WAS_EDA,2,Top,2,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.23,-0.192,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,石郷岡,,,Nothing,,,,,,2427913050,ボール,,2326,https://youtu.be/YUioKgjbE8E&t=2326,2033,https://youtu.be/XHNcaWPWt3I&t=2033,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
51,48.0,2024/10/6,0:37:55,2024/10/6,0:37:55,4.0,4.0,"Rei, Okoshi",1000242818,Right,RIK,"Konan, Miyagi",1000242757,Left,WAS_EDA,Undefined,2,Top,2,3.0,0.0,Fastball,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191412,榊原 啓資,39.0,48.0,2024/10/6,2275.94793,2275.947931,1728191412,4.0,4.0,大越,Right,RIK,9,宮城,Left,WAS_EDA,2,Top,2,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.514,-0.044,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,石郷岡,,,Nothing,,,,,,2427913051,見逃し,,2352,https://youtu.be/YUioKgjbE8E&t=2352,2059,https://youtu.be/XHNcaWPWt3I&t=2059,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
52,49.0,2024/10/6,0:38:11,2024/10/6,0:38:11,4.0,5.0,"Rei, Okoshi",1000242818,Right,RIK,"Konan, Miyagi",1000242757,Left,WAS_EDA,Undefined,2,Top,2,3.0,1.0,Cutter,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191427,榊原 啓資,40.0,49.0,2024/10/6,2291.451541,2291.451543,1728191427,4.0,5.0,大越,Right,RIK,9,宮城,Left,WAS_EDA,2,Top,2,3,1,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.618,-0.188,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,石郷岡,,,Nothing,,,,,,2427913052,見逃し,,2367,https://youtu.be/YUioKgjbE8E&t=2367,2074,https://youtu.be/XHNcaWPWt3I&t=2074,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
53,50.0,2024/10/6,0:38:28,2024/10/6,0:38:28,4.0,6.0,"Rei, Okoshi",1000242818,Right,RIK,"Konan, Miyagi",1000242757,Left,WAS_EDA,Undefined,2,Top,2,3.0,2.0,Fastball,,InPlay,Undefined,GroundBall,,Out,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,WAS_EDA,JinguStadium,Team,TeamExclusive,20241006-JinguStadium-1,,,,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728191444,榊原 啓資,41.0,50.0,2024/10/6,2308.48404,2308.484041,1728191444,4.0,6.0,大越,Right,RIK,9,宮城,Left,WAS_EDA,2,Top,2,3,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.534,-0.188,48.56159693,25.16407497,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,石郷岡,,,Undefined,,,,"4,3","4,3A",2427913053,二ゴ,,2384,https://youtu.be/YUioKgjbE8E&t=2384,2091,https://youtu.be/XHNcaWPWt3I&t=2091,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯,"桑垣,齋藤大,小林隼,西川,黄,柴田,鈴木唯,戸丸,大越","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,宮城","大越,戸丸,黄,齋藤大,柴田,小林隼,西川,桑垣,鈴木唯","宮城,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","L,L,R,R,R,R,L,L,R,R","R,L,R,L,R,L,L,L,L,L"
