count,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,season
0,1.0,2024/9/28,0:00:24,1.0,1.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yudai, Ose",1000126636.0,Left,WAS_EDA,Undefined,1,Top,0,0.0,0.0,Undefined,,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:00:24,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485224,杉山 由泰,1.0,1.0,2024/9/28,446.6792922,446.6792941,1727485224,1.0,1.0,篠木,Right,HOS_HOS,1,尾瀬,Left,WAS_EDA,1,Top,0,0,0,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,,,,,Undefined,,,,,,2427103000,ファール,,1046,https://youtu.be/o8AWmoHdCbk&t=1046,1021,https://youtu.be/G1cCGz8Eagw&t=1021,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
1,2.0,2024/9/28,0:00:39,1.0,2.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yudai, Ose",1000126636.0,Left,WAS_EDA,Undefined,1,Top,0,0.0,1.0,Undefined,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:00:39,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485239,杉山 由泰,2.0,2.0,2024/9/28,461.2822051,461.2822063,1727485239,1.0,2.0,篠木,Right,HOS_HOS,1,尾瀬,Left,WAS_EDA,1,Top,0,0,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,,,,,Nothing,,,,,,2427103001,ボール,,1061,https://youtu.be/o8AWmoHdCbk&t=1061,1031,https://youtu.be/G1cCGz8Eagw&t=1031,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
2,3.0,2024/9/28,0:00:48,1.0,3.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yudai, Ose",1000126636.0,Left,WAS_EDA,Undefined,1,Top,0,1.0,1.0,Undefined,,InPlay,Undefined,GroundBall,Single,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:00:48,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485248,杉山 由泰,3.0,3.0,2024/9/28,470.4452353,470.4452422,1727485248,1.0,3.0,篠木,Right,HOS_HOS,1,尾瀬,Left,WAS_EDA,1,Top,0,1,1,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,,,,,Undefined,,,,7,7,2427103002,左安,,1070,https://youtu.be/o8AWmoHdCbk&t=1070,1040,https://youtu.be/G1cCGz8Eagw&t=1040,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
3,4.0,2024/9/28,0:01:19,2.0,1.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Syu, Yamagata",1000126593.0,Right,WAS_EDA,Undefined,1,Top,0,0.0,0.0,Undefined,,InPlay,Undefined,Bunt,Sacrifice,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:01:19,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485279,杉山 由泰,4.0,4.0,2024/9/28,501.5684149,501.568419,1727485279,2.0,1.0,篠木,Right,HOS_HOS,2,山縣,Right,WAS_EDA,1,Top,0,0,0,Undefined,InPlay,Undefined,Bunt,Sacrifice,1,0,A2B,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,1,尾瀬,,,Undefined,,,,1,1T,2427103003,投犠,,1101,https://youtu.be/o8AWmoHdCbk&t=1101,1061,https://youtu.be/G1cCGz8Eagw&t=1061,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
4,5.0,2024/9/28,0:01:53,3.0,1.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Tsubasa, Yoshino",1000101225.0,Left,WAS_EDA,Undefined,1,Top,1,0.0,0.0,Undefined,,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:01:53,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485313,杉山 由泰,5.0,5.0,2024/9/28,535.846457,535.8464582,1727485313,3.0,1.0,篠木,Right,HOS_HOS,3,吉納,Left,WAS_EDA,1,Top,1,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,2,,山縣,,Nothing,,,,,,2427103004,ボール,,1135,https://youtu.be/o8AWmoHdCbk&t=1135,1082,https://youtu.be/G1cCGz8Eagw&t=1082,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
5,6.0,2024/9/28,0:02:10,3.0,2.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Tsubasa, Yoshino",1000101225.0,Left,WAS_EDA,Undefined,1,Top,1,1.0,0.0,Undefined,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:02:10,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485329,杉山 由泰,6.0,6.0,2024/9/28,552.017359,552.0173602,1727485329,3.0,2.0,篠木,Right,HOS_HOS,3,吉納,Left,WAS_EDA,1,Top,1,1,0,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,2,,山縣,,Nothing,,,,,,2427103005,空振り,,1151,https://youtu.be/o8AWmoHdCbk&t=1151,1098,https://youtu.be/G1cCGz8Eagw&t=1098,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
6,7.0,2024/9/28,0:02:26,3.0,3.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Tsubasa, Yoshino",1000101225.0,Left,WAS_EDA,Undefined,1,Top,1,1.0,1.0,Undefined,,StrikeCalled,Undefined,Undefined,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:02:26,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485346,杉山 由泰,7.0,7.0,2024/9/28,568.8997371,568.8997381,1727485346,3.0,3.0,篠木,Right,HOS_HOS,3,吉納,Left,WAS_EDA,1,Top,1,1,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,2,,山縣,,Nothing,,,,,,2427103006,見逃し,,1168,https://youtu.be/o8AWmoHdCbk&t=1168,1115,https://youtu.be/G1cCGz8Eagw&t=1115,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
7,8.0,2024/9/28,0:02:46,3.0,4.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Tsubasa, Yoshino",1000101225.0,Left,WAS_EDA,Undefined,1,Top,1,1.0,2.0,Undefined,,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:02:46,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485366,杉山 由泰,8.0,8.0,2024/9/28,588.539489,588.5394962,1727485366,3.0,4.0,篠木,Right,HOS_HOS,3,吉納,Left,WAS_EDA,1,Top,1,1,2,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,2,,山縣,,Nothing,,,,,,2427103007,空三振,,1188,https://youtu.be/o8AWmoHdCbk&t=1188,1135,https://youtu.be/G1cCGz8Eagw&t=1135,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
8,9.0,2024/9/28,0:03:16,4.0,1.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Taichi, Inde",1000101222.0,Right,WAS_EDA,Undefined,1,Top,2,0.0,0.0,Undefined,,FoulBall,Undefined,GroundBall,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:03:16,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485396,杉山 由泰,9.0,9.0,2024/9/28,618.2792401,618.279243,1727485396,4.0,1.0,篠木,Right,HOS_HOS,4,印出,Right,WAS_EDA,1,Top,2,0,0,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,2,,山縣,,Undefined,,,,,,2427103008,ファール,,1218,https://youtu.be/o8AWmoHdCbk&t=1218,1156,https://youtu.be/G1cCGz8Eagw&t=1156,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
9,10.0,2024/9/28,0:03:36,4.0,2.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Taichi, Inde",1000101222.0,Right,WAS_EDA,Undefined,1,Top,2,0.0,1.0,Undefined,,FoulBall,Undefined,FlyBall,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20240928-JinguStadium-3,,,,,,,,,,,,926f21c4-6d52-4feb-9b51-e32475482c47,2024/9/28,0:03:36,,,,v3,,,,"Yuki, Nakanishi",1000126482,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727485416,杉山 由泰,10.0,10.0,2024/9/28,638.2423213,638.2423222,1727485416,4.0,2.0,篠木,Right,HOS_HOS,4,印出,Right,WAS_EDA,1,Top,2,0,1,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,HOS_HOS,#fc6f1e,法政,WAS_EDA,#470004,早稲田,JinguStadium,A,秋季リーグ戦,Normal,2,,山縣,,Undefined,,,,,,2427103009,ファール,,1238,https://youtu.be/o8AWmoHdCbk&t=1238,1172,https://youtu.be/G1cCGz8Eagw&t=1172,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木,"石黒,藤森康,中津,内海,姫木,松下,篠木,熊谷,中西祐","尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","篠木,中西祐,藤森康,熊谷,松下,石黒,内海,中津,姫木","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","R,R,L,L,R,L,R,L,L,R","R,L,R,L,R,L,L,L,L,R",24A
