PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/8/12,14:44.5,2020/8/12,14:44.5,1,1,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,136.8095,-1.78116,-3.104728,1709.676951,157.452288,11:15,1.629822,0.495475,1.746133,-67.4499,30.6766,-11.5766,0.448809,-0.502476,126.73279,-6.67746,-3.918359,0.44735,,,,,,,,,,,,3.9445,17.6468,-0.415628,15.24,1.579478,2.095557,-37.6034,-1.435112,0.736876,6.774941,-6.510061,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,1d286100-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,135.59838,,,10.07671,,,,16.693785,-37.86442,3.38747,1.629938,-1.184297,-3.25503,-0.495818,2.067167,0.368438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
2,2020/8/12,14:59.4,2020/8/12,14:59.4,1,2,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,149.48742,-2.344769,-4.160774,2258.487364,205.420167,12:45,1.636296,0.449668,1.992836,-31.5129,48.917,22.0455,0.663568,-0.495106,136.81214,-4.759976,-2.590543,0.405008,,,,,,,,,,,,-14.4027,28.0283,-0.362716,15.24,1.58488,2.879436,-41.048137,-1.771947,-3.181881,8.709772,-3.614547,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,25fd6d20-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,149.7749,,,12.67528,,,,16.446876,-41.303423,4.354886,1.635263,-1.666004,-1.807274,-0.44848,2.972698,-1.59094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
3,2020/8/12,15:17.0,2020/8/12,15:17.0,1,3,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,,,147.76042,-1.912085,-2.567296,2266.429428,207.798531,1:00,1.621083,0.487441,2.041478,-34.4789,46.9812,23.4412,0.742645,0.005844,135.40702,-4.549109,-0.887618,0.407593,136.57884,48.406161,38.33288,5210.925904,22.061378,31.830171,25.247199,74.074214,,60.448862,5.372965,-14.2056,26.9492,-0.436433,15.24,1.580544,1.716707,-40.669459,-1.456162,-3.080279,8.561182,-3.963089,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,3081fe00-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,148.8248,34.037758,,12.35341,,,,16.398609,-40.912627,4.280591,1.620305,-1.343597,-1.981544,-0.486436,1.804198,-1.540139,0.441514,0.707767,-0.015045,207.29767,0.441893,19.749962,-6.773264,1.881797,-0.452598,0.101356,-0.01768,0.001856,-8.3e-05,0.708134,28.365231,-7.197548,0.620796,-0.047696,-0.010807,0.003067,-0.000231,4e-06,-0.01509,15.621691,-1.544,0.341709,-0.070087,0.015094,-0.002743,0.000293,-1.3e-05,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
4,2020/8/12,15:44.3,2020/8/12,15:44.3,1,4,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,150.9733,-1.338324,-3.437315,2333.89777,205.860395,12:45,1.634565,0.457164,2.016179,-34.8756,44.427,20.2083,0.911474,-0.301435,136.63314,-4.01928,-1.993709,0.402159,,,,,,,,,,,,-13.2156,25.1445,-0.38677,15.24,1.604933,2.39036,-41.469856,-1.068861,-2.944465,9.904124,-4.204416,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,40c8b5b0-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,150.8357,,,14.34015,,,,16.422828,-41.751392,4.952062,1.633618,-0.949346,-2.102208,-0.455909,2.47406,-1.472232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
5,2020/8/12,16:04.0,2020/8/12,16:04.0,1,5,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,2,2,Splitter,Four-Seam,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,,,152.14115,-1.553356,-3.248142,1161.615789,210.002313,1:00,1.617101,0.411691,2.022086,-31.3432,46.6755,25.3903,0.869405,-0.241766,137.64342,-3.981186,-1.432843,0.398891,153.90184,16.466896,59.997834,4140.59116,14.458266,8.219652,30.250368,83.577546,,70.419353,2.950019,-15.8434,26.5337,-0.345801,15.24,1.583368,2.246821,-41.801353,-1.218577,-3.584975,10.101716,-3.802722,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,4c846700-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,152.07177,9.082161,,14.49773,,,,16.417193,-42.084872,5.050858,1.616072,-1.111849,-1.901361,-0.410273,2.347439,-1.792488,0.074728,0.826423,0.246702,240.984479,0.074733,20.499654,-6.945549,1.899309,-0.461249,0.099066,-0.017375,0.002115,-0.000125,0.826422,12.118163,-4.650358,0.129662,0.027003,-0.014016,0.003734,-0.000496,2.7e-05,0.2467,35.503824,-4.178528,0.508036,-0.026947,-0.010612,0.00341,-0.000473,2.9e-05,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
6,2020/8/12,16:30.4,2020/8/12,16:30.4,1,6,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,,,153.37467,-2.470398,-2.52146,2368.39235,197.579795,12:30,1.633418,0.429949,2.033449,-32.7591,43.6003,13.005,0.615863,-0.143563,139.49887,-4.982962,-1.590122,0.394626,121.87605,19.526969,155.127233,3633.357642,-31.233271,5.544897,12.190129,55.471182,,160.63752,2.029551,-8.7259,25.5823,-0.379025,15.24,1.581236,1.792648,-42.159239,-1.913849,-2.016595,9.921806,-3.89449,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,5c3917e0-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,153.71508,5.798891,,13.8758,,,,16.40593,-42.432743,4.960903,1.632513,-1.806494,-1.947245,-0.429207,1.848237,-1.008298,0.178893,0.576947,0.142275,283.644149,0.178892,-28.947665,2.69668,-0.889729,0.219976,-0.047552,0.008711,-0.001062,5.4e-05,0.576948,11.315863,-6.568577,0.501901,-0.028563,-0.012982,0.005282,-0.001159,0.000155,0.142276,13.420304,-3.781354,1.188348,-0.283432,0.059227,-0.010491,0.001207,-5.4e-05,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
7,2020/8/12,16:53.0,2020/8/12,16:52.9,1,7,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,2,2,Cutter,Slider,InPlay,Undefined,FlyBall,FlyBall,Single,0,0,,,,138.41856,-0.510488,-2.963395,1991.595381,144.016922,10:45,1.602614,0.488988,1.862381,-67.0168,27.0043,-17.7773,0.788376,-0.52472,128.52269,-5.410672,-4.221374,0.437892,104.10045,31.866255,14.472649,3151.003647,31.619004,13.520198,11.151861,63.285355,,22.401342,3.604182,7.438,15.0743,-0.418503,15.24,1.586387,2.053953,-38.106291,-0.59007,1.431408,6.728084,-6.905669,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,69ab04b0-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,138.52719,13.550267,,9.89587,,,,16.577952,-38.341794,3.364042,1.602811,-0.348352,-3.452835,-0.489521,2.00385,0.715704,0.349959,0.729672,0.525943,207.795034,0.349984,23.778058,-3.986013,0.872644,-0.143349,0.015644,-0.001131,8.9e-05,-6e-06,0.729653,15.267533,-4.846382,0.237007,-0.054458,0.015334,-0.003145,0.000488,-3.5e-05,0.525928,6.138361,0.348654,-0.114071,0.016364,0.001483,-0.001261,0.000227,-1.4e-05,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
8,2020/8/12,17:34.5,2020/8/12,17:34.4,2,1,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,148.90836,-2.298167,-0.839735,2260.537304,201.317993,12:45,1.639466,0.533223,1.995698,-37.2865,42.984,15.8492,0.62383,0.456985,137.14714,-5.113051,0.294385,0.404606,,,,,,,,,,,,-8.8684,24.8238,-0.516281,15.24,1.589015,0.525725,-41.010984,-1.762263,-1.964594,8.314062,-4.307519,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,8272b510-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,149.92351,,,11.76122,,,,16.44419,-41.254384,4.157031,1.638761,-1.636157,-2.153759,-0.532514,0.58324,-0.982297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
9,2020/8/12,17:56.4,2020/8/12,17:56.4,2,2,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,148.70574,-2.386388,-2.073269,2269.527532,212.774424,1:00,1.610203,0.517648,2.021062,-41.1593,39.1723,23.6837,0.53183,0.175654,136.95057,-5.48194,-0.376866,0.40476,,,,,,,,,,,,-13.8368,22.9566,-0.47594,15.24,1.55882,1.371072,-40.9373,-1.838894,-3.053409,8.306117,-4.740732,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,8f82abc0-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,149.8665,,,11.75517,,,,16.418926,-41.175807,4.153058,1.609669,-1.702765,-2.370366,-0.516569,1.458749,-1.526704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
10,2020/8/12,18:25.7,2020/8/12,18:25.7,2,3,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,0,1,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,,,134.63533,0.154145,-1.922688,2925.713337,138.443524,10:30,1.610271,0.580155,1.737301,-81.5419,17.9075,-13.8737,0.838657,-0.104865,126.61857,-5.715856,-2.89877,0.450356,,,,,,,,,,,,6.1211,9.7973,-0.52992,15.24,1.608006,1.311421,-37.124408,-0.229864,1.134667,5.353766,-7.990523,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,a0f75c20-dc63-11ea-8fe5-4f48608269ce,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,134.69349,,,8.01676,,,,16.703311,-37.334838,2.676883,1.610868,0.084203,-3.995261,-0.580589,1.266823,0.567334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20S
