PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/8/15,04:24.3,2020/8/15,04:24.3,1,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Kanta, Niimi",1000073441.0,Right,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,,,151.40111,-3.48406,1.844524,2558.091108,159.918286,11:15,1.733212,-0.3825,1.698729,-24.6846,56.6643,-19.7515,0.492744,-0.054713,138.35012,-5.379868,0.458257,0.407315,143.06143,21.219064,8.103725,2896.785736,33.016971,11.11659,5.830549,91.15823,,13.967047,3.743453,11.3724,32.0309,0.335721,15.24,1.639843,-1.230996,-41.558675,-2.608297,2.570421,9.09067,-2.566951,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,64c6c1f0-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,148.92643,13.444323,,13.051,,,,16.741321,-41.885791,4.545335,1.732037,-2.515929,-1.283475,0.381681,-1.323489,1.285211,0.782531,0.510384,0.050846,201.574018,0.78251,36.675878,-6.867436,1.608852,-0.343476,0.070552,-0.012366,0.001428,-7.4e-05,0.510501,14.379312,-4.014672,-0.084724,0.103572,-0.043204,0.010321,-0.001272,6.4e-05,0.050863,5.221564,0.43153,-0.147693,0.044371,-0.012013,0.002414,-0.000293,1.6e-05,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
2,2020/8/15,04:52.5,2020/8/15,04:52.5,2,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Jun, Setonishi",1000073406.0,Left,KEI_KEI,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,152.46812,-3.343787,2.90031,2558.091071,155.840689,11:15,1.742654,-0.358391,1.634174,-27.2484,54.4423,-23.126,0.512142,0.24002,138.03673,-5.430016,1.285435,0.40817,,,,,,,,,,,,13.8128,30.7037,0.281002,15.24,1.648784,-1.982079,-41.76339,-2.532175,3.125752,9.92121,-2.858573,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,759212f0-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,148.61456,,,14.4314,,,,16.805084,-42.133547,4.960605,1.741269,-2.425523,-1.429286,0.357128,-2.098699,1.562876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
3,2020/8/15,05:02.3,2020/8/15,05:02.3,2,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Jun, Setonishi",1000073406.0,Left,KEI_KEI,Undefined,1,Top,1,0,1,Slider,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,,,,131.55862,-1.212913,1.104434,,304.376043,4:15,1.693943,-0.384607,1.585829,-125.1284,-15.5365,27.8809,0.094847,0.21084,120.96282,-10.092782,3.055648,0.472763,,,,,,,,,,,,-13.256,-6.0863,0.350761,15.24,1.648226,-0.833259,-36.154727,-1.313023,-2.249138,7.407308,-10.839302,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,7b65ed00-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,128.30943,,,10.59579,,,,16.854802,-36.484065,3.703654,1.695891,-0.831095,-5.419651,0.385586,-0.733259,-1.124569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
4,2020/8/15,05:18.8,2020/8/15,05:18.8,2,3,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Jun, Setonishi",1000073406.0,Left,KEI_KEI,Undefined,1,Top,1,1,1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,128.84187,0.071758,1.780387,2995.658788,298.646298,4:00,1.672091,-0.367674,1.587468,-132.9316,-19.4095,41.7408,0.363353,0.560217,119.13383,-9.355917,4.695931,0.481166,,,,,,,,,,,,-19.6515,-8.7763,0.313558,15.24,1.662011,-1.304668,-35.43464,-0.532578,-3.224539,6.696499,-11.246721,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,854479e0-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,126.06875,,,9.70804,,,,16.853428,-35.738248,3.34825,1.674598,-0.022671,-5.62336,0.369395,-1.158473,-1.612269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
5,2020/8/15,05:29.9,2020/8/15,05:29.9,2,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Jun, Setonishi",1000073406.0,Left,KEI_KEI,Undefined,1,Top,1,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,151.53776,-2.503769,2.073233,2591.75215,169.284984,11:45,1.736401,-0.305466,1.644108,-20.7013,61.6282,-11.1202,0.813275,0.175799,137.20004,-4.138797,1.29575,0.409763,,,,,,,,,,,,7.1297,33.604,0.250021,15.24,1.666636,-1.440224,-41.564726,-1.866337,1.599502,9.753216,-2.267854,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,8bd84890-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,148.03687,,,14.33771,,,,16.794869,-41.92799,4.876608,1.734576,-1.78187,-1.133927,0.304773,-1.499798,0.799751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
6,2020/8/15,05:42.9,2020/8/15,05:42.9,2,5,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Jun, Setonishi",1000073406.0,Left,KEI_KEI,Undefined,1,Top,1,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,153.58245,-3.481367,2.726853,2625.409294,164.954732,11:30,1.761727,-0.295835,1.700487,-20.2898,59.224,-15.1925,0.565474,0.329055,139.58581,-5.077042,1.661818,0.402695,,,,,,,,,,,,9.6505,33.2427,0.225518,15.24,1.668757,-1.91834,-42.099903,-2.611428,2.229037,9.695885,-2.128346,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,939ef1f0-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,150.63513,,,13.99665,,,,16.738768,-42.443676,4.847943,1.760009,-2.535968,-1.064173,0.294935,-1.997371,1.114518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.45296,2.696493,1.8368,0.859692,-0.340983,0.496095,-0.351135,0.543766,1.519719,-1.045865,19.803051,1.645803,-18.228952,0.555939,23.630093,-1.436028,1.53198,3.485844,-3.892005,-1.096059,-22.701325,3.191311,山口 智久,20S
7,2020/8/15,06:11.8,2020/8/15,06:11.8,3,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yusuke, Shimoyama",1000073403.0,Left,KEI_KEI,Undefined,1,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,123.00675,0.763592,1.204118,2861.483075,325.383631,4:45,1.708728,-0.282047,1.555067,-162.8649,-38.0298,28.7942,0.299443,0.351767,114.10037,-10.736228,3.21573,0.504572,,,,,,,,,,,,-13.5469,-18.5084,0.244588,15.24,1.715166,-0.846421,-33.848328,-0.240249,-2.029633,6.073002,-12.57962,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,a4d27aa0-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,120.22071,,,8.90639,,,,16.886493,-34.142461,3.036501,1.712048,0.369018,-6.28981,0.283202,-0.74812,-1.014817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
8,2020/8/15,06:23.2,2020/8/15,06:23.2,3,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yusuke, Shimoyama",1000073403.0,Left,KEI_KEI,Undefined,1,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,152.05957,-2.407619,3.431276,2591.750247,166.315605,11:30,1.774846,-0.277579,1.723977,-24.1971,57.0701,-13.1978,0.846874,0.566954,137.44372,-4.295736,2.50581,0.407111,,,,,,,,,,,,9.2725,31.4849,0.189932,15.24,1.710765,-2.422887,-41.668636,-1.816403,2.087059,9.94717,-2.720002,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,ab996740-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,149.0013,,,14.61585,,,,16.714659,-42.019193,4.973585,1.77309,-1.720545,-1.360001,0.276616,-2.496439,1.04353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
9,2020/8/15,06:48.3,2020/8/15,06:48.3,3,3,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yusuke, Shimoyama",1000073403.0,Left,KEI_KEI,Undefined,1,Top,2,2,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,152.01186,-3.09138,1.802747,2615.693265,168.285495,11:30,1.722461,-0.3004,1.731195,-18.9006,61.9755,-12.2727,0.653828,0.089248,137.85967,-4.600862,0.93988,0.40613,,,,,,,,,,,,7.5385,34.4843,0.255019,15.24,1.641585,-1.243403,-41.705697,-2.28758,1.704772,9.715381,-2.008305,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,ba96fd20-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,149.3611,,,14.15219,,,,16.707809,-42.046235,4.85769,1.720534,-2.217187,-1.004152,0.299649,-1.303157,0.852386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
10,2020/8/15,06:58.9,2020/8/15,06:58.9,3,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yusuke, Shimoyama",1000073403.0,Left,KEI_KEI,Undefined,1,Top,2,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,154.30168,-2.618549,2.029931,2659.049561,164.447711,11:30,1.74984,-0.286137,1.71318,-16.5866,62.3272,-16.5668,0.838168,0.125829,139.34353,-3.969676,0.866637,0.401173,,,,,,,,,,,,9.9071,34.2855,0.234636,15.24,1.680482,-1.404203,-42.325706,-1.959019,2.298703,10.342045,-1.851498,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20200815-JinguStadium-2,c0e892b0-deac-11ea-a630-c9818d84cd41,569ee957-9417-432d-a29c-157f62b9e612,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,151.20675,,,14.95815,,,,16.725693,-42.687183,5.171022,1.747823,-1.894305,-0.925749,0.28512,-1.484548,1.149352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
