PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/8/18,00:40.9,2020/8/18,00:41.0,1,1,"Kota, Hirayama",1000073931,Right,TOK,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,132.85887,-0.90711,-0.179778,1884.909243,203.364987,12:45,1.748978,0.188085,1.545024,-65.2459,41.4837,16.5339,0.835816,0.30176,122.26109,-5.640783,0.971217,0.466549,,,,,,,,,,,,-8.3242,22.1892,-0.184522,15.24,1.716673,0.029294,-36.528458,-0.844962,-1.462524,6.615579,-5.908107,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,9db23520-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,130.01853,,,10.59778,,,,16.894413,-36.826866,3.307789,1.748776,-0.578466,-2.954054,-0.187331,0.095264,-0.731262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
2,2020/8/18,00:55.0,2020/8/18,00:55.0,1,2,"Kota, Hirayama",1000073931,Right,TOK,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Changeup,InPlay,Undefined,LineDrive,GroundBall,Out,1,0,,,,133.73539,-0.724952,-1.041545,1884.909237,202.916388,12:45,1.778036,0.188916,1.600426,-58.2872,46.6018,18.3325,0.987488,0.073902,122.6364,-4.997613,0.238499,0.462508,153.78033,6.161186,-36.029163,2395.644917,,,,37.336425,,-38.426402,0.994406,-9.9629,24.8287,-0.161532,15.24,1.752728,0.577278,-36.772646,-0.69232,-1.767788,6.93732,-5.401128,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,a617dda0-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,131.15439,1.847534,,11.09899,,,,16.839482,-37.073167,3.46866,1.777651,-0.458346,-2.700564,-0.188198,0.653858,-0.883894,0.712152,0.968927,0.016645,82.174083,0.756617,33.729106,-5.144249,,,,,,,0.994596,4.229703,-5.282635,,,,,,,0.01431,-24.95151,1.613199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
3,2020/8/18,01:23.6,2020/8/18,01:23.6,2,1,"Kota, Hirayama",1000073931,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,0,0,Splitter,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,123.04533,-0.236533,-1.344725,1279.045554,247.995258,2:15,1.611981,0.253366,1.599908,-104.7754,20.0198,39.3983,0.496461,0.262127,112.62847,-7.782597,1.40948,0.504491,,,,,,,,,,,,-20.6722,11.4169,-0.219396,15.24,1.596117,0.608105,-33.808158,-0.551744,-3.077918,6.27602,-8.106771,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,b720acd0-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,120.23999,,,10.41686,,,,16.839676,-34.103823,3.13801,1.613114,-0.169832,-4.053385,-0.251459,0.753107,-1.538959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
4,2020/8/18,01:35.1,2020/8/18,01:35.1,2,2,"Kota, Hirayama",1000073931,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,0,1,Cutter,Changeup,BallinDirt,Undefined,Undefined,,Undefined,0,0,,,,121.79193,-1.877235,-1.072586,3298.596772,251.592153,2:30,1.616,0.302167,1.66144,-111.4834,16.226,35.0315,-0.034774,0.346391,111.0468,-9.904045,1.38952,0.510348,,,,,,,,,,,,-18.6748,10.929,-0.276366,15.24,1.556337,0.469462,-33.432355,-1.516553,-2.689687,6.73043,-8.232575,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,bdf2e410-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,118.86014,,,10.74514,,,,16.778267,-33.74061,3.365215,1.617161,-1.1395,-4.116288,-0.300688,0.59265,-1.344843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
5,2020/8/18,01:49.5,2020/8/18,01:49.5,2,3,"Kota, Hirayama",1000073931,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,1,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,133.2642,-2.410141,-1.100492,1985.886518,204.712904,12:45,1.742092,0.18792,1.633545,-55.4734,49.9614,21.4586,0.497935,0.087914,122.35569,-6.480382,0.401303,0.46371,,,,,,,,,,,,-11.516,27.7425,-0.159679,15.24,1.67143,0.595684,-36.609624,-1.748406,-2.025258,6.877028,-4.927732,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,c68d0a10-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,130.81448,,,10.90851,,,,16.805854,-36.902594,3.438514,1.741442,-1.538479,-2.463866,-0.186893,0.681963,-1.012629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
6,2020/8/18,02:02.9,2020/8/18,02:02.9,2,4,"Kota, Hirayama",1000073931,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,1,2,Cutter,Changeup,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,,,122.38147,-0.29139,-0.70869,2389.794946,250.445672,2:15,1.639621,0.30643,1.61694,-108.9811,16.8592,35.897,0.466431,0.46262,112.15895,-8.133929,1.804315,0.506599,101.62751,22.035546,-128.752331,3862.380981,,,,41.630085,,-134.758319,1.801814,-18.5191,9.8906,-0.290071,15.24,1.622114,0.249682,-33.636235,-0.596255,-2.728878,6.22225,-8.349223,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,ce84ae80-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,119.73964,4.751785,,10.22252,,,,16.822717,-33.927753,3.111125,1.640885,-0.205086,-4.174612,-0.304764,0.377532,-1.364439,-0.024714,0.373956,-0.476966,53.055057,-0.024714,-16.379809,0.128532,-0.041321,0.019788,-0.025612,0.018164,-0.006332,0.000871,0.373958,10.591354,-6.849572,0.624993,-0.181512,0.137912,-0.085552,0.028891,-0.003925,-0.476965,-20.407206,2.639965,-0.242676,0.071534,-0.01692,0.003628,-0.000268,-4.8e-05,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
7,2020/8/18,02:21.5,2020/8/18,02:21.5,2,5,"Kota, Hirayama",1000073931,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,134.73484,-1.93351,0.647511,1918.565086,197.472854,12:30,1.752017,0.188315,1.56524,-59.5408,45.4981,13.1797,0.601405,0.505969,122.46063,-6.294755,1.566106,0.462839,,,,,,,,,,,,-6.0491,25.1723,-0.208085,15.24,1.691436,-0.487151,-36.969929,-1.483439,-1.073312,7.735108,-5.340246,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,d99d1af0-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,131.06077,,,12.27421,,,,16.873571,-37.310151,3.867554,1.751518,-1.248553,-2.670123,-0.187696,-0.439943,-0.536656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
8,2020/8/18,02:37.4,2020/8/18,02:37.5,2,6,"Kota, Hirayama",1000073931,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,2,2,Cutter,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,121.70051,-0.882962,-1.254713,2322.477131,239.381741,2:00,1.618815,0.260297,1.675416,-104.7577,21.8102,29.725,0.319427,0.199773,111.44178,-8.455697,0.833567,0.508062,,,,,,,,,,,,-15.9755,12.9052,-0.229353,15.24,1.586839,0.599056,-33.443126,-0.906666,-2.323526,6.23588,-7.929676,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,e32375b0-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,119.39493,,,10.25873,,,,16.764144,-33.726124,3.11794,1.61982,-0.5468,-3.964838,-0.258932,0.704503,-1.161763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.17574,2.73478,1.805312,0.929468,0.25499,0.292983,-0.202382,0.922243,1.615139,-1.749079,22.327937,2.102891,-15.704128,0.966445,25.0575,-2.208405,1.63606,4.215588,-3.983044,-1.795381,-16.859202,2.013725,浅田 祐太朗,20S
9,2020/8/18,03:03.6,2020/8/18,03:03.6,3,1,"Kota, Hirayama",1000073931,Right,TOK,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,Undefined,1,Top,2,0,0,Splitter,Splitter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,120.35989,1.231909,-0.624168,908.795525,237.292399,2:00,1.607002,0.295527,1.56591,-113.4583,18.5304,21.6683,0.826064,0.33306,109.13826,-6.958102,0.88636,0.518827,,,,,,,,,,,,-11.1847,9.6919,-0.279764,15.24,1.631862,0.256229,-33.025227,0.264799,-1.577838,6.367894,-8.439398,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,f2b92ce0-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,116.91748,,,11.22164,,,,16.872733,-33.338562,3.183947,1.608616,0.680064,-4.219699,-0.294282,0.333867,-0.788919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
10,2020/8/18,03:15.0,2020/8/18,03:15.0,3,2,"Kota, Hirayama",1000073931,Right,TOK,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,Undefined,1,Top,2,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,134.95937,-0.23909,0.040647,1952.227424,200.395584,12:45,1.746557,0.175526,1.666809,-62.3954,40.8318,13.8785,1.054403,0.325905,122.46223,-4.840587,1.013757,0.45883,,,,,,,,,,,,-6.9179,21.768,-0.177764,15.24,1.735156,-0.097473,-37.073526,-0.392768,-1.23443,7.774151,-5.922363,TOK,WAS_EDA,JinguStadium,TeamExclusive,Team,20200818-JinguStadium-1,f9839bf0-e0f6-11ea-940e-ff30c178d04e,9ca1c7bb-e0b3-4547-92cd-4db32ded264a,v3,,,,"Shuhei, Oto",1000073866,Right,TOK,132.20583,,,12.49715,,,,16.771884,-37.393375,3.887075,1.746303,-0.149106,-2.961182,-0.174798,-0.046686,-0.617215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20S
