PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/8/17,00:38.8,2020/8/17,00:38.8,1,1,"Ginji, Miura",1000073786,Right,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,144.72472,-2.094574,-3.572832,2457.119837,205.943858,12:45,1.610446,0.587589,1.652679,-32.5077,57.1948,26.3968,0.685947,-0.169794,131.92953,-4.558296,-1.729445,0.427717,,,,,,,,,,,,-15.7343,31.0575,-0.493089,15.24,1.551068,2.333646,-39.690652,-1.560951,-3.242802,8.315273,-3.40577,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,720b8850-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,141.8226,,,12.79519,,,,16.78665,-40.013366,4.157637,1.609083,-1.428773,-1.702885,-0.5861,2.459498,-1.621401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
2,2020/8/17,00:52.4,2020/8/17,00:52.4,1,2,"Ginji, Miura",1000073786,Right,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,,,146.22932,-2.917968,-3.844842,2490.772919,206.873553,1:00,1.609753,0.55607,1.653547,-32.145,55.6984,26.7807,0.452679,-0.2754,133.61541,-5.344577,-1.975402,0.423262,141.48824,50.142132,46.81858,4756.451754,18.162519,33.658255,28.182345,74.290636,,64.289925,5.615303,-16.17,30.9278,-0.454323,15.24,1.528107,2.548427,-40.080898,-2.157874,-3.403961,8.350878,-3.296021,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,7a2a3cc0-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,143.31544,36.566765,,12.61391,,,,16.786233,-40.401772,4.175439,1.608588,-2.031228,-1.648011,-0.554756,2.679221,-1.701981,0.375684,0.463421,0.280842,208.645948,0.3765,17.223716,-6.637339,1.992425,-0.435398,0.070696,-0.008356,0.000667,-2.6e-05,0.464058,30.156216,-7.51942,0.588583,-0.007376,-0.024847,0.006213,-0.00061,2.2e-05,0.280887,18.366578,-2.194213,0.324167,-0.033484,0.005057,-0.001599,0.000247,-1.3e-05,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
3,2020/8/17,01:12.2,2020/8/17,01:12.2,1,3,"Ginji, Miura",1000073786,Right,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,146.88742,-3.422161,-4.685087,2457.113768,206.851018,1:00,1.63092,0.572003,1.69803,-28.2831,59.332,28.4594,0.369357,-0.480246,132.98822,-5.602804,-2.69698,0.422712,,,,,,,,,,,,-17.8604,33.4166,-0.450998,15.24,1.538545,3.134924,-40.162945,-2.490255,-3.741699,9.09439,-2.805965,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,85f24a20-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,143.50211,,,13.8992,,,,16.741064,-40.501416,4.547195,1.629282,-2.385823,-1.402982,-0.570264,3.274181,-1.870849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
4,2020/8/17,01:23.8,2020/8/17,01:23.7,1,4,"Ginji, Miura",1000073786,Right,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,1,2,Cutter,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,,,,132.39024,-2.697714,-4.331276,2490.774227,52.322004,7:45,1.587884,0.581268,1.496723,-108.3691,0.7382,-3.261,-0.276138,-0.702073,122.85826,-10.310914,-4.557094,0.471717,,,,,,,,,,,,-1.3113,2.8422,-0.451747,15.24,1.496258,2.763276,-36.271463,-2.198231,-0.226405,6.741652,-9.31593,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,8cd7bb40-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,128.59404,,,9.53199,,,,16.944072,-36.586822,3.370826,1.588894,-1.762453,-4.657965,-0.581255,2.773867,-0.113203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
5,2020/8/17,01:48.1,2020/8/17,01:48.1,1,5,"Ginji, Miura",1000073786,Right,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,2,2,Splitter,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,,,,133.53642,-2.673659,-3.229603,1178.068275,126.09212,10:15,1.573758,0.557046,1.469351,-95.4204,12.2919,-12.2586,-0.154107,-0.498898,123.2556,-9.410391,-4.078106,0.468692,,,,,,,,,,,,3.8546,8.7813,-0.457907,15.24,1.482817,2.128243,-36.605643,-2.143326,0.675698,7.07606,-8.267316,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,9b56ab40-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,129.42407,,,10.28082,,,,16.97097,-36.938733,3.53803,1.57455,-1.75416,-4.133658,-0.557341,2.096436,0.337849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
6,2020/8/17,02:08.0,2020/8/17,02:08.0,1,6,"Ginji, Miura",1000073786,Right,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,3,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,,,146.38839,-1.790374,-2.892474,2457.113514,207.890017,1:00,1.591375,0.577001,1.577936,-35.7184,51.7911,26.0423,0.71989,0.007158,134.73003,-4.443039,-1.079865,0.422457,147.05045,-9.752255,-50.962065,,,,,3.05541,,-38.621866,0.062289,-14.9545,27.8671,-0.497477,15.24,1.537462,1.889719,-40.21934,-1.399354,-3.19435,7.788687,-3.854116,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,a736d480-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,143.58866,0.483262,,11.65836,,,,16.86237,-40.532303,3.894343,1.590579,-1.244489,-1.927058,-0.575988,2.018073,-1.597175,0.815142,0.483262,0.030931,,0.815129,25.358014,-1.931346,,,,,,,0.483272,-6.921063,-13.448413,,,,,,,0.030947,-31.272166,2.530368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
7,2020/8/17,02:33.1,2020/8/17,02:33.2,1,7,"Ginji, Miura",1000073786,Right,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,3,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,147.48961,-0.899252,-2.82421,2322.477086,201.46609,12:45,1.577823,0.555844,1.615342,-40.2129,45.6968,16.9662,0.918042,-0.083288,135.48658,-3.873602,-1.64076,0.418577,,,,,,,,,,,,-10.4166,24.3331,-0.479139,15.24,1.549508,1.907235,-40.534734,-0.799989,-2.255312,8.084669,-4.538285,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,b6394c60-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,144.91946,,,12.00303,,,,16.82481,-40.849602,4.042334,1.577223,-0.62324,-2.269143,-0.55513,1.995071,-1.127656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
8,2020/8/17,03:02.2,2020/8/17,03:02.2,1,8,"Ginji, Miura",1000073786,Right,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,3,2,Splitter,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,130.44908,-1.132703,-3.660141,1581.977393,214.42855,1:15,1.579643,0.541655,1.669628,-73.488,34.4106,21.6694,0.521015,-0.286943,121.78202,-6.435783,-2.144527,0.469097,104.6938,-11.392741,-43.670174,,,,,2.373185,,-24.606099,0.062631,-13.0905,18.8966,-0.445499,15.24,1.543227,2.194758,-35.876902,-0.997935,-2.250133,5.468307,-6.558507,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,c785db50-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,129.31229,0.383751,,8.66706,,,,16.770956,-36.109494,2.734154,1.579741,-0.718971,-3.279253,-0.540888,2.290467,-1.125067,0.880946,0.383751,0.254235,,0.880942,20.621991,-3.781621,,,,,,,0.383754,-5.745091,-6.101815,,,,,,,0.25424,-19.686382,-2.398141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
9,2020/8/17,03:37.1,2020/8/17,03:37.1,2,1,"Ginji, Miura",1000073786,Right,HOS_HOS,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,110.69541,5.907532,-0.908914,2389.797492,4.294059,6:15,1.590998,0.454836,1.657499,-195.8458,-43.1981,-3.5732,1.324828,0.159668,101.9629,-8.056211,-1.158744,0.557956,,,,,,,,,,,,1.1866,-23.9505,-0.430028,15.24,1.734517,0.496556,-30.348308,2.414514,0.143931,4.555845,-12.711887,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,dc559d90-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,108.71828,,,8.73252,,,,16.784564,-30.579297,2.277922,1.595758,3.059027,-6.355944,-0.455019,0.489258,0.071965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
10,2020/8/17,03:46.9,2020/8/17,03:46.9,2,2,"Ginji, Miura",1000073786,Right,HOS_HOS,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,1,1,0,Splitter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,133.32839,-0.795333,-3.764783,1213.227945,169.847795,11:45,1.571082,0.54139,1.540705,-91.9161,13.1209,-1.8724,0.422794,-0.56108,124.73733,-7.314818,-3.894672,0.462835,,,,,,,,,,,,-1.1684,7.7899,-0.431875,15.24,1.53911,2.42087,-36.646467,-0.917138,-0.209468,5.731804,-8.410129,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,e22c36c0-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,131.06196,,,8.59107,,,,16.899748,-36.905152,2.865902,1.571937,-0.537576,-4.205065,-0.541345,2.430324,-0.104734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
11,2020/8/17,04:00.8,2020/8/17,04:00.8,2,3,"Ginji, Miura",1000073786,Right,HOS_HOS,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,1,1,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,133.73375,-0.629822,-2.759473,2524.379952,120.651282,10:00,1.574216,0.54182,1.580838,-98.4986,5.718,-4.9325,0.408412,-0.299394,124.5701,-7.637351,-3.103225,0.461024,,,,,,,,,,,,0.8191,4.0465,-0.463201,15.24,1.5473,1.797584,-36.78447,-0.838214,0.147067,6.18121,-9.080066,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,ea7110d0-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,131.57678,,,9.16365,,,,16.859645,-37.055633,3.090605,1.575334,-0.439881,-4.540033,-0.541918,1.791132,0.073534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
12,2020/8/17,04:17.2,2020/8/17,04:17.2,2,4,"Ginji, Miura",1000073786,Right,HOS_HOS,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,1,1,2,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,133.65723,0.969815,-2.679441,2524.450492,35.25032,7:15,1.562594,0.552499,1.509576,-107.7807,-2.6422,-3.8296,0.764419,-0.25802,124.31812,-6.669391,-2.945028,0.463058,,,,,,,,,,,,0.3175,-1.0781,-0.472888,15.24,1.580478,1.740025,-36.759067,0.128115,0.057007,6.085318,-10.000216,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,f435fb30-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,130.99865,,,9.33911,,,,16.931029,-37.037952,3.042659,1.564105,0.586417,-5.000108,-0.552572,1.737412,0.028503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
13,2020/8/17,04:36.2,2020/8/17,04:36.2,2,5,"Ginji, Miura",1000073786,Right,HOS_HOS,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,1,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,148.09802,-2.551757,-3.274633,2423.453439,197.701652,12:30,1.587027,0.548959,1.699192,-38.1232,47.121,14.1487,0.477682,-0.242804,135.12822,-5.399054,-2.283299,0.416953,,,,,,,,,,,,-9.4686,26.468,-0.464094,15.24,1.517007,2.246567,-40.62006,-1.953601,-2.041784,8.794842,-4.099168,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,ff8c5b00-e02d-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,145.48405,,,12.9698,,,,16.740105,-40.943567,4.397421,1.586095,-1.802818,-2.049584,-0.548112,2.321671,-1.020892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
14,2020/8/17,05:04.2,2020/8/17,05:04.1,3,1,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,108.80033,7.25184,0.426885,2187.83835,22.359299,6:45,1.5855,0.474577,1.670928,-192.2022,-31.4708,-15.1408,1.742705,0.444908,98.34637,-6.531345,-0.630343,0.572539,,,,,,,,,,,,7.8201,-19.21,-0.484748,15.24,1.764834,-0.156871,-29.69564,3.085533,0.896346,4.936708,-12.008517,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,10313840-e02e-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,105.94912,,,10.45396,,,,16.769811,-29.948882,2.468354,1.590754,3.701542,-6.004258,-0.475522,-0.202851,0.448173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
15,2020/8/17,05:16.8,2020/8/17,05:16.8,3,2,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,146.07457,-2.831962,-2.250602,2490.772917,202.998077,12:45,1.572562,0.594942,1.640942,-31.3322,57.4183,23.0456,0.448863,0.182069,132.31577,-5.220031,-0.639298,0.425442,,,,,,,,,,,,-13.2505,31.8587,-0.535591,15.24,1.49279,1.44568,-40.049379,-2.083571,-2.758045,9.106062,-3.175356,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,17c3b240-e02e-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,142.5812,,,13.7588,,,,16.798113,-40.402096,4.553031,1.571113,-1.960576,-1.587678,-0.593657,1.552511,-1.379022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
16,2020/8/17,05:30.3,2020/8/17,05:30.3,3,3,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,146.89346,-1.457697,-3.747916,2457.115317,197.34123,12:30,1.562177,0.547555,1.746396,-35.7407,49.9931,14.7781,0.790012,-0.370066,134.4452,-4.145389,-2.710638,0.418149,,,,,,,,,,,,-10.0357,27.2006,-0.453281,15.24,1.522424,2.562663,-40.323654,-1.150706,-2.142357,8.299006,-4.000044,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,1fcdf450-e02e-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,145.06799,,,12.44826,,,,16.693026,-40.6216,4.149503,1.561158,-1.007099,-2.000022,-0.546665,2.639577,-1.071178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
17,2020/8/17,05:45.2,2020/8/17,05:45.2,3,4,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,1,2,Splitter,Changeup,BallinDirt,Undefined,Undefined,,Undefined,0,0,,,,132.99343,-3.106119,-1.989531,1651.481331,208.334798,1:00,1.576847,0.509743,1.732402,-67.8528,36.5243,17.9859,0.014461,0.124141,122.89314,-8.037012,-0.722847,0.461378,,,,,,,,,,,,-10.5617,21.6186,-0.460112,15.24,1.491938,1.185968,-36.540871,-2.240604,-1.855739,6.662043,-6.008177,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,28b96ea0-e02e-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,131.47559,,,10.10029,,,,16.707791,-36.807503,3.331021,1.5768,-2.000142,-3.004088,-0.509064,1.260239,-0.927869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
18,2020/8/17,06:03.0,2020/8/17,06:03.0,3,5,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,2,2,Splitter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,133.87941,1.650536,-2.629613,1312.454664,29.633429,7:00,1.545351,0.591102,1.428502,-109.2858,-3.5102,-3.57,0.930807,-0.206162,124.45158,-6.061699,-2.87589,0.464459,,,,,,,,,,,,0.2323,-2.0518,-0.509228,15.24,1.584484,1.709122,-36.807487,0.545207,0.041851,6.038183,-10.176347,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,334ccc90-e02e-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,130.60356,,,9.42783,,,,17.012404,-37.097106,3.019092,1.546628,1.033312,-5.088173,-0.591157,1.707115,0.020925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
19,2020/8/17,06:29.0,2020/8/17,06:29.0,3,6,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,148.58267,-1.653929,-1.855228,2457.113823,205.958117,12:45,1.587006,0.59529,1.723831,-36.0246,47.7245,21.973,0.756248,0.28748,136.10994,-4.354345,-0.310324,0.41328,,,,,,,,,,,,-12.4715,26.187,-0.549141,15.24,1.541628,1.206509,-40.855601,-1.311936,-2.732193,8.545233,-4.069746,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,42cc8ac0-e02e-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,146.77692,,,12.47273,,,,16.716116,-41.163183,4.272617,1.586214,-1.165447,-2.034873,-0.594339,1.304854,-1.366096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
20,2020/8/17,07:01.7,2020/8/17,07:01.7,3,7,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,147.01823,-0.81881,-4.303764,2423.454732,197.224773,12:30,1.583736,0.557816,1.802184,-38.0174,47.5236,13.8693,0.971261,-0.523259,133.78955,-3.687199,-3.328223,0.417678,,,,,,,,,,,,-10.4005,25.9509,-0.453474,15.24,1.561162,2.967578,-40.344583,-0.711046,-2.20552,8.926447,-4.303512,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,56456f90-e02e-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,145.23137,,,13.22868,,,,16.638089,-40.65274,4.463224,1.583145,-0.56248,-2.151756,-0.557234,3.043716,-1.10276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮田 勝行,20S
21,2020/8/17,07:14.9,2020/8/17,07:14.9,3,8,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,3,2,Splitter,Changeup,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,131.54339,-1.473306,-2.19432,1649.295577,205.625521,12:45,1.561748,0.541345,1.6537,-69.7879,37.7009,16.5395,0.442872,0.080005,121.31192,-6.544388,-1.036086,0.468205,,,,,,,,,,,,-9.7717,20.942,-0.48344,15.24,1.516125,1.305091,-36.159018,-1.202545,-1.683496,6.435894,-6.198711,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20200817-JinguStadium-1,5e256d50-e02e-11ea-bcef-457fec45c222,f4755fcc-0a93-4b20-a75b-8fafc9f11b43,v3,,,,"Katsuki, Gotoh",1000073837,Right,HOS_HOS,129.55855,,,10.23147,,,,16.785987,-36.433147,3.217947,1.561723,-0.938518,-3.099355,-0.540556,1.376797,-0.841748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.18231,2.370689,1.196544,1.174146,-0.113055,0.379444,-0.070335,-0.2559,1.354876,0.104758,21.562746,1.712642,-16.469299,-0.231182,20.253106,-1.434357,1.390006,5.711702,-4.620249,0.076012,-15.759621,1.413411,宮田 勝行,20S
