PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/8/12,,2020/8/12,,1,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,0,0,Fastball,,BallCalled,Undefined,Undefined,,Undefined,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,,c1d7a822-7c43-42e0-a4dd-f9a78f2fd070,v2,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
2,2020/8/12,,2020/8/12,,1,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Shintarou, Miya",1000074185,Right,RIK,Undefined,1,Top,0,1,0,Fastball,,InPlay,Undefined,,,Single,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,,c1d7a822-7c43-42e0-a4dd-f9a78f2fd071,v1,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
3,2020/8/12,,2020/8/12,,2,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,0,0,0,Cutter,,,Undefined,Undefined,,Undefined,,,1,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,,c1d7a822-7c43-42e0-a4dd-f9a78f2fd072,v0,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
4,2020/8/12,,2020/8/12,,2,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,0,0,1,Cutter,,,Undefined,Undefined,,Undefined,,,1,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,,c1d7a822-7c43-42e0-a4dd-f9a78f2fd073,v1,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
5,2020/8/12,,2020/8/12,,2,3,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,0,0,2,Cutter,,StrikeCalled,Strikeout,Undefined,,Undefined,,,3,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,,c1d7a822-7c43-42e0-a4dd-f9a78f2fd074,v2,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
6,2020/8/12,04:05.1,2020/8/12,04:05.1,3,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,1,0,0,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,1.0,0.0,3,,,139.2144,0.950931,-1.522751,1801.124397,248.175353,2:15,1.750719,0.444889,1.674145,-79.029,15.9135,33.3181,1.23168,0.3438,128.89097,-4.757781,0.813814,0.440033,,,,,,,,,,,,-17.7666,8.2572,-0.407066,15.24,1.769629,0.849557,-38.333302,0.296268,-3.463441,6.733838,-8.196993,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,190cfa40-dc40-11ea-8fe5-4f48608269ce,c1d7a822-7c43-42e0-a4dd-f9a78f2fd075,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,137.8534,,,10.32343,,,,16.766244,-38.60048,3.366919,1.751422,0.621499,-4.098496,-0.4435,0.986975,-1.73172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
7,2020/8/12,04:24.3,2020/8/12,04:24.3,3,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,1.0,0.0,3,,,151.49703,-2.76295,-3.247381,2270.52861,212.401423,1:00,1.743921,0.37628,1.762018,-33.1602,47.8042,28.6213,0.626914,-0.259409,137.90059,-5.270848,-1.233452,0.406351,,,,,,,,,,,,-16.886,27.1389,-0.296628,15.24,1.671931,2.20061,-41.557075,-2.121975,-3.80381,9.369945,-3.693228,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,247c1230-dc40-11ea-8fe5-4f48608269ce,c1d7a822-7c43-42e0-a4dd-f9a78f2fd075,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,149.27974,,,13.59644,,,,16.677371,-41.879908,4.684973,1.74285,-1.994728,-1.846614,-0.374706,2.331667,-1.901905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
8,2020/8/12,04:48.9,2020/8/12,04:48.9,3,3,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,1,1,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,2.0,1.0,3,,,152.31604,-2.748061,-2.59218,2276.991069,205.395944,12:45,1.768509,0.406709,1.810625,-32.6837,46.1221,20.7602,0.663297,-0.119099,139.96209,-5.206962,-1.125848,0.400898,86.85392,7.999656,32.625659,1460.135807,,,,18.724334,,33.772884,0.816799,-12.4461,26.2966,-0.345156,15.24,1.699456,1.78728,-41.862929,-2.1263,-2.869951,8.752513,-3.742919,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,332609d0-dc40-11ea-8fe5-4f48608269ce,c1d7a822-7c43-42e0-a4dd-f9a78f2fd075,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,151.31028,1.16499,,12.35395,,,,16.629576,-42.152454,4.376257,1.767744,-2.002488,-1.871459,-0.405848,1.882215,-1.434975,0.639593,0.626966,0.104764,271.659006,0.639593,20.12153,-2.516818,0.36377,-0.074047,0.010204,-0.000708,0.000374,-0.00011,0.626966,3.357559,-5.360146,0.422392,-0.064919,0.016113,-0.001629,2.5e-05,-3.2e-05,0.104764,12.880955,-0.217363,-0.15747,0.039655,-0.012325,0.002311,-0.000192,7e-06,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
9,2020/8/12,05:33.6,2020/8/12,05:33.6,4,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kenta, Yamada",1000074117,Right,RIK,Undefined,1,Top,2,0,0,Splitter,Curveball,BallCalled,Undefined,Undefined,,Undefined,2.0,0.0,,,,121.57597,3.416064,-1.085809,1221.956455,26.554942,7:00,1.773025,0.381503,1.489325,-165.6019,-36.5368,-20.1959,1.103361,-0.133583,111.89525,-8.289832,-2.486764,0.513049,,,,,,,,,,,,9.1539,-19.006,-0.346908,15.24,1.858387,0.731561,-33.388219,1.270559,1.337424,5.78499,-12.583511,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,4dc64ac0-dc40-11ea-8fe5-4f48608269ce,c1d7a822-7c43-42e0-a4dd-f9a78f2fd075,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,118.23428,,,9.68073,,,,16.951944,-33.683531,2.892495,1.777131,1.912924,-6.291755,-0.38251,0.663288,0.668712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
10,2020/8/12,05:47.9,2020/8/12,05:47.9,4,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kenta, Yamada",1000074117,Right,RIK,Undefined,1,Top,2,1,0,Splitter,Splitter,StrikeSwinging,Undefined,Undefined,,Undefined,2.0,0.0,,,,139.83825,-1.500475,-2.394747,1411.921162,125.811012,10:15,1.797164,0.366059,1.604444,-92.5123,3.9145,-1.2277,0.441925,-0.332322,128.48214,-8.113425,-2.480532,0.443459,,,,,,,,,,,,-1.0879,3.9543,-0.29913,15.24,1.747097,1.61252,-38.402429,-1.429303,-0.209718,7.84715,-9.044386,KEI_KEI,RIK,JinguStadium,Spring,,20200812-JinguStadium-1,564d36e0-dc40-11ea-8fe5-4f48608269ce,c1d7a822-7c43-42e0-a4dd-f9a78f2fd075,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,136.78821,,,11.35611,,,,16.835299,-38.72704,3.923575,1.798484,-1.055166,-4.522193,-0.366014,1.621196,-0.104859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,20S
