PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/8/10,00:25.2,2020/8/10,00:25.2,1,1,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Kengo, Kasahara",1000073992,Left,TOK,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,144.18658,-1.840096,-1.017024,1938.415634,204.704866,12:45,1.688518,0.159864,2.084139,-37.9888,47.4265,20.5448,0.796891,0.082586,131.56048,-4.752546,0.461005,0.417371,,,,,,,,,,,,-11.562,27.284,-0.140723,15.24,1.650708,0.611112,-39.697862,-1.374567,-2.376079,8.569835,-4.199576,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,41be7660-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,145.33827,,,12.6261,,,,16.355098,-39.93786,4.284918,1.687556,-1.256958,-2.099788,-0.158769,0.677654,-1.188039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
2,2020/8/10,00:37.3,2020/8/10,00:37.3,1,2,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Kengo, Kasahara",1000073992,Left,TOK,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,142.00253,-1.37241,0.556888,1887.004561,209.865768,1:00,1.66665,0.16254,2.006356,-44.6862,44.1984,23.743,0.836352,0.555527,129.67761,-4.754113,2.25652,0.425763,,,,,,,,,,,,-12.0058,25.063,-0.175193,15.24,1.635629,-0.48995,-39.095053,-1.070154,-2.393177,8.303549,-4.810723,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,48f6e980-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,142.47365,,,12.32492,,,,16.432936,-39.34761,4.151775,1.665953,-0.923833,-2.405361,-0.161398,-0.41716,-1.196589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
3,2020/8/10,00:51.5,2020/8/10,00:51.5,1,3,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Kengo, Kasahara",1000073992,Left,TOK,Undefined,1,Top,0,1,1,TwoSeamFastBall,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,135.65577,-2.088974,-1.601705,1815.132064,219.940849,1:15,1.692139,0.148585,2.079914,-57.5202,38.7056,29.8906,0.535636,0.002039,124.57296,-6.403643,0.548844,0.442997,,,,,,,,,,,,-16.9201,22.9241,-0.118298,15.24,1.64854,0.918476,-37.351934,-1.533155,-3.091087,7.303162,-5.618721,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,5179b6f0-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,136.93101,,,11.08281,,,,16.35971,-37.570226,3.651581,1.691856,-1.365212,-2.80936,-0.147132,1.010868,-1.545542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
4,2020/8/10,01:08.2,2020/8/10,01:08.2,1,4,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Kengo, Kasahara",1000073992,Left,TOK,Undefined,1,Top,0,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,,Out,1,0,,,,143.51916,-2.270544,-1.510902,1960.554817,215.235706,1:15,1.67427,0.135332,2.126053,-40.4777,45.5983,30.1728,0.639474,0.018091,130.64619,-5.373263,0.665471,0.418982,,,,,,,,,,,,-17.2398,26.9159,-0.107954,15.24,1.629774,0.911055,-39.504079,-1.672906,-3.494495,8.7921,-4.350794,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,5b5843d0-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,144.77941,,,12.87297,,,,16.313587,-39.7423,4.39605,1.673504,-1.555021,-2.175397,-0.133922,1.005738,-1.747248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
5,2020/8/10,01:41.1,2020/8/10,01:41.1,2,1,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Satoshi, Hayakawa",1000073995,Right,TOK,Undefined,1,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,106.33393,6.903227,0.135717,1871.359203,12.988049,6:30,1.708076,0.133757,1.901235,-206.1647,-43.8398,-11.2823,1.596772,0.059092,97.00884,-8.042382,-0.664092,0.57537,,,,,,,,,,,,5.8378,-25.4273,-0.13625,15.24,1.853993,-0.025958,-29.112635,2.864365,0.645565,4.586626,-12.618478,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,6efaa9a0-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,105.42781,,,9.32509,,,,16.540644,-29.316832,2.293313,1.713966,3.426141,-6.309239,-0.134454,-0.054698,0.322783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
6,2020/8/10,01:52.5,2020/8/10,01:52.5,2,2,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Satoshi, Hayakawa",1000073995,Right,TOK,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,GroundBall,Out,1,0,,,,144.63284,-1.208359,-1.452989,1992.678622,207.708939,1:00,1.655027,0.175683,2.122294,-39.1496,44.8178,22.197,0.928296,-0.005345,132.64232,-4.200901,0.147342,0.413819,123.12322,11.642578,8.939405,1907.870394,32.685361,2.387765,7.469205,44.610821,,14.104245,1.536006,-12.8412,25.5352,-0.149049,15.24,1.630457,0.914859,-39.861178,-0.946023,-2.675462,8.206034,-4.486378,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,75c7fee0-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,146.58597,3.19778,,11.99052,,,,16.317577,-40.0824,4.103017,1.65433,-0.825078,-2.243189,-0.174684,0.986985,-1.337731,0.064677,0.861304,-0.001818,260.539445,0.064677,33.090348,-3.973377,0.619614,-0.109071,0.015732,-0.002343,0.000387,-3.4e-05,0.861304,6.901939,-5.319262,0.369769,-0.060598,0.011634,-0.001414,0.000214,-2.7e-05,-0.001818,5.205129,1.831289,-0.541243,0.126419,-0.028175,0.005358,-0.000838,7.6e-05,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
7,2020/8/10,02:27.4,2020/8/10,02:27.4,3,1,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Yucihi, Ishimoto",1000074001,Left,TOK,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,144.1945,-1.234928,-2.423901,1990.679907,210.482163,1:00,1.657502,0.226391,2.131427,-40.7462,44.1794,24.3937,0.907432,-0.201831,131.51373,-4.356739,-0.665617,0.416173,,,,,,,,,,,,-14.6705,25.2481,-0.181777,15.24,1.632535,1.571409,-39.693932,-0.963019,-3.015407,8.53981,-4.617099,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,8a917f90-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,145.75666,,,12.68077,,,,16.307844,-39.923009,4.269905,1.656706,-0.839168,-2.30855,-0.225014,1.652296,-1.507703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
8,2020/8/10,02:39.3,2020/8/10,02:39.3,3,2,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Yucihi, Ishimoto",1000074001,Left,TOK,Undefined,1,Top,2,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,,,145.21681,-1.268688,-0.541147,1895.434039,214.585697,1:15,1.666015,0.10879,2.065463,-43.7153,40.516,26.0953,0.875724,0.219143,132.7085,-4.584261,1.334388,0.414469,146.15478,27.090155,-35.814947,3548.920314,24.973805,14.04903,-22.370274,89.555497,,-50.862794,3.746716,-14.2028,23.1868,-0.099082,15.24,1.638735,0.25996,-40.005536,-1.016382,-2.96689,8.631834,-4.963058,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,91b7ca40-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,146.35608,16.262878,,12.50832,,,,16.374241,-40.249523,4.315917,1.665481,-0.876097,-2.481529,-0.107615,0.343822,-1.483445,0.027584,0.795721,-0.208525,123.549391,0.02756,29.311181,-7.197152,1.704157,-0.405477,0.096811,-0.019589,0.002543,-0.000146,0.795741,18.487398,-6.232957,0.522649,-0.071621,0.001513,0.002322,-0.000438,2.7e-05,-0.208543,-21.149738,0.362112,0.285981,-0.136056,0.047591,-0.01111,0.001524,-9.1e-05,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
9,2020/8/10,03:07.7,2020/8/10,03:07.7,3,3,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Yucihi, Ishimoto",1000074001,Left,TOK,Undefined,1,Top,2,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,147.74202,-2.136719,-0.810912,1984.093159,201.810094,12:45,1.673818,0.163941,2.064444,-32.7644,48.0689,18.2788,0.751172,0.12103,135.98259,-4.643667,0.502494,0.406022,,,,,,,,,,,,-10.0328,27.4162,-0.148396,15.24,1.629522,0.487261,-40.692021,-1.600229,-2.189597,8.128551,-3.823228,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,a29d32f0-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,149.40075,,,11.75943,,,,16.37452,-40.918023,4.064276,1.672536,-1.49393,-1.911614,-0.16279,0.548139,-1.094798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
10,2020/8/10,03:29.0,2020/8/10,03:29.0,3,4,"Tomoki, Sekine",1000073302,Right,KEI_KEI,"Yucihi, Ishimoto",1000074001,Left,TOK,Undefined,1,Top,2,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,,,144.67074,-0.541205,-2.401485,1874.123679,210.120636,1:00,1.664841,0.178245,2.089527,-45.9848,38.2234,20.7175,1.054472,-0.282273,132.8098,-4.018046,-0.912179,0.414412,114.53802,15.825921,-155.989935,1255.870622,-30.772523,4.159413,-13.310745,50.242432,,-156.446244,1.893132,-12.6046,21.4469,-0.132342,15.24,1.652187,1.579527,-39.853526,-0.514843,-2.6303,8.048852,-5.331154,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-1,af545b40-daad-11ea-9227-059e10eb2124,752884ef-9501-4a2d-9cf3-a6dace29bdd0,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,146.37624,4.67708,,11.86095,,,,16.350287,-40.077133,4.024426,1.664433,-0.366737,-2.665577,-0.177239,1.6526,-1.315151,-0.19433,0.991755,0.295572,179.487738,-0.19433,-27.961546,2.62127,-0.467194,0.085802,-0.014136,0.002628,-0.000424,3.4e-05,0.991755,8.676746,-5.382821,0.373773,-0.072099,0.013285,-0.001643,0.00023,-2.2e-05,0.295572,-12.455167,1.170555,-0.202948,0.038014,-0.00555,0.001005,-0.000148,9e-06,,,,,,,,,,,,,,,,,,,,,,,山口 智久,20S
