count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
49,3.0,49.0,2025/8/21,2711.964745,2501.964746,1755753558,2.0,2.0,小笠原,Right,小山台,7,塗師,Right,TOK,2,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,121.43,1.217,0.513,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,竹下,,,Nothing,,,,,,2523230049,ボール,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Takuma, Nushi","Takeshita, Hiraku",,,,,246.0,972881.0,TokyoBBC Right,,1755721163.0,1755753563.0,ChangeUp,N,0.2175,1.3697,121.43,1948.05,1766.1,90.66,00:52,1.0,,53.5,12.1,43.5,21.1,-3.12,1.03,1.72,0.94,24.96,972881@1755753563,V3P4DLKO0850A,-2.1809227,-3.91607,untitled,,1755753560.0,2073.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721163.0,1755753563.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753563,untitled,1755753560.0,121.43
50,4.0,50.0,2025/8/21,2726.710215,2516.710216,1755753573,2.0,3.0,小笠原,Right,小山台,7,塗師,Right,TOK,2,Bottom,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,124.53,1.25,0.188,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,竹下,,,Nothing,,,,,,2523230050,ボール,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Takuma, Nushi","Takeshita, Hiraku",,,,,245.0,972881.0,TokyoBBC Right,,1755721178.0,1755753578.0,ChangeUp,N,-0.0542,1.3017,124.53,2046.7,1640.0,80.13,00:34,1.0,1.8972416,44.0,9.7,44.5,13.3,-3.92,1.15,1.73,0.95,36.75,972881@1755753578,V3P4DLKO0850A,-3.1917145,-4.5365214,untitled,,1755753575.0,2072.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721177.0,1755753577.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753577,untitled,1755753574.0,124.53
51,5.0,51.0,2025/8/21,2743.076677,2533.076678,1755753589,2.0,4.0,小笠原,Right,小山台,7,塗師,Right,TOK,2,Bottom,0,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,123.07,,,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,竹下,,,Nothing,,,,,,2523230051,見逃し,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Takuma, Nushi","Takeshita, Hiraku",,,,,244.0,972881.0,TokyoBBC Right,,1755721193.0,1755753593.0,ChangeUp,Y,-0.1764,0.6615000000000001,123.07,1993.59,1769.9,88.78,00:46,1.0,2.0050755,45.4,10.2,51.6,22.5,-4.41,-1.0,1.71,0.96,27.4,972881@1755753593,V3P4DLKO0850A,-3.6385458,-6.808168,untitled,,1755753590.0,2071.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721193.0,1755753593.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753593,untitled,1755753590.0,123.07
52,6.0,52.0,2025/8/21,2757.285752,2547.285753,1755753604,2.0,5.0,小笠原,Right,小山台,7,塗師,Right,TOK,2,Bottom,0,3,1,Fastball,InPlay,Undefined,GroundBall,Out,2,0,,123.4,0.542,-0.172,46.36150969,-18.55023193,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,竹下,,,Undefined,,,,"6,4,3","6,4,3",2523230052,遊ゴ併,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Takuma, Nushi","Takeshita, Hiraku",,,,,243.0,972881.0,TokyoBBC Right,,1755721209.0,1755753609.0,Fastball,Y,-0.1707,0.639,123.4,2015.47,1797.3,89.18,00:42,1.0,1.8465958,45.5,10.9,52.4,20.7,-4.4,-1.21,1.73,0.96,26.91,972881@1755753609,V3P4DLKO0850A,-3.5950007,-6.766589,untitled,,1755753606.0,2070.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721208.0,1755753608.0,116.7,,3.9,-11.5,1285.7339,438.9,08:14,1.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753608,untitled,1755753605.0,123.4
53,7.0,53.0,2025/8/21,2784.631781,2574.631781,1755753631,3.0,1.0,小笠原,Right,小山台,8,土ヶ端,Right,TOK,2,Bottom,2,0,0,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,,98.33,0.906,0.713,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523230053,死球,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Yuto, Tsuchigahata",,,,,,242.0,972881.0,TokyoBBC Right,,1755721236.0,1755753636.0,Undefined,N,,,98.33,,,,,,,,,,,,,,,,972881@1755753636,V3P4DLKO0850A,-2.1602693,-9.994123,untitled,,1755753633.0,2069.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721235.0,1755753635.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753635,untitled,1755753632.0,98.33
54,8.0,54.0,2025/8/21,2824.308767,2614.308768,1755753671,4.0,1.0,小笠原,Right,小山台,9,板橋,Right,TOK,2,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,124.9,0.53,-0.144,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,土ヶ端,,,Nothing,,,,,,2523230054,見逃し,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon","Yuto, Tsuchigahata",,,,,241.0,972881.0,TokyoBBC Right,,1755721276.0,1755753676.0,ChangeUp,N,-0.2584,0.7336,124.9,2086.44,1866.9,89.48,00:48,1.0,,42.8,10.5,45.8,20.8,-4.64,-1.15,1.69,0.88,26.52,972881@1755753676,V3P4DLKO0850A,-3.8048267,-6.3453827,untitled,,1755753673.0,2068.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721275.0,1755753675.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753675,untitled,1755753672.0,124.9
55,9.0,55.0,2025/8/21,2841.029067,2631.029068,1755753687,4.0,2.0,小笠原,Right,小山台,9,板橋,Right,TOK,2,Bottom,2,0,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,124.94,0.814,-0.204,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,土ヶ端,,,Nothing,,,,,,2523230055,空振り,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon","Yuto, Tsuchigahata",,,,,240.0,972881.0,TokyoBBC Right,,1755721293.0,1755753693.0,Fastball,Y,-0.1907999999999999,0.9206,124.94,2052.74,1731.1,84.33,00:54,1.0,1.8590355,42.4,16.9,48.9,25.1,-4.77,-0.22,1.74,0.99,32.51,972881@1755753693,V3P4DLKO0850A,-3.5150719,-5.8740234,untitled,,1755753690.0,2067.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721292.0,1755753692.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753692,untitled,1755753689.0,124.94
56,10.0,56.0,2025/8/21,2859.232275,2649.232276,1755753706,4.0,3.0,小笠原,Right,小山台,9,板橋,Right,TOK,2,Bottom,2,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.56,0.303,-0.076,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,土ヶ端,,,Nothing,,,,,,2523230056,ボール,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon","Yuto, Tsuchigahata",,,,,239.0,972881.0,TokyoBBC Right,,1755721311.0,1755753711.0,ChangeUp,N,-0.2712,0.4608,129.56,2184.85,2030.0,92.91,00:52,1.0,1.8271236,47.3,28.4,56.4,28.1,-5.27,-2.26,1.75,0.94,21.7,972881@1755753711,V3P4DLKO0850A,-3.1447542,-7.090027,untitled,,1755753708.0,2066.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721310.0,1755753710.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753710,untitled,1755753707.0,129.56
57,11.0,57.0,2025/8/21,2874.712268,2664.712268,1755753721,4.0,4.0,小笠原,Right,小山台,9,板橋,Right,TOK,2,Bottom,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.9,0.882,0.687,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,土ヶ端,,,StolenBase,土ヶ端,,,,,2523230057,ボール[盗塁],,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon","Yuto, Tsuchigahata",,,,"Yuto, Tsuchigahata",238.0,972881.0,TokyoBBC Right,,1755721326.0,1755753726.0,Undefined,N,,,126.9,,,,,,,,,,,,,,,,972881@1755753726,V3P4DLKO0850A,-0.17641485,-4.737166,untitled,,1755753723.0,2065.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721325.0,1755753725.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753725,untitled,1755753722.0,126.9
58,12.0,58.0,2025/8/21,2896.5691,2686.569101,1755753743,4.0,5.0,小笠原,Right,小山台,9,板橋,Right,TOK,2,Bottom,2,2,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,125.9,0.866,-0.212,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,2,,土ヶ端,,Nothing,,,,,,2523230058,見三振,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon",,"Yuto, Tsuchigahata",,,,237.0,972881.0,TokyoBBC Right,,1755721348.0,1755753748.0,Fastball,N,-0.4625,0.6546,125.9,2118.62,1782.4,84.13,00:56,1.0,2.1930504,41.6,14.6,45.9,24.5,-5.46,-1.36,1.75,0.9,32.72,972881@1755753748,V3P4DLKO0850A,-4.3461185,-6.8181367,untitled,,1755753745.0,2064.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721347.0,1755753747.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753747,untitled,1755753744.0,125.9
59,35.0,59.0,2025/8/21,3017.137189,2807.137196,1755753863,1.0,1.0,昼馬,Right,TOK,1,村上,Left,小山台,3,Top,0,0,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,122.95,0.63,-0.22,19.23068556,-147.5288077,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523230059,ファール,,,,,,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R","Kotaro, Hiruma","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Itabashi, Naon","Kai, Fujiwara","Murao, Yusaku","Hasegawa, Yu",,,,,,,,867.0,1182382.0,Kotaro Hiruma,,1755721469.0,1755753869.0,Fastball,Y,-0.239,0.5705,122.95,1784.55,1727.5,96.8,01:26,1.0,2.1914139,45.6,27.5,39.2,37.6,-5.66,-1.77,1.78,1.05,-14.52,1182382@1755753869,V3P4DLKO0850A,-3.572576,-7.2463636,untitled,,1755753866.0,2059.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721468.0,1755753868.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753868,untitled,1755753865.0,122.95
60,36.0,60.0,2025/8/21,3031.123193,2821.123194,1755753877,1.0,2.0,昼馬,Right,TOK,1,村上,Left,小山台,3,Top,0,0,1,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,104.89,0.638,0.232,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523230060,空振り,,,,,,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R","Kotaro, Hiruma","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Itabashi, Naon","Kai, Fujiwara","Murao, Yusaku","Hasegawa, Yu",,,,,,,,866.0,1182382.0,Kotaro Hiruma,,1755721482.0,1755753882.0,Undefined,N,,,104.89,,,,,,,,,,,,,,,,1182382@1755753882,V3P4DLKO0850A,-2.2230358,-8.686194,untitled,,1755753879.0,2058.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721481.0,1755753881.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753881,untitled,1755753878.0,104.89
61,37.0,61.0,2025/8/21,3043.902784,2833.902785,1755753890,1.0,3.0,昼馬,Right,TOK,1,村上,Left,小山台,3,Top,0,0,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,125.14,0.778,0.224,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523230061,見三振,,,,,,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R","Kotaro, Hiruma","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Itabashi, Naon","Kai, Fujiwara","Murao, Yusaku","Hasegawa, Yu",,,,,,,,865.0,1182382.0,Kotaro Hiruma,,1755721495.0,1755753895.0,Fastball,N,0.39,0.8779,125.14,1951.13,1916.9,98.25,01:38,1.0,2.4278297,35.6,38.4,34.9,42.4,-4.03,-0.6,1.73,1.1,-10.75,1182382@1755753895,V3P4DLKO0850A,-1.1238005,-5.81422,untitled,,1755753892.0,2057.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721494.0,1755753894.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753894,untitled,1755753891.0,125.14
62,38.0,62.0,2025/8/21,3063.9596,2853.9596,1755753910,2.0,1.0,昼馬,Right,TOK,2,小原,Right,小山台,3,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,122.31,0.642,0.204,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523230062,見逃し,,,,,,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R","Kotaro, Hiruma","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Itabashi, Naon","Kai, Fujiwara","Murao, Yusaku","Hasegawa, Yu",,,,,,,,864.0,1182382.0,Kotaro Hiruma,,1755721515.0,1755753915.0,Fastball,Y,0.2364,0.7667,122.31,1830.77,1785.2,97.51,01:26,1.0,2.2278557,39.4,42.9,39.7,39.3,-4.68,-0.79,1.73,1.1,-12.81,1182382@1755753915,V3P4DLKO0850A,-1.4752822,-6.319291,untitled,,1755753912.0,2056.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721514.0,1755753914.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753914,untitled,1755753911.0,122.31
63,39.0,63.0,2025/8/21,3075.057304,2865.057305,1755753921,2.0,2.0,昼馬,Right,TOK,2,小原,Right,小山台,3,Top,1,0,1,Fastball,InPlay,Undefined,FlyBall,Single,0,0,,122.31,0.638,-0.228,87.66026622,1.928422313,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2523230063,中安,,,,,,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R","Kotaro, Hiruma","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Itabashi, Naon","Kai, Fujiwara","Murao, Yusaku","Hasegawa, Yu",,,,,,,,863.0,1182382.0,Kotaro Hiruma,,1755721527.0,1755753927.0,Fastball,N,-0.3679,0.6593000000000001,122.31,1739.72,1699.8,97.7,01:30,1.0,2.1140652,39.9,39.2,39.2,40.7,-6.56,-1.09,1.78,1.07,-12.3,1182382@1755753927,V3P4DLKO0850A,-3.5999851,-7.2403955,untitled,,1755753924.0,2055.0,1410203.0,tokyobbc_rapsodo Player_034,,1755721526.0,1755753926.0,135.7,,12.4,0.4,1957.3062,149.6,00:48,1.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755753926,untitled,1755753923.0,122.31
64,,,2025/8/21,3103.980988,2893.980989,1755753950,,,昼馬,Right,TOK,3,小笠原,Right,小山台,3,Top,1,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,小原,,,PickOff,,,,"1,3","1,3",2523230064,牽制,,,,,,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川,"村尾,長谷川,大沼,矢田貝,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R","Kotaro, Hiruma","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Itabashi, Naon","Kai, Fujiwara","Murao, Yusaku","Hasegawa, Yu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
