count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
0,1.0,1.0,2025/8/3,1280,3.46398592,1754184760,1.0,1.0,池田,Right,TOK,1,batter1,Right,基町高,1,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521420000,ボール,,1278,https://youtu.be/0GzeEuMrp-c&t=1278,680.0,https://youtu.be/Qxceec_7zqs&t=680,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,R,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
1,2.0,2.0,2025/8/3,1284,7.392686844,1754184764,1.0,2.0,池田,Right,TOK,1,batter1,Right,基町高,1,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521420001,ボール,,1282,https://youtu.be/0GzeEuMrp-c&t=1282,684.0,https://youtu.be/Qxceec_7zqs&t=684,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,R,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
2,3.0,3.0,2025/8/3,1287,11.00819492,1754184767,1.0,3.0,池田,Right,TOK,1,batter1,Right,基町高,1,Top,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521420002,ボール,,1285,https://youtu.be/0GzeEuMrp-c&t=1285,687.0,https://youtu.be/Qxceec_7zqs&t=687,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,R,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
3,4.0,4.0,2025/8/3,1291,14.8495419,1754184771,1.0,4.0,池田,Right,TOK,1,batter1,Right,基町高,1,Top,0,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521420003,四球,,1289,https://youtu.be/0GzeEuMrp-c&t=1289,691.0,https://youtu.be/Qxceec_7zqs&t=691,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,R,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
4,5.0,5.0,2025/8/3,1336,59.93319297,1754184816,2.0,1.0,池田,Right,TOK,2,batter2,Right,基町高,1,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,batter1,,,Nothing,,,,,,2521420004,ボール,,1334,https://youtu.be/0GzeEuMrp-c&t=1334,726.0,https://youtu.be/Qxceec_7zqs&t=726,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,R,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
5,6.0,6.0,2025/8/3,1340,63.46141195,1754184820,2.0,2.0,池田,Right,TOK,2,batter2,Right,基町高,1,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,batter1,,,Nothing,,,,,,2521420005,ボール,,1338,https://youtu.be/0GzeEuMrp-c&t=1338,730.0,https://youtu.be/Qxceec_7zqs&t=730,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,R,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
6,7.0,7.0,2025/8/3,1386,109.3048909,1754184866,2.0,3.0,池田,Right,TOK,2,batter2,Right,基町高,1,Top,0,2,0,Fastball,AutomaticBall,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,batter1,,,Nothing,,,,,,2521420006,ボール,,1384,https://youtu.be/0GzeEuMrp-c&t=1384,776.0,https://youtu.be/Qxceec_7zqs&t=776,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,R,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
7,8.0,8.0,2025/8/3,1395,118.278713,1754184875,2.0,4.0,池田,Right,TOK,2,batter2,Right,基町高,1,Top,0,3,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,,,16.23491198,2.08256528,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,batter1,,,Undefined,,,,"1,4","1,4B",2521420007,投ゴ,,1393,https://youtu.be/0GzeEuMrp-c&t=1393,785.0,https://youtu.be/Qxceec_7zqs&t=785,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,R,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
8,9.0,9.0,2025/8/3,1408,131.9825079,1754184888,3.0,1.0,池田,Right,TOK,3,batter3,Left,基町高,1,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2521420008,ボール,,1406,https://youtu.be/0GzeEuMrp-c&t=1406,798.0,https://youtu.be/Qxceec_7zqs&t=798,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
9,10.0,10.0,2025/8/3,1423,146.6152718,1754184903,3.0,2.0,池田,Right,TOK,3,batter3,Left,基町高,1,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2521420009,ボール,,1421,https://youtu.be/0GzeEuMrp-c&t=1421,813.0,https://youtu.be/Qxceec_7zqs&t=813,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
10,11.0,11.0,2025/8/3,1438,161.7212558,1754184918,3.0,3.0,池田,Right,TOK,3,batter3,Left,基町高,1,Top,1,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.217,0.084,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2521420010,ボール,,1436,https://youtu.be/0GzeEuMrp-c&t=1436,828.0,https://youtu.be/Qxceec_7zqs&t=828,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
11,12.0,12.0,2025/8/3,1458,181.5379829,1754184938,3.0,4.0,池田,Right,TOK,3,batter3,Left,基町高,1,Top,1,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,1.19,0.333,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2521420011,四球,,1456,https://youtu.be/0GzeEuMrp-c&t=1456,829.0,https://youtu.be/Qxceec_7zqs&t=829,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
12,13.0,13.0,2025/8/3,1509,233.1296549,1754184989,4.0,1.0,池田,Right,TOK,4,batter4,Right,基町高,1,Top,1,0,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,30.10150682,65.69545073,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,"1,2",batter3,batter2,,Undefined,,,,,,2521420012,ファール,,1507,https://youtu.be/0GzeEuMrp-c&t=1507,880.0,https://youtu.be/Qxceec_7zqs&t=880,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
13,14.0,14.0,2025/8/3,1542,266.1576588,1754185022,4.0,2.0,池田,Right,TOK,4,batter4,Right,基町高,1,Top,1,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.51,-0.164,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2521420013,見逃し,,1540,https://youtu.be/0GzeEuMrp-c&t=1540,883.0,https://youtu.be/Qxceec_7zqs&t=883,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
14,15.0,15.0,2025/8/3,1561,284.6213298,1754185041,4.0,3.0,池田,Right,TOK,4,batter4,Right,基町高,1,Top,1,0,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,,,37.34681035,13.706961,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,"1,2",batter3,batter2,,Undefined,,,,"4,6","4,6B",2521420014,二ゴ,,1559,https://youtu.be/0GzeEuMrp-c&t=1559,902.0,https://youtu.be/Qxceec_7zqs&t=902,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
15,16.0,16.0,2025/8/3,1599,323.1005418,1754185079,5.0,1.0,池田,Right,TOK,5,batter5,Left,基町高,1,Top,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.858,0.244,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,"1,3",batter4,,batter2,Nothing,,,,,,2521420015,見逃し,,1597,https://youtu.be/0GzeEuMrp-c&t=1597,920.0,https://youtu.be/Qxceec_7zqs&t=920,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,R,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
16,17.0,17.0,2025/8/3,1615,338.6423459,1754185095,5.0,2.0,池田,Right,TOK,5,batter5,Left,基町高,1,Top,2,0,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,,,23.24214231,23.96248897,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,"1,3",batter4,,batter2,Undefined,,,,3,3A,2521420016,一ゴ,,1613,https://youtu.be/0GzeEuMrp-c&t=1613,936.0,https://youtu.be/Qxceec_7zqs&t=936,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,R,R,R,R,R,R,R,R","R,R,R,L,R,L,R,R,R,R","Ikeda, Koshi","Tasaki, Shu","Onuma, Atomu","Gen, Yatagai","Murao, Yusaku","Takeshita, Hiraku","Yuto, Tsuchigahata","Itabashi, Naon","Oe, Shotaro",,,,,,,
17,1.0,18.0,2025/8/3,1843,524.1992409,1754185280,1.0,1.0,pos1,Right,基町高,1,小島,Left,TOK,1,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.566,0.693,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521420017,ボール,,1798,https://youtu.be/0GzeEuMrp-c&t=1798,999.0,https://youtu.be/Qxceec_7zqs&t=999,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,
18,2.0,19.0,2025/8/3,1857,537.9861917,1754185294,1.0,2.0,pos1,Right,基町高,1,小島,Left,TOK,1,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,102.0,0.55,0.707,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521420018,ボール,,1812,https://youtu.be/0GzeEuMrp-c&t=1812,1013.0,https://youtu.be/Qxceec_7zqs&t=1013,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,
19,3.0,20.0,2025/8/3,1871,551.8277769,1754185308,1.0,3.0,pos1,Right,基町高,1,小島,Left,TOK,1,Bottom,0,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,108.0,0.822,-0.208,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521420019,見逃し,,1826,https://youtu.be/0GzeEuMrp-c&t=1826,1027.0,https://youtu.be/Qxceec_7zqs&t=1027,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,
20,4.0,21.0,2025/8/3,1882,563.0370209,1754185319,1.0,4.0,pos1,Right,基町高,1,小島,Left,TOK,1,Bottom,0,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,108.0,0.818,0.2,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521420020,見逃し,,1837,https://youtu.be/0GzeEuMrp-c&t=1837,1038.0,https://youtu.be/Qxceec_7zqs&t=1038,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,
21,5.0,22.0,2025/8/3,1895,575.4529719,1754185332,1.0,5.0,pos1,Right,基町高,1,小島,Left,TOK,1,Bottom,0,2,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,107.0,0.938,0.373,59.16568818,-60.75117366,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521420021,ファール,,1850,https://youtu.be/0GzeEuMrp-c&t=1850,1051.0,https://youtu.be/Qxceec_7zqs&t=1051,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,
22,6.0,23.0,2025/8/3,1914,594.274276,1754185351,1.0,6.0,pos1,Right,基町高,1,小島,Left,TOK,1,Bottom,0,2,2,Fastball,InPlay,Undefined,FlyBall,Single,0,0,,107.0,0.834,0.188,58.90952671,-22.40744476,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,7,7,2521420022,左安,,1869,https://youtu.be/0GzeEuMrp-c&t=1869,1070.0,https://youtu.be/Qxceec_7zqs&t=1070,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,
23,7.0,24.0,2025/8/3,1946,627.0019929,1754185383,2.0,1.0,pos1,Right,基町高,2,田崎,Right,TOK,1,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,107.0,0.962,0.248,,,TOK,#217fc4,東大,基町高,#040404,基町高,TodaiStadium,B,夏季オープン戦,Normal,1,小島,,,StolenBase,小島,,,,,2521420023,見逃し[盗塁],,1901,https://youtu.be/0GzeEuMrp-c&t=1901,1088.0,https://youtu.be/Qxceec_7zqs&t=1088,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,田崎,大沼,矢田貝,村尾,竹下,土ヶ端,板橋,大江将","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,竹下,大沼,矢田貝,村尾,田崎,土ヶ端,板橋,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Tasaki, Shu","Kojima, Yusei",,,,"Kojima, Yusei"
