count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
0,1.0,1.0,2025/6/22,1176.001652,886.0016541,1750555735,1.0,1.0,江口,Right,TOK,1,batter1,Right,オール足利クラブ,1,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,137.0,1.257,0.096,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517200000,ボール,,1174.0,https://youtu.be/qtleY3b7SPw&t=1174,596.0,https://youtu.be/w4EK4mdFK2Q&t=596,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
1,2.0,2.0,2025/6/22,1187.03749,897.0374913,1750555746,1.0,2.0,江口,Right,TOK,1,batter1,Right,オール足利クラブ,1,Top,0,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136.0,,,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517200001,見逃し,,1185.0,https://youtu.be/qtleY3b7SPw&t=1185,607.0,https://youtu.be/w4EK4mdFK2Q&t=607,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
2,3.0,3.0,2025/6/22,1199.074944,909.074945,1750555758,1.0,3.0,江口,Right,TOK,1,batter1,Right,オール足利クラブ,1,Top,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.0,1.31,-0.26,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517200002,ボール,,1197.0,https://youtu.be/qtleY3b7SPw&t=1197,619.0,https://youtu.be/w4EK4mdFK2Q&t=619,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
3,4.0,4.0,2025/6/22,1213.456676,923.4566782,1750555772,1.0,4.0,江口,Right,TOK,1,batter1,Right,オール足利クラブ,1,Top,0,2,1,Slider,InPlay,Undefined,GroundBall,Out,1,0,,118.0,,,26.75436541,-34.21570213,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3",2517200003,三ゴ,,1211.0,https://youtu.be/qtleY3b7SPw&t=1211,633.0,https://youtu.be/w4EK4mdFK2Q&t=633,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
4,5.0,5.0,2025/6/22,1242.572391,952.5723932,1750555801,2.0,1.0,江口,Right,TOK,2,batter2,Right,オール足利クラブ,1,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,1.257,0.164,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517200004,ボール,,1240.0,https://youtu.be/qtleY3b7SPw&t=1240,653.0,https://youtu.be/w4EK4mdFK2Q&t=653,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
5,6.0,6.0,2025/6/22,1253.869526,963.8695281,1750555813,2.0,2.0,江口,Right,TOK,2,batter2,Right,オール足利クラブ,1,Top,1,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,122.0,0.023,-0.076,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517200005,ボール,,1251.0,https://youtu.be/qtleY3b7SPw&t=1251,664.0,https://youtu.be/w4EK4mdFK2Q&t=664,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
6,7.0,7.0,2025/6/22,1272.199468,982.19947,1750555831,2.0,3.0,江口,Right,TOK,2,batter2,Right,オール足利クラブ,1,Top,1,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132.0,1.343,0.036,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517200006,ボール,,1270.0,https://youtu.be/qtleY3b7SPw&t=1270,683.0,https://youtu.be/w4EK4mdFK2Q&t=683,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
7,8.0,8.0,2025/6/22,1289.099805,999.0998063,1750555848,2.0,4.0,江口,Right,TOK,2,batter2,Right,オール足利クラブ,1,Top,1,3,0,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,121.0,0.043,-0.084,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517200007,四球,,1287.0,https://youtu.be/qtleY3b7SPw&t=1287,700.0,https://youtu.be/w4EK4mdFK2Q&t=700,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
8,9.0,9.0,2025/6/22,1322.447082,1032.447084,1750555881,3.0,1.0,江口,Right,TOK,3,batter3,Left,オール足利クラブ,1,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132.0,1.217,-0.433,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2517200008,ボール,,1320.0,https://youtu.be/qtleY3b7SPw&t=1320,713.0,https://youtu.be/w4EK4mdFK2Q&t=713,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
9,10.0,10.0,2025/6/22,1339.211944,1049.211946,1750555898,3.0,2.0,江口,Right,TOK,3,batter3,Left,オール足利クラブ,1,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.0,0.55,0.507,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2517200009,ボール,,1337.0,https://youtu.be/qtleY3b7SPw&t=1337,729.0,https://youtu.be/w4EK4mdFK2Q&t=729,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
10,11.0,11.0,2025/6/22,1357.835435,1067.835436,1750555917,3.0,3.0,江口,Right,TOK,3,batter3,Left,オール足利クラブ,1,Top,1,2,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,106.0,0.103,-0.148,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2517200010,ボール,,1355.0,https://youtu.be/qtleY3b7SPw&t=1355,748.0,https://youtu.be/w4EK4mdFK2Q&t=748,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
11,12.0,12.0,2025/6/22,1376.358132,1086.358133,1750555935,3.0,4.0,江口,Right,TOK,3,batter3,Left,オール足利クラブ,1,Top,1,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.742,-0.108,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2517200011,見逃し,,1374.0,https://youtu.be/qtleY3b7SPw&t=1374,766.0,https://youtu.be/w4EK4mdFK2Q&t=766,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
12,13.0,13.0,2025/6/22,1393.244043,1103.244044,1750555952,3.0,5.0,江口,Right,TOK,3,batter3,Left,オール足利クラブ,1,Top,1,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,133.0,0.482,0.573,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,1,batter2,,,Nothing,,,,,,2517200012,四球,,1391.0,https://youtu.be/qtleY3b7SPw&t=1391,783.0,https://youtu.be/w4EK4mdFK2Q&t=783,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
13,14.0,14.0,2025/6/22,1445.536206,1155.536207,1750556004,4.0,1.0,江口,Right,TOK,4,batter4,Right,オール足利クラブ,1,Top,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,119.0,0.077,-0.016,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200013,ボール,,1443.0,https://youtu.be/qtleY3b7SPw&t=1443,808.0,https://youtu.be/w4EK4mdFK2Q&t=808,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
14,,,2025/6/22,1467.549167,1177.549168,1750556026,,,江口,Right,TOK,4,batter4,Right,オール足利クラブ,1,Top,1,1,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,PickOff,,,,"1,4","1,4",2517200014,牽制,,1465.0,https://youtu.be/qtleY3b7SPw&t=1465,830.0,https://youtu.be/w4EK4mdFK2Q&t=830,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
15,15.0,15.0,2025/6/22,1482.135545,1192.135546,1750556041,4.0,2.0,江口,Right,TOK,4,batter4,Right,オール足利クラブ,1,Top,1,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,122.0,0.317,-0.056,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200015,ボール,,1480.0,https://youtu.be/qtleY3b7SPw&t=1480,844.0,https://youtu.be/w4EK4mdFK2Q&t=844,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
16,16.0,16.0,2025/6/22,1502.910499,1212.910501,1750556062,4.0,3.0,江口,Right,TOK,4,batter4,Right,オール足利クラブ,1,Top,1,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.566,-7.0,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200016,ボール,,1500.0,https://youtu.be/qtleY3b7SPw&t=1500,865.0,https://youtu.be/w4EK4mdFK2Q&t=865,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
17,17.0,17.0,2025/6/22,1529.01341,1239.013411,1750556088,4.0,4.0,江口,Right,TOK,4,batter4,Right,オール足利クラブ,1,Top,1,3,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,107.0,0.55,-0.036,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200017,見逃し,,1527.0,https://youtu.be/qtleY3b7SPw&t=1527,891.0,https://youtu.be/w4EK4mdFK2Q&t=891,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
18,18.0,18.0,2025/6/22,1546.959953,1256.959954,1750556106,4.0,5.0,江口,Right,TOK,4,batter4,Right,オール足利クラブ,1,Top,1,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.55,-0.036,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200018,見逃し,,1544.0,https://youtu.be/qtleY3b7SPw&t=1544,909.0,https://youtu.be/w4EK4mdFK2Q&t=909,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
19,19.0,19.0,2025/6/22,1564.752517,1274.752518,1750556124,4.0,6.0,江口,Right,TOK,4,batter4,Right,オール足利クラブ,1,Top,1,3,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,136.0,0.882,0.104,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200019,空三振,,1562.0,https://youtu.be/qtleY3b7SPw&t=1562,927.0,https://youtu.be/w4EK4mdFK2Q&t=927,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
20,20.0,20.0,2025/6/22,1593.716016,1303.716017,1750556152,5.0,1.0,江口,Right,TOK,5,batter5,Left,オール足利クラブ,1,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.0,0.558,0.467,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200020,ボール,,1591.0,https://youtu.be/qtleY3b7SPw&t=1591,944.0,https://youtu.be/w4EK4mdFK2Q&t=944,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
21,21.0,21.0,2025/6/22,1608.70269,1318.702691,1750556167,5.0,2.0,江口,Right,TOK,5,batter5,Left,オール足利クラブ,1,Top,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,119.0,-1.11,-6.933,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200021,ボール,,1606.0,https://youtu.be/qtleY3b7SPw&t=1606,959.0,https://youtu.be/w4EK4mdFK2Q&t=959,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
22,22.0,22.0,2025/6/22,1632.081598,1342.081599,1750556191,5.0,3.0,江口,Right,TOK,5,batter5,Left,オール足利クラブ,1,Top,2,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,1.383,0.176,,,TOK,#217fc4,東大,オール足利クラブ,#ff0000,全足利,TodaiStadium,A,夏季オープン戦,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2517200022,ボール,,1630.0,https://youtu.be/qtleY3b7SPw&t=1630,982.0,https://youtu.be/w4EK4mdFK2Q&t=982,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶,"安田,秋元,中山,工藤,荒井慶,酒井,青貝,井之口,明石","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,中山,井之口,秋元,青貝,安田,酒井,荒井慶","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,L,L","R,R,R,L,R,L,R,R,R,R","Naoki, Eguchi","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Suguru, Sakai","Keito, Arai",,,,,,,
