count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
0,1.0,1.0,2025/08/08,1250.805075883865,650.8050770759583,1754632645.080106,1.0,1.0,近藤,Left,TOK,1,batter1,Right,岩手大,1,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.87,-0.473,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521930000,ボール,,1248.0,https://youtu.be/ev_2MQjwpjI&t=1248,520.0,https://youtu.be/G8QG_Spc5dg&t=520,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
1,2.0,2.0,2025/08/08,1253.911302089691,653.9113020896912,1754632648.186331,1.0,2.0,近藤,Left,TOK,1,batter1,Right,岩手大,1,Top,0,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.397,0.3329999999999999,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521930001,ボール,,1251.0,https://youtu.be/ev_2MQjwpjI&t=1251,523.0,https://youtu.be/G8QG_Spc5dg&t=523,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
2,3.0,3.0,2025/08/08,1269.216571092606,669.2165718078613,1754632663.491601,1.0,3.0,近藤,Left,TOK,1,batter1,Right,岩手大,1,Top,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,1.123,-0.012,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521930002,ボール,,1267.0,https://youtu.be/ev_2MQjwpjI&t=1267,538.0,https://youtu.be/G8QG_Spc5dg&t=538,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
3,4.0,4.0,2025/08/08,1289.093844890594,689.0938460826874,1754632683.368874,1.0,4.0,近藤,Left,TOK,1,batter1,Right,岩手大,1,Top,0,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,116.0,0.363,-0.327,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521930003,四球,,1287.0,https://youtu.be/ev_2MQjwpjI&t=1287,558.0,https://youtu.be/G8QG_Spc5dg&t=558,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
4,5.0,5.0,2025/08/08,1324.033508062363,724.0335080623627,1754632718.308537,2.0,1.0,近藤,Left,TOK,2,batter2,Left,岩手大,1,Top,0,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,116.0,0.91,0.152,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,1,batter1,,,Nothing,,,,,,2521930004,空振り,,1322.0,https://youtu.be/ev_2MQjwpjI&t=1322,571.0,https://youtu.be/G8QG_Spc5dg&t=571,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
5,6.0,6.0,2025/08/08,1345.56445479393,745.564455986023,1754632739.839484,2.0,2.0,近藤,Left,TOK,2,batter2,Left,岩手大,1,Top,0,0,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,108.0,0.498,0.268,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,1,batter1,,,Nothing,,,,,,2521930005,空振り,,1343.0,https://youtu.be/ev_2MQjwpjI&t=1343,592.0,https://youtu.be/G8QG_Spc5dg&t=592,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
6,7.0,7.0,2025/08/08,1364.880374908447,764.8803749084473,1754632759.155404,2.0,3.0,近藤,Left,TOK,2,batter2,Left,岩手大,1,Top,0,0,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,107.0,0.023,0.144,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,1,batter1,,,Nothing,,,,,,2521930006,空三振,,1362.0,https://youtu.be/ev_2MQjwpjI&t=1362,612.0,https://youtu.be/G8QG_Spc5dg&t=612,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
7,8.0,8.0,2025/08/08,1395.491949081421,795.4919500350952,1754632789.766978,3.0,1.0,近藤,Left,TOK,3,batter3,Right,岩手大,1,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.83,-0.367,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,1,batter1,,,Nothing,,,,,,2521930007,ボール,,1393.0,https://youtu.be/ev_2MQjwpjI&t=1393,632.0,https://youtu.be/G8QG_Spc5dg&t=632,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
8,9.0,9.0,2025/08/08,1412.277131080627,812.2771320343018,1754632806.55216,3.0,2.0,近藤,Left,TOK,3,batter3,Right,岩手大,1,Top,1,1,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,106.0,0.157,-0.367,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,1,batter1,,,StolenBase,batter1,,,,,2521930008,ボール[盗塁],,1410.0,https://youtu.be/ev_2MQjwpjI&t=1410,649.0,https://youtu.be/G8QG_Spc5dg&t=649,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
9,10.0,10.0,2025/08/08,1447.504257917404,847.5042591094971,1754632841.779287,3.0,3.0,近藤,Left,TOK,3,batter3,Right,岩手大,1,Top,1,2,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,118.0,0.862,0.176,79.03458080414893,33.27488798483493,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,2,,batter1,,Undefined,,,,9,9,2521930009,右飛,,1445.0,https://youtu.be/ev_2MQjwpjI&t=1445,684.0,https://youtu.be/G8QG_Spc5dg&t=684,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
10,11.0,11.0,2025/08/08,1492.224297046661,892.2242980003357,1754632886.499326,4.0,1.0,近藤,Left,TOK,4,batter4,Right,岩手大,1,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,110.0,0.6459999999999999,-0.2239999999999999,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2521930010,見逃し,,1490.0,https://youtu.be/ev_2MQjwpjI&t=1490,716.0,https://youtu.be/G8QG_Spc5dg&t=716,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
11,12.0,12.0,2025/08/08,1510.480497121811,910.4804978370668,1754632904.755526,4.0,2.0,近藤,Left,TOK,4,batter4,Right,岩手大,1,Top,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.0,1.223,-0.096,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2521930011,ボール,,1508.0,https://youtu.be/ev_2MQjwpjI&t=1508,734.0,https://youtu.be/G8QG_Spc5dg&t=734,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
12,,,2025/08/08,1529.341203927994,929.3412039279938,1754632923.616233,,,近藤,Left,TOK,4,batter4,Right,岩手大,1,Top,2,1,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,2,,batter1,,PickOff,,,,"1,4","1,4",2521930012,牽制,,1527.0,https://youtu.be/ev_2MQjwpjI&t=1527,753.0,https://youtu.be/G8QG_Spc5dg&t=753,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
13,13.0,13.0,2025/08/08,1555.102331161499,955.102331161499,1754632949.37736,4.0,3.0,近藤,Left,TOK,4,batter4,Right,岩手大,1,Top,2,1,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,,0.91,0.1159999999999999,20.30047260659027,144.4623222080257,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,2,,batter1,,Undefined,,,,,,2521930013,ファール,,1553.0,https://youtu.be/ev_2MQjwpjI&t=1553,779.0,https://youtu.be/G8QG_Spc5dg&t=779,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
14,14.0,14.0,2025/08/08,1586.526394128799,986.5263950824738,1754632980.801423,4.0,4.0,近藤,Left,TOK,4,batter4,Right,岩手大,1,Top,2,1,2,ChangeUp,InPlay,Undefined,LineDrive,Single,0,1,,108.0,0.838,-0.204,76.67914492333723,34.9739629096787,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,2,,batter1,,Undefined,,,batter1,"9,3","9,3",2521930014,右安①,,1584.0,https://youtu.be/ev_2MQjwpjI&t=1584,801.0,https://youtu.be/G8QG_Spc5dg&t=801,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
15,15.0,15.0,2025/08/08,1626.357371091843,1026.357371091843,1754633020.632399,5.0,1.0,近藤,Left,TOK,5,batter5,Left,岩手大,1,Top,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,107.0,0.506,0.487,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,1,batter4,,,Nothing,,,,,,2521930015,ボール,,1624.0,https://youtu.be/ev_2MQjwpjI&t=1624,824.0,https://youtu.be/G8QG_Spc5dg&t=824,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
16,16.0,16.0,2025/08/08,1641.515928983688,1041.515930175781,1754633035.790958,5.0,2.0,近藤,Left,TOK,5,batter5,Left,岩手大,1,Top,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,111.0,0.5579999999999999,0.387,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,1,batter4,,,Nothing,,,,,,2521930016,ボール,,1639.0,https://youtu.be/ev_2MQjwpjI&t=1639,840.0,https://youtu.be/G8QG_Spc5dg&t=840,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
17,17.0,17.0,2025/08/08,1659.756213903427,1059.75621509552,1754633054.031243,5.0,3.0,近藤,Left,TOK,5,batter5,Left,岩手大,1,Top,2,2,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,121.0,0.778,0.132,38.62617568599348,-17.32792177724123,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,1,batter4,,,Undefined,,,,6,6,2521930017,遊飛,,1657.0,https://youtu.be/ev_2MQjwpjI&t=1657,858.0,https://youtu.be/G8QG_Spc5dg&t=858,土ヶ端,春山,塗師,藤尾,小田,山本,大坂,小島,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R","Katsuya, Kondo","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Shu, Oda","Akira, Yamamoto","Yuki, Osaka","Kojima, Yusei",,,,,,,
18,1.0,18.0,2025/08/08,1801.985383987427,1201.985383987427,1754633196.260413,1.0,1.0,pos1,Right,岩手大,1,小島,Left,TOK,1,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,1.217,0.56,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521930018,ボール,,1799.0,https://youtu.be/ev_2MQjwpjI&t=1799,879.0,https://youtu.be/G8QG_Spc5dg&t=879,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
19,2.0,19.0,2025/08/08,1813.13419008255,1213.13419008255,1754633207.409218,1.0,2.0,pos1,Right,岩手大,1,小島,Left,TOK,1,Bottom,0,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,110.0,0.5379999999999999,0.18,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521930019,見逃し,,1811.0,https://youtu.be/ev_2MQjwpjI&t=1811,890.0,https://youtu.be/G8QG_Spc5dg&t=890,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
20,3.0,20.0,2025/08/08,1822.893905162811,1222.893905878067,1754633217.168934,1.0,3.0,pos1,Right,岩手大,1,小島,Left,TOK,1,Bottom,0,1,1,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,112.0,0.514,0.264,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521930020,空振り,,1820.0,https://youtu.be/ev_2MQjwpjI&t=1820,900.0,https://youtu.be/G8QG_Spc5dg&t=900,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
21,4.0,21.0,2025/08/08,1834.195533037186,1234.19553399086,1754633228.470562,1.0,4.0,pos1,Right,岩手大,1,小島,Left,TOK,1,Bottom,0,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,1.443,0.66,,,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521930021,ボール,,1832.0,https://youtu.be/ev_2MQjwpjI&t=1832,911.0,https://youtu.be/G8QG_Spc5dg&t=911,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
22,5.0,22.0,2025/08/08,1848.491755008698,1248.491755962372,1754633242.766784,1.0,5.0,pos1,Right,岩手大,1,小島,Left,TOK,1,Bottom,0,2,2,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,,0.65,0.208,31.40173069538941,25.60218755144178,TOK,#217fc4,東大,岩手大,#5a65ff,岩手大, きたぎん_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,"3,1","3,1A",2521930022,一ゴ,,1846.0,https://youtu.be/ev_2MQjwpjI&t=1846,925.0,https://youtu.be/G8QG_Spc5dg&t=925,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"小島,大坂,春山,矢田貝,藤尾,山本,小田,土ヶ端,塗師","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","近藤,土ヶ端,春山,塗師,藤尾,山本,小田,大坂,小島","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,R,R,R,R,R","L,R,L,R,R,L,R,R,L,R",,,,,,,,,,,"Kojima, Yusei",,,,,
