count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
0,1.0,1.0,2025/07/19,1357.354345798492,357.3543469905853,1752888954.674863,1.0,1.0,pos1,Left,杏林大,1,鈴木,Left,TOK,1,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920000,ボール,,1355.0,https://youtu.be/sp6PVhIpIOQ&t=1355,534.0,https://youtu.be/Z5viA3mwfTE&t=534,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yugo, Suzuki",,,,,,,,,,,,,,,
1,2.0,2.0,2025/07/19,1369.735561847687,369.7355630397797,1752888967.056078,1.0,2.0,pos1,Left,杏林大,1,鈴木,Left,TOK,1,Top,0,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.5579999999999999,0.22,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920001,見逃し,,1367.0,https://youtu.be/sp6PVhIpIOQ&t=1367,546.0,https://youtu.be/Z5viA3mwfTE&t=546,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yugo, Suzuki",,,,,,,,,,,,,,,
2,3.0,3.0,2025/07/19,1379.590001821518,379.5900027751923,1752888976.910518,1.0,3.0,pos1,Left,杏林大,1,鈴木,Left,TOK,1,Top,0,1,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,135.0,0.994,-0.24,17.28623637048214,-154.7468366054261,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2519920002,ファール,,1377.0,https://youtu.be/sp6PVhIpIOQ&t=1377,556.0,https://youtu.be/Z5viA3mwfTE&t=556,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yugo, Suzuki",,,,,,,,,,,,,,,
3,4.0,4.0,2025/07/19,1398.144206762314,398.1442077159882,1752888995.464723,1.0,4.0,pos1,Left,杏林大,1,鈴木,Left,TOK,1,Top,0,1,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,136.0,0.534,0.14,45.02988466509937,-75.23738303070556,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2519920003,ファール,,1396.0,https://youtu.be/sp6PVhIpIOQ&t=1396,574.0,https://youtu.be/Z5viA3mwfTE&t=574,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yugo, Suzuki",,,,,,,,,,,,,,,
4,5.0,5.0,2025/07/19,1414.840741872788,414.8407428264618,1752889012.161258,1.0,5.0,pos1,Left,杏林大,1,鈴木,Left,TOK,1,Top,0,1,2,ChangeUp,FoulBall,Undefined,GroundBall,Undefined,0,0,,116.0,0.618,-0.136,41.79744272094447,84.3296426561061,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2519920004,ファール,,1412.0,https://youtu.be/sp6PVhIpIOQ&t=1412,591.0,https://youtu.be/Z5viA3mwfTE&t=591,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yugo, Suzuki",,,,,,,,,,,,,,,
5,6.0,6.0,2025/07/19,1438.419227838516,438.4192278385162,1752889035.739743,1.0,6.0,pos1,Left,杏林大,1,鈴木,Left,TOK,1,Top,0,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,117.0,0.257,0.292,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920005,空三振,,1436.0,https://youtu.be/sp6PVhIpIOQ&t=1436,615.0,https://youtu.be/Z5viA3mwfTE&t=615,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yugo, Suzuki",,,,,,,,,,,,,,,
6,7.0,7.0,2025/07/19,1467.094902992248,467.0949037075043,1752889064.41542,2.0,1.0,pos1,Left,杏林大,2,岡林,Left,TOK,1,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,137.0,0.63,0.26,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920006,見逃し,,1465.0,https://youtu.be/sp6PVhIpIOQ&t=1465,636.0,https://youtu.be/Z5viA3mwfTE&t=636,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yuna, Okabayashi",,,,,,,,,,,,,,,
7,8.0,8.0,2025/07/19,1476.607154846191,476.6071557998657,1752889073.927671,2.0,2.0,pos1,Left,杏林大,2,岡林,Left,TOK,1,Top,1,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,137.0,0.562,0.32,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920007,見逃し,,1474.0,https://youtu.be/sp6PVhIpIOQ&t=1474,646.0,https://youtu.be/Z5viA3mwfTE&t=646,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yuna, Okabayashi",,,,,,,,,,,,,,,
8,9.0,9.0,2025/07/19,1491.44789981842,491.4479007720947,1752889088.768416,2.0,3.0,pos1,Left,杏林大,2,岡林,Left,TOK,1,Top,1,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.47,0.467,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920008,ボール,,1489.0,https://youtu.be/sp6PVhIpIOQ&t=1489,661.0,https://youtu.be/Z5viA3mwfTE&t=661,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yuna, Okabayashi",,,,,,,,,,,,,,,
9,10.0,10.0,2025/07/19,1503.193485736847,503.1934866905213,1752889100.514002,2.0,4.0,pos1,Left,杏林大,2,岡林,Left,TOK,1,Top,1,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,116.0,0.546,0.296,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920009,空三振,,1501.0,https://youtu.be/sp6PVhIpIOQ&t=1501,672.0,https://youtu.be/Z5viA3mwfTE&t=672,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Yuna, Okabayashi",,,,,,,,,,,,,,,
10,11.0,11.0,2025/07/19,1526.184238672256,526.1842398643494,1752889123.504755,3.0,1.0,pos1,Left,杏林大,3,石川,Right,TOK,1,Top,2,0,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,113.0,0.51,-0.46,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920010,ボール,,1524.0,https://youtu.be/sp6PVhIpIOQ&t=1524,686.0,https://youtu.be/Z5viA3mwfTE&t=686,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Hikaru, Ishikawa",,,,,,,,,,,,,,,
11,12.0,12.0,2025/07/19,1536.507312774658,536.5073137283325,1752889133.827829,3.0,2.0,pos1,Left,杏林大,3,石川,Right,TOK,1,Top,2,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,138.0,0.5579999999999999,-0.244,65.24297934027298,64.32318431816178,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2519920011,ファール,,1534.0,https://youtu.be/sp6PVhIpIOQ&t=1534,696.0,https://youtu.be/Z5viA3mwfTE&t=696,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Hikaru, Ishikawa",,,,,,,,,,,,,,,
12,13.0,13.0,2025/07/19,1560.713918924332,560.713919878006,1752889158.034435,3.0,3.0,pos1,Left,杏林大,3,石川,Right,TOK,1,Top,2,1,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,120.0,0.31,0.148,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920012,空振り,,1558.0,https://youtu.be/sp6PVhIpIOQ&t=1558,720.0,https://youtu.be/Z5viA3mwfTE&t=720,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Hikaru, Ishikawa",,,,,,,,,,,,,,,
13,14.0,14.0,2025/07/19,1573.917845964432,573.9178469181061,1752889171.238362,3.0,4.0,pos1,Left,杏林大,3,石川,Right,TOK,1,Top,2,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.2769999999999999,0.252,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920013,ボール,,1571.0,https://youtu.be/sp6PVhIpIOQ&t=1571,734.0,https://youtu.be/Z5viA3mwfTE&t=734,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Hikaru, Ishikawa",,,,,,,,,,,,,,,
14,15.0,15.0,2025/07/19,1588.296885967255,588.2968859672546,1752889185.617401,3.0,5.0,pos1,Left,杏林大,3,石川,Right,TOK,1,Top,2,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,137.0,0.4429999999999999,-0.413,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920014,空三振,,1586.0,https://youtu.be/sp6PVhIpIOQ&t=1586,748.0,https://youtu.be/Z5viA3mwfTE&t=748,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L","Hikaru, Ishikawa",,,,,,,,,,,,,,,
15,1.0,16.0,2025/07/19,1737.541806697846,737.5418078899384,1752889334.862324,1.0,1.0,高橋,Right,TOK,1,batter1,Right,杏林大,1,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,137.0,0.758,0.927,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920015,ボール,,1735.0,https://youtu.be/sp6PVhIpIOQ&t=1735,870.0,https://youtu.be/Z5viA3mwfTE&t=870,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
16,2.0,17.0,2025/07/19,1762.356079816818,762.3560807704926,1752889359.676596,1.0,2.0,高橋,Right,TOK,1,batter1,Right,杏林大,1,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.794,-0.353,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920016,ボール,,1760.0,https://youtu.be/sp6PVhIpIOQ&t=1760,895.0,https://youtu.be/Z5viA3mwfTE&t=895,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
17,3.0,18.0,2025/07/19,1775.225434780121,775.2254357337952,1752889372.545951,1.0,3.0,高橋,Right,TOK,1,batter1,Right,杏林大,1,Bottom,0,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.5660000000000001,-0.296,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920017,見逃し,,1773.0,https://youtu.be/sp6PVhIpIOQ&t=1773,907.0,https://youtu.be/Z5viA3mwfTE&t=907,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
18,4.0,19.0,2025/07/19,1789.812033891678,789.8120338916779,1752889387.132549,1.0,4.0,高橋,Right,TOK,1,batter1,Right,杏林大,1,Bottom,0,2,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,138.0,0.626,-0.307,66.00833869810688,64.642152479581,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2519920018,ファール,,1787.0,https://youtu.be/sp6PVhIpIOQ&t=1787,922.0,https://youtu.be/Z5viA3mwfTE&t=922,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
19,5.0,20.0,2025/07/19,1809.254672765732,809.2546737194061,1752889406.575189,1.0,5.0,高橋,Right,TOK,1,batter1,Right,杏林大,1,Bottom,0,2,2,TwoSeamFastBall,BallCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.93,0.42,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920019,ボール,,1807.0,https://youtu.be/sp6PVhIpIOQ&t=1807,941.0,https://youtu.be/Z5viA3mwfTE&t=941,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
20,6.0,21.0,2025/07/19,1821.318631887436,821.3186328411102,1752889418.639148,1.0,6.0,高橋,Right,TOK,1,batter1,Right,杏林大,1,Bottom,0,3,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,140.0,0.85,0.272,67.39752224469397,-49.76364169072618,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2519920020,ファール,,1819.0,https://youtu.be/sp6PVhIpIOQ&t=1819,954.0,https://youtu.be/Z5viA3mwfTE&t=954,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
21,7.0,22.0,2025/07/19,1853.313332796097,853.3133339881897,1752889450.633849,1.0,7.0,高橋,Right,TOK,1,batter1,Right,杏林大,1,Bottom,0,3,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,138.0,0.722,0.16,4.802011975250651,-137.4895529219992,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2519920021,ファール,,1851.0,https://youtu.be/sp6PVhIpIOQ&t=1851,986.0,https://youtu.be/Z5viA3mwfTE&t=986,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
22,8.0,23.0,2025/07/19,1878.622668743134,878.6226696968079,1752889475.943185,1.0,8.0,高橋,Right,TOK,1,batter1,Right,杏林大,1,Bottom,0,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,140.0,0.6579999999999999,-0.28,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920022,四球,,1876.0,https://youtu.be/sp6PVhIpIOQ&t=1876,1011.0,https://youtu.be/Z5viA3mwfTE&t=1011,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
23,9.0,24.0,2025/07/19,1909.93318605423,909.9331867694856,1752889507.253702,2.0,1.0,高橋,Right,TOK,2,batter2,Right,杏林大,1,Bottom,0,0,0,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,,0.5660000000000001,-0.252,51.21760465042393,50.59933933652057,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,1,batter1,,,Undefined,,,,,,2519920023,ファール,,1907.0,https://youtu.be/sp6PVhIpIOQ&t=1907,1030.0,https://youtu.be/Z5viA3mwfTE&t=1030,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","鈴木,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,R,R,L,R,L,R,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
