count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
157,9.0,149.0,2025/08/28,7658.307835102081,7333.307835102081,1756350694.117772,2.0,7.0,pos1_2,Right,台湾,1,青貝,Right,TOK,5,Bottom,1,3,2,Splitter,FoulBall,Undefined,GroundBall,Undefined,0,0,,122.0,0.3229999999999999,-0.052,43.07188731196219,-66.5953104489677,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523900157,ファール,,7656.0,https://youtu.be/UydU5VXwuvw&t=7656,4857.0,https://youtu.be/qCx8aIOuhpE&t=4857,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,,,,
158,10.0,150.0,2025/08/28,7686.494350194931,7361.494351148605,1756350722.304287,2.0,8.0,pos1_2,Right,台湾,1,青貝,Right,TOK,5,Bottom,1,3,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,138.0,0.606,0.156,,,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523900158,空三振,,7684.0,https://youtu.be/UydU5VXwuvw&t=7684,4885.0,https://youtu.be/qCx8aIOuhpE&t=4885,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,,,,
159,11.0,151.0,2025/08/28,7715.694790124893,7390.694791316986,1756350751.504727,3.0,1.0,pos1_2,Right,台湾,2,酒井,Left,TOK,5,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,140.0,0.546,0.24,,,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523900159,見逃し,,7713.0,https://youtu.be/UydU5VXwuvw&t=7713,4907.0,https://youtu.be/qCx8aIOuhpE&t=4907,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R",,,,,,,,,,,"Suguru, Sakai",,,,,
160,12.0,152.0,2025/08/28,7730.101547002792,7405.101547002792,1756350765.911484,3.0,2.0,pos1_2,Right,台湾,2,酒井,Left,TOK,5,Bottom,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,120.0,0.922,0.3929999999999999,,,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523900160,ボール,,7728.0,https://youtu.be/UydU5VXwuvw&t=7728,4922.0,https://youtu.be/qCx8aIOuhpE&t=4922,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R",,,,,,,,,,,"Suguru, Sakai",,,,,
161,13.0,153.0,2025/08/28,7744.582961320877,7419.582961320877,1756350780.392898,3.0,3.0,pos1_2,Right,台湾,2,酒井,Left,TOK,5,Bottom,2,1,1,Slider,InPlay,Undefined,FlyBall,Out,1,0,,123.0,0.7979999999999999,0.256,80.97009304683309,-43.22853025996592,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,7,7,2523900161,左飛,,7742.0,https://youtu.be/UydU5VXwuvw&t=7742,4936.0,https://youtu.be/qCx8aIOuhpE&t=4936,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R",,,,,,,,,,,"Suguru, Sakai",,,,,
162,72.0,154.0,2025/08/28,8341.33397603035,8016.33397603035,1756351377.143912,1.0,1.0,渡辺,Right,TOK,7,batter7,Right,台湾,6,Top,0,0,0,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,106.0,0.5660000000000001,-0.2239999999999999,35.82947734262888,67.23499089248851,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523900162,ファール,,8339.0,https://youtu.be/UydU5VXwuvw&t=8339,4986.0,https://youtu.be/qCx8aIOuhpE&t=4986,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R","Koki, Watanabe","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Kaiki, Ohara","Suguru, Sakai","Keito, Arai",,,,,,,
163,73.0,155.0,2025/08/28,8370.576244354248,8045.576245307922,1756351406.386181,1.0,2.0,渡辺,Right,TOK,7,batter7,Right,台湾,6,Top,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,103.0,1.15,-0.653,,,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523900163,ボール,,8368.0,https://youtu.be/UydU5VXwuvw&t=8368,5010.0,https://youtu.be/qCx8aIOuhpE&t=5010,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R","Koki, Watanabe","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Kaiki, Ohara","Suguru, Sakai","Keito, Arai",,,,,,,
164,74.0,156.0,2025/08/28,8387.275195121765,8062.275196313858,1756351423.085132,1.0,3.0,渡辺,Right,TOK,7,batter7,Right,台湾,6,Top,0,1,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,120.0,0.966,-0.1,6.074118077278466,119.0546040990771,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,N,2523900164,ネット飛,,8385.0,https://youtu.be/UydU5VXwuvw&t=8385,5027.0,https://youtu.be/qCx8aIOuhpE&t=5027,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R","Koki, Watanabe","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Kaiki, Ohara","Suguru, Sakai","Keito, Arai",,,,,,,
165,75.0,157.0,2025/08/28,8428.574547290802,8103.574547290802,1756351464.384483,2.0,1.0,渡辺,Right,TOK,8,batter8,Right,台湾,6,Top,1,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,117.0,0.526,0.108,36.59006372468598,-16.38954033403478,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3A",2523900165,遊ゴ,,8426.0,https://youtu.be/UydU5VXwuvw&t=8426,5060.0,https://youtu.be/qCx8aIOuhpE&t=5060,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R","Koki, Watanabe","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Kaiki, Ohara","Suguru, Sakai","Keito, Arai",,,,,,,
166,76.0,158.0,2025/08/28,8466.781705379486,8141.78170633316,1756351502.591642,3.0,1.0,渡辺,Right,TOK,9,batter9,Right,台湾,6,Top,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,113.0,0.762,-0.7,,,TOK,#217fc4,東大,台湾,#0d00ea,台湾,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523900166,ボール,,8464.0,https://youtu.be/UydU5VXwuvw&t=8464,5091.0,https://youtu.be/qCx8aIOuhpE&t=5091,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶,"青貝,酒井,杉浦,大原,工藤,樋口,荒井慶,小村,秋元","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","渡辺,杉浦,秋元,小村,青貝,樋口,大原,酒井,荒井慶","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,R,L,R,R,R,R,R,L,R","R,L,L,R,L,L,L,R,R,R","Koki, Watanabe","Kaito, Sugiura","Ryo, Akimoto","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Kaiki, Ohara","Suguru, Sakai","Keito, Arai",,,,,,,
