count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
10,11.0,11.0,2025/8/9,1869.641075,1375.899209,1754704914,3.0,2.0,池田,Right,TOK,3,batter3,Right,函館大,1,Top,1,1,0,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,129.0,0.914,0.196,57.98617746,-66.30386345,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,2,,batter1,,Undefined,,,,,,2522020010,ファール,,1867.0,https://youtu.be/QbkEVR-F6BQ&t=1867,816.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
11,12.0,12.0,2025/8/9,1892.902859,1399.160993,1754704938,3.0,3.0,池田,Right,TOK,3,batter3,Right,函館大,1,Top,1,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,1.49,0.447,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2522020011,ボール,,1890.0,https://youtu.be/QbkEVR-F6BQ&t=1890,829.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
12,13.0,13.0,2025/8/9,1918.060005,1424.318139,1754704963,3.0,4.0,池田,Right,TOK,3,batter3,Right,函館大,1,Top,1,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,112.0,1.137,0.036,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2522020012,ボール,,1916.0,https://youtu.be/QbkEVR-F6BQ&t=1916,854.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
13,14.0,14.0,2025/8/9,1940.719654,1446.977788,1754704985,3.0,5.0,池田,Right,TOK,3,batter3,Right,函館大,1,Top,1,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,130.0,1.15,-0.256,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2522020013,四球,,1938.0,https://youtu.be/QbkEVR-F6BQ&t=1938,877.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
14,15.0,15.0,2025/8/9,1981.940007,1488.198141,1754705027,4.0,1.0,池田,Right,TOK,4,batter4,Right,函館大,1,Top,1,0,0,Fastball,InPlay,Undefined,FlyBall,Single,0,0,,,0.534,-0.076,70.20648968,28.07248694,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,"1,2",batter3,batter1,,Undefined,,,,9,9,2522020014,右安,,1979.0,https://youtu.be/QbkEVR-F6BQ&t=1979,895.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
15,16.0,16.0,2025/8/9,2032.706541,1538.964675,1754705077,5.0,1.0,池田,Right,TOK,5,batter5,Left,函館大,1,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.646,-0.216,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,"1,2,3",batter4,batter3,batter1,Nothing,,,,,,2522020015,見逃し,,2030.0,https://youtu.be/QbkEVR-F6BQ&t=2030,931.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
16,17.0,17.0,2025/8/9,2046.858356,1553.11649,1754705092,5.0,2.0,池田,Right,TOK,5,batter5,Left,函館大,1,Top,1,0,1,Slider,InPlay,Undefined,GroundBall,Out,1,0,,118.0,0.642,0.168,15.51970081,-8.746162263,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,"1,2,3",batter4,batter3,batter1,Undefined,,,,"1,2","1,2D",2522020016,投ゴ,,2044.0,https://youtu.be/QbkEVR-F6BQ&t=2044,946.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
17,18.0,18.0,2025/8/9,2089.739872,1595.998006,1754705134,6.0,1.0,池田,Right,TOK,6,batter6,Right,函館大,1,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.522,-0.16,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,"1,2,3",batter5,batter4,batter3,Nothing,,,,,,2522020017,見逃し,,2087.0,https://youtu.be/QbkEVR-F6BQ&t=2087,970.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
18,19.0,19.0,2025/8/9,2108.02426,1614.282394,1754705153,6.0,2.0,池田,Right,TOK,6,batter6,Right,函館大,1,Top,2,0,1,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,117.0,0.85,0.124,64.11502898,63.78862198,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,"1,2,3",batter5,batter4,batter3,Undefined,,,,,,2522020018,ファール,,2106.0,https://youtu.be/QbkEVR-F6BQ&t=2106,989.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
19,20.0,20.0,2025/8/9,2133.861132,1640.119266,1754705179,6.0,3.0,池田,Right,TOK,6,batter6,Right,函館大,1,Top,2,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,112.0,0.003,-0.196,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,"1,2,3",batter5,batter4,batter3,Nothing,,,,,,2522020019,ボール,,2131.0,https://youtu.be/QbkEVR-F6BQ&t=2131,1005.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
20,21.0,21.0,2025/8/9,2155.924178,1662.182312,1754705201,6.0,4.0,池田,Right,TOK,6,batter6,Right,函館大,1,Top,2,1,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,134.0,0.806,-0.232,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,"1,2,3",batter5,batter4,batter3,Nothing,,,,,,2522020020,空三振,,2153.0,https://youtu.be/QbkEVR-F6BQ&t=2153,1027.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,R,R","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
