count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
0,1.0,1.0,2025/6/29,754.4427328109741,49.44273376464844,1751162182.601801,1.0,1.0,pos1,Right,大阪経済大,1,小村,Left,TOK,1,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,142.0,0.586,-0.14,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900000,見逃し,,752.0,https://youtu.be/ZThN8dcdFro&t=752,713.0,https://youtu.be/tJpUinkLpnw&t=713,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R","Osuke, Komura",,,,,,,,,,,,,,,
1,2.0,2.0,2025/6/29,769.5092638,64.50926470756531,1751162197.668331,1.0,2.0,pos1,Right,大阪経済大,1,小村,Left,TOK,1,Top,0,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.257,0.168,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900001,ボール,,767.0,https://youtu.be/ZThN8dcdFro&t=767,728.0,https://youtu.be/tJpUinkLpnw&t=728,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R","Osuke, Komura",,,,,,,,,,,,,,,
2,3.0,3.0,2025/6/29,787.4497678279877,82.44976878166199,1751162215.608835,1.0,3.0,pos1,Right,大阪経済大,1,小村,Left,TOK,1,Top,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.0,0.726,-0.493,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900002,ボール,,785.0,https://youtu.be/ZThN8dcdFro&t=785,746.0,https://youtu.be/tJpUinkLpnw&t=746,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R","Osuke, Komura",,,,,,,,,,,,,,,
3,4.0,4.0,2025/6/29,806.4704639911652,101.4704647064209,1751162234.629531,1.0,4.0,pos1,Right,大阪経済大,1,小村,Left,TOK,1,Top,0,2,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.6779999999999999,-0.296,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900003,空振り,,804.0,https://youtu.be/ZThN8dcdFro&t=804,765.0,https://youtu.be/tJpUinkLpnw&t=765,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R","Osuke, Komura",,,,,,,,,,,,,,,
4,5.0,5.0,2025/6/29,829.7719039916992,124.77190470695496,1751162257.930971,1.0,5.0,pos1,Right,大阪経済大,1,小村,Left,TOK,1,Top,0,2,2,Cutter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,135.0,0.31,-0.08,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900004,空三振,,827.0,https://youtu.be/ZThN8dcdFro&t=827,788.0,https://youtu.be/tJpUinkLpnw&t=788,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R","Osuke, Komura",,,,,,,,,,,,,,,
5,6.0,6.0,2025/6/29,858.3230888843536,153.32308983802795,1751162286.482156,2.0,1.0,pos1,Right,大阪経済大,2,明石,Left,TOK,1,Top,1,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,145.0,0.586,0.128,18.289085545722713,0.0,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Undefined,,,,"1,3","1,3A",2517900005,投ゴ,,856.0,https://youtu.be/ZThN8dcdFro&t=856,802.0,https://youtu.be/tJpUinkLpnw&t=802,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R","Ken, Akashi",,,,,,,,,,,,,,,
6,7.0,7.0,2025/6/29,890.8137417,185.81374287605288,1751162318.972809,3.0,1.0,pos1,Right,大阪経済大,3,中山,Left,TOK,1,Top,2,0,0,ChangeUp,BallinDirt,Undefined,Undefined,Undefined,0,0,,123.0,-0.023,0.032,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900006,ボール(低投),,888.0,https://youtu.be/ZThN8dcdFro&t=888,819.0,https://youtu.be/tJpUinkLpnw&t=819,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R","Taiyo, Nakayama",,,,,,,,,,,,,,,
7,8.0,8.0,2025/6/29,908.8346109,203.83461093902588,1751162336.993678,3.0,2.0,pos1,Right,大阪経済大,3,中山,Left,TOK,1,Top,2,1,0,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,119.0,0.5539999999999999,0.168,29.956620017088333,25.050977816442877,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3A",2517900007,二ゴ,,906.0,https://youtu.be/ZThN8dcdFro&t=906,837.0,https://youtu.be/tJpUinkLpnw&t=837,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R","Taiyo, Nakayama",,,,,,,,,,,,,,,
8,1.0,9.0,2025/6/29,1033.6103439331057,328.6103448867798,1751162461.769411,1.0,1.0,松本慎,Left,TOK,1,batter1,Left,大阪経済大,1,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131.0,-0.043,0.493,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900008,ボール,,1031.0,https://youtu.be/ZThN8dcdFro&t=1031,944.0,https://youtu.be/tJpUinkLpnw&t=944,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,R,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
9,2.0,10.0,2025/6/29,1085.7397727966309,380.7397737503052,1751162514.0,1.0,2.0,松本慎,Left,TOK,1,batter1,Left,大阪経済大,1,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.257,0.256,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900009,ボール,,1083.0,https://youtu.be/ZThN8dcdFro&t=1083,982.0,https://youtu.be/tJpUinkLpnw&t=982,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
10,3.0,11.0,2025/6/29,1100.198992729187,395.1989939212799,1751162528.0,1.0,3.0,松本慎,Left,TOK,1,batter1,Left,大阪経済大,1,Bottom,0,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,132.0,0.778,-0.088,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900010,見逃し,,1098.0,https://youtu.be/ZThN8dcdFro&t=1098,996.0,https://youtu.be/tJpUinkLpnw&t=996,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
11,4.0,12.0,2025/6/29,1112.7374708652496,407.7374718189239,1751162540.896538,1.0,4.0,松本慎,Left,TOK,1,batter1,Left,大阪経済大,1,Bottom,0,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.77,-0.473,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900011,ボール,,1110.0,https://youtu.be/ZThN8dcdFro&t=1110,1009.0,https://youtu.be/tJpUinkLpnw&t=1009,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
12,5.0,13.0,2025/6/29,1128.1031339168549,423.1031348705292,1751162556.262201,1.0,5.0,松本慎,Left,TOK,1,batter1,Left,大阪経済大,1,Bottom,0,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,131.0,0.07,0.373,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900012,四球,,1126.0,https://youtu.be/ZThN8dcdFro&t=1126,1024.0,https://youtu.be/tJpUinkLpnw&t=1024,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
13,6.0,14.0,2025/6/29,1164.8031768798828,459.80317783355713,1751162592.962244,2.0,1.0,松本慎,Left,TOK,2,batter2,Left,大阪経済大,1,Bottom,0,0,0,Fastball,InPlay,Undefined,Bunt,Sacrifice,1,0,,128.0,0.618,0.052,10.188741026059317,-22.10944834,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,1,batter1,,,Undefined,,,,"5,3","5,3A",2517900013,三犠,,1162.0,https://youtu.be/ZThN8dcdFro&t=1162,1034.0,https://youtu.be/tJpUinkLpnw&t=1034,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,R,R,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
14,7.0,15.0,2025/6/29,1205.8613488674164,500.8613498210907,1751162634.020416,3.0,1.0,松本慎,Left,TOK,3,batter3,Left,大阪経済大,1,Bottom,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.8140000000000001,-0.204,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,2,,batter1,,Nothing,,,,,,2517900014,見逃し,,1203.0,https://youtu.be/ZThN8dcdFro&t=1203,1052.0,https://youtu.be/tJpUinkLpnw&t=1052,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
15,8.0,16.0,2025/6/29,1218.7160856723783,513.7160866260529,1751162646.875154,3.0,2.0,松本慎,Left,TOK,3,batter3,Left,大阪経済大,1,Bottom,1,0,1,Slider,InPlay,Undefined,FlyBall,HomeRun,0,2,,117.0,0.83,-0.036,113.62906906327916,36.66165845028994,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,2,,batter1,,Undefined,,,"batter1,batter3",9,9,2517900015,右本②,,1216.0,https://youtu.be/ZThN8dcdFro&t=1216,1065.0,https://youtu.be/tJpUinkLpnw&t=1065,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
16,9.0,17.0,2025/6/29,1273.880598783493,568.8805997371674,1751162702.039666,4.0,1.0,松本慎,Left,TOK,4,batter4,Right,大阪経済大,1,Bottom,1,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.79,0.104,91.142805,-19.08001223,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Undefined,,,,7,7,2517900016,左飛,,1271.0,https://youtu.be/ZThN8dcdFro&t=1271,1092.0,https://youtu.be/tJpUinkLpnw&t=1092,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
17,10.0,18.0,2025/6/29,1304.9952728748322,599.9952738285065,1751162733.0,5.0,1.0,松本慎,Left,TOK,5,batter5,Right,大阪経済大,1,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,137.0,0.1969999999999999,0.212,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900017,ボール,,1302.0,https://youtu.be/ZThN8dcdFro&t=1302,1105.0,https://youtu.be/tJpUinkLpnw&t=1105,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
18,11.0,19.0,2025/6/29,1314.947372674942,609.9473736286163,1751162743.1064398,5.0,2.0,松本慎,Left,TOK,5,batter5,Right,大阪経済大,1,Bottom,2,1,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.5820000000000001,-0.493,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900018,ボール,,1312.0,https://youtu.be/ZThN8dcdFro&t=1312,1115.0,https://youtu.be/tJpUinkLpnw&t=1115,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
19,12.0,20.0,2025/6/29,1329.3159186840055,624.3159198760986,1751162757.474986,5.0,3.0,松本慎,Left,TOK,5,batter5,Right,大阪経済大,1,Bottom,2,2,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,-0.043,-0.012,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900019,ボール,,1327.0,https://youtu.be/ZThN8dcdFro&t=1327,1130.0,https://youtu.be/tJpUinkLpnw&t=1130,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
20,13.0,21.0,2025/6/29,1346.0591027736664,641.0591039657593,1751162774.2181702,5.0,4.0,松本慎,Left,TOK,5,batter5,Right,大阪経済大,1,Bottom,2,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.542,-0.104,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900020,見逃し,,1344.0,https://youtu.be/ZThN8dcdFro&t=1344,1147.0,https://youtu.be/tJpUinkLpnw&t=1147,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
21,14.0,22.0,2025/6/29,1357.088190793991,652.0881907939911,1751162785.2472582,5.0,5.0,松本慎,Left,TOK,5,batter5,Right,大阪経済大,1,Bottom,2,3,1,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,118.0,0.81,-0.453,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2517900021,四球,,1355.0,https://youtu.be/ZThN8dcdFro&t=1355,1158.0,https://youtu.be/tJpUinkLpnw&t=1158,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
22,15.0,23.0,2025/6/29,1394.8293817043304,689.8293817043304,1751162822.988448,6.0,1.0,松本慎,Left,TOK,6,batter6,Right,大阪経済大,1,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.634,-0.084,,,大阪経済大,#007fff,大経大,TOK,#217fc4,東大,大経大G,A,夏季オープン戦,Normal,1,batter5,,,Nothing,,,,,,2517900022,見逃し,,1392.0,https://youtu.be/ZThN8dcdFro&t=1392,1175.0,https://youtu.be/tJpUinkLpnw&t=1175,明石,中山,井之口,門田,小村,小美野,岡林,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","小村,明石,中山,スタンリー,小美野,岡林,門田,井之口,成瀬","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,門田,小村,小美野,岡林,成瀬","L,L,L,L,R,R,R,R,R,R","R,L,L,L,R,L,L,R,L,R",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Ryohei, Kadota","Osuke, Komura","Komino, Harunobu","Yuna, Okabayashi","Yuto, Naruse",
