count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
53,22.0,51.0,2025/7/12,2187.319016933441,1977.319019079208,1752297848.553985,1.0,3.0,pos1,Right,川口ゴールデンドリームス,5,長谷川,Left,TOK,2,Bottom,0,2,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,124.0,1.25,0.196,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519230053,ボール,,2185.0,https://youtu.be/RuiLCh8R_bM&t=2185,1802.0,https://youtu.be/JV-f-lVN4UY&t=1802,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Hasegawa, Yu",,,,,
54,23.0,52.0,2025/7/12,2202.813892841339,1992.813894987106,1752297864.048861,1.0,4.0,pos1,Right,川口ゴールデンドリームス,5,長谷川,Left,TOK,2,Bottom,0,3,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.8740000000000001,0.22,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519230054,見逃し,,2200.0,https://youtu.be/RuiLCh8R_bM&t=2200,1817.0,https://youtu.be/JV-f-lVN4UY&t=1817,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Hasegawa, Yu",,,,,
55,24.0,53.0,2025/7/12,2218.529128074646,2008.52912902832,1752297879.764095,1.0,5.0,pos1,Right,川口ゴールデンドリームス,5,長谷川,Left,TOK,2,Bottom,0,3,1,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,126.0,0.65,-0.252,56.48101014123314,61.96271783975545,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2519230055,ファール,,2216.0,https://youtu.be/RuiLCh8R_bM&t=2216,1833.0,https://youtu.be/JV-f-lVN4UY&t=1833,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Hasegawa, Yu",,,,,
56,25.0,54.0,2025/7/12,2240.350696086884,2030.350697994232,1752297901.585664,1.0,6.0,pos1,Right,川口ゴールデンドリームス,5,長谷川,Left,TOK,2,Bottom,0,3,2,TwoSeamFastBall,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,130.0,0.594,0.248,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519230056,空三振,,2238.0,https://youtu.be/RuiLCh8R_bM&t=2238,1855.0,https://youtu.be/JV-f-lVN4UY&t=1855,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Hasegawa, Yu",,,,,
57,26.0,55.0,2025/7/12,2265.030188083649,2055.030189990997,1752297926.265156,2.0,1.0,pos1,Right,川口ゴールデンドリームス,6,松本康,Right,TOK,2,Bottom,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,114.0,1.297,0.264,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519230057,ボール,,2263.0,https://youtu.be/RuiLCh8R_bM&t=2263,1874.0,https://youtu.be/JV-f-lVN4UY&t=1874,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Kohei, Matsumoto",,,,,
58,27.0,56.0,2025/7/12,2283.152265071869,2073.152266979218,1752297944.387233,2.0,2.0,pos1,Right,川口ゴールデンドリームス,6,松本康,Right,TOK,2,Bottom,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,1.283,0.633,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519230058,ボール,,2281.0,https://youtu.be/RuiLCh8R_bM&t=2281,1892.0,https://youtu.be/JV-f-lVN4UY&t=1892,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Kohei, Matsumoto",,,,,
59,28.0,57.0,2025/7/12,2300.457114934921,2090.457117,1752297961.692083,2.0,3.0,pos1,Right,川口ゴールデンドリームス,6,松本康,Right,TOK,2,Bottom,1,2,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.0,0.526,-0.347,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519230059,見逃し,,2298.0,https://youtu.be/RuiLCh8R_bM&t=2298,1910.0,https://youtu.be/JV-f-lVN4UY&t=1910,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Kohei, Matsumoto",,,,,
60,29.0,58.0,2025/7/12,2318.121886014938,2108.121886968613,1752297979.356854,2.0,4.0,pos1,Right,川口ゴールデンドリームス,6,松本康,Right,TOK,2,Bottom,1,2,1,Slider,InPlay,Undefined,GroundBall,Single,0,0,,126.0,0.594,-0.18,73.21579086095758,-2.309062789,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2519230060,中安,,2316.0,https://youtu.be/RuiLCh8R_bM&t=2316,1927.0,https://youtu.be/JV-f-lVN4UY&t=1927,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Kohei, Matsumoto",,,,,
61,30.0,59.0,2025/7/12,2356.647988080978,2146.647989988327,1752298017.882956,3.0,1.0,pos1,Right,川口ゴールデンドリームス,7,小田,Right,TOK,2,Bottom,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,123.0,0.574,-0.212,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,1,松本康,,,Nothing,,,,,,2519230061,見逃し,,2354.0,https://youtu.be/RuiLCh8R_bM&t=2354,1952.0,https://youtu.be/JV-f-lVN4UY&t=1952,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Shu, Oda","Kohei, Matsumoto",,,,
62,,,2025/7/12,2375.640108108521,2165.640110015869,1752298036.875076,,,pos1,Right,川口ゴールデンドリームス,7,小田,Right,TOK,2,Bottom,1,0,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,1,松本康,,,PickOff,,,,"1,3","1,3",2519230062,牽制,,2373.0,https://youtu.be/RuiLCh8R_bM&t=2373,1971.0,https://youtu.be/JV-f-lVN4UY&t=1971,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Shu, Oda","Kohei, Matsumoto",,,,
63,31.0,60.0,2025/7/12,2389.789541959763,2179.789542913437,1752298051.0,3.0,2.0,pos1,Right,川口ゴールデンドリームス,7,小田,Right,TOK,2,Bottom,1,0,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,138.0,0.742,0.268,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,1,松本康,,,Nothing,,,,,,2519230063,見逃し,,2387.0,https://youtu.be/RuiLCh8R_bM&t=2387,1986.0,https://youtu.be/JV-f-lVN4UY&t=1986,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Shu, Oda","Kohei, Matsumoto",,,,
64,32.0,61.0,2025/7/12,2409.164100885391,2199.164103,1752298070.399069,3.0,3.0,pos1,Right,川口ゴールデンドリームス,7,小田,Right,TOK,2,Bottom,1,0,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.7340000000000001,-0.172,71.55505572354565,24.34621386616491,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,1,松本康,,,Undefined,,,,9,9,2519230064,右飛,,2407.0,https://youtu.be/RuiLCh8R_bM&t=2407,2005.0,https://youtu.be/JV-f-lVN4UY&t=2005,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Shu, Oda","Kohei, Matsumoto",,,,
65,,,2025/7/12,2445.073471069336,2235.073472976685,1752298106.308439,,,pos1,Right,川口ゴールデンドリームス,8,竹下,Left,TOK,2,Bottom,2,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,1,松本康,,,PickOff,,,,"1,3","1,3",2519230065,牽制,,2443.0,https://youtu.be/RuiLCh8R_bM&t=2443,2041.0,https://youtu.be/JV-f-lVN4UY&t=2041,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Takeshita, Hiraku","Kohei, Matsumoto",,,,
66,33.0,62.0,2025/7/12,2466.200822114944,2256.200823068619,1752298127.0,4.0,1.0,pos1,Right,川口ゴールデンドリームス,8,竹下,Left,TOK,2,Bottom,2,0,0,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,1,松本康,,,StolenBase,松本康,,,,,2519230066,空振り[盗塁],,2464.0,https://youtu.be/RuiLCh8R_bM&t=2464,2062.0,https://youtu.be/JV-f-lVN4UY&t=2062,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Takeshita, Hiraku","Kohei, Matsumoto",,,,"Kohei, Matsumoto"
67,34.0,63.0,2025/7/12,2487.669536113739,2277.669538021088,1752298148.904504,4.0,2.0,pos1,Right,川口ゴールデンドリームス,8,竹下,Left,TOK,2,Bottom,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.377,-0.313,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2519230067,ボール,,2485.0,https://youtu.be/RuiLCh8R_bM&t=2485,2083.0,https://youtu.be/JV-f-lVN4UY&t=2083,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Takeshita, Hiraku",,"Kohei, Matsumoto",,,
68,35.0,64.0,2025/7/12,2508.816931962967,2298.816932916641,1752298170.0,4.0,3.0,pos1,Right,川口ゴールデンドリームス,8,竹下,Left,TOK,2,Bottom,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,137.0,1.297,0.407,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2519230068,ボール,,2506.0,https://youtu.be/RuiLCh8R_bM&t=2506,2105.0,https://youtu.be/JV-f-lVN4UY&t=2105,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Takeshita, Hiraku",,"Kohei, Matsumoto",,,
69,36.0,65.0,2025/7/12,2530.083803892136,2320.083806037903,1752298191.318772,4.0,4.0,pos1,Right,川口ゴールデンドリームス,8,竹下,Left,TOK,2,Bottom,2,2,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,127.0,0.73,-0.192,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2519230069,空振り,,2528.0,https://youtu.be/RuiLCh8R_bM&t=2528,2126.0,https://youtu.be/JV-f-lVN4UY&t=2126,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Takeshita, Hiraku",,"Kohei, Matsumoto",,,
70,37.0,66.0,2025/7/12,2671.864666700363,2461.864670991898,1752298333.099638,4.0,5.0,pos1,Right,川口ゴールデンドリームス,8,竹下,Left,TOK,2,Bottom,2,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2519230070,ボール,,2669.0,https://youtu.be/RuiLCh8R_bM&t=2669,2057.0,https://youtu.be/JV-f-lVN4UY&t=2057,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Takeshita, Hiraku",,"Kohei, Matsumoto",,,
71,38.0,67.0,2025/7/12,2677.005369663239,2467.005373001098,1752298338.240339,4.0,6.0,pos1,Right,川口ゴールデンドリームス,8,竹下,Left,TOK,2,Bottom,2,3,2,Fastball,HitByPitch,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2519230071,死球,,2675.0,https://youtu.be/RuiLCh8R_bM&t=2675,2062.0,https://youtu.be/JV-f-lVN4UY&t=2062,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Takeshita, Hiraku",,"Kohei, Matsumoto",,,
72,39.0,68.0,2025/7/12,2682.487896680832,2472.487900972366,1752298343.722867,5.0,1.0,pos1,Right,川口ゴールデンドリームス,9,阿部,Right,TOK,2,Bottom,2,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,"1,2",竹下,松本康,,Nothing,,,,,,2519230072,空振り,,2680.0,https://youtu.be/RuiLCh8R_bM&t=2680,2068.0,https://youtu.be/JV-f-lVN4UY&t=2068,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Abe, Senji","Takeshita, Hiraku","Kohei, Matsumoto",,,
73,40.0,69.0,2025/7/12,2689.650064706802,2479.650068044662,1752298350.885034,5.0,2.0,pos1,Right,川口ゴールデンドリームス,9,阿部,Right,TOK,2,Bottom,2,0,1,Slider,InPlay,Undefined,LineDrive,Single,0,1,,,0.622,-0.288,63.59720555522109,27.63476507636205,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,"1,2",竹下,松本康,,Undefined,,,松本康,9,9,2519230073,右安①,,2687.0,https://youtu.be/RuiLCh8R_bM&t=2687,2075.0,https://youtu.be/JV-f-lVN4UY&t=2075,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Abe, Senji","Takeshita, Hiraku","Kohei, Matsumoto",,"Kohei, Matsumoto",
74,41.0,70.0,2025/7/12,2717.358222723007,2507.358225822449,1752298378.593192,6.0,1.0,pos1,Right,川口ゴールデンドリームス,1,榎本,Left,TOK,2,Bottom,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.0,0.606,-0.088,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,"1,3",阿部,,竹下,Nothing,,,,,,2519230074,見逃し,,2715.0,https://youtu.be/RuiLCh8R_bM&t=2715,2088.0,https://youtu.be/JV-f-lVN4UY&t=2088,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Yoshinobu, Enomoto","Abe, Senji",,"Takeshita, Hiraku",,
75,42.0,71.0,2025/7/12,2735.526010751724,2525.526015043259,1752298396.760981,6.0,2.0,pos1,Right,川口ゴールデンドリームス,1,榎本,Left,TOK,2,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,1,,138.0,0.866,0.407,,,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,"1,3",阿部,,竹下,PassBall,"阿部,竹下",,竹下,,,2519230075,ボール[PB]①,,2733.0,https://youtu.be/RuiLCh8R_bM&t=2733,2106.0,https://youtu.be/JV-f-lVN4UY&t=2106,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Yoshinobu, Enomoto","Abe, Senji",,"Takeshita, Hiraku","Takeshita, Hiraku","Abe, Senji;Takeshita, Hiraku"
76,43.0,72.0,2025/7/12,2773.313094854355,2563.313097953796,1752298434.548064,6.0,3.0,pos1,Right,川口ゴールデンドリームス,1,榎本,Left,TOK,2,Bottom,2,1,1,Slider,InPlay,Undefined,GroundBall,Error,0,0,,,0.642,-0.188,23.12390866934042,-23.29456325,TOK,#217fc4,東大,川口ゴールデンドリームス,#ffe900,川口ゴ,TodaiStadium,B,夏季オープン戦,Normal,2,,阿部,,Undefined,,batter5,,5,5E,2519230076,三ゴ失,,2771.0,https://youtu.be/RuiLCh8R_bM&t=2771,2144.0,https://youtu.be/JV-f-lVN4UY&t=2144,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"榎本,大坂,村尾,藤尾,長谷川,松本康,小田,竹下,阿部","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,竹下,阿部,藤尾,小田,村尾,大坂,長谷川","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,R,R,L,R,R,L,R","R,L,R,L,L,L,L,L,L,L",,,,,,,,,,,"Yoshinobu, Enomoto",,"Abe, Senji",,,
