count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
58,29.0,59.0,2025/7/6,2653.433842897415,1753.433847,1751766498,5.0,5.0,高橋,Right,TOK,8,櫻井,Left,SUNホールディングス,2,Top,2,3,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.794,0.02,70.03026891,29.80475147318013,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,"2,3",,増澤,髙松,Undefined,,,,9,9,2518600058,右飛,,2651.0,https://youtu.be/im22GEMPJEs&t=2651,1618.0,https://youtu.be/U4IVwm8pLEI&t=1618,明石,中山,小村,秋元,青貝,安田,竹山,工藤,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R","Naoto, Takahashi","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Yudai, Kudo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0
59,31.0,60.0,2025/7/6,2774.835555076599,1874.835561037064,1751766617,1.0,1.0,佐藤楓,Right,SUNホールディングス,8,青貝,Right,TOK,2,Bottom,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.578,0.216,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600059,見逃し,,2772.0,https://youtu.be/im22GEMPJEs&t=2772,1655.0,https://youtu.be/U4IVwm8pLEI&t=1655,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Naomasa, Aogai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0
60,32.0,61.0,2025/7/6,2784.190819,1884.190823078156,1751766628,1.0,2.0,佐藤楓,Right,SUNホールディングス,8,青貝,Right,TOK,2,Bottom,0,0,1,Slider,InPlay,Undefined,FlyBall,Out,1,0,,,0.6579999999999999,-0.16,35.77114289947457,-21.27496997,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,6,6,2518600060,遊飛,,2782.0,https://youtu.be/im22GEMPJEs&t=2782,1665.0,https://youtu.be/U4IVwm8pLEI&t=1665,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Naomasa, Aogai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0
61,33.0,62.0,2025/7/6,2806.042155981064,1906.042159318924,1751766650,2.0,1.0,佐藤楓,Right,SUNホールディングス,9,明石,Left,TOK,2,Bottom,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,104.99,0.4539999999999999,-0.296,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600061,ボール,,2804.0,https://youtu.be/im22GEMPJEs&t=2804,1677.0,https://youtu.be/U4IVwm8pLEI&t=1677,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Akashi",,,,,,295.0,972881.0,TokyoBBC Right,,1751734259.0,1751766659.0,Curveball,N,-0.0782,0.2012999999999999,104.99,2002.6,1256.3,62.74,07:00,1.0,,-19.6,-28.4,-32.6,-21.5,-0.95,1.82,1.54,0.46,51.14,972881@1751766659,V3P4DLKO0850A,-3.2533584,-12.830523,untitled,,1751766653.0,295.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734257.0,1751766657.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751766657,untitled,1751766653.0,105.0
62,34.0,63.0,2025/7/6,2815.919764041901,1915.919767141342,1751766660,2.0,2.0,佐藤楓,Right,SUNホールディングス,9,明石,Left,TOK,2,Bottom,1,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.5579999999999999,-0.056,5.317922235197624,70.55996517,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2518600062,ファール,,2813.0,https://youtu.be/im22GEMPJEs&t=2813,1687.0,https://youtu.be/U4IVwm8pLEI&t=1687,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Akashi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0
63,35.0,64.0,2025/7/6,2836.869624137878,1936.869627,1751766681,2.0,3.0,佐藤楓,Right,SUNホールディングス,9,明石,Left,TOK,2,Bottom,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132.4,0.45,-0.407,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600063,ボール,,2834.0,https://youtu.be/im22GEMPJEs&t=2834,1698.0,https://youtu.be/U4IVwm8pLEI&t=1698,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Akashi",,,,,,294.0,972881.0,TokyoBBC Right,,1751734289.0,1751766689.0,ChangeUp,N,-0.1672,0.3861,132.4,2083.38,1913.2,91.83,01:12,1.0,1.6665611,39.4,15.5,47.0,35.2,-2.92,-1.5,1.58,0.51,23.32,972881@1751766689,V3P4DLKO0850A,-1.7337524,-7.3151255,untitled,,1751766683.0,294.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734288.0,1751766688.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751766688,untitled,1751766684.0,128.0
64,36.0,65.0,2025/7/6,2847.052407026291,1947.052411317825,1751766691,2.0,4.0,佐藤楓,Right,SUNホールディングス,9,明石,Left,TOK,2,Bottom,1,2,1,Slider,InPlay,Undefined,FlyBall,Out,1,0,,,0.7859999999999999,0.028,93.75938097529686,33.84005613496724,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2518600064,右飛,,2845.0,https://youtu.be/im22GEMPJEs&t=2845,1709.0,https://youtu.be/U4IVwm8pLEI&t=1709,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Akashi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0
65,37.0,66.0,2025/7/6,2879.433774232864,1979.433778047562,1751766724,3.0,1.0,佐藤楓,Right,SUNホールディングス,1,酒井,Left,TOK,2,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.01,0.598,0.2319999999999999,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600065,見逃し,,2877.0,https://youtu.be/im22GEMPJEs&t=2877,1730.0,https://youtu.be/U4IVwm8pLEI&t=1730,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Suguru, Sakai",,,,,,293.0,972881.0,TokyoBBC Right,,1751734330.0,1751766730.0,ChangeUp,N,0.4318999999999999,0.5770000000000001,134.01,2073.29,2032.2,98.02,01:14,1.0,1.6058464,41.9,33.9,49.7,38.5,-1.55,-0.98,1.55,0.54,11.42,972881@1751766730,V3P4DLKO0850A,1.011163,-6.1926036,untitled,,1751766724.0,293.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734329.0,1751766729.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751766729,untitled,1751766725.0,133.0
66,38.0,67.0,2025/7/6,2888.782022953033,1988.782027244568,1751766733,3.0,2.0,佐藤楓,Right,SUNホールディングス,1,酒井,Left,TOK,2,Bottom,2,0,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.69,0.1119999999999999,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600066,空振り,,2886.0,https://youtu.be/im22GEMPJEs&t=2886,1739.0,https://youtu.be/U4IVwm8pLEI&t=1739,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Suguru, Sakai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0
67,39.0,68.0,2025/7/6,2901.630507,2001.63051,1751766746,3.0,3.0,佐藤楓,Right,SUNホールディングス,1,酒井,Left,TOK,2,Bottom,2,0,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,132.02,0.638,-0.164,30.55625761080486,59.2259639,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2518600067,ファール,,2899.0,https://youtu.be/im22GEMPJEs&t=2899,1752.0,https://youtu.be/U4IVwm8pLEI&t=1752,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Suguru, Sakai",,,,,,292.0,972881.0,TokyoBBC Right,,1751734351.0,1751766751.0,ChangeUp,,,,132.02,2100.87,1912.8,91.05,01:16,1.0,1.594881,,,46.4,37.2,-2.11,-0.19,1.53,0.53,24.43,972881@1751766751,V3P4DLKO0850A,,,untitled,,1751766745.0,292.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734350.0,1751766750.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751766750,untitled,1751766746.0,131.0
68,40.0,69.0,2025/7/6,2922.623243093491,2022.623247146606,1751766767,3.0,4.0,佐藤楓,Right,SUNホールディングス,1,酒井,Left,TOK,2,Bottom,2,0,2,Slider,InPlay,Undefined,FlyBall,Double,0,0,,110.36,0.846,0.168,81.55795401666481,40.89350283482958,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2518600068,右2,,2920.0,https://youtu.be/im22GEMPJEs&t=2920,1763.0,https://youtu.be/U4IVwm8pLEI&t=1763,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Suguru, Sakai",,,,,,291.0,972881.0,TokyoBBC Right,,1751734373.0,1751766773.0,ChangeUp,Y,0.1539,0.5893999999999999,110.36,1088.21,860.7,79.1,02:50,1.0,1.9725399,,,-49.8,-24.6,0.33,3.12,1.55,0.48,-18.77,972881@1751766773,V3P4DLKO0850A,-2.8634634,-10.908818,untitled,,1751766767.0,291.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734372.0,1751766772.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751766772,untitled,1751766768.0,110.0
69,41.0,70.0,2025/7/6,2969.585628032684,2069.585632,1751766814,4.0,1.0,佐藤楓,Right,SUNホールディングス,2,安田,Left,TOK,2,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.42,0.6659999999999999,0.2,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,酒井,,Nothing,,,,,,2518600069,見逃し,,2967.0,https://youtu.be/im22GEMPJEs&t=2967,1788.0,https://youtu.be/U4IVwm8pLEI&t=1788,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Yasuda",,"Suguru, Sakai",,,,290.0,972881.0,TokyoBBC Right,,1751734421.0,1751766821.0,ChangeUp,N,0.3691,0.695,133.42,2092.56,1938.5,92.64,01:16,1.0,1.9829731,34.6,36.6,42.7,34.3,-1.97,-0.31,1.52,0.56,22.13,972881@1751766821,V3P4DLKO0850A,0.89250267,-6.074917,untitled,,1751766815.0,290.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734420.0,1751766820.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751766820,untitled,1751766816.0,133.0
70,42.0,71.0,2025/7/6,2981.422441959381,2081.422446250916,1751766826,4.0,2.0,佐藤楓,Right,SUNホールディングス,2,安田,Left,TOK,2,Bottom,2,0,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,133.46,0.698,0.104,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,酒井,,Nothing,,,,,,2518600070,空振り,,2979.0,https://youtu.be/im22GEMPJEs&t=2979,1800.0,https://youtu.be/U4IVwm8pLEI&t=1800,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Yasuda",,"Suguru, Sakai",,,,289.0,972881.0,TokyoBBC Right,,1751734432.0,1751766832.0,ChangeUp,Y,0.1124,0.6322,133.46,2114.79,1916.0,90.6,01:14,1.0,1.7876282,32.4,38.0,44.6,35.2,-2.87,-0.41,1.53,0.55,25.04,972881@1751766832,V3P4DLKO0850A,0.05544935,-6.4175262,untitled,,1751766826.0,289.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734431.0,1751766831.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751766831,untitled,1751766827.0,133.0
71,43.0,72.0,2025/7/6,2994.819938182831,2094.819941282272,1751766839,4.0,3.0,佐藤楓,Right,SUNホールディングス,2,安田,Left,TOK,2,Bottom,2,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.04,0.562,-0.427,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,酒井,,Nothing,,,,,,2518600071,ボール,,2992.0,https://youtu.be/im22GEMPJEs&t=2992,1813.0,https://youtu.be/U4IVwm8pLEI&t=1813,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Yasuda",,"Suguru, Sakai",,,,288.0,972881.0,TokyoBBC Right,,1751734447.0,1751766847.0,ChangeUp,N,-0.2771,0.5394,133.04,2182.5,1797.6,82.37,00:58,1.0,1.8886662,39.7,15.9,44.4,25.6,-3.25,-1.0,1.52,0.48,34.55,972881@1751766847,V3P4DLKO0850A,-2.0269563,-6.359709,untitled,,1751766841.0,288.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734446.0,1751766846.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751766846,untitled,1751766842.0,132.0
72,44.0,73.0,2025/7/6,3008.954305171967,2108.954309225082,1751766853,4.0,4.0,佐藤楓,Right,SUNホールディングス,2,安田,Left,TOK,2,Bottom,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.73,0.526,-0.467,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,酒井,,Nothing,,,,,,2518600072,ボール,,3006.0,https://youtu.be/im22GEMPJEs&t=3006,1827.0,https://youtu.be/U4IVwm8pLEI&t=1827,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Yasuda",,"Suguru, Sakai",,,,287.0,972881.0,TokyoBBC Right,,1751734462.0,1751766862.0,ChangeUp,N,-0.2662,0.37,133.73,2178.2,1790.6,82.21,00:58,1.0,1.8351078,30.2,31.0,44.8,25.2,-3.8,-1.32,1.54,0.5,34.71,972881@1751766862,V3P4DLKO0850A,-1.4197164,-7.386059,untitled,,1751766856.0,,,,,,,,,,,,,,,,,,,,,,,132.0
73,45.0,74.0,2025/7/6,3022.554721,2122.554725170135,1751766867,4.0,5.0,佐藤楓,Right,SUNホールディングス,2,安田,Left,TOK,2,Bottom,2,2,2,Fastball,InPlay,Undefined,GroundBall,Interference,1,0,,135.0,,,36.47454156608104,-18.87454976,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,酒井,,Undefined,,,,6,6,2518600073,遊,,3020.0,https://youtu.be/im22GEMPJEs&t=3020,1841.0,https://youtu.be/U4IVwm8pLEI&t=1841,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R",,,,,,,,,,,"Ken, Yasuda",,"Suguru, Sakai",,,,286.0,972881.0,TokyoBBC Right,,1751734473.0,1751766873.0,ChangeUp,N,0.2905999999999999,1.029,135.0,2169.72,2000.3,92.19,01:16,1.0,1.9431896,36.6,33.0,43.7,35.2,-2.2,0.77,1.51,0.58,22.79,972881@1751766873,V3P4DLKO0850A,0.36937273,-4.657602,untitled,,1751766867.0,286.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734472.0,1751766872.0,145.0,135.0,,0.0,1505.8489,9.0,07:32,1.0,-72.0,97.8,-29.1,,V3P4DLKO0850A,1410204@1751766872,untitled,1751766868.0,131.0
74,30.0,75.0,2025/7/6,3158.713340044022,2258.713344097137,1751767003,1.0,1.0,高橋,Right,TOK,9,鬼頭,Right,SUNホールディングス,3,Top,0,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,136.35,0.8859999999999999,-0.156,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600074,空振り,,3156.0,https://youtu.be/im22GEMPJEs&t=3156,1883.0,https://youtu.be/U4IVwm8pLEI&t=1883,明石,中山,小村,秋元,青貝,安田,竹山,工藤,"酒井,安田,中山,工藤,竹山,小村,秋元,青貝,明石","和気,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","高橋,明石,中山,小村,秋元,青貝,安田,竹山,工藤","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,和気,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","R,L,R,R,R,R,L,R,L,R","Naoto, Takahashi","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Yudai, Kudo",,,,,,,,285.0,972881.0,TokyoBBC Right,,1751734610.0,1751767010.0,ChangeUp,Y,-0.1752,0.9021,136.35,2229.96,2158.9,96.81,00:44,1.0,,54.2,16.7,53.1,22.6,-0.47,-1.78,1.82,-0.22,14.5,972881@1751767010,V3P4DLKO0850A,0.88152003,-5.277122,untitled,,1751767004.0,278.0,1410204.0,tokyobbc_rapsodo Player_059,,1751734609.0,1751767009.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751767009,untitled,1751767005.0,136.0
