PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
71,09/28/2019,1:43:37 PM,3,3,"Seiya, Tanaka",1000074134,Left,RIK,"Tatsuru, Yanagimachi",1000069640,Left,KEI_KEI,Windup,3,Top,2,1,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,,136.0627088,-1.820903694,2.755775934,2268.77323,163.4513196,11:30,1.614086704,-0.644885808,1.844029475,-37.42935369,61.47838952,-18.29519258,0.725316545,-0.049785306,123.7269974,-4.60079969,1.39465156,0.449127664,115.7600981,-29.97849192,48.61925853,,,,,1.532619564,1.023302803,39.48145786,0.044584351,11.98120205,34.73981263,0.580798463,15.24,1.568515504,-1.737331886,-37.45256913,-1.325907709,2.187426083,7.758834052,-3.464150142,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,89934742-e1aa-11e9-a91c-04ea56cad207,135.0618206,0.719940625,0.025804139,12.33571139,0.385711314,0.721602888,0.048665038,0.365111393,0.719940625,0.048165491,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
72,09/28/2019,1:45:57 PM,1,1,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Daisuke, Kanagawa",1000074059,Left,RIK,Windup,3,Bottom,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,128.0296801,1.291828186,2.786316659,2653.229224,321.4765277,4:45,1.653355044,-0.553282484,1.635671499,-123.5170905,-10.51194618,8.284026729,0.787828702,0.326386994,118.9753418,-7.664220722,3.389330543,0.480069115,,,,,,,,,,,,-2.635640643,-6.353763037,0.476447621,15.24,1.678197089,-1.747519551,-35.25334704,0.322035679,-0.433354641,5.86696253,-10.851342,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,dcbe0803-e1aa-11e9-a91c-04ea56cad207,126.3568058,,,9.054338318,-0.84588622,0.606637819,-0.402657173,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
73,09/28/2019,1:46:14 PM,1,2,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Daisuke, Kanagawa",1000074059,Left,RIK,Windup,3,Bottom,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,119.3408099,2.278612099,2.52398285,3022.661193,347.8087227,5:30,1.647829727,-0.522880413,1.756535306,-182.3338999,-49.4422631,10.65492224,0.471775347,0.300046038,107.8762596,-11.23067931,3.321179538,0.520599187,,,,,,,,,,,,-3.434927645,-28.83499606,0.45849833,15.24,1.692397033,-1.479247427,-32.7762242,0.715727191,-0.468800341,7.202136997,-13.74206215,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,e5cd52df-e1aa-11e9-a91c-04ea56cad207,116.5195827,,,11.46455027,-0.265653276,0.328742865,-0.34077159,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
74,09/28/2019,1:46:34 PM,1,3,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Daisuke, Kanagawa",1000074059,Left,RIK,Windup,3,Bottom,0,1,1,ChangeUp,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,135.5685697,-1.884601006,2.300845398,1854.744958,146.0520539,10:45,1.669001381,-0.507334428,1.774409416,-59.20976849,40.28186955,-27.18022304,0.542311327,-0.126881713,124.8331009,-6.231716556,0.296176728,0.45045141,,,,,,,,,,,,16.12640266,22.88967359,0.451995502,15.24,1.617833814,-1.398461008,-37.34232853,-1.451727038,2.958874858,6.96350207,-5.606849145,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,ecc90ffa-e1aa-11e9-a91c-04ea56cad207,134.6649132,,,10.7354688,-0.549112302,0.432606339,0.12300137,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
75,09/28/2019,1:46:53 PM,1,4,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Daisuke, Kanagawa",1000074059,Left,RIK,Windup,3,Bottom,0,1,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,124.4259897,0.360426826,2.581185489,2965.733777,310.3959991,4:15,1.654235674,-0.547415559,1.737759511,-141.754476,-20.99209651,24.53568761,0.339147402,0.431422431,113.8326622,-10.04874967,4.399260751,0.496272821,,,,,,,,,,,,-11.09476851,-11.57728572,0.479696001,15.24,1.653030757,-1.627788227,-34.22845634,-0.27407763,-1.676000739,7.019600559,-11.55554088,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,fe1aa745-e1aa-11e9-a91c-04ea56cad207,122.2311548,,,10.59332745,-0.105200829,0.241784199,-0.473068284,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
76,09/28/2019,1:47:23 PM,2,1,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,3,Bottom,1,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,141.0106914,-0.847187272,1.656304682,2268.933314,149.6275462,11:00,1.630252684,-0.442231746,1.900116551,-58.13190309,33.71571531,-19.80971948,0.810639771,-0.174548166,127.5585892,-5.195048245,0.170403308,0.432801353,137.6363148,48.40761288,45.65604542,4897.599209,19.82471887,29.42005984,27.03898597,80.48137046,23.87599015,61.31979264,5.157371216,12.17311419,19.14293242,0.405820024,15.24,1.607576032,-1.052939302,-38.85160454,-0.781617517,2.373109927,8.922698319,-6.074796157,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,10e4dc96-e1ab-11e9-a91c-04ea56cad207,140.1566783,31.80543477,1.131138555,13.45210219,0.137247639,0.783618547,0.17375406,0.099446734,0.780115927,0.173664041,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
77,09/28/2019,1:47:54 PM,2,2,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,3,Bottom,1,0,1,ChangeUp,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,135.7424643,-3.153594569,1.591679418,1860.829283,134.6011208,10:30,1.629957336,-0.499414491,1.83437532,-66.0879607,32.96206579,-33.51867348,0.077618419,-0.385176943,124.8460236,-8.011585595,-0.896683762,0.449450593,,,,,,,,,,,,19.27338256,20.06909896,0.463668829,15.24,1.550351101,-0.917490274,-37.36741987,-2.297867826,3.522473,7.33749244,-6.138748998,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,22688289-e1ab-11e9-a91c-04ea56cad207,134.964779,,,10.89644071,0.192994655,0.043829456,0.389002669,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
78,09/28/2019,1:48:23 PM,2,3,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,3,Bottom,1,1,1,ChangeUp,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,136.4604231,-2.260384245,1.212778075,1826.516767,137.8007312,10:30,1.653849721,-0.498159159,1.801013752,-65.84630017,32.24466928,-29.32055553,0.355520695,-0.448257151,125.5539551,-7.099682093,-0.957808308,0.447269386,,,,,,,,,,,,16.64736443,18.94530586,0.470557849,15.24,1.594093923,-0.687255871,-37.59714387,-1.728421258,3.085808023,7.297256744,-6.294888301,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,33e763dd-e1ab-11e9-a91c-04ea56cad207,135.6229643,,,10.90646805,-0.581109264,0.226238817,0.466574254,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
79,09/28/2019,1:48:41 PM,2,4,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,3,Bottom,1,2,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,118.0728935,2.74768248,1.981203469,3019.997284,344.736087,5:30,1.619241161,-0.5488258,1.760197901,-184.3945925,-49.25170494,13.40573052,0.555548823,0.147286294,107.0417038,-10.90386928,2.982853917,0.524990273,,,,,,,,,,,,-5.485380371,-29.05258857,0.498071579,15.24,1.675323564,-1.165122935,-32.43919839,0.966650625,-0.736678913,6.825463268,-13.70837202,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,3ee67b64-e1ab-11e9-a91c-04ea56cad207,115.5449978,,,11.03118971,0.933757966,0.650159472,-0.121291636,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
80,09/28/2019,1:49:11 PM,2,5,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,3,Bottom,1,2,2,ChangeUp,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,136.371218,-4.166937934,1.819994891,1799.185682,137.2870404,10:30,1.665489695,-0.451019224,1.803772433,-59.42530744,40.56699444,-37.53793173,-0.109934895,-0.311494346,123.8116196,-8.545655535,-0.980459496,0.451583373,,,,,,,,,,,,21.78895424,25.31803648,0.409191463,15.24,1.559701803,-1.053409512,-37.45287876,-2.946388269,3.945814806,8.318265938,-5.221745095,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,504b2456-e1ab-11e9-a91c-04ea56cad207,134.3273549,,,12.55959839,1.424184081,0.036471846,0.296239316,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
81,09/28/2019,1:49:37 PM,2,6,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,3,Bottom,1,3,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,120.4805575,1.898165285,1.902650667,3095.255651,341.6529109,5:30,1.645266147,-0.571364321,1.832919871,-177.7753173,-49.03353282,16.22086652,0.403878341,0.12818167,109.2187134,-11.31759474,3.121469758,0.512406255,138.103487,10.86147773,-52.52037834,3867.016251,18.62329111,1.943108767,-27.87990803,43.61232996,43.10895091,-57.78908979,1.377649536,-7.116226944,-28.46409057,0.524909025,15.24,1.67917275,-1.151368432,-33.13136194,0.542382341,-0.994060333,7.270739054,-13.78277717,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,6165e938-e1ab-11e9-a91c-04ea56cad207,118.3826299,2.665442782,1.358614593,11.26184414,0.757535365,0.468253723,-0.110501438,0.727081066,0.462312276,-0.112147384,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
82,09/28/2019,1:50:05 PM,2,7,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,3,Bottom,1,3,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,,,129.7410585,-0.078303902,2.444011459,2616.427056,346.2505476,5:30,1.656004294,-0.535548767,1.72837112,-125.7389407,-15.99374373,3.888233998,0.376345656,0.198186769,119.8369583,-9.266889879,2.730416869,0.473093979,115.9106099,-11.40930044,-173.0017105,,,,,1.348257391,0.284920041,-161.620428,0.062727661,-0.357134191,-8.50253024,0.472445806,15.24,1.644534661,-1.53926851,-35.72971558,-0.509858679,-0.059642597,6.742983232,-11.22660082,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,6c05ab46-e1ab-11e9-a91c-04ea56cad207,128.2197674,0.415520533,0.023741986,9.904100166,0.555081927,0.396396637,-0.192310034,0.67367088,0.415520533,-0.186662075,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
83,09/28/2019,1:50:35 PM,2,8,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,3,Bottom,1,3,2,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,,141.2440847,-0.353940932,1.689264799,2234.93165,154.9482047,11:15,1.683300142,-0.448521978,1.8205347,-47.73383934,44.94005054,-21.0460974,1.105918962,-0.181580906,127.2085373,-3.916993064,0.116156828,0.434743759,142.658072,46.98178512,11.15855992,4650.639228,32.3014873,31.73593006,8.98550832,85.41015402,29.47105434,19.2663153,5.571928101,12.8052757,24.6868023,0.409229198,15.24,1.67162439,-1.068413165,-38.89465785,-0.418781231,2.495952878,9.117042353,-4.994797706,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,7deb0e07-e1ab-11e9-a91c-04ea56cad207,139.5304676,36.02053676,1.403002225,14.03554738,0.151052813,1.086517293,0.181090465,0.119831188,1.084337537,0.181045675,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
84,09/28/2019,1:51:10 PM,3,1,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Seiya, Tanaka",1000074134,Left,RIK,Windup,3,Bottom,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,130.9766068,-0.093282691,2.361310128,2461.30981,252.7697889,2:30,1.646454176,-0.497474742,1.707346377,-106.5551542,2.969305216,9.906447498,0.554340852,0.273770103,118.7789337,-7.948125186,3.095753876,0.472617958,,,,,,,,,,,,-3.365073373,1.667965466,0.435170619,15.24,1.635906806,-1.522178628,-36.02663811,-0.452214851,-0.562268091,7.875156384,-9.527950651,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,97a5194e-e1ab-11e9-a91c-04ea56cad207,128.3489106,,,12.19767304,-0.396961978,0.435012244,-0.318913366,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
85,09/28/2019,1:51:26 PM,3,2,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Seiya, Tanaka",1000074134,Left,RIK,Windup,3,Bottom,2,0,1,ChangeUp,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,136.3085523,-1.925041988,2.28649107,1783.285523,141.6031168,10:45,1.666652533,-0.449723981,1.792611865,-65.87968611,33.28849624,-26.45508179,0.462400897,-0.066820213,124.3620071,-6.788980787,0.322539922,0.449718586,,,,,,,,,,,,15.98216063,19.40302429,0.395357266,15.24,1.614764787,-1.400365629,-37.52038923,-1.505518908,2.927729609,7.804323519,-6.252261451,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,a0f985aa-e1ab-11e9-a91c-04ea56cad207,134.8843518,,,11.94654513,-0.340025326,0.368688123,0.063209036,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
86,09/28/2019,1:51:45 PM,3,3,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Seiya, Tanaka",1000074134,Left,RIK,Windup,3,Bottom,2,1,1,Slider,Slider,InPlay,Undefined,Popup,Out,1,0,,,,127.1405557,1.687464636,1.46669175,2584.166288,297.6794358,4:00,1.640067123,-0.585534227,1.656170151,-121.5376456,-5.607659894,10.48254317,0.906583792,-0.062029128,116.0976105,-7.226911617,2.238626712,0.486242092,97.68208675,83.80890896,-108.6990259,5759.395309,,,,14.98765369,3.236536041,-135.7876764,4.868258667,-4.471486831,-4.244129133,0.545150835,15.24,1.675641111,-0.934843761,-34.98986137,0.579476728,-0.711844001,6.830377632,-10.4822995,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,aaa8875a-e1ab-11e9-a91c-04ea56cad207,124.7526716,29.36892095,1.000613569,11.04294521,0.163406241,0.87212301,0.051502708,0.147869343,0.870103544,0.050891229,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
87,09/28/2019,1:54:24 PM,1,1,"Seiya, Tanaka",1000074134,Left,RIK,"Gunji, Yuya",1000069642,Right,KEI_KEI,Windup,4,Top,0,0,0,ChangeUp,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,,,117.5629731,2.022308331,2.365844402,1171.952706,111.4893281,9:45,1.530160125,-0.738252825,1.837212576,-117.1392006,16.43513942,-42.06483526,0.930261385,-0.490794051,106.4233933,-6.704140646,-0.778633411,0.521934709,,,,,,,,,,,,24.77922544,7.306407173,0.684668965,15.24,1.570750093,-1.206835151,-32.34686432,0.782305573,3.345625008,6.228784907,-8.820158368,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,0b61e9b1-e1ac-11e9-a91c-04ea56cad207,116.2214334,,,11.13957985,-0.436322429,0.824004476,0.504101595,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
88,09/28/2019,1:54:37 PM,1,2,"Seiya, Tanaka",1000074134,Left,RIK,"Gunji, Yuya",1000069642,Right,KEI_KEI,Windup,4,Top,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,136.4475609,-0.074006858,1.872484393,2129.21552,157.8691131,11:15,1.551083078,-0.66694009,1.837376339,-48.24962521,49.94759927,-20.35053724,1.047688438,-0.34177936,124.0524399,-3.661801739,0.357780932,0.447511568,,,,,,,,,,,,12.42948166,27.15748128,0.623717968,15.24,1.546181682,-1.155867178,-37.59995785,-0.222560078,2.28758477,7.807263672,-4.808449568,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,12c8ea1e-e1ac-11e9-a91c-04ea56cad207,135.5495686,,,12.395121,-0.567622179,0.981469815,0.336490254,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
89,09/28/2019,1:54:49 PM,1,3,"Seiya, Tanaka",1000074134,Left,RIK,"Gunji, Yuya",1000069642,Right,KEI_KEI,Windup,4,Top,0,2,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,128.1815223,0.722321721,1.482487562,2306.354635,197.9528614,12:30,1.517381593,-0.719780266,1.770683688,-95.72946025,14.74186966,4.810172713,0.764870576,-0.251451438,118.952298,-6.289104591,1.835949325,0.47465652,,,,,,,,,,,,-1.6683915,7.459448871,0.682443746,15.24,1.528509679,-0.932234412,-35.35655585,0.103515313,-0.276265115,5.824510478,-8.571457,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,19cbcd76-e1ac-11e9-a91c-04ea56cad207,127.7976756,,,9.229224351,-0.481621874,0.660567314,0.221992189,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
90,09/28/2019,1:55:06 PM,1,4,"Seiya, Tanaka",1000074134,Left,RIK,"Gunji, Yuya",1000069642,Right,KEI_KEI,Windup,4,Top,0,2,1,ChangeUp,Splitter,InPlay,Undefined,FlyBall,Out,1,0,,,,114.7574564,1.901548111,2.759231983,1158.239611,128.146292,10:15,1.524001851,-0.676741527,1.846087473,-115.2374329,23.55528269,-30.15738211,0.908838891,-0.199384832,104.8687935,-6.643777106,0.516394036,0.532032297,151.0814517,26.7459551,9.52248292,2630.16352,32.93968093,15.56256785,6.253068043,109.4483666,108.6141031,13.03499934,4.625470581,18.38560787,11.4026354,0.613433981,15.24,1.561580479,-1.43152558,-31.59070108,0.702365426,2.392542723,5.430412168,-8.322810438,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,27723bb5-e1ac-11e9-a91c-04ea56cad207,114.0156347,21.23121577,4.577822922,9.888662878,0.414038145,0.906768249,0.199225186,0.391344448,0.904117749,0.199022497,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
91,09/28/2019,1:55:43 PM,2,1,"Seiya, Tanaka",1000074134,Left,RIK,"Tomoya, Masaki ",1000073443,Right,KEI_KEI,Windup,4,Top,1,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,139.1203443,-1.601911333,1.784058173,2293.927203,161.5427357,11:30,1.521208821,-0.630025597,1.875344385,-52.13364505,42.08607363,-14.076474,0.54848445,-0.268289131,126.5728271,-5.48020877,0.733097814,0.438354593,,,,,,,,,,,,9.021789454,24.15865367,0.589635178,15.24,1.480929709,-1.143342232,-38.32673301,-1.259206799,1.721997589,8.247113442,-5.195464648,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,39d38eab-e1ac-11e9-a91c-04ea56cad207,138.381121,,,12.54751713,-0.533768563,0.45354608,0.256553357,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
92,09/28/2019,1:55:56 PM,2,2,"Seiya, Tanaka",1000074134,Left,RIK,"Tomoya, Masaki ",1000073443,Right,KEI_KEI,Windup,4,Top,1,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,114.8524749,3.34149192,-0.222770095,2233.625755,323.6003146,4:45,1.49320911,-0.697511167,1.837752509,-183.2276984,-42.55496555,31.27635361,0.605069019,-0.447619675,104.4566277,-10.27544548,2.121541789,0.535623499,,,,,,,,,,,,-17.2177689,-25.99582557,0.700796485,15.24,1.560962584,0.029150088,-31.58290614,1.29540397,-2.204440024,6.195007469,-13.13496964,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,41f94022-e1ac-11e9-a91c-04ea56cad207,113.2511925,,,10.39584726,-0.446839391,0.438865712,0.413908676,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
93,09/28/2019,1:56:11 PM,2,3,"Seiya, Tanaka",1000074134,Left,RIK,"Tomoya, Masaki ",1000073443,Right,KEI_KEI,Windup,4,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,111.956464,4.552410167,-0.31496882,1939.889964,318.5123927,4:30,1.495736284,-0.640183526,1.753107737,-182.1640138,-31.95026838,28.12999279,0.968378725,-0.448242505,101.1320824,-8.957334267,1.784192754,0.553489642,,,,,,,,,,,,-15.43626745,-21.10708353,0.646119209,15.24,1.597871049,0.082803334,-30.72395124,1.888808658,-1.868877076,5.897565789,-12.36209578,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,4b27876d-e1ac-11e9-a91c-04ea56cad207,109.595547,,,10.82438168,-0.48977521,0.815658951,0.418394237,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
94,09/28/2019,1:56:29 PM,2,4,"Seiya, Tanaka",1000074134,Left,RIK,"Tomoya, Masaki ",1000073443,Right,KEI_KEI,Windup,4,Top,1,2,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,138.2094394,-0.366246191,2.418652592,2261.547128,158.6030677,11:15,1.526218285,-0.624682,1.849401967,-42.17116028,53.84946169,-21.13542245,1.001123091,-0.153513553,125.0727127,-3.511241524,0.841584779,0.44252409,,,,,,,,,,,,13.36979305,29.57688623,0.568984553,15.24,1.514886902,-1.531400191,-38.06234334,-0.395758095,2.510120107,8.322856865,-4.25371911,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,54ab9f7e-e1ac-11e9-a91c-04ea56cad207,137.0772833,,,13.13672669,-0.550360679,0.938927124,0.140050657,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
95,09/28/2019,1:56:48 PM,2,5,"Seiya, Tanaka",1000074134,Left,RIK,"Tomoya, Masaki ",1000073443,Right,KEI_KEI,Windup,4,Top,1,2,2,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,,140.3187592,-1.489337538,2.193233659,2271.593081,168.310652,11:30,1.578386315,-0.580079022,1.886741254,-34.3170272,58.78541113,-12.18058734,0.815756553,-0.084468876,126.5595337,-4.057099896,1.280417977,0.435747784,163.5545934,39.83659487,-7.918407614,3324.757853,33.27101777,27.84357645,-4.143114377,108.990264,35.05605154,-6.386402692,6.054391479,8.43181036,33.35553174,0.530520757,15.24,1.542145836,-1.436175568,-38.63445506,-1.127609972,1.623766035,8.897691417,-3.383168301,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,5d9e4f81-e1ac-11e9-a91c-04ea56cad207,139.2089694,40.18091568,1.283288505,13.7592255,0.445179772,0.816705503,0.084768034,0.414333256,0.814516858,0.084078649,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
96,09/28/2019,1:57:27 PM,3,1,"Seiya, Tanaka",1000074134,Left,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Windup,4,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,130.2125442,1.068102757,0.930389626,2298.560764,205.4570335,12:45,1.502942717,-0.748698134,1.839829153,-94.85130834,12.22226478,5.866400478,0.855912985,-0.427463734,119.6213516,-5.948300505,1.365614697,0.467300029,,,,,,,,,,,,-2.537468165,5.886452883,0.726227019,15.24,1.522115653,-0.603405432,-35.90713721,0.341627469,-0.428890594,6.675028013,-8.811703814,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,780d7c74-e1ac-11e9-a91c-04ea56cad207,129.8095362,,,10.59119255,-0.466975636,0.758703969,0.405819066,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
97,09/28/2019,1:57:47 PM,3,2,"Seiya, Tanaka",1000074134,Left,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Windup,4,Top,2,1,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,129.854571,0.476839731,1.386784017,2322.034124,203.4733638,12:45,1.529800783,-0.687716401,1.82929391,-95.79705907,13.14528515,5.752948941,0.706520177,-0.238517852,118.1699203,-6.636188546,1.815611012,0.471360318,,,,,,,,,,,,-2.047671196,6.76462435,0.654157173,15.24,1.534932873,-0.885898889,-35.77795574,-0.031219767,-0.339634842,7.362141009,-8.684642656,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,81690f3d-e1ac-11e9-a91c-04ea56cad207,128.6913592,,,11.68465065,-0.415670623,0.604627064,0.211458982,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
