PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,10/21/2019,1:00:25 PM,1,1,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Shintarou, Miya",1000074185,Right,RIK,Windup,1,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.0329344,1.994549485,-1.499376511,1887.419576,30.37904315,7:00,1.603050343,0.848727561,1.663517929,-123.527455,-8.355484964,-4.834548043,0.937181787,0.37256032,117.8334641,-6.960034902,-1.851083092,0.484649822,,,,,,,,,,,,1.715663949,-5.530900653,-0.808111125,15.24,1.646361434,0.92768239,-34.74838217,0.746989741,0.276491052,5.163718698,-10.6979927,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,4f4ed4df-f3b7-11e9-a935-04ea56cad207,125.1625343,,,8.199470345,-0.474559845,0.822046391,-0.343094442,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
2,10/21/2019,1:00:39 PM,1,2,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Shintarou, Miya",1000074185,Right,RIK,Windup,1,Top,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.232661,-1.036139356,-6.03119843,2233.413888,222.1706722,1:30,1.559686144,0.786153223,1.759967906,-52.83902182,36.47385207,33.11453033,0.735795077,-0.59940184,132.4409683,-4.898454678,-3.618257873,0.426787501,,,,,,,,,,,,-21.31072032,20.13364012,-0.636434643,15.24,1.529628803,4.020014562,-39.3053055,-0.926701997,-4.373346276,6.978718475,-5.674861927,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,562b95a8-f3b7-11e9-a935-04ea56cad207,142.1316225,,,10.79169266,-0.375826886,0.664905212,0.649509484,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
3,10/21/2019,1:00:54 PM,1,3,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Shintarou, Miya",1000074185,Right,RIK,Windup,1,Top,0,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.1107363,-3.220592432,-6.372843926,2177.966742,226.9862414,1:30,1.561933553,0.839894708,1.768381518,-53.32378385,36.56378554,39.28157422,0.109213806,-0.581080065,132.3545197,-7.113091491,-3.507708336,0.42815841,,,,,,,,,,,,-24.93122008,21.56026664,-0.682844522,15.24,1.477021764,4.220690615,-39.18716149,-2.43057247,-5.076265439,7.079380207,-5.416747057,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,5d2e7ac2-f3b7-11e9-a935-04ea56cad207,141.6765352,,,10.75621669,0.512822312,0.119327853,0.5761021,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
4,10/21/2019,1:01:17 PM,1,4,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Shintarou, Miya",1000074185,Right,RIK,Windup,1,Top,0,2,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,131.2187987,0.322312907,-3.3115373,2116.998501,235.1149034,1:45,1.564991858,0.852126009,1.831268466,-96.2902587,10.39941665,15.0593545,0.693244323,0.066697042,119.6305389,-6.814064742,-2.19214076,0.466461556,146.8503874,-6.589887469,-65.0587171,,,,,5.724781471,5.381146956,-57.85939871,0.136140747,-10.67050535,5.397915778,-0.773917401,15.24,1.566395452,2.037218458,-36.11169009,-0.130695387,-1.808001303,7.324068175,-8.892031766,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,6ec9f651-f3b7-11e9-a935-04ea56cad207,130.042871,0.742678643,0.12857232,11.58825975,0.913413759,0.74979668,-0.085295058,0.851810887,0.742678643,-0.08289813,08293796-f3b2-11e9-a935-04ea56cad207,19A
5,10/21/2019,1:01:41 PM,1,5,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Shintarou, Miya",1000074185,Right,RIK,Windup,1,Top,0,2,2,ChangeUp,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,,127.74908,1.248845398,-2.65758791,935.2895945,280.962408,3:15,1.601430347,0.792512463,1.698547892,-117.1813186,-2.79249806,13.8614036,0.785548347,0.174083614,116.5531448,-7.367760581,-1.63441678,0.482999244,,,,,,,,,,,,-9.404758758,-2.432562159,-0.723896475,15.24,1.625105313,1.580756371,-35.14474853,0.339590265,-1.509691256,6.922932873,-10.19713506,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,7d20c94e-f3b7-11e9-a935-04ea56cad207,125.5902587,,,11.19593516,1.070073905,0.865929954,-0.192554286,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
6,10/21/2019,1:02:06 PM,1,6,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Shintarou, Miya",1000074185,Right,RIK,Windup,1,Top,0,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,132.3566022,-0.298109574,-5.827296246,2385.803907,269.9891879,3:00,1.589854402,0.825507299,1.564000691,-108.1365083,-0.100443987,6.009855169,0.422485216,-0.792647197,122.3181107,-8.091818611,-5.393396864,0.469395625,,,,,,,,,,,,-7.023026171,0.145840444,-0.659094395,15.24,1.5713994,3.678157672,-36.28005862,-0.630573892,-1.21632112,6.572702443,-9.781391827,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,8c1c14c4-f3b7-11e9-a935-04ea56cad207,129.2300072,,,10.03849151,-0.10795839,0.344006876,0.843529002,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
7,10/21/2019,1:02:34 PM,2,1,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,1,Top,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,128.0839597,0.835832347,-2.825673644,2415.156254,37.17968632,7:15,1.610574545,0.815750726,1.610957154,-135.5985726,-18.3859742,-13.86185315,0.494099955,-0.132190401,115.274556,-9.139392564,-3.852140113,0.488924507,,,,,,,,,,,,4.808265816,-10.52683381,-0.736149563,15.24,1.622322311,1.787788626,-35.16507499,0.00366413,0.757059841,8.158847945,-11.46409645,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,96e45992-f3b7-11e9-a935-04ea56cad207,124.0682336,,,12.80940372,-0.224741665,0.385453512,0.176682516,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
8,10/21/2019,1:02:46 PM,2,2,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,1,Top,1,0,1,ChangeUp,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,127.7639673,0.526265814,-2.650932136,1210.508245,269.9609075,3:00,1.619704689,0.820449144,1.719494027,-114.0757084,-0.082368051,36.36442734,0.628724733,0.429919032,116.7099197,-7.865486043,0.038306299,0.482163577,,,,,,,,,,,,-21.46147496,-0.440014496,-0.754652837,15.24,1.624689651,1.496761499,-35.16037836,-0.088216913,-3.448723156,6.91901995,-9.877357544,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,9fd70a17-f3b7-11e9-a935-04ea56cad207,125.8079269,,,11.05404753,-0.476222619,0.498926713,-0.431914979,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
9,10/21/2019,1:03:00 PM,2,3,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,1,Top,1,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,144.5514979,-0.836738957,-2.742853045,2459.78999,244.9343449,2:15,1.509620805,0.863198575,1.755363303,-63.73266951,24.75182596,53.0999293,0.634651453,0.615551646,131.7420181,-5.540204902,1.188236745,0.42480366,,,,,,,,,,,,-30.54639451,13.91439546,-0.797838117,15.24,1.483879414,1.693405768,-39.78906429,-0.83722296,-6.300790145,8.678578279,-6.936534323,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,a8c9baa3-f3b7-11e9-a935-04ea56cad207,142.79538,,,12.80947981,-0.563873552,0.535126485,-0.638641822,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
10,10/21/2019,1:03:18 PM,2,4,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,1,Top,1,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,131.7578328,-0.24100632,-4.097393023,2348.028343,74.84324371,8:30,1.569469308,0.763008065,1.704491429,-107.491358,-0.599386308,-1.841690489,0.425800553,-0.423325329,121.5295258,-8.080163336,-4.232284578,0.46690358,,,,,,,,,,,,-1.848225146,-0.153026648,-0.655736444,15.24,1.554824042,2.602004101,-36.22600809,-0.558313119,-0.317950843,6.797138485,-9.83297523,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,b6cd2008-f3b7-11e9-a935-04ea56cad207,129.9197577,,,10.22830708,-0.220833306,0.330815628,0.471657076,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
11,10/21/2019,1:03:36 PM,2,5,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,1,Top,1,3,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,130.6649366,0.390274866,-3.762707006,2296.572618,310.1218966,4:15,1.51489217,0.846697419,1.668262968,-113.8858317,-5.972289416,6.966425353,0.487576615,-0.158251804,121.7373047,-7.864224191,-3.255808401,0.469129382,,,,,,,,,,,,-5.952815648,-3.396911142,-0.746533079,15.24,1.51602791,2.338471939,-35.96588407,-0.193707501,-1.021803854,5.910779707,-10.38973154,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,bd51ae58-f3b7-11e9-a935-04ea56cad207,129.3033485,,,8.927631873,-0.274170474,0.387400366,0.198258198,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
12,10/21/2019,1:03:53 PM,2,6,"Masaya, Nishigaki",1000073939,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,1,Top,1,3,2,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,145.8125427,-2.143925223,-4.679594284,2363.509085,240.7031069,2:00,1.517435155,0.80364404,1.818694536,-56.45549742,29.85887906,53.35929246,0.344783489,0.012024532,133.4184631,-6.312174246,-0.733320815,0.419562079,,,,,,,,,,,,-32.10196014,17.63575993,-0.694157184,15.24,1.461765786,3.070268479,-40.05296029,-1.724850409,-6.746698777,8.359230843,-6.100235829,WAS_EDA,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191021-TokyoBig6Jingu-1,cc1d4d76-f3b7-11e9-a935-04ea56cad207,144.5793198,,,12.39407955,-0.518498937,0.237304631,-0.00208402,,,,08293796-f3b2-11e9-a935-04ea56cad207,19A
