PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,11/03/2019,1:03:01 PM,1,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yoshimasa, Taguchi",1000073970.0,Left,WAS_EDA,Windup,1,Top,0,0,0,Splitter,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.1367109,-0.151519499,-2.347308242,1074.98954,253.737113,2:30,1.556637086,0.656434503,1.643868893,-93.29860069,10.53557139,36.45033305,0.580339024,0.350145813,122.9255585,-6.971697994,0.329431039,0.460176898,,,,,,,,,,,,-20.9820201,5.690392806,-0.595680225,15.24,1.54475788,1.369098673,-36.92456291,-0.467550301,-3.739709826,7.249045461,-8.792428405,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,cf6a2f3b-fdee-11e9-a943-04ea56cad207,131.8188728,,,11.21115242,-0.504857599,0.462081601,-0.35698392,,,,3b3be472-fdea-11e9-a943-04ea56cad207,19A
2,11/03/2019,1:03:15 PM,1,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yoshimasa, Taguchi",1000073970.0,Left,WAS_EDA,Windup,1,Top,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,145.4106821,-2.806596398,-2.572270641,2091.267146,224.2059683,1:30,1.532519104,0.687105686,1.670395649,-57.81869177,29.33284269,28.61059038,0.152588671,0.239240925,134.9394241,-7.000707512,-0.483651465,0.421591823,,,,,,,,,,,,-16.70737726,17.23346831,-0.620724842,15.24,1.452740339,1.675402435,-40.022687,-2.211810106,-3.549755692,7.353939351,-6.145117657,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,d810947d-fdee-11e9-a943-04ea56cad207,143.883246,,,10.47125801,-0.303195375,0.060949214,-0.233719791,,,,3b3be472-fdea-11e9-a943-04ea56cad207,19A
3,11/03/2019,1:03:37 PM,1,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yoshimasa, Taguchi",1000073970.0,Left,WAS_EDA,Windup,1,Top,0,1,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Double,0,0,,146.8761852,-1.882282796,-3.621570611,2190.842636,214.4341015,1:15,1.553312381,0.699602143,1.678189003,-41.23794808,44.69914297,30.70063068,0.603193067,-0.026958914,134.8765274,-4.898064476,-1.37431159,0.418644109,158.578469,12.30504171,8.890811761,847.7732132,32.86643227,5.48269765,6.62688798,79.11051941,78.80446995,11.56619682,2.444276733,-18.67907165,24.97284088,-0.605752682,15.24,1.499886115,2.425065237,-40.39269665,-1.506744231,-4.013984461,8.067348708,-4.440184411,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,ea4233dc-fdee-11e9-a943-04ea56cad207,144.896342,5.866055077,2.432589466,11.99965778,0.300166172,0.591877352,0.030093138,0.233983446,0.58616388,0.031650968,3b3be472-fdea-11e9-a943-04ea56cad207,19A
4,11/03/2019,1:04:52 PM,2,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Takuya, Nakagawa",1000074092.0,Left,WAS_EDA,Stretch,1,Top,0,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Double,0,1,,144.9436014,-0.828402145,-3.384714481,2123.650211,232.1612152,1:45,1.505615068,0.677954688,1.713967772,-63.17932306,23.5596869,30.43554036,0.637806595,0.018618689,134.8923615,-5.428023832,-1.165040811,0.420592855,157.4884947,16.27876897,32.47124379,2366.822384,27.09435755,7.408653833,19.74887085,84.03148976,83.36327683,42.71463146,2.706611938,-18.09292703,12.99311602,-0.592435407,15.24,1.479176646,2.234095137,-39.93250227,-0.84337132,-3.847873998,6.879126215,-7.043367242,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,16ff9199-fdef-11e9-a943-04ea56cad207,144.2249893,8.015784132,2.679043598,10.05123992,0.681611976,0.661376503,-0.023782098,0.631915994,0.656715115,-0.022741696,3b3be472-fdea-11e9-a943-04ea56cad207,19A
5,11/03/2019,1:06:04 PM,3,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Koki, Fukuoka",1000073874.0,Left,WAS_EDA,Stretch,1,Top,0,0,0,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,137.0574714,-1.450584647,-3.318871881,1136.043884,261.8197815,2:45,1.581922075,0.665716061,1.642398107,-94.84276235,4.430562902,31.47066748,0.21836971,0.031370035,126.4516754,-8.343624153,-1.015973624,0.44995693,,,,,,,,,,,,-18.89495726,3.325090228,-0.578025242,15.24,1.534479702,2.058198374,-37.69848182,-1.341812245,-3.527314651,7.216842164,-9.185921447,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,419b14da-fdef-11e9-a943-04ea56cad207,134.8129032,,,10.605796,0.06948745,0.164665817,-0.02512999,,,,3b3be472-fdea-11e9-a943-04ea56cad207,19A
6,11/03/2019,1:06:23 PM,3,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Koki, Fukuoka",1000073874.0,Left,WAS_EDA,Stretch,1,Top,0,1,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,140.1576337,-1.035785601,-3.55696537,2236.318663,177.7019771,12:00,1.528990534,0.664388661,1.778471729,-75.27077872,17.12064117,-0.690530246,0.482286159,-0.351364657,130.4358673,-6.527446746,-3.607507954,0.434080704,,,,,,,,,,,,-1.746062635,9.797402047,-0.575978369,15.24,1.497858696,2.402337291,-38.60396653,-0.99255136,-0.345616907,6.739176249,-7.86734512,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,47aad425-fdef-11e9-a943-04ea56cad207,139.7435994,,,9.721766415,-0.303188677,0.396206039,0.397719571,,,,3b3be472-fdea-11e9-a943-04ea56cad207,19A
7,11/03/2019,1:06:44 PM,3,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Koki, Fukuoka",1000073874.0,Left,WAS_EDA,Stretch,1,Top,0,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,140.5082775,-2.720211867,-3.293773608,2002.578992,231.5296595,1:45,1.548936419,0.665551505,1.662412033,-63.0417497,31.16661056,39.33493382,0.140608619,0.118192865,129.4328842,-7.308285466,-0.413743646,0.43832817,,,,,,,,,,,,-23.03451316,18.32660466,-0.580283652,15.24,1.470603318,2.060621638,-38.62667218,-2.098504683,-4.52275514,7.439928131,-6.208278078,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,596544b7-fdef-11e9-a943-04ea56cad207,138.3894628,,,11.07539328,0.451155022,0.143089909,-0.118333291,,,,3b3be472-fdea-11e9-a943-04ea56cad207,19A
8,11/03/2019,1:07:12 PM,3,4,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Koki, Fukuoka",1000073874.0,Left,WAS_EDA,Stretch,1,Top,0,2,1,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,139.0889253,-0.812187527,-4.063747279,2255.074721,199.6831392,12:45,1.53348194,0.674060724,1.794811628,-73.47607112,20.68475548,7.431017766,0.568296604,-0.403505807,128.6559448,-6.196352137,-3.518188241,0.438217575,,,,,,,,,,,,-6.570820074,11.64235595,-0.574749663,15.24,1.508390287,2.691161596,-38.27825964,-0.823983918,-1.272092789,7.012013551,-7.552721741,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,6787a03c-fdef-11e9-a943-04ea56cad207,138.4243888,,,10.43298052,-0.458425084,0.468828807,0.457971651,,,,3b3be472-fdea-11e9-a943-04ea56cad207,19A
9,11/03/2019,1:07:35 PM,3,5,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Koki, Fukuoka",1000073874.0,Left,WAS_EDA,Stretch,1,Top,0,3,1,Cutter,Slider,InPlay,Undefined,GroundBall,Single,0,0,,138.8058795,0.060998836,-2.625049373,2187.284914,190.7118003,12:15,1.522337264,0.669955058,1.766160008,-85.89652307,8.986746813,1.716856172,0.680681939,-0.057537201,128.0614883,-6.241870141,-2.498707407,0.439895462,150.9373831,0.613139214,-2.350181668,1195.170489,,,,15.02707996,14.10713071,-2.844170468,0.373106079,-2.646584874,4.782067556,-0.604342016,15.24,1.517670687,1.746864249,-38.24592626,-0.290887004,-0.509772627,7.248480081,-8.885550827,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,7799c789-fdef-11e9-a943-04ea56cad207,137.8963987,0.644081145,0.349574272,10.74439114,0.065453049,0.64005337,0.07351355,0.026249812,0.635643729,0.075221961,3b3be472-fdea-11e9-a943-04ea56cad207,19A
10,11/03/2019,1:08:34 PM,4,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Masaki, Kato",1000073885.0,Left,WAS_EDA,Stretch,1,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.5371795,-1.845225424,-3.209555627,1984.02018,237.6711089,2:00,1.554737716,0.644694863,1.680776743,-57.01209615,33.43635328,52.96645253,0.457780746,0.258785097,131.2080414,-6.023071134,0.686250619,0.429492143,,,,,,,,,,,,-30.45724146,19.09996615,-0.563724432,15.24,1.501176225,1.993276262,-39.47181359,-1.510596691,-6.205653065,8.254802055,-5.915038095,KEI_KEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191103-TokyoBig6Jingu-1,9ae15ee2-fdef-11e9-a943-04ea56cad207,141.2365768,,,12.32913816,-0.285144159,0.380795802,-0.2686117,,,,3b3be472-fdea-11e9-a943-04ea56cad207,19A
