PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,10/27/2019,11:00:06 AM,1,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Windup,1,Top,0,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,130.0372309,-0.525453654,1.043584378,1919.814449,164.0785108,11:30,1.456556965,-0.396339243,1.749972896,-62.00873524,46.25086411,-13.22269791,0.687338478,-0.232406984,119.5848907,-5.082587851,0.069108862,0.469880982,141.7318019,34.61990025,48.02223455,3961.050689,19.66439534,19.6358879,27.15577519,91.31014594,48.40293291,64.0393043,4.41630188,7.777401496,25.12640096,0.370898565,15.24,1.438696403,-0.604858941,-35.85439606,-0.555221102,1.315103731,6.441109428,-5.557952841,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,80d6bbf5-f85d-11e9-a93c-04ea56cad207,129.0965208,23.35332049,1.916558099,10.4523401,0.475832881,0.691249396,0.232461253,0.447407067,0.68872591,0.232425955,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
2,10/27/2019,11:00:26 AM,1,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Windup,1,Top,0,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,102.3258546,4.881136076,-1.43222975,2152.426833,308.7519115,4:15,1.43884297,-0.334340232,1.496923406,-211.4312238,-28.35640229,35.1144739,0.735008411,-0.396015111,94.1971756,-10.39741986,1.126554109,0.611039056,,,,,,,,,,,,-19.32375322,-18.28473462,0.373486429,15.24,1.563649927,0.587826281,-28.05671767,1.712400987,-1.986549146,4.223403569,-11.68638441,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,87c42b1a-f85d-11e9-a93c-04ea56cad207,99.27352343,,,8.128679046,-0.32660564,0.590384198,0.380198028,,,,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
3,10/27/2019,11:00:41 AM,1,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Windup,1,Top,0,0,2,Fastball,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,131.7304171,-0.384591487,2.036018857,2048.37882,177.7103287,12:00,1.421404653,-0.394504187,1.771487018,-75.55331936,29.72683717,-1.192543504,0.556814078,0.170787579,121.3671341,-5.935333087,1.948124571,0.463370009,135.6741755,-38.1305631,-2.582050956,,,,,1.136118141,1.075762262,-10.29312679,0.023928833,1.991720753,16.21992446,0.34380678,15.24,1.406402117,-1.286451887,-36.30940743,-0.519772981,0.345455988,6.592728122,-6.993369057,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,8fae463b-f85d-11e9-a93c-04ea56cad207,130.910501,0.554589032,0.021879546,10.36328301,0.513282485,0.565267474,-0.168015652,0.410425153,0.554589032,-0.171514605,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
4,10/27/2019,11:01:18 AM,2,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Koki, Ugusa",1000073735,Left,HOS_HOS,Windup,1,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132.4973798,0.319752393,0.642934675,1933.459165,156.5837214,11:15,1.449896358,-0.411475454,1.733923883,-67.31312033,37.49488868,-16.28081313,0.867594009,-0.39165731,121.359375,-4.635479197,-0.558038603,0.462329809,,,,,,,,,,,,9.157838176,19.84540667,0.396241675,15.24,1.453043276,-0.348961468,-36.52492456,-0.047997939,1.601099852,6.92765412,-6.337001698,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,a6feeda4-f85d-11e9-a93c-04ea56cad207,131.2050377,,,11.13800483,-0.585599849,0.781915261,0.402336486,,,,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
5,10/27/2019,11:01:35 AM,2,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Koki, Ugusa",1000073735,Left,HOS_HOS,Windup,1,Top,1,1,0,Sinker,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,122.8644531,0.651715997,1.432420089,959.9500759,148.5066537,11:00,1.409999184,-0.406361019,1.624341541,-110.6849617,12.95184397,-8.006048694,0.489575164,-0.076733177,113.0597191,-7.417076605,0.845933752,0.502144313,,,,,,,,,,,,5.217060275,6.393308314,0.367644195,15.24,1.418488693,-0.816775756,-33.84124361,-0.022039249,0.783265237,5.928250343,-8.846788337,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,b4865d55-f85d-11e9-a93c-04ea56cad207,120.8019258,,,9.804734058,-0.436353464,0.372788142,0.064186375,,,,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
6,10/27/2019,11:01:51 AM,2,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Koki, Ugusa",1000073735,Left,HOS_HOS,Windup,1,Top,1,1,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,132.8475812,-0.276432068,1.545565603,2087.772779,149.4565645,11:00,1.387821079,-0.391326852,1.794724359,-76.81053196,25.80613067,-15.28426707,0.541462499,-0.106702397,123.0391983,-5.915043005,0.419714393,0.457471036,143.9856763,41.01676227,-16.09362454,4825.033226,31.24372987,26.01926649,-12.16367727,92.72883192,34.69561177,-29.15043603,5.439088745,9.179570938,14.04922673,0.354477757,15.24,1.375677439,-0.932960995,-36.64650489,-0.457423635,1.63131794,6.325154358,-7.309936835,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,bf7beb15-f85d-11e9-a93c-04ea56cad207,132.5985585,31.81208923,1.4817969,9.808382924,0.574844771,0.556212633,0.107764296,0.533691013,0.551983474,0.107455918,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
7,10/27/2019,11:02:25 AM,3,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Koki, Fukuda",1000073709,Left,HOS_HOS,Windup,1,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,103.7255173,4.177920007,-0.480391293,2275.143323,311.4487006,4:30,1.443953018,-0.33061175,1.64867377,-206.7487634,-30.69096737,34.56503685,0.57153526,-0.122129295,94.91612778,-10.95615216,2.074000008,0.599214468,,,,,,,,,,,,-18.76378473,-19.65746818,0.340787563,15.24,1.540341363,0.134344864,-28.47559434,1.455624566,-1.96543485,4.784600704,-11.86569478,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,d2c473f2-f85d-11e9-a93c-04ea56cad207,101.2325357,,,8.809389494,-0.481134827,0.386668678,0.087727653,,,,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
8,10/27/2019,11:02:38 AM,3,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Koki, Fukuda",1000073709,Left,HOS_HOS,Windup,1,Top,2,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.6123921,-0.032438774,3.375855709,2133.07958,154.7006158,11:15,1.42925874,-0.350994564,1.78860025,-67.27864922,33.11869744,-15.69932064,0.747273359,0.448773246,124.2633087,-4.974579646,2.221628327,0.452497077,,,,,,,,,,,,10.56617673,17.82233683,0.268844224,15.24,1.423729311,-2.129031297,-37.07879702,-0.270337262,1.920099128,6.554120686,-6.567952191,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,da6bd0e9-f85d-11e9-a93c-04ea56cad207,134.0561147,,,10.34908337,-0.65893114,0.648644464,-0.490242894,,,,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
9,10/27/2019,11:02:52 AM,3,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Koki, Fukuda",1000073709,Left,HOS_HOS,Windup,1,Top,2,1,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,102.8229032,5.287962857,0.478623133,2272.799128,308.2055221,4:15,1.430086402,-0.334388549,1.619472607,-208.267833,-28.77540154,36.34534464,0.864321633,0.165971857,94.19260254,-9.908999635,3.150270355,0.605031144,,,,,,,,,,,,-18.87306631,-19.23545888,0.318091946,15.24,1.558647865,-0.346333493,-28.18990028,1.97406204,-1.948409538,4.46922615,-11.79247207,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,e2e029ef-f85d-11e9-a93c-04ea56cad207,100.2593017,,,8.630300624,-0.549885581,0.683362202,-0.22160909,,,,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
10,10/27/2019,11:03:08 AM,3,4,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Koki, Fukuda",1000073709,Left,HOS_HOS,Windup,1,Top,2,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.0227627,-0.650076781,3.735188682,2174.901047,153.2273878,11:00,1.39945857,-0.361278626,1.827887816,-83.70859709,18.56417741,-9.414821257,0.378392777,0.600884122,123.390802,-6.789731984,3.042571343,0.456703857,,,,,,,,,,,,7.402996963,10.42621889,0.272333106,15.24,1.378263514,-2.357920348,-36.63422835,-0.716213578,1.314878712,6.312707649,-7.954803601,TOK,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191027-TokyoBig6Jingu-1,ec1cbe29-f85d-11e9-a93c-04ea56cad207,132.8213001,,,9.631960718,-0.183202984,0.303636129,-0.63341241,,,,5171f9d5-f859-11e9-a93c-04ea56cad207,19A
