PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,09/21/2019,10:32:01 AM,1,1,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Shinpei, Tsujii",1000073888,Right,TOK,Undefined,1,Top,0,0,0,ChangeUp,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,135.4999462,-2.189513466,2.357706264,1716.006073,124.7306019,10:15,1.594527952,-0.559384282,1.814337931,-75.02411546,25.01478015,-36.22041959,0.224626249,-0.254840241,123.9728439,-7.722888163,-0.333779521,0.451688574,,,,,,,,,,,,21.33716446,15.1511153,0.504765652,15.24,1.536469259,-1.40419051,-37.29640447,-1.699354975,3.865617867,7.65038465,-7.061748159,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,9a6b0de7-dc0f-11e9-a915-04ea56cad207,134.2960693,,,11.52710225,0.23164314,0.197342585,0.256073632,,,,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
2,09/21/2019,10:32:18 AM,1,2,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Shinpei, Tsujii",1000073888,Right,TOK,Undefined,1,Top,0,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.5064088,4.462787021,1.158717802,2957.641683,334.1350756,5:15,1.620340662,-0.556869956,1.673304153,-172.6449774,-40.11388097,19.38750323,1.169058841,-0.032602725,108.3335518,-8.251992416,2.593470347,0.519892504,,,,,,,,,,,,-9.406722251,-25.01436459,0.524450589,15.24,1.725798073,-0.729729828,-32.79121628,1.967745011,-1.304707675,6.420994696,-13.27612987,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,a35dd999-dc0f-11e9-a915-04ea56cad207,116.6779662,,,11.17285699,-0.795973198,0.97860582,-0.024380865,,,,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
3,09/21/2019,10:32:40 AM,1,3,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Shinpei, Tsujii",1000073888,Right,TOK,Undefined,1,Top,0,2,0,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,119.6700197,3.175934989,1.119557246,2928.054239,331.5254689,5:00,1.611298339,-0.500971513,1.700113836,-173.3491035,-41.32397789,22.34598329,0.782871015,0.041187613,108.4703865,-9.618949883,2.780625677,0.518899145,53.56571004,-10.77041801,-163.356549,,,,,,,,,-11.021967,-24.85810498,0.469949497,15.24,1.681262614,-0.71786532,-32.87693343,1.239922677,-1.527555302,6.768573552,-13.2517819,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,b38abf36-dc0f-11e9-a915-04ea56cad207,116.9013298,,,11.19963323,0.365630082,0.771607654,-0.044406052,0.103460795,0.726275423,-0.057248727,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
4,09/21/2019,10:33:06 AM,1,4,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Shinpei, Tsujii",1000073888,Right,TOK,Undefined,1,Top,0,2,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,141.6825538,-2.481867023,2.374321083,2218.868075,154.4931025,11:15,1.653356689,-0.458173696,1.823391089,-50.26288958,40.89997249,-19.55522631,0.448614252,0.017350859,129.6011398,-6.193260394,0.92334238,0.431184992,,,,,,,,,,,,12.27736975,23.90821771,0.402396912,15.24,1.590295636,-1.543100144,-39.0001248,-1.882019385,2.440180465,8.117239129,-5.054788079,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,be30a69f-dc0f-11e9-a915-04ea56cad207,140.6820766,,,12.08141399,-0.260216145,0.372395108,-0.028070218,,,,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
5,09/21/2019,10:33:28 AM,1,5,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Shinpei, Tsujii",1000073888,Right,TOK,Undefined,1,Top,0,2,2,ChangeUp,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,136.8268237,-2.294679629,2.052355994,1848.240497,140.3372149,10:45,1.625654202,-0.541700089,1.782709406,-60.54824909,37.54580779,-31.20642668,0.369581714,-0.272313718,125.4292465,-6.749309304,-0.257492535,0.447276425,,,,,,,,,,,,18.251709,21.83753375,0.493103064,15.24,1.564574644,-1.23305552,-37.67163527,-1.737395152,3.388404431,7.496391592,-5.752542183,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,d014e91b-dc0f-11e9-a915-04ea56cad207,135.62083,,,11.39757716,0.029549418,0.321526809,0.274353332,,,,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
6,09/21/2019,10:33:52 AM,1,6,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Shinpei, Tsujii",1000073888,Right,TOK,Undefined,1,Top,0,3,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,143.1415677,-1.850049788,1.720094268,2150.775588,161.6979159,11:30,1.70489501,-0.459444161,1.749100378,-37.34874576,53.24028726,-17.63786198,0.805991743,-0.147557594,129.7763718,-4.612587039,0.41192533,0.429825792,,,,,,,,,,,,10.79456313,30.0290095,0.41715816,15.24,1.655290859,-1.113152598,-39.39940179,-1.421480539,2.174279269,8.821258994,-3.758100184,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,d9063358-dc0f-11e9-a915-04ea56cad207,141.1269429,,,13.36519597,0.092144108,0.778387698,0.145210142,,,,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
7,09/21/2019,10:34:23 AM,1,7,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Shinpei, Tsujii",1000073888,Right,TOK,Undefined,1,Top,0,3,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,142.3703213,-1.406078284,1.504569107,2175.645365,161.5258949,11:30,1.657551396,-0.473820113,1.878428433,-44.81821926,44.17718055,-14.78723543,0.813318142,-0.1980332,130.7667206,-4.726130793,0.406164301,0.42602829,137.2118469,21.06460235,55.43020519,3680.110585,16.32964825,9.754996879,29.28257334,78.10873821,48.68828464,68.2675744,3.026931763,9.056088158,24.97955304,0.440025933,15.24,1.62232283,-0.976529687,-39.26016115,-1.129685577,1.83426217,7.797831403,-4.747175273,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,f2515d96-dc0f-11e9-a915-04ea56cad207,142.3849105,10.31289545,1.678519075,11.60360072,-0.056300616,0.772472265,0.194735231,-0.102899133,0.768521172,0.194437393,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
8,09/21/2019,10:34:54 AM,1,8,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Shinpei, Tsujii",1000073888,Right,TOK,Windup,1,Top,0,3,2,Fastball,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,140.0500326,-1.8542775,1.810414019,2078.394239,163.955057,11:30,1.666351373,-0.410527431,1.850148418,-56.90894201,34.14116755,-9.843431427,0.573892065,0.001764265,130.814566,-6.021066388,1.086398606,0.430918259,,,,,,,,,,,,6.321678096,19.47004858,0.368505192,15.24,1.618911465,-1.184479804,-38.64212838,-1.465145432,1.260634391,6.341297018,-5.924039647,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,0380da54-dc10-11e9-a915-04ea56cad207,140.7691569,,,9.235466551,-0.68191072,0.453251922,-0.022339399,,,,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
9,09/21/2019,10:35:23 AM,2,1,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Chihaya, Niibori",1000073978,Right,TOK,Windup,1,Top,1,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,142.2863379,-1.583541553,1.18597494,2136.880769,159.2757462,11:15,1.656072302,-0.446202644,1.853608629,-51.92586349,36.32763674,-13.77604132,0.690124316,-0.249529357,132.5479477,-5.39452723,0.171027917,0.424248807,,,,,,,,,,,,8.122604341,20.5405674,0.419224528,15.24,1.615472941,-0.760669355,-39.27120596,-1.283126608,1.669598767,6.705465415,-5.584542834,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,14e7fe91-dc10-11e9-a915-04ea56cad207,142.9821346,,,9.738390208,-0.607392185,0.589479703,0.247093729,,,,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
10,09/21/2019,10:35:39 AM,2,2,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Chihaya, Niibori",1000073978,Right,TOK,Windup,1,Top,1,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,141.5754712,-1.729078747,1.843119601,2223.586211,150.3130974,11:00,1.628719059,-0.423201251,1.864495374,-50.23107086,38.69555836,-22.10750052,0.638822491,-0.124779221,132.090683,-5.414525939,0.215219141,0.425863653,,,,,,,,,,,,12.98435325,21.89627175,0.38164267,15.24,1.585165635,-1.17406686,-39.06732572,-1.368770433,2.64655501,6.481877647,-5.343610019,KEI_KEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190921-TokyoBig6Jingu-1,1df71941-dc10-11e9-a915-04ea56cad207,142.4399559,,,9.484788167,0.197223355,0.616465314,0.123952213,,,,6dafa9bb-dc0f-11e9-a915-04ea56cad207,19A
