PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
71,10/06/2019,12:06:23 PM,2,4,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,Windup,3,Top,1,2,1,Sinker,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,,,127.5256182,-0.048120424,-0.80658651,1934.095455,241.6294776,2:00,1.364706455,0.25211422,1.871351363,-90.69544624,19.54349165,36.38135249,0.444197982,0.388745243,118.4010864,-6.727642898,1.886025301,0.474157004,,,,,,,,,,,,-20.24729866,10.63647545,-0.235700315,15.24,1.357879106,0.373787494,-35.20002987,-0.333144766,-3.318818465,5.852980473,-8.063181317,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,41b72db4-e7e6-11e9-a925-04ea56cad207,127.9323082,,,9.124531758,-0.575547056,0.321113801,-0.42359757,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
72,10/06/2019,12:06:38 PM,2,5,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,Windup,3,Top,1,3,1,ChangeUp,Splitter,BallCalled,Walk,Undefined,Undefined,0,0,,,,119.5642091,0.792048041,-0.414654236,1320.721005,261.7915039,2:45,1.365720434,0.275984203,1.840113215,-121.4631227,6.072130644,42.92470802,0.374614002,0.588219706,109.9520027,-8.180284289,2.777209196,0.50999954,,,,,,,,,,,,-23.59109087,2.71835312,-0.268930323,15.24,1.376632331,0.1029234,-32.96548538,0.071891647,-3.343383214,5.906437945,-9.421398795,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,4a77cd94-e7e6-11e9-a925-04ea56cad207,118.9412837,,,9.612206387,-0.593811564,0.221043537,-0.640079367,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
73,10/06/2019,12:08:49 PM,3,1,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Stretch,3,Top,1,0,0,ChangeUp,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,2,,,119.6766828,1.075747996,-1.554616359,1289.182084,264.4796929,2:45,1.368970736,0.224784306,1.927520495,-121.4326368,3.533046668,37.77200501,0.456710733,0.16607824,110.8135643,-7.914006503,1.257626556,0.504835683,109.833066,-32.52972386,69.57641634,,,,,1.228013756,1.228013756,28.3089389,0.03085083,-21.69132466,1.220876624,-0.192437762,15.24,1.38584051,0.782187438,-33.01658014,0.25409711,-3.111686502,5.436219026,-9.631511535,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,9dcfd455-e7e6-11e9-a925-04ea56cad207,120.1579088,0.507899207,0.032101219,8.863118507,0.891337019,0.519429346,-0.156356116,0.805549234,0.507899207,-0.158115591,7878a432-e7d7-11e9-a925-04ea56cad207,19A
74,10/06/2019,12:09:42 PM,3,2,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Stretch,3,Top,1,0,1,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,2,,,120.0389741,1.69117796,-1.113580502,1313.327601,235.6853358,1:45,1.387194612,0.252288164,1.965138114,-104.5439765,20.2212101,29.79876573,0.81551797,0.238429899,109.6735199,-6.125279987,1.12135439,0.504430538,,,,,,,,,,,,-17.2345842,9.892022107,-0.229904383,15.24,1.417980247,0.556303702,-33.09939851,0.671925993,-2.459284616,6.023030533,-8.395110417,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,b8a7e130-e7e6-11e9-a925-04ea56cad207,120.2544166,,,10.36545423,-0.413043397,0.721298097,-0.255975103,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
75,10/06/2019,12:10:07 PM,3,3,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Stretch,3,Top,1,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,129.4018456,-0.212067127,-3.608083163,2056.868462,222.4273574,1:30,1.4091257,0.199192625,1.923255333,-69.39589412,39.20190546,35.92392404,0.655513648,-0.455823295,117.4770126,-5.397604629,-0.919964399,0.470614358,,,,,,,,,,,,-22.46610075,21.66742622,-0.120757088,15.24,1.400393566,2.12995738,-35.61619039,-0.355915031,-3.698214727,7.203014879,-6.239907571,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,ca8d4222-e7e6-11e9-a925-04ea56cad207,128.895345,,,11.92483295,-0.451585349,0.569461019,0.468675711,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
76,10/06/2019,12:10:31 PM,3,4,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Stretch,3,Top,1,1,2,ChangeUp,Splitter,InPlay,Undefined,LineDrive,Out,1,0,2,,,120.808083,0.518326021,-1.45723773,1270.833336,249.5356551,2:15,1.338101099,0.269708607,1.96967666,-109.9952372,12.91869909,34.92797303,0.383291771,0.210983842,110.8969849,-7.681727111,1.161423328,0.500674213,146.2602826,13.43725487,-20.24626324,2191.981012,30.50338219,5.504954451,-13.91649541,68.85784112,68.61122689,-28.70357418,2.275385132,-20.30534209,6.740469577,-0.240297768,15.24,1.343293405,0.745172485,-33.32335705,-0.021363631,-2.940344182,6.039005958,-8.830586636,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,dc72a4a0-e7e6-11e9-a925-04ea56cad207,121.1566293,5.606108939,2.265371369,9.911098112,0.389890491,0.377628736,-0.211836379,0.325080763,0.368835463,-0.213166142,7878a432-e7d7-11e9-a925-04ea56cad207,19A
77,10/06/2019,12:11:11 PM,4,1,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Koki, Fukuoka",1000073874,Left,WAS_EDA,Stretch,3,Top,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,130.2493466,-2.190171802,-3.136299699,2026.388563,217.1596629,1:15,1.38779365,0.191023693,1.872695206,-58.74058257,49.12300861,37.30878019,0.182371677,-0.320007434,118.5152344,-6.553830261,-0.35231241,0.469020794,,,,,,,,,,,,-22.71864512,28.44391368,-0.120607483,15.24,1.333320327,1.838222353,-35.83269637,-1.569536427,-3.78858878,7.237737417,-5.063308499,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,ee580a08-e7e6-11e9-a925-04ea56cad207,129.3332849,,,11.73411218,0.155534364,0.150420924,0.321572387,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
78,10/06/2019,12:11:36 PM,4,2,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Koki, Fukuoka",1000073874,Left,WAS_EDA,Stretch,3,Top,2,1,0,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,130.1242186,-1.895535814,-3.274783125,1952.128278,236.2790125,2:00,1.354642164,0.21175797,1.895593861,-78.25991825,28.40815532,42.71271081,0.037918433,-0.283045284,119.9627792,-7.675248633,-0.100726775,0.466414331,,,,,,,,,,,,-25.50081871,16.77076739,-0.139709171,15.24,1.306666457,1.907648963,-35.83016008,-1.448817617,-4.300077569,6.523047732,-6.978678025,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,003d671f-e7e7-11e9-a925-04ea56cad207,130.0560381,,,10.16143934,0.421552365,0.036537026,0.283063093,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
79,10/06/2019,12:12:05 PM,4,3,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Koki, Fukuoka",1000073874,Left,WAS_EDA,Stretch,3,Top,2,2,0,Slider,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,2,,,114.4774185,2.367436177,0.159666974,647.2250081,42.97525139,7:30,1.333669224,0.284067856,1.739384045,-150.432604,-11.55602018,-10.64517694,0.501947553,0.222952659,106.9271164,-8.595517295,-0.620824738,0.532193018,,,,,,,,,,,,5.777548553,-7.581080089,-0.287338572,15.24,1.382755999,-0.053288888,-31.56355796,0.815000504,0.764295238,4.519742698,-10.80952922,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,1222c9a9-e7e7-11e9-a925-04ea56cad207,113.9812022,,,7.550302101,-0.444387297,0.364360002,-0.213094759,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
80,10/06/2019,12:12:28 PM,4,4,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Koki, Fukuoka",1000073874,Left,WAS_EDA,Stretch,3,Top,2,2,1,Sinker,Fastball,InPlay,Undefined,GroundBall,Single,0,0,2,,,130.193761,-0.376983548,-2.293453118,2066.231575,237.4396923,2:00,1.365690867,0.259280702,1.931087471,-77.76550335,28.29751347,44.47136685,0.482168678,0.060112107,119.5095657,-6.158593108,1.025528546,0.465089621,143.365897,-17.77055394,36.23860653,,,,,1.683776038,1.282800585,28.26952724,0.038528442,-25.96596352,15.76747413,-0.211014216,15.24,1.352873075,1.29282963,-35.89770916,-0.489702044,-4.381805837,6.740540981,-7.145858687,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,1b098e65-e7e7-11e9-a925-04ea56cad207,130.4264753,0.468903361,0.027775213,10.68419527,0.35227057,0.473562916,-0.061548826,0.309385285,0.468903361,-0.062334425,7878a432-e7d7-11e9-a925-04ea56cad207,19A
81,10/06/2019,12:14:01 PM,5,1,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Masaki, Kato",1000073885,Left,WAS_EDA,Stretch,3,Top,2,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,"1,3",,,129.9740781,-0.02465965,-2.357982845,2048.091035,222.0988463,1:30,1.338322452,0.201031115,1.933025193,-74.16915045,31.69767686,28.72982582,0.589706469,-0.17360988,119.7823975,-5.530466946,-0.219923561,0.464659274,,,,,,,,,,,,-17.27144947,17.36442662,-0.150512785,15.24,1.333512899,1.382433946,-35.84924354,-0.257492737,-2.92322082,6.360736013,-6.867692647,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,58a891f1-e7e7-11e9-a925-04ea56cad207,130.5472708,,,10.19168061,-0.529050971,0.493503287,0.176071118,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
82,10/06/2019,12:14:49 PM,5,2,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Masaki, Kato",1000073885,Left,WAS_EDA,Stretch,3,Top,2,0,1,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,"1,3",,,129.7746749,-0.225585644,-2.38219577,2016.486052,227.2420137,1:30,1.403249428,0.22784489,1.924911923,-72.01289579,35.02633476,37.98952345,0.619742179,-0.061341567,118.7515915,-5.587820218,0.454573386,0.467225082,,,,,,,,,,,,-22.50685895,19.34717592,-0.176996846,15.24,1.394062654,1.364637251,-35.77469539,-0.375329219,-3.764382992,6.823942777,-6.570739553,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,74905f6f-e7e7-11e9-a925-04ea56cad207,129.8303586,,,11.02308343,0.607891601,0.636866846,0.062683801,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
83,10/06/2019,12:17:02 PM,1,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomohiro, Sakaguchi",1000073923,Right,TOK,Windup,3,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,140.9113084,-0.308824707,-2.598457423,2116.661039,225.0084487,1:30,1.573881435,0.697237403,2.020354288,-49.12031031,41.06076867,41.15769528,0.996414357,0.383243307,127.9693405,-4.003945173,0.501203898,0.428856872,,,,,,,,,,,,-24.80125023,23.01477562,-0.645753426,15.24,1.565069919,1.627386913,-38.84415141,-0.371263934,-4.861088892,8.493028735,-5.295713289,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,c46376ca-e7e7-11e9-a925-04ea56cad207,141.4457922,,,12.94196789,-0.995588862,0.891680064,-0.399767714,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
84,10/06/2019,12:17:18 PM,1,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomohiro, Sakaguchi",1000073923,Right,TOK,Windup,3,Bottom,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,142.5142976,-1.151181658,-4.93493732,2256.012768,221.9702907,1:30,1.546150748,0.704338344,2.028485318,-49.40241536,38.31481835,34.53704247,0.729826274,-0.33004938,130.6410919,-4.844590295,-2.35593693,0.422957883,,,,,,,,,,,,-22.47286609,22.00450653,-0.604901251,15.24,1.520070882,3.269644104,-39.1998634,-0.955205985,-4.535601628,7.810733801,-5.365575361,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,cdfd054e-e7e7-11e9-a925-04ea56cad207,143.4185351,,,11.87320571,-0.696111451,0.631190397,0.374386324,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
85,10/06/2019,12:17:32 PM,1,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomohiro, Sakaguchi",1000073923,Right,TOK,Windup,3,Bottom,0,2,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,143.7624208,-0.878037061,-3.488040192,2119.409512,218.4959551,1:15,1.541332191,0.705632093,2.031672347,-45.71207301,40.18677836,32.02560844,0.838903857,0.052071172,131.7464676,-4.300921983,-1.089143461,0.418550956,,,,,,,,,,,,-20.13235575,22.87399213,-0.636001054,15.24,1.521138318,2.307388607,-39.61871353,-0.76175086,-4.146794879,8.04862122,-5.095142086,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,d644179c-e7e7-11e9-a925-04ea56cad207,144.9285902,,,12.01595324,-0.760889078,0.746121826,-0.031545716,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
86,10/06/2019,12:17:45 PM,1,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomohiro, Sakaguchi",1000073923,Right,TOK,Windup,3,Bottom,0,2,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,143.8172837,-1.273312369,-4.530928478,2074.061893,206.6097809,1:00,1.551758462,0.721521282,2.077974945,-42.67992558,43.15156813,21.65833925,0.769766336,-0.324281525,131.3792496,-4.479663065,-2.905367974,0.41838682,,,,,,,,,,,,-15.29802294,24.97561897,-0.633597473,15.24,1.524793826,3.066537335,-39.57957031,-1.02032456,-3.13342934,8.314262121,-4.690999594,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,dda8b651-e7e7-11e9-a925-04ea56cad207,144.9854466,,,12.4380341,-0.759327546,0.673435234,0.383265438,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
87,10/06/2019,12:18:00 PM,1,5,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomohiro, Sakaguchi",1000073923,Right,TOK,Windup,3,Bottom,0,2,2,Fastball,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,,144.2483637,-1.170067821,-4.141967287,2201.459133,218.2902986,1:15,1.543371289,0.724015305,2.060980186,-47.43468301,37.9376796,30.01431585,0.74246017,-0.130691609,131.8503983,-4.730810796,-1.889040699,0.417266299,,,,,,,,,,,,-19.62892362,21.94285946,-0.642942221,15.24,1.517820173,2.777680019,-39.71785955,-0.969124288,-4.050897412,8.329223482,-5.278216638,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,e691df64-e7e7-11e9-a925-04ea56cad207,145.3747885,,,12.39796547,-0.692991668,0.646469028,0.16598174,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
88,10/06/2019,12:18:26 PM,2,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Shinpei, Tsujii",1000073888,Right,TOK,Windup,3,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,129.7945962,1.552203755,-1.587884856,2029.238066,62.1980248,8:00,1.546020924,0.723270069,1.962071181,-109.2299988,-1.654591518,-2.946127372,0.888700221,0.248996286,117.8066437,-6.63897711,-1.809542141,0.468393823,,,,,,,,,,,,0.357967719,-2.152254987,-0.688794739,15.24,1.573657183,1.000740772,-35.76646244,0.626177652,0.059148588,7.554673099,-10.1622766,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,f1d618e5-e7e7-11e9-a925-04ea56cad207,129.5064046,,,11.98795249,-0.697539445,0.750461214,-0.213135689,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
89,10/06/2019,12:18:40 PM,2,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Shinpei, Tsujii",1000073888,Right,TOK,Windup,3,Bottom,1,0,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,,,132.0525458,-0.019949292,-3.514249328,2055.43065,169.618332,11:45,1.562952066,0.698792041,2.047706605,-86.19759899,15.75792778,-2.904471705,0.69540848,-0.310420559,121.2324417,-6.46590877,-3.73196934,0.455994964,101.1769637,-37.85238334,157.5415567,,,,,0.743833763,0.743833763,119.0952665,0.040518799,-0.893054323,8.773532571,-0.627889866,15.24,1.558418943,2.243564558,-36.38924395,-0.274424302,-0.154531858,7.065367213,-8.288500145,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,f997b042-e7e7-11e9-a925-04ea56cad207,133.0277849,0.699101194,0.04098015,10.82010409,0.582660503,0.712449576,0.300583441,0.464351827,0.699101194,0.308297433,7878a432-e7d7-11e9-a925-04ea56cad207,19A
90,10/06/2019,12:19:00 PM,2,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Shinpei, Tsujii",1000073888,Right,TOK,Windup,3,Bottom,1,0,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,,,133.1292023,1.264344412,-3.274678129,2023.189121,173.9232273,11:45,1.552808396,0.723539081,1.936789906,-84.18025762,16.79352793,-1.797931995,1.066290185,-0.213983896,122.7922256,-4.978771805,-3.408070478,0.45379424,145.3541682,-1.653434924,12.12804467,2044.970755,,,,12.81727899,12.48134527,14.21502225,0.329022827,-1.141240509,8.371806527,-0.651161907,15.24,1.575916034,2.104955586,-36.68472159,0.530326693,-0.202475742,6.590651912,-8.321347185,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,0a878fcb-e7e8-11e9-a925-04ea56cad207,133.6729174,1.03645535,0.320163512,10.33697664,0.087912125,1.035821097,0.234472994,0.094966505,1.03645535,0.234052492,7878a432-e7d7-11e9-a925-04ea56cad207,19A
91,10/06/2019,12:19:33 PM,3,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Chihaya, Niibori",1000073978,Right,TOK,Windup,3,Bottom,2,0,0,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,,,,146.175029,-1.101615274,-3.250137821,2149.028291,207.922249,1:00,1.574535777,0.73937138,2.05196023,-38.15443918,45.20156157,23.99700831,0.88567223,0.073243814,133.0861267,-3.972136886,-1.44432127,0.412309266,132.3184651,52.97524153,4.723865703,4389.347382,33.13777667,36.9572361,5.100365809,68.29936056,22.24211892,10.85029855,5.703634644,-15.74145413,25.96481852,-0.675319533,15.24,1.550613139,2.20708603,-40.27891651,-0.903315736,-3.327764842,8.885375675,-4.317652003,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,1e93913c-e7e8-11e9-a925-04ea56cad207,147.1225728,37.79380958,1.328439279,13.08890231,0.272647664,0.874571446,-0.069259975,0.233564966,0.871831353,-0.068290539,7878a432-e7d7-11e9-a925-04ea56cad207,19A
92,10/06/2019,12:21:45 PM,1,1,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Atsushi, Himura",1000073878,Right,WAS_EDA,Windup,4,Top,0,0,0,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,,,121.0209122,0.859860029,-1.441440736,1241.919337,234.9900556,1:45,1.387326174,0.25640591,1.994284147,-99.40129355,22.12460029,31.74865669,0.633733942,0.17093198,111.3747734,-6.555397166,0.936168786,0.497839179,107.4590645,-18.18692389,-167.0456646,,,,,1.306322385,0.612135201,-152.2913031,0.069746704,-18.51473099,11.61834856,-0.227726477,15.24,1.400231957,0.748111502,-33.39490368,0.212664839,-2.707124784,5.767793065,-8.107877311,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,6cc32089-e7e8-11e9-a925-04ea56cad207,121.8465772,0.671087343,0.043126432,9.646138803,0.687265512,0.662792133,-0.166854143,0.761183383,0.671087343,-0.165710221,7878a432-e7d7-11e9-a925-04ea56cad207,19A
93,10/06/2019,12:22:01 PM,1,2,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Atsushi, Himura",1000073878,Right,WAS_EDA,Windup,4,Top,0,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,129.5642841,-0.460677387,-1.739859116,2145.612256,213.9141411,1:15,1.400135408,0.217866319,1.840239282,-65.49857448,42.70242941,28.77854088,0.615091303,0.014541073,118.8205856,-5.307387204,0.39578133,0.469753803,151.1763446,-1.897560447,-44.47585936,,,,,10.39988053,9.692323007,-42.38249722,0.248377075,-16.7976001,23.45952126,-0.178440159,15.24,1.384926793,0.986118504,-35.72128723,-0.512526361,-2.809333506,6.618133191,-5.883136002,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,769842f4-e7e8-11e9-a925-04ea56cad207,129.1314717,0.631145312,0.231105936,10.74369849,0.611844649,0.631719943,-0.013340161,0.605587564,0.631145312,-0.013380462,7878a432-e7d7-11e9-a925-04ea56cad207,19A
94,10/06/2019,12:22:29 PM,1,3,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Atsushi, Himura",1000073878,Right,WAS_EDA,Windup,4,Top,0,0,2,Sinker,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,128.7923136,0.322031038,-0.835882763,1991.425172,233.8833882,1:45,1.399064782,0.250287563,1.876705502,-75.12962581,34.42910846,47.32652545,0.738446044,0.488195722,117.5616623,-5.264328207,2.694161548,0.472691903,,,,,,,,,,,,-26.41756303,18.53029615,-0.233900773,15.24,1.401868367,0.360856407,-35.51294923,-0.050046725,-4.33773312,6.957891088,-6.763996927,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,8728c828-e7e8-11e9-a925-04ea56cad207,128.3288324,,,11.23065134,-0.45304431,0.654062979,-0.53157464,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
95,10/06/2019,12:22:44 PM,1,4,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Atsushi, Himura",1000073878,Right,WAS_EDA,Windup,4,Top,0,1,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,116.7575572,1.886923381,-0.228606279,,78.38929827,8:30,1.367809605,0.282868932,1.691056249,-137.7342789,-4.276519646,-20.20312886,0.528037318,0.015733127,109.6363449,-8.092695522,-1.70052389,0.521706893,91.5312098,21.01872497,164.4771256,2721.547446,,,,33.09421074,19.18509652,166.4720316,1.584974976,10.57990064,-3.302917921,-0.275229839,15.24,1.406486208,0.197844394,-32.21101646,0.5885843,1.467139319,4.364187939,-10.26467328,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,90ed3be9-e7e8-11e9-a925-04ea56cad207,116.2721844,3.823947113,0.887011341,7.121212248,0.454861305,0.531314686,-0.016417314,0.660667364,0.560281007,-0.022481857,7878a432-e7d7-11e9-a925-04ea56cad207,19A
96,10/06/2019,12:23:03 PM,1,5,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Atsushi, Himura",1000073878,Right,WAS_EDA,Windup,4,Top,0,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,130.1986182,1.042364621,-2.831664362,2108.591694,214.8874237,1:15,1.390531372,0.239295206,1.922561126,-60.26608533,46.49619808,32.49102041,1.080901138,-0.231423194,118.40327,-3.460156139,-0.403472347,0.466620255,,,,,,,,,,,,-19.88369896,24.71414736,-0.177991685,15.24,1.410315134,1.668089802,-35.86611952,0.456895103,-3.332900248,7.044527452,-5.664071296,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,9b4c9fbb-e7e8-11e9-a925-04ea56cad207,129.998643,,,11.79534819,-0.477882576,1.023544091,0.23656116,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
97,10/06/2019,12:23:21 PM,1,6,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Atsushi, Himura",1000073878,Right,WAS_EDA,Windup,4,Top,0,2,2,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,,121.8764925,1.354948364,-0.290694257,1395.806868,243.7850082,2:15,1.376313695,0.283406574,1.940651637,-101.8348312,20.79327464,42.46377887,0.738010734,0.626523963,110.292572,-6.283746865,2.906099993,0.500091727,,,,,,,,,,,,-23.62772004,10.33474697,-0.279385946,15.24,1.400419917,0.043579191,-33.58842416,0.490296155,-3.430665824,6.860905077,-8.30607935,TOK,WAS_EDA,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-1,a4cbf2f4-e7e8-11e9-a925-04ea56cad207,121.2977475,,,11.58392048,-0.531351482,0.627240669,-0.677326517,,,,7878a432-e7d7-11e9-a925-04ea56cad207,19A
