PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,10/20/2019,2:58:50 PM,1,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yuki, Suyama",1000073581,Left,MEI_MEI,Windup,1,Top,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,138.1291472,-1.967326947,-2.540793305,2224.035074,183.2380183,12:00,1.488007192,0.695280954,1.814444465,-86.78094464,7.843382828,0.448767387,0.063398701,-0.018816469,128.9731064,-8.295157737,-2.507804878,0.4392948,,,,,,,,,,,,-1.759709137,5.400527287,-0.633829974,15.24,1.434448845,1.687645232,-38.07006759,-1.635283551,-0.338616876,6.582811355,-8.767438666,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,aeaa7bed-f2fe-11e9-a934-04ea56cad207,138.0849487,,,9.156040815,0.4997182,0.073292644,0.015841734,,,,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
2,10/20/2019,2:59:06 PM,1,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yuki, Suyama",1000073581,Left,MEI_MEI,Windup,1,Top,0,1,0,Cutter,Slider,InPlay,Undefined,GroundBall,Out,1,0,,137.9988834,0.083146412,-2.323203997,2161.550529,330.9032834,5:00,1.427297931,0.681178298,1.792001337,-102.4075908,-7.537525347,4.145126153,0.426773952,0.064743045,128.7029663,-7.400505475,-2.018861364,0.439864852,134.9693272,1.733972865,23.79618809,1366.696952,,,,14.58924786,14.01197321,23.4193994,0.394492798,-3.601630475,-4.097267282,-0.624348753,15.24,1.422145357,1.528319574,-38.0608313,-0.335082641,-0.693228119,6.52577684,-10.5952764,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,b53892a6-f2fe-11e9-a934-04ea56cad207,137.9059949,0.491387711,0.377916411,9.295917077,0.576098717,0.445433186,-0.069833466,0.510013325,0.43691123,-0.067501222,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
3,10/20/2019,2:59:38 PM,2,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,1,0,0,Curveball,Other,FoulBall,Undefined,Undefined,Undefined,0,0,,119.9641515,2.519090438,-0.436466859,2503.183588,35.48497109,7:15,1.569375129,0.596993591,1.72986879,-165.7394941,-36.98543038,-26.28051478,0.628161015,0.210181489,110.5290802,-9.633963429,-2.378319622,0.512430691,134.1801673,11.007219,-59.36172168,5306.785806,13.77032804,2.197322742,-30.56960313,44.36645405,41.46975764,-67.67313872,1.44074646,13.75772452,-21.64949663,-0.583827192,15.24,1.621646802,0.340339864,-33.0266009,0.893361724,1.956381272,5.945693102,-12.88526011,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,c9828c8c-f2fe-11e9-a934-04ea56cad207,118.3769847,2.882082609,1.330717809,9.435071324,-0.06492179,0.541890995,-0.189252823,-0.072173024,0.54060367,-0.188942872,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
4,10/20/2019,3:00:05 PM,2,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,1,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,147.8266248,-1.374164022,-1.789557714,2163.253541,217.5042979,1:15,1.503090717,0.7081595,1.661198519,-48.46339114,36.32877926,27.94156627,0.626129697,0.476833182,135.8219971,-4.915753521,0.258226533,0.415846007,,,,,,,,,,,,-15.99709951,20.16834441,-0.662372338,15.24,1.462188621,1.150579906,-40.71953022,-1.188272432,-3.490189733,8.27696366,-5.406393033,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,db67eb48-f2fe-11e9-a934-04ea56cad207,145.8713056,,,12.00462776,-0.671621924,0.528573233,-0.483335961,,,,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
5,10/20/2019,3:00:21 PM,2,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,1,1,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,146.6458583,-0.964148466,-3.948863185,2127.134844,224.3409126,1:30,1.475063489,0.682037602,1.729468664,-59.73986075,25.27114294,24.77444085,0.60305622,-0.193936494,135.8917328,-5.324815022,-2.138807602,0.416382273,,,,,,,,,,,,-15.56385994,14.04898318,-0.582413068,15.24,1.445714473,2.682586793,-40.36444601,-0.931143854,-3.367518677,7.382342926,-6.766901927,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,e45a9b14-f2fe-11e9-a934-04ea56cad207,145.6834354,,,10.75412552,-0.508672599,0.512990376,0.228085837,,,,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
6,10/20/2019,3:00:38 PM,2,4,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,1,1,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,145.8615267,-1.301656621,-2.671395222,2072.085681,222.563107,1:30,1.481068737,0.662991541,1.694594663,-58.78333813,27.5609495,25.38541417,0.52215342,0.155679576,134.8942291,-5.589782786,-0.814238941,0.41963477,147.8048338,4.123581327,3.196295457,658.951272,,,,23.51209532,22.65807904,3.641418465,0.610346069,-15.1400742,15.44993866,-0.594762552,15.24,1.442173362,1.767106333,-40.18023458,-1.163230809,-3.236082101,7.563580892,-6.504336595,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,ed4d4b1a-f2fe-11e9-a934-04ea56cad207,144.5542752,0.849461433,0.586491355,10.9672976,0.326272504,0.511795287,-0.154192344,0.297780711,0.508988692,-0.153795101,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
7,10/20/2019,3:01:29 PM,3,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kazuki, Kitamoto",1000073672,Right,MEI_MEI,Stretch,1,Top,1,0,0,Cutter,Cutter,InPlay,Undefined,GroundBall,Out,2,0,,138.7048005,-0.218912821,-3.087076376,2084.242519,197.4393502,12:30,1.519266329,0.677659092,1.62772455,-72.64566974,23.15992444,7.303649176,0.730132806,-0.132731903,129.0289169,-5.48082263,-2.557140371,0.44202832,116.151638,9.545910684,12.55978036,1723.958953,32.18120569,0.777337795,9.407167121,36.96629756,36.91560078,16.69976899,1.31703186,-5.621126908,12.31785736,-0.593493706,15.24,1.506998585,2.030095633,-38.21029773,-0.451126819,-1.093003174,6.404424893,-7.411497319,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,10608021-f2ff-11e9-a934-04ea56cad207,137.2310264,2.271834578,1.315161649,9.675883593,0.49065091,0.735774314,0.130102512,0.460945508,0.732929458,0.13142999,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
8,10/20/2019,3:04:02 PM,1,1,"Masato, Morishita",1000073545,Right,MEI_MEI,"Kento, Nakamura",1000073422,Right,KEI_KEI,Windup,1,Bottom,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,150.1303797,-1.862331318,-1.35982042,2372.500216,201.5934911,12:45,1.680710945,0.338390554,1.972163616,-33.5548281,45.38908248,17.99422271,0.823600886,0.13767333,138.1404419,-4.359652352,-0.01696492,0.401249014,,,,,,,,,,,,-10.78692588,26.18092407,-0.310221438,15.24,1.63895691,0.917111652,-41.41811083,-1.470291955,-2.436901364,8.492989863,-3.892052058,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,6a8bc317-f2ff-11e9-a934-04ea56cad207,151.1779417,,,11.98993784,-0.654432211,0.738948266,-0.138338972,,,,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
9,10/20/2019,3:04:17 PM,1,2,"Masato, Morishita",1000073545,Right,MEI_MEI,"Kento, Nakamura",1000073422,Right,KEI_KEI,Windup,1,Bottom,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,152.5606304,-0.888185834,-3.134663424,2406.66203,187.9832147,12:15,1.679069904,0.321975889,1.996976932,-28.83258766,47.82672546,6.717428703,1.142150452,-0.487700233,139.5839767,-3.043920332,-2.632605348,0.395400416,,,,,,,,,,,,-5.879990841,27.02248725,-0.256443842,15.24,1.658891785,2.278215538,-42.04749592,-0.758038231,-1.362336165,9.184877858,-3.545804932,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,73348e89-f2ff-11e9-a934-04ea56cad207,153.4141026,,,12.97665368,-0.88821859,1.069513364,0.547842749,,,,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
10,10/20/2019,3:04:36 PM,1,3,"Masato, Morishita",1000073545,Right,MEI_MEI,"Kento, Nakamura",1000073422,Right,KEI_KEI,Windup,1,Bottom,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,136.8343012,-2.184475818,-1.326655399,2482.0714,100.5146016,9:15,1.662588357,0.404027389,1.900673881,-95.10076127,0.439266973,-2.850691875,0.096999227,0.00249278,127.7063965,-9.155925737,-1.537906446,0.44141526,,,,,,,,,,,,0.727867382,1.597722912,-0.373765184,15.24,1.607264438,0.884082239,-37.74139496,-1.775054421,0.137191097,6.710949757,-9.505505362,KEI_KEI,MEI_MEI,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-2,7c7aac3e-f2ff-11e9-a934-04ea56cad207,137.4216198,,,9.12790471,0.240868311,0.066057041,0.002638075,,,,f8372c41-f2fc-11e9-a934-04ea56cad207,19A
