PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,09/30/2019,1:00:24 PM,1,1,"Masato, Morishita",1000073545,Right,MEI_MEI,"Yoshimasa, Taguchi",1000073970,Left,WAS_EDA,Windup,1,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,148.4882064,-2.637728713,-0.182953123,2414.401106,199.3495085,12:45,1.816923962,0.318566555,1.892041772,-33.39495286,49.14044362,17.28367301,0.740507119,0.439942153,135.0596832,-5.121590453,1.109047294,0.410274742,,,,,,,,,,,,-9.580283952,28.8316174,-0.315432354,15.24,1.754654307,0.065187944,-40.90439102,-2.01087208,-2.083512931,9.366940882,-3.536371585,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,cfd6422d-e336-11e9-a91e-04ea56cad207,147.8521435,,,13.42852317,-0.757508947,0.63165718,-0.464122768,,,,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
2,09/30/2019,1:00:36 PM,1,2,"Masato, Morishita",1000073545,Right,MEI_MEI,"Yoshimasa, Taguchi",1000073970,Left,WAS_EDA,Windup,1,Top,0,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,147.2460468,-2.784275984,-2.093026796,2447.965373,210.2009963,1:00,1.809102084,0.313448574,1.932701216,-37.09604614,46.43472279,27.07244682,0.655820376,-0.003328476,134.0802933,-5.54921702,-0.066368145,0.412741273,,,,,,,,,,,,-16.41253732,27.55441935,-0.268676332,15.24,1.745317091,1.382689788,-40.54266867,-2.108687708,-3.510943873,9.100578144,-3.912252448,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,d87584ab-e336-11e9-a91e-04ea56cad207,146.9685828,,,13.16575356,-0.689543938,0.544664039,0.003013893,,,,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
3,09/30/2019,1:00:49 PM,1,3,"Masato, Morishita",1000073545,Right,MEI_MEI,"Yoshimasa, Taguchi",1000073970,Left,WAS_EDA,Windup,1,Top,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.8032159,-0.20718011,-1.695978564,,53.80739667,7:45,1.768030244,0.380041183,1.891286373,-105.5857944,-6.46653536,-8.710425461,0.653868262,-0.184268759,124.668924,-8.001922861,-2.343077683,0.449607641,,,,,,,,,,,,3.599004746,-3.383744913,-0.340762076,15.24,1.756868128,1.131149979,-37.18179835,-0.500972768,0.653406111,7.037879192,-10.42097528,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,df7f8f62-e336-11e9-a91e-04ea56cad207,134.9176358,,,10.13429197,-0.596762084,0.50398384,0.226781447,,,,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
4,09/30/2019,1:01:01 PM,1,4,"Masato, Morishita",1000073545,Right,MEI_MEI,"Yoshimasa, Taguchi",1000073970,Left,WAS_EDA,Windup,1,Top,0,1,2,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,133.3342533,-2.773335838,-1.525636116,2219.758565,217.1135332,1:15,1.722494069,0.356391275,1.967388824,-58.14376198,43.30716588,32.84121093,0.363738613,0.25757859,121.7274582,-7.104978197,0.940010711,0.454865158,,,,,,,,,,,,-19.24890215,25.95703382,-0.32533858,15.24,1.659621405,0.872042865,-36.72847495,-1.96779078,-3.375502441,7.544602266,-5.254804374,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,e7ef27b5-e336-11e9-a91e-04ea56cad207,133.3582028,,,11.60679513,-0.231428116,0.279843526,-0.269147511,,,,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
5,09/30/2019,1:01:17 PM,1,5,"Masato, Morishita",1000073545,Right,MEI_MEI,"Yoshimasa, Taguchi",1000073970,Left,WAS_EDA,Windup,1,Top,0,2,2,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,131.8162486,-1.516767611,-2.326374011,2118.289068,208.0250585,1:00,1.730192589,0.400924487,2.015012442,-60.40974435,43.06586336,22.97447597,0.702266671,-0.019056115,119.6769836,-6.054000786,-0.593953085,0.45938166,98.16789062,-36.83230143,79.64708969,,,,,1.442360646,1.210657621,43.42479484,0.045681763,-14.56944251,25.08532836,-0.353936079,15.24,1.695764934,1.404874383,-36.32378462,-1.148732341,-2.488303862,7.654201484,-5.522346095,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,eebb37ce-e336-11e9-a91e-04ea56cad207,132.0470651,0.748051124,0.031754986,12.13926495,0.875743068,0.748783125,0.014237275,0.86867209,0.748051124,0.014317412,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
6,09/30/2019,1:01:47 PM,1,6,"Masato, Morishita",1000073545,Right,MEI_MEI,"Yoshimasa, Taguchi",1000073970,Left,WAS_EDA,Windup,1,Top,0,2,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,150.7337582,-3.133014321,-1.904150188,2579.546,203.9369199,12:45,1.808481467,0.315582613,1.926116611,-26.52226198,53.5579396,23.80833564,0.662505643,0.019003197,136.6399292,-5.113557589,-0.119095125,0.404126416,158.3794409,7.247804041,-10.12676981,1377.89689,32.66449678,2.045747038,-7.560179142,48.97089721,44.25444704,-14.39821989,1.300764771,-14.53559041,31.81457754,-0.274596921,15.24,1.737197186,1.28995042,-41.48346318,-2.371267128,-3.243031906,9.849465398,-2.708507636,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,058666f2-e337-11e9-a91e-04ea56cad207,150.1015466,2.337942636,1.158486368,14.09382897,-0.233796708,0.602384866,-0.018121458,0.046017626,0.627795977,-0.018369547,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
7,09/30/2019,1:02:14 PM,2,1,"Masato, Morishita",1000073545,Right,MEI_MEI,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Windup,1,Top,1,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,149.0871575,-3.40087473,-0.78926985,2499.721028,204.417058,12:45,1.794954543,0.304601222,1.925395263,-31.04497995,50.62083167,23.01566035,0.528674889,0.313197864,135.6194092,-5.711224523,0.934849838,0.408107712,,,,,,,,,,,,-13.21939507,30.33225836,-0.288365593,15.24,1.717419462,0.479907961,-41.04386078,-2.554671939,-2.89395277,9.448918138,-3.166397352,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,160b00a5-e337-11e9-a91e-04ea56cad207,148.6372305,,,13.46774828,-0.395558492,0.444911453,-0.327445239,,,,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
8,09/30/2019,1:02:27 PM,2,2,"Masato, Morishita",1000073545,Right,MEI_MEI,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Windup,1,Top,1,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,134.8080936,1.602409292,-0.90348583,2478.031493,13.57040452,6:30,1.752678219,0.38075091,1.922864159,-109.2638311,-10.05104234,-2.403591775,1.110075997,0.103047986,123.5533997,-6.532132596,-1.083040992,0.449819718,,,,,,,,,,,,0.668446697,-6.654996135,-0.360471587,15.24,1.782078851,0.59436428,-37.17348106,0.670264436,0.12062975,7.416077566,-11.00762911,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,1dc7d160-e337-11e9-a91e-04ea56cad207,134.8540262,,,11.25469391,-0.485259857,1.000735269,-0.085616151,,,,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
9,09/30/2019,1:02:40 PM,2,3,"Masato, Morishita",1000073545,Right,MEI_MEI,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Windup,1,Top,1,1,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,150.6900669,-3.073359552,-1.840027624,2484.803558,198.8152104,12:45,1.801308359,0.314403391,1.910548289,-24.61482398,55.33865187,18.88082225,0.690404874,-0.013933844,137.1362778,-4.90621897,-0.42890609,0.403806527,117.7811049,32.71615281,-168.5832453,2817.403233,-33.00266964,11.65608949,-5.911529148,62.25601024,20.89082546,-171.022881,2.755274048,-11.69059835,32.55584712,-0.274090865,15.24,1.730593244,1.260946457,-41.48329462,-2.321971938,-2.62002822,9.469438623,-2.510424805,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,261acd87-e337-11e9-a91e-04ea56cad207,150.2204545,11.6810189,0.828617123,13.55378914,0.794651018,0.721401205,0.01110133,0.760981696,0.718537751,0.011373925,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
10,09/30/2019,1:03:02 PM,2,4,"Masato, Morishita",1000073545,Right,MEI_MEI,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Windup,1,Top,1,1,2,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,130.7548775,-0.422670472,-1.195764168,2211.478409,208.0458984,1:00,1.714621042,0.320069481,1.966675595,-56.86163571,48.82275989,26.06264787,1.02763881,0.245861047,118.4656036,-4.691587208,0.765649145,0.464258746,98.5390392,6.692269856,19.84525182,1807.052107,,,,20.13647028,19.99317314,19.99345986,0.771010132,-15.32209165,27.27316858,-0.295731743,15.24,1.702455925,0.67011764,-36.05361785,-0.445872994,-2.576569182,7.577617843,-5.220382845,MEI_MEI,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20190930-TokyoBig6Jingu-1,3243da47-e337-11e9-a91e-04ea56cad207,130.6598971,1.48806305,0.765199449,12.28927383,0.966178863,1.070724928,-0.239073853,0.924629872,1.067430119,-0.239576261,d938e4ac-e331-11e9-a91e-04ea56cad207,19A
