PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,09/15/2019,1:51:53 PM,1,1,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Shinpei, Tsujii",1000073888,Right,TOK,Windup,1,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,127.4372164,1.506512263,-5.672652441,2483.243143,52.79060546,7:45,1.343591745,0.914801733,1.779767717,-124.9642661,-12.66788438,-16.5445862,0.522850894,-0.862631147,119.2758179,-7.562944147,-6.873023091,0.478561263,,,,,,,,,,,,5.549466008,-7.674954456,-0.77254903,15.24,1.372195185,3.534391356,-34.99340463,0.48333493,0.903950943,5.445007774,-11.05682115,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,87639965-d774-11e9-a90d-04ea56cad207,126.7549313,,,8.161398485,-0.179344576,0.439045371,0.93657072,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
2,09/15/2019,1:52:06 PM,1,2,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Shinpei, Tsujii",1000073888,Right,TOK,Windup,1,Top,0,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,148.2813423,-1.49151954,-5.55327732,2156.581278,227.2480053,1:30,1.469785673,0.791385376,1.94327655,-48.89443361,32.09876027,34.80419275,0.560574298,-0.422523854,137.7945786,-5.099321462,-2.990566213,0.406423604,,,,,,,,,,,,-22.15469827,18.38133306,-0.671192192,15.24,1.434111496,3.833618454,-40.7619677,-1.248383472,-4.910048524,7.158042314,-5.732875843,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,8dbfa0e8-d774-11e9-a90d-04ea56cad207,149.2531423,,,10.48676377,-0.213863128,0.501960252,0.455600658,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
3,09/15/2019,1:52:16 PM,1,3,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Shinpei, Tsujii",1000073888,Right,TOK,Windup,1,Top,0,1,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,119.902811,1.963581283,-2.310306193,2113.042648,60.00145075,8:00,1.436335635,0.833927125,1.697336182,-145.2834529,-17.57436862,-30.23349101,0.543162815,-0.126457171,111.9765083,-8.58181537,-4.516252642,0.510346987,,,,,,,,,,,,14.64693981,-10.55009842,-0.7709186,15.24,1.476429383,1.437778729,-33.02885327,0.627518108,2.116149773,5.092392191,-11.33089934,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,956e242f-d774-11e9-a90d-04ea56cad207,118.8603078,,,7.926302691,-0.23923596,0.438671711,0.180065716,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
4,09/15/2019,1:52:31 PM,1,4,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Shinpei, Tsujii",1000073888,Right,TOK,Windup,1,Top,0,1,2,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,,,130.2549935,1.425066592,-3.835310876,2539.161603,42.69802824,7:30,1.338701048,0.906842713,1.738603766,-124.2113354,-17.55093137,-16.10188144,0.502237939,-0.344870815,122.7687424,-7.560125939,-5.00302272,0.466397563,99.09947154,-41.26217694,-29.8359072,,,,,0.862554236,0.862554236,4.821138146,0.027141113,6.564585087,-10.0908861,-0.807653556,15.24,1.365719983,2.465458421,-35.87967632,0.430802926,1.133675914,5.172741426,-11.5493031,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,9c08267a-d774-11e9-a90d-04ea56cad207,130.060714,0.494412971,0.028284375,7.48625112,0.420994698,0.500797743,0.345816812,0.373205334,0.494412971,0.3500027,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
5,09/15/2019,1:53:00 PM,2,1,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Chihaya, Niibori",1000073978,Right,TOK,Windup,1,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,129.8335603,1.324430943,-4.340174219,2343.568956,49.53011267,7:45,1.394497613,0.841625933,1.802053826,-120.5338642,-12.68536153,-14.74961385,0.564918633,-0.535842195,120.9371155,-7.476743316,-5.419123855,0.468987989,,,,,,,,,,,,5.262448521,-7.643237498,-0.734510012,15.24,1.418571042,2.76327379,-35.71955997,0.400660601,0.889243053,5.954728082,-11.09819629,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,b1964db4-d774-11e9-a90d-04ea56cad207,129.3423317,,,8.896444794,-0.201667563,0.479233471,0.596202104,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
6,09/15/2019,1:53:11 PM,2,2,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Chihaya, Niibori",1000073978,Right,TOK,Windup,1,Top,1,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,148.3383031,-0.295177236,-4.903951817,2317.482037,228.4908124,1:30,1.469717387,0.784906246,1.946604629,-51.21647206,29.93007272,33.90507325,0.87450172,-0.254120702,136.9447449,-4.091263424,-2.39530806,0.406808179,,,,,,,,,,,,-21.56235194,16.56437857,-0.679288619,15.24,1.460335252,3.376639643,-40.81710445,-0.400569298,-4.760478808,7.727450218,-6.149610483,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,b8292965-d774-11e9-a90d-04ea56cad207,149.1120462,,,11.39355826,-0.431519308,0.810950379,0.289077732,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
7,09/15/2019,1:53:24 PM,2,3,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Chihaya, Niibori",1000073978,Right,TOK,Windup,1,Top,1,1,1,Splitter,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,141.9195931,0.312384513,-4.780107559,1701.634659,244.3483518,2:15,1.401211434,0.821599562,1.787088711,-73.63476965,16.451572,34.43417301,0.753612865,-0.190509491,131.6707306,-5.07689598,-2.261240244,0.428631551,,,,,,,,,,,,-21.24364987,8.644853918,-0.705890096,15.24,1.403725229,3.129559584,-39.04191794,-0.075575503,-4.310520796,6.721543327,-8.052534166,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,bff6a961-d774-11e9-a90d-04ea56cad207,141.5201468,,,10.24886252,-0.694053732,0.649352047,0.233019932,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
8,09/15/2019,1:53:40 PM,2,4,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Chihaya, Niibori",1000073978,Right,TOK,Windup,1,Top,1,1,2,Splitter,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,,,134.0427163,0.839126921,-3.89266522,1389.402906,265.6593096,2:45,1.37312125,0.830418562,2.076610775,-94.15395289,2.718988763,37.02108413,0.66546404,0.116573734,125.0962509,-6.161197818,-1.135362634,0.444483766,117.022907,-21.41302038,11.97392738,,,,,1.524634017,1.516176901,8.068641119,0.051765747,-22.73624113,1.037979806,-0.755702353,15.24,1.385232791,2.401767216,-36.96668658,0.253737348,-4.146166753,5.855651345,-9.61736465,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,c5e2c59e-d774-11e9-a90d-04ea56cad207,136.4729257,0.616390548,0.051558483,8.94646535,-0.011760729,0.616725504,-0.108116077,-0.014756572,0.616390548,-0.108061223,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
9,09/15/2019,1:54:13 PM,3,1,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,128.081016,1.945156573,-2.59357686,2417.452664,27.70689213,7:00,1.303384659,0.895248816,1.695714654,-127.9386491,-16.96275693,-8.85345265,0.578576904,0.067802576,120.1724533,-7.322717019,-3.23702652,0.475739249,,,,,,,,,,,,3.285013199,-10.0478636,-0.82640415,15.24,1.344324518,1.632279227,-35.30103211,0.719879273,0.547653646,5.181376144,-11.48175716,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,d7ca877f-d774-11e9-a90d-04ea56cad207,127.5068225,,,7.908562699,-0.333030545,0.476870898,-0.02432024,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
10,09/15/2019,1:54:26 PM,3,2,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,0,1,Splitter,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,,132.228502,-0.096395854,-3.720859702,1765.753651,269.908321,3:00,1.366512399,0.868967461,1.862069835,-102.6440551,-0.018892596,48.49567658,0.312849839,0.303899842,123.249559,-7.627947353,-0.146347847,0.457489983,,,,,,,,,,,,-28.45003351,0.046565343,-0.785066003,15.24,1.357683351,2.199807637,-36.43501428,-0.420523914,-5.020761798,5.944923488,-9.798432312,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,e0bf9a39-d774-11e9-a90d-04ea56cad207,132.5930672,,,8.978942982,-0.429172427,0.194118219,-0.303319139,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
11,09/15/2019,1:54:41 PM,3,3,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,1,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,150.6496372,-1.071986058,-5.14152012,2230.229902,226.2110842,1:30,1.468736216,0.785793045,1.975764771,-46.61818486,31.855052,33.30797687,0.701346178,-0.32369246,139.1152039,-4.53220887,-2.674022334,0.400051077,,,,,,,,,,,,-21.45187565,18.15754001,-0.677447881,15.24,1.443208364,3.605745482,-41.43644966,-0.950116781,-4.880169174,7.976775569,-5.675921831,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,e9a65f83-d774-11e9-a90d-04ea56cad207,151.6306381,,,11.53443332,-0.616474428,0.615807361,0.370969395,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
12,09/15/2019,1:55:02 PM,3,4,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,1,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,,,135.3574822,0.970719664,-3.100886289,2367.070412,53.73625449,7:45,1.369540121,0.84352614,1.850418731,-105.4761009,-8.026726736,-10.81667154,0.588955447,-0.13996368,126.9854874,-6.738418177,-3.893457779,0.445804232,124.0017722,-9.48203687,173.2108893,,,,,2.831315207,0.338705996,168.8738496,0.110518188,4.15182865,-4.862713029,-0.769708845,15.24,1.385542501,2.061511931,-37.32944277,0.250769852,0.773828756,5.808890112,-10.71297526,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,fa87f797-d774-11e9-a90d-04ea56cad207,136.0686947,0.644419121,0.034041066,8.371994805,0.826852415,0.635012995,0.113151579,0.909097083,0.644419121,0.107588365,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
13,09/15/2019,1:55:33 PM,3,5,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,150.9692674,0.405022476,-3.515207906,2169.352532,238.6416318,2:00,1.478063973,0.771002052,1.964477348,-56.92931712,21.83599513,35.9531457,1.022398937,0.144984894,137.8575027,-3.848543465,-0.828866756,0.400794875,,,,,,,,,,,,-22.25507033,11.72879859,-0.697069763,15.24,1.483706381,2.422035355,-41.58608849,0.084633095,-5.036155982,9.113296101,-7.152510591,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,0c89fd18-d775-11e9-a90d-04ea56cad207,151.3492407,,,13.11176461,-0.632402662,0.947768378,-0.131504128,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
14,09/15/2019,1:55:51 PM,3,6,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,2,2,Splitter,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,,,,135.9311301,0.41654294,-3.485037332,1264.342238,272.6837371,3:00,1.412940401,0.795443855,1.893747686,-98.71072465,-1.349903568,26.84545008,0.543204848,0.082522094,125.6455948,-6.875508038,-1.495969462,0.445601633,116.4638783,-24.65096318,169.5415434,,,,,0.414500264,0.100084001,160.6882755,0.043595581,-16.8720354,-1.004561611,-0.717528755,15.24,1.416444818,2.186703974,-37.44991638,-0.072920023,-3.120720245,6.842594815,-9.992457799,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,166b1050-d775-11e9-a90d-04ea56cad207,136.1305603,0.59432391,0.02691583,10.28553532,0.902652287,0.599002623,-0.09508973,0.862516475,0.59432391,-0.093997369,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
15,09/15/2019,1:56:22 PM,3,7,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,2,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,129.3598803,1.63151243,-1.482743889,2619.641156,56.19401589,7:45,1.295472583,0.911781208,1.738546168,-122.2973654,-12.22163479,-18.09777069,0.536061181,0.309671795,119.0902725,-7.344136084,-2.816495004,0.473805882,127.5308945,7.925960415,-44.25941376,4306.324284,21.67863996,0.617339724,-25.57642565,36.87967666,36.65445104,-50.28906536,1.203474731,8.661653596,-7.679010691,-0.872607411,15.24,1.328019425,0.988297717,-35.63620689,0.570236399,1.440948048,6.621050752,-11.0841261,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,2854f426-d775-11e9-a90d-04ea56cad207,128.0271146,1.812518423,1.195389402,10.26960777,0.253268781,0.512845807,-0.300862392,0.240680924,0.511195536,-0.300239276,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
16,09/15/2019,1:56:47 PM,3,8,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,151.8455006,-0.395586276,-4.499267297,2157.645499,224.3984222,1:30,1.481379177,0.768733838,1.95068736,-48.09622112,29.52369856,28.98161249,0.889207101,-0.204994572,139.6600708,-3.969399096,-2.348621933,0.397870056,,,,,,,,,,,,-18.78893579,16.44114995,-0.67205523,15.24,1.470028817,3.179699503,-41.79520326,-0.470546071,-4.329960207,8.493803251,-6.017743283,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,38f3cc6f-d775-11e9-a90d-04ea56cad207,152.4618381,,,12.18542981,-0.235691416,0.841862665,0.23177572,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
17,09/15/2019,1:57:22 PM,3,9,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,2,2,Splitter,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,,,,134.9826686,1.165987706,-3.190574219,1350.189872,265.43197,2:45,1.386026976,0.81081383,1.96433243,-94.5198887,2.449073731,31.79420381,0.767877381,0.234413802,125.6751068,-5.825052763,-0.834549745,0.444703999,107.4794844,-40.79976489,74.3756667,,,,,1.272618193,1.194563637,30.80400256,0.041165161,-19.25635813,0.670470029,-0.743696549,15.24,1.405978154,1.968794454,-37.22807882,0.442468155,-3.55429091,6.079336508,-9.682896302,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,4c189ee7-d775-11e9-a90d-04ea56cad207,136.4053397,0.809140467,0.036225254,9.307561815,0.832303297,0.808056424,-0.240477839,0.843300923,0.809140467,-0.240650831,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
18,09/15/2019,1:57:49 PM,3,10,"Hiromu, Ise",1000073586,Right,MEI_MEI,"Mitsuki, Takekuma",1000073906,Left,TOK,Windup,1,Top,2,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,134.8833747,0.794004307,-3.703625675,2463.414203,64.31873068,8:15,1.388217883,0.802319803,1.848297071,-104.8425172,-5.846951886,-11.96567583,0.564219078,-0.363375822,125.6624863,-6.889063164,-4.582405616,0.449327015,,,,,,,,,,,,4.236107633,-3.642009675,-0.714045769,15.24,1.400159884,2.448142315,-37.15635652,0.13936985,0.775871417,6.325697553,-10.47370841,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,5dacf9c7-d775-11e9-a90d-04ea56cad207,135.0018985,,,9.220888425,-0.415116297,0.458173254,0.431642651,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
19,09/15/2019,2:00:05 PM,1,1,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Kazuki, Kitamoto",1000073672,Right,MEI_MEI,Windup,1,Bottom,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,115.8827542,2.43254311,-1.068833602,2062.686292,96.00823832,9:15,1.406285003,0.315630465,1.754005543,-132.8603509,2.211566691,-22.21922245,0.768301468,-0.209812905,108.204538,-7.258046799,-2.695797954,0.524852406,,,,,,,,,,,,11.25400636,-0.231587994,-0.287011933,15.24,1.45790713,0.668880726,-31.95117032,0.922418186,1.528866529,4.519500728,-9.83811143,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,ae8b0f6a-d775-11e9-a90d-04ea56cad207,115.5753489,,,7.678216237,-0.401509733,0.657960754,0.249734183,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
20,09/15/2019,2:00:17 PM,1,2,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Kazuki, Kitamoto",1000073672,Right,MEI_MEI,Windup,1,Bottom,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,126.344714,-0.531200936,-3.914024304,2185.803367,219.7798578,1:15,1.4463146,0.22380048,1.919051199,-70.97527951,41.28074041,34.45711198,0.587043287,-0.532430867,116.6879059,-5.783587108,-1.360178144,0.478475252,,,,,,,,,,,,-21.29077833,22.87460169,-0.138188077,15.24,1.430236117,2.270502352,-34.79970677,-0.55092865,-3.406708475,5.795842825,-6.146516104,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,b653cbd3-d775-11e9-a90d-04ea56cad207,126.7777167,,,9.65680814,-0.381723233,0.502467185,0.550701651,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
21,09/15/2019,2:00:29 PM,1,3,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Kazuki, Kitamoto",1000073672,Right,MEI_MEI,Windup,1,Bottom,0,1,1,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,,120.4731882,-0.021839379,-3.442192912,1375.717966,244.2759319,2:15,1.404123556,0.262076021,1.957954458,-108.8605631,13.6280211,28.52556382,0.309389023,-0.418088442,112.094426,-8.063911012,-1.324157826,0.499807153,,,,,,,,,,,,-17.76814227,7.485152835,-0.18895667,15.24,1.397590013,1.912521662,-33.21167731,-0.33767439,-2.594681516,5.168331381,-8.713593258,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,bd6038f1-d775-11e9-a90d-04ea56cad207,121.3668104,,,8.378762207,-0.215025276,0.215635811,0.432492825,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
22,09/15/2019,2:00:44 PM,1,4,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Kazuki, Kitamoto",1000073672,Right,MEI_MEI,Windup,1,Bottom,0,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,125.9943884,1.978885138,-1.502969844,1907.42942,228.486772,1:30,1.416845362,0.305113805,1.948229994,-79.92896914,31.95275467,36.21806672,1.172646429,0.245917174,116.4969086,-3.953224198,1.188420088,0.477676894,,,,,,,,,,,,-20.7538642,16.28010795,-0.274317016,15.24,1.455594653,0.798138052,-34.76340895,0.950018073,-3.322297219,5.629797685,-7.200515699,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,c5ec6ad5-d775-11e9-a90d-04ea56cad207,126.9896047,,,9.497479831,-0.49960232,1.105090557,-0.266678123,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
23,09/15/2019,2:00:56 PM,1,5,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Kazuki, Kitamoto",1000073672,Right,MEI_MEI,Windup,1,Bottom,0,3,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,113.5713966,2.828210334,-0.016213564,1990.942482,67.22183379,8:15,1.37494034,0.331107742,1.741718428,-148.6172239,-7.92632985,-18.56110603,0.692358606,0.140893601,106.2738487,-7.993569228,-1.374608245,0.535658073,,,,,,,,,,,,9.892229239,-5.84035469,-0.329300804,15.24,1.435816477,0.068925201,-31.31123388,1.065895234,1.292567796,4.263752563,-10.56977975,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,cd6b43a8-d775-11e9-a90d-04ea56cad207,113.2438827,,,7.297547835,-0.326260523,0.582104791,-0.12223212,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
24,09/15/2019,2:01:07 PM,1,6,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Kazuki, Kitamoto",1000073672,Right,MEI_MEI,Windup,1,Bottom,0,3,2,Slider,Curveball,InPlay,Undefined,Popup,Out,1,0,,,,113.6291333,3.32667154,0.304806779,1919.067105,101.0333737,9:15,1.39071647,0.336841216,1.736459029,-137.2820087,4.620493254,-24.38093502,0.963730584,0.179596253,105.1012917,-6.725387188,-1.486669822,0.53795963,,,,,,,,,,,,13.21956833,0.358652053,-0.342796922,15.24,1.465482081,-0.087936417,-31.29117911,1.376696081,1.709905083,4.695268537,-9.760259607,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,d40ece5e-d775-11e9-a90d-04ea56cad207,112.7593904,,,8.52784161,0.49701138,0.971396949,-0.181284057,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
25,09/15/2019,2:01:36 PM,2,1,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Soma, Ichioka",1000073563,Left,MEI_MEI,Windup,1,Bottom,1,0,0,ChangeUp,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,119.544185,1.24183462,-1.844033167,1256.287216,258.4718412,2:30,1.440793939,0.320002139,1.964400145,-116.5059651,7.309475351,36.40781618,0.623703234,0.167542082,111.3577171,-7.377084816,0.862003379,0.502506939,,,,,,,,,,,,-21.07972255,3.258987413,-0.282232754,15.24,1.461158409,0.954624225,-32.99531616,0.371051814,-3.044358296,4.992050515,-9.335983209,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,e438d57b-d775-11e9-a90d-04ea56cad207,120.7147509,,,8.186467837,-0.190399646,0.541076971,-0.177547573,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
26,09/15/2019,2:01:46 PM,2,2,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Soma, Ichioka",1000073563,Left,MEI_MEI,Windup,1,Bottom,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,113.7858182,4.442577756,2.22740629,1955.836756,74.94627114,8:30,1.38988732,0.338256449,1.749010589,-147.4653756,-7.08355785,-25.8466285,1.179417499,0.712192859,106.0713364,-6.303424454,0.33839365,0.53506937,,,,,,,,,,,,15.01298868,-6.224009553,-0.392763189,15.24,1.491699465,-1.133894746,-31.29812378,1.957373476,1.965691367,4.116807505,-10.62157647,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,eaf1d44d-d775-11e9-a90d-04ea56cad207,113.3684777,,,7.714481846,-0.458808406,1.075893911,-0.716551342,,,,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
27,09/15/2019,2:01:56 PM,2,3,"Tomohiro, Sakaguchi",1000073923,Right,TOK,"Soma, Ichioka",1000073563,Left,MEI_MEI,Windup,1,Bottom,1,1,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,125.9735009,1.190392159,-0.400367259,2098.98092,210.0998018,1:00,1.417467249,0.309163363,1.993182475,-70.64045153,40.75263493,23.68399982,1.04385029,0.434093193,116.3054718,-4.073021087,1.366820891,0.476632639,117.7528519,63.55377746,-58.90555729,,,,,,,,,-13.30070939,21.69428741,-0.301978209,15.24,1.438822629,0.170929044,-34.7833343,0.507648674,-2.125634993,5.807248762,-6.339606617,MEI_MEI,TOK,TokyoBig6Jingu,Team Exclusive,Team,20190915-TokyoBig6Jingu-2,f160f07a-d775-11e9-a90d-04ea56cad207,127.2678265,,,9.668029116,0.706653738,1.063182144,-0.427617444,0.688900116,1.061948248,-0.428030768,52b1e04f-d772-11e9-a90d-04ea56cad207,19A
