PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,10/14/2019,11:00:39 AM,1,1,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Koki, Ugusa",1000073735,Left,HOS_HOS,Windup,1,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,121.6275706,2.886625079,0.857131516,2901.944228,339.0618373,5:15,1.574253828,-0.434783257,1.784923345,-179.0815887,-53.28438039,20.34274667,0.60156684,0.011358278,111.0520844,-10.35002119,2.373744143,0.506512493,,,,,,,,,,,,-10.29786483,-31.16876842,0.412206315,15.24,1.633230909,-0.567302123,-33.45449023,1.099093948,-1.48485343,6.750015081,-14.30088773,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,6701fffa-ee26-11e9-a92e-04ea56cad207,119.760126,,,10.57548626,-0.62145915,0.399595503,-0.056092489,,,,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
2,10/14/2019,11:00:58 AM,1,2,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Koki, Ugusa",1000073735,Left,HOS_HOS,Windup,1,Top,0,0,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,122.8668755,2.163378862,1.669334328,2852.586227,346.6276137,5:30,1.595240549,-0.473516677,1.763104332,-175.5649105,-51.82326673,12.29199491,0.453526146,0.122843354,112.1993111,-10.78835816,2.584824126,0.502357164,,,,,,,,,,,,-5.246613564,-29.75360718,0.430768436,15.24,1.637076263,-1.026158346,-33.79541621,0.68821166,-0.770732375,6.979934624,-14.17748235,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,7727427f-ee26-11e9-a92e-04ea56cad207,120.7507413,,,10.66756444,0.684352613,0.501171208,-0.111478988,,,,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
3,10/14/2019,11:01:31 AM,1,3,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Koki, Ugusa",1000073735,Left,HOS_HOS,Windup,1,Top,0,0,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.2117646,1.791339849,3.162536238,2828.683716,346.1580811,5:30,1.599957329,-0.411409989,1.787950985,-167.2224323,-43.82340835,10.76947622,0.435793549,0.592497085,112.0005684,-10.577804,3.965719884,0.501661211,,,,,,,,,,,,-3.095534257,-25.29074416,0.33265428,15.24,1.632729044,-1.906108771,-33.85477477,0.508609598,-0.45414799,7.270466607,-13.51707272,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,8accc602-ee26-11e9-a92e-04ea56cad207,120.9182585,,,11.21119623,-0.10093272,0.333792522,-0.62957579,,,,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
4,10/14/2019,11:01:54 AM,1,4,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Koki, Ugusa",1000073735,Left,HOS_HOS,Windup,1,Top,0,1,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,128.6973834,1.660931714,2.697945945,2644.701026,352.4965267,5:45,1.589131317,-0.48039859,1.687447596,-119.124704,-6.514214333,0.844068561,0.87165891,0.297121338,117.7364136,-7.079026582,2.760064255,0.479230095,158.0491225,30.45585829,-38.72071104,4049.186613,24.2733197,18.17180415,-23.12857027,106.9592496,53.24273739,-54.19280836,4.847208862,1.522251705,-4.686785746,0.409057746,15.24,1.623648496,-1.671451544,-35.40370047,0.586352138,0.248726753,6.838127289,-10.57244254,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,99d8c2b1-ee26-11e9-a92e-04ea56cad207,126.5780271,24.77964983,1.868051393,10.96096983,0.261305951,0.850303387,-0.305341892,0.242160526,0.847885516,-0.30626515,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
5,10/14/2019,11:02:42 AM,1,5,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Koki, Ugusa",1000073735,Left,HOS_HOS,Windup,1,Top,0,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,122.5258993,-0.104446204,1.927461688,2964.97338,345.3682805,5:30,1.575813625,-0.435807345,1.858901414,-172.4448379,-48.48530516,12.62771551,-0.178090437,0.233945097,111.7435913,-12.87132433,2.878042056,0.502799255,,,,,,,,,,,,-5.151595639,-26.4262355,0.389892842,15.24,1.562671425,-1.174241322,-33.71686433,-0.601722578,-0.74506864,7.545526089,-13.62864239,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,b54bc910-ee26-11e9-a92e-04ea56cad207,120.6445702,,,10.78230798,1.138732752,-0.020526025,-0.198710876,,,,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
6,10/14/2019,11:03:19 AM,2,1,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Ryuji, Yasumoto",1000073682,Right,HOS_HOS,Windup,1,Top,1,0,0,ChangeUp,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,124.3642834,0.414633684,1.328665333,1634.887982,149.0337839,11:00,1.521337689,-0.494866967,1.986919596,-92.0769837,23.57530844,-14.21181123,0.716542395,-0.265392369,113.9168381,-6.467342833,0.262398901,0.485659381,,,,,,,,,,,,8.807268627,12.71422981,0.46748007,15.24,1.525270939,-0.753333735,-34.31097285,-0.026763934,1.35282068,6.369852975,-7.853709338,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,c96fa303-ee26-11e9-a92e-04ea56cad207,124.902354,,,10.44744531,-0.60558268,0.594246061,0.261366715,,,,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
7,10/14/2019,11:03:39 AM,2,2,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Ryuji, Yasumoto",1000073682,Right,HOS_HOS,Windup,1,Top,1,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,140.7154396,-1.210916369,0.604519281,2185.475306,163.498254,11:30,1.592919006,-0.423080297,1.876954849,-50.90651285,40.7756211,-12.10517778,0.742859364,-0.373927718,128.4110458,-4.994938681,-0.298242431,0.432411282,,,,,,,,,,,,7.037223897,23.10328815,0.40986829,15.24,1.561808898,-0.365375579,-38.79832313,-1.005164312,1.381263964,8.193414925,-5.271944294,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,d26254c0-ee26-11e9-a92e-04ea56cad207,140.2831113,,,12.30439375,-0.596566436,0.650454744,0.37988105,,,,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
8,10/14/2019,11:03:58 AM,2,3,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Ryuji, Yasumoto",1000073682,Right,HOS_HOS,Windup,1,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,120.6481352,4.386761458,0.280155257,2744.784936,344.2723394,5:30,1.577614507,-0.471367702,1.749478079,-176.0492847,-47.25471899,13.27321982,1.064395741,-0.259135865,109.38517,-8.643020188,1.268130382,0.512511281,,,,,,,,,,,,-6.9176576,-29.0200269,0.463314846,15.24,1.676149083,-0.206040934,-33.12706858,1.956924045,-0.978376346,6.599728032,-13.91100288,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,e28070b3-ee26-11e9-a92e-04ea56cad207,118.3583703,,,11.26296524,-0.911526598,0.845086639,0.228263027,,,,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
9,10/14/2019,11:04:18 AM,2,4,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Ryuji, Yasumoto",1000073682,Right,HOS_HOS,Windup,1,Top,1,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,121.4776863,2.946515001,0.852599062,2787.58149,345.2145309,5:30,1.581407115,-0.428044133,1.737133734,-174.5169642,-48.16581689,12.68153484,0.673829171,-0.059087168,111.188562,-9.900329966,1.793426588,0.507626464,,,,,,,,,,,,-6.143729371,-28.16948513,0.405339234,15.24,1.643838305,-0.540159802,-33.41337323,1.129529567,-0.887975598,6.470489306,-13.87808836,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,ed3a691d-ee26-11e9-a92e-04ea56cad207,119.4973161,,,10.28912431,-0.539641311,0.496487023,0.028109723,,,,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
10,10/14/2019,11:04:40 AM,2,5,"Yuki, Takahashi",1000073243,Left,KEI_KEI,"Ryuji, Yasumoto",1000073682,Right,HOS_HOS,Windup,1,Top,1,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,140.1893663,-0.988938869,1.053932829,2226.679548,163.014865,11:30,1.568918057,-0.423212872,1.905602519,-55.21656186,35.61894614,-10.90578755,0.738743666,-0.236037116,129.7316849,-5.071338779,0.245157374,0.430410131,118.4361737,25.63612953,144.6727278,3237.973052,-28.85068451,8.284725316,17.08095034,58.63709088,23.54486425,153.0360773,2.388095093,6.596964814,20.02268837,0.400055615,15.24,1.543255903,-0.672575161,-38.69402226,-0.866853765,1.307071018,7.048903125,-5.839511108,KEI_KEI,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-1,fbe70d1d-ee26-11e9-a92e-04ea56cad207,140.9353445,8.359660097,0.840823807,10.45768145,-0.167183784,0.684684224,0.233652533,-0.19750498,0.681899482,0.233541342,ad0fd22f-ee23-11e9-a92e-04ea56cad207,19A
