PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,10/06/2019,2:47:58 PM,1,1,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,144.1802744,0.604442779,-1.744547537,2141.176369,193.1853714,12:30,1.549403344,0.581711533,1.938658873,-51.76109001,34.53304175,8.109358818,1.201402904,0.173367863,131.9307907,-3.25614594,-1.139403679,0.419512873,,,,,,,,,,,,-5.654397884,18.51637764,-0.54375567,15.24,1.559777046,1.182145533,-39.76944383,0.233807579,-1.171914564,8.219635972,-5.968997772,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,d8bcb1aa-e7fc-11e9-a925-04ea56cad207,144.596278,,,12.24948368,-1.044426244,1.112111991,-0.144835907,,,,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
2,10/06/2019,2:48:10 PM,1,2,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,0,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,142.6160648,-1.530998037,-2.54958132,2164.415127,209.850583,1:00,1.537410064,0.621821094,2.037734147,-46.31779564,40.3542418,23.20519358,0.646962286,0.142741823,131.5859024,-4.987035808,-0.814098641,0.42043045,126.3129809,3.219997862,-169.3169618,,,,,18.96700216,13.39282485,-171.5373584,0.588178101,-14.4889707,23.33600055,-0.571208495,15.24,1.504041767,1.674440969,-39.34132443,-1.206919054,-2.959486949,7.498592912,-5.040087179,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,e16a3c91-e7fc-11e9-a925-04ea56cad207,144.2807008,0.776679467,0.405105046,11.03016244,-2.744620445,0.347688906,-0.108662447,-0.047277156,0.604659181,-0.13618194,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
3,10/06/2019,2:48:33 PM,1,3,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,0,1,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,119.7454255,3.156430207,0.453786474,2171.287904,63.5437967,8:00,1.480137331,0.618030999,1.786888275,-147.7250742,-18.48845768,-36.90902166,0.8974517,0.377417109,109.0250313,-7.783496742,-2.292756798,0.513390053,,,,,,,,,,,,20.2906236,-12.45562979,-0.62666713,15.24,1.547836004,-0.141261688,-32.94238165,1.337807056,2.850528,6.29038316,-11.55647899,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,eaa207ad-e7fc-11e9-a925-04ea56cad207,118.1557758,,,10.72039427,-0.904725415,0.702162,-0.320794236,,,,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
4,10/06/2019,2:48:48 PM,1,4,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,0,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,147.1777674,-1.012302111,-3.312993927,2281.344035,199.2378899,12:45,1.539149641,0.521549359,2.010156617,-38.89840894,43.40473027,15.17432344,0.867009965,-0.252787192,134.6520218,-3.922842147,-2.177435671,0.409697072,,,,,,,,,,,,-10.70070779,24.71200068,-0.453447789,15.24,1.516108456,2.294839268,-40.55679444,-0.85338443,-2.305307693,8.589889227,-4.482818493,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,f394b2d8-e7fc-11e9-a925-04ea56cad207,148.0606139,,,12.52574562,-0.794942304,0.780061041,0.298351077,,,,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
5,10/06/2019,2:49:07 PM,1,5,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,0,2,2,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,133.5817135,-2.195207662,-3.213959231,1525.986539,254.4420409,2:30,1.495142512,0.606785584,1.918445711,-92.13293711,8.235069782,29.91743016,-0.043915489,0.00247243,124.3163727,-8.966640135,-0.995437081,0.452430954,,,,,,,,,,,,-18.35215693,5.877284377,-0.5365862,15.24,1.440515006,1.96475482,-36.79674669,-1.725292018,-3.284971832,6.443663109,-8.754636675,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,0317d3da-e7fd-11e9-a925-04ea56cad207,134.0757071,,,9.265340837,0.823704411,0.01728778,-0.009490962,,,,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
6,10/06/2019,2:49:31 PM,1,6,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Manami, Soeda",1000073646,Left,MEI_MEI,Windup,1,Top,0,3,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,145.3538519,-0.70892464,-2.816023484,2291.177217,191.4459994,12:30,1.569917482,0.5800707,2.021980658,-43.06707578,41.04051348,8.325524646,0.941199273,-0.123010551,133.1541321,-3.932329614,-2.192507922,0.414163911,126.0516554,7.467922996,20.74651553,,,,,31.30058266,31.30058266,20.94025852,1.031950684,-6.557099402,23.21737944,-0.522543996,15.24,1.553168118,1.943034365,-40.08006817,-0.643675494,-1.380594558,8.332590329,-4.918240395,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,0e6cb508-e7fd-11e9-a925-04ea56cad207,146.4637513,1.880065392,1.036217204,12.19971979,0.335806566,0.934577224,0.126682076,0.305572865,0.932483853,0.127836953,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
7,10/06/2019,2:50:00 PM,2,1,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Yuki, Suyama",1000073581,Left,MEI_MEI,Windup,1,Top,1,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,145.0677218,-1.552238633,-2.37051562,2172.451387,207.8706126,1:00,1.550885958,0.600696592,2.037587012,-40.65349171,44.05425507,23.3387221,0.711204699,0.172950855,132.1981293,-4.605989536,-0.613839356,0.415638936,,,,,,,,,,,,-14.7093371,25.61745229,-0.553711592,15.24,1.517385113,1.577312348,-39.99316131,-1.221033006,-3.065100727,8.772812308,-4.468539173,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,205211bc-e7fd-11e9-a925-04ea56cad207,145.9439785,,,12.86959255,-0.789251516,0.609923854,-0.161535324,,,,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
8,10/06/2019,2:50:11 PM,2,2,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Yuki, Suyama",1000073581,Left,MEI_MEI,Windup,1,Top,1,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,147.1765003,-1.888985804,-3.180018863,2354.652506,208.5355667,1:00,1.53511445,0.607836765,1.979673128,-39.16459348,42.95834804,23.40100543,0.614017903,-0.048678086,135.6415192,-4.801478407,-1.437271001,0.409248323,,,,,,,,,,,,-14.91356678,24.84462502,-0.541295985,15.24,1.49270142,2.169528064,-40.55803422,-1.480006743,-3.237401703,7.973310453,-4.413437729,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,2944c199-e7fd-11e9-a925-04ea56cad207,148.2229654,,,11.53498115,0.089483693,0.585043035,0.057140367,,,,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
9,10/06/2019,2:50:31 PM,2,3,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Yuki, Suyama",1000073581,Left,MEI_MEI,Windup,1,Top,1,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,148.9192108,-1.218801252,-0.504772149,2342.859725,199.6381869,12:45,1.584130309,0.563494396,2.056521868,-33.68727407,45.92608139,16.4147511,0.907868277,0.587105289,136.4527771,-3.746496877,0.729483917,0.402946719,,,,,,,,,,,,-9.476977825,26.38156162,-0.554197882,15.24,1.558206705,0.306134557,-41.11213598,-0.98977734,-2.099256006,8.775359165,-3.962840643,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,3237715e-e7fd-11e9-a925-04ea56cad207,150.5409948,,,12.4664337,-0.939675996,0.815045002,-0.606033876,,,,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
10,10/06/2019,2:50:44 PM,2,4,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Yuki, Suyama",1000073581,Left,MEI_MEI,Windup,1,Top,1,1,2,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,133.3846999,-2.174597336,-2.744088272,1473.646292,251.1043529,2:15,1.485701814,0.595845763,1.85595183,-89.11036479,12.79610334,37.66354884,-0.019439795,0.198305076,123.3902252,-8.721617457,0.04822957,0.455885244,,,,,,,,,,,,-22.27415371,8.401668286,-0.533836679,15.24,1.428906945,1.62849472,-36.73393365,-1.709160377,-3.950718445,6.807521763,-8.316464276,HOS_HOS,MEI_MEI,TokyoBig6Jingu,Undefined,,20191006-TokyoBig6Jingu-2,3844d081-e7fd-11e9-a925-04ea56cad207,133.0598014,,,9.994474675,0.703440968,0.02193161,-0.198203392,,,,547aedc5-e7fa-11e9-a925-04ea56cad207,19A
