PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,09/14/2019,2:28:01 PM,1,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Wataru, Funabiki",1000073815,Left,HOS_HOS,Windup,1,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.1704364,0.423874984,0.98654265,2661.225942,331.9100347,5:00,1.771311053,-0.503953124,1.614971622,-158.3258271,-26.38865958,14.01808435,0.309350074,-0.08147948,110.5051163,-11.04674286,2.014332977,0.518726265,,,,,,,,,,,,-6.699292802,-14.24137857,0.475454445,15.24,1.769430788,-0.615272062,-32.8200166,-0.323090257,-0.942726568,5.761410597,-11.81070123,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,6b091e3a-d6b0-11e9-a90c-04ea56cad207,116.9402903,,,8.665320099,-0.190348378,0.185042024,0.059352257,,,,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
2,09/14/2019,2:28:12 PM,1,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Wataru, Funabiki",1000073815,Left,HOS_HOS,Windup,1,Top,0,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,146.2697452,-1.924259353,3.569459844,2407.483981,151.7205111,11:00,1.745918726,-0.558647042,1.820463475,-38.50223625,47.40952187,-25.54896537,0.815976171,0.195645026,133.0587296,-4.778523324,1.673835834,0.4185824,,,,,,,,,,,,16.45702053,27.08498953,0.474296251,15.24,1.696915962,-2.409628643,-40.22579864,-1.504259936,3.469578795,8.868565118,-4.096411919,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,723e1179-d6b0-11e9-a90c-04ea56cad207,144.9177033,,,13.2110156,-0.633375034,0.724855868,-0.225418749,,,,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
3,09/14/2019,2:28:23 PM,1,3,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Wataru, Funabiki",1000073815,Left,HOS_HOS,Windup,1,Top,0,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.7141886,2.603632493,1.835179127,2863.513819,271.0369675,3:00,1.724161377,-0.572817026,1.653884733,-118.5954113,-0.643430282,29.4207215,1.282271558,0.245395758,114.4968819,-6.138342319,4.008310457,0.490464163,,,,,,,,,,,,-14.16095934,-2.480938532,0.520890141,15.24,1.784872759,-1.223761923,-34.81969956,1.148391818,-2.210953402,7.337998142,-10.19399943,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,78e66218-d6b0-11e9-a90c-04ea56cad207,123.6787611,,,12.21730673,-0.450734247,1.182798442,-0.308310699,,,,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
4,09/14/2019,2:28:40 PM,1,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Wataru, Funabiki",1000073815,Left,HOS_HOS,Windup,1,Top,0,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,144.4555115,-3.428592235,3.035306552,2466.379228,156.6517035,11:15,1.735446365,-0.533431784,1.808766676,-40.8720134,47.22758052,-20.42237651,0.354828223,0.121329177,132.0479324,-6.440534631,1.522516872,0.423878719,,,,,,,,,,,,13.19733303,27.96425549,0.461047522,15.24,1.649207732,-2.026031482,-39.70508637,-2.540966758,2.718986259,8.405463533,-4.045302138,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,82ce9817-d6b0-11e9-a90c-04ea56cad207,143.106972,,,12.40757907,-0.309445631,0.270085177,-0.140512015,,,,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
5,09/14/2019,2:29:01 PM,1,5,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Wataru, Funabiki",1000073815,Left,HOS_HOS,Windup,1,Top,0,3,1,Cutter,Slider,InPlay,Undefined,Popup,Out,1,0,,136.4593867,-0.039165498,2.107858637,2578.789671,183.6676486,12:00,1.723326631,-0.554487629,1.751452453,-81.3444541,16.79644998,1.08256925,0.898762011,0.054677535,126.0438354,-6.000801676,2.187438281,0.447383216,,,,,,,,,,,,0.780224845,9.018767115,0.501094375,15.24,1.716351133,-1.38860166,-37.61513401,-0.337643535,0.14560606,6.89515625,-8.123561908,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,8ed3e539-d6b0-11e9-a90c-04ea56cad207,135.5884571,,,10.41555124,0.486691298,0.904525296,-0.052581023,,,,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
6,09/14/2019,2:29:34 PM,2,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yasuyoshi, Sugumura",1000073723,Right,HOS_HOS,Windup,1,Top,1,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,144.8375522,-1.830455647,1.775638286,2345.594871,154.0892304,11:15,1.714246047,-0.55554149,1.797711745,-40.21187051,46.9623591,-22.85442417,0.793819002,-0.281550888,132.5789566,-4.798611298,0.083711552,0.421646713,120.5132802,12.83570753,166.9748732,3188.888695,-32.58843877,1.961108161,7.881637094,41.11291906,19.75377802,166.4251357,1.45145813,13.55580291,26.59464952,0.513646672,15.24,1.666637673,-1.14698495,-39.90262651,-1.43422796,2.827926406,8.28762624,-4.258641362,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,9dfedf99-d6b0-11e9-a90c-04ea56cad207,143.8645153,3.277302235,0.652617749,12.2585956,-1.902153592,0.587722078,0.283918799,0.112266702,0.766806641,0.281190983,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
7,09/14/2019,2:29:48 PM,2,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yasuyoshi, Sugumura",1000073723,Right,HOS_HOS,Windup,1,Top,1,0,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,146.3134428,-1.66517426,1.315896843,2378.081097,160.2965839,11:15,1.779559024,-0.49779855,1.784934688,-27.77625263,58.33920146,-20.92137873,1.030047133,-0.334352147,132.7926956,-3.724186224,-0.238037975,0.419078333,,,,,,,,,,,,12.27473271,32.72327477,0.466751506,15.24,1.736476917,-0.842322502,-40.29708096,-1.282420186,2.591105482,9.082067444,-2.899008208,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,a6d758c5-d6b0-11e9-a90c-04ea56cad207,144.746209,,,13.52074715,-0.523417091,0.966687743,0.339211571,,,,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
8,09/14/2019,2:30:08 PM,2,3,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yasuyoshi, Sugumura",1000073723,Right,HOS_HOS,Windup,1,Top,1,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,148.2110741,0.476530938,2.649036739,2360.708961,148.575696,11:00,1.714525792,-0.592086815,1.788869717,-38.02029731,45.66536662,-27.94892787,1.469366695,-0.121151563,134.7448151,-2.341616441,0.577841381,0.413123779,,,,,,,,,,,,16.99299087,24.27935401,0.5287417,15.24,1.723631992,-1.775525672,-40.81348244,0.186360585,3.69273151,9.024815376,-4.530525491,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,b746804b-d6b0-11e9-a90c-04ea56cad207,146.8325067,,,13.466259,-0.683770443,1.421550894,0.111514628,,,,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
9,09/14/2019,2:30:21 PM,2,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yasuyoshi, Sugumura",1000073723,Right,HOS_HOS,Windup,1,Top,1,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.5068519,2.508600412,0.458384306,2770.980802,292.7425254,3:45,1.729080141,-0.522978916,1.625466525,-135.2466849,-16.86429555,39.96596469,1.094384303,0.007750308,114.8421204,-7.423307537,3.40605525,0.491358203,,,,,,,,,,,,-20.83165582,-10.96021569,0.507021436,15.24,1.786690602,-0.427449785,-34.78241448,1.019102518,-3.253275994,7.181419682,-11.51830494,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,bf271306-d6b0-11e9-a90c-04ea56cad207,123.4537241,,,11.66473156,-0.47516078,0.970834914,-0.063258083,,,,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
10,09/14/2019,2:30:37 PM,2,5,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yasuyoshi, Sugumura",1000073723,Right,HOS_HOS,Windup,1,Top,1,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,148.5676919,-1.969034779,1.256537598,2374.081155,150.9304555,11:00,1.743868199,-0.530215279,1.767926961,-33.87836744,49.59337042,-27.61242611,0.846616005,-0.450122275,135.3809235,-4.470686667,-0.788913235,0.412595406,111.1764228,42.47594286,124.5876738,3448.958744,-21.54796969,16.40036611,25.68677235,60.6787833,24.48338142,133.5830894,3.359783325,15.76584583,28.10809827,0.500776,15.24,1.692204423,-0.78440668,-40.91793516,-1.545845097,3.443216408,9.08075895,-3.667920354,WAS_EDA,HOS_HOS,TokyoBig6Jingu,Team Exclusive,Team,20190914-TokyoBig6Jingu-2,c9a315ad-d6b0-11e9-a90c-04ea56cad207,147.0205416,16.41191023,1.148285009,13.18676841,0.003859658,0.812867441,0.456248154,-0.047878546,0.808748338,0.457020469,051d90c2-d6af-11e9-a90c-04ea56cad207,19A
