PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
1,09/29/2019,11:01:58 AM,1,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,1,Top,0,0,0,Cutter,Slider,InPlay,Undefined,GroundBall,Out,1,0,,136.490701,-0.06158869,-2.677909758,2342.154105,170.3096284,11:45,1.551908628,0.687387815,1.772232069,-88.06438125,10.04468637,-1.730984125,0.653793311,-0.089315718,125.9606415,-6.523062643,-2.805333584,0.447310646,,,,,,,,,,,,-0.841032984,5.435164725,-0.620485434,15.24,1.544073017,1.765473306,-37.60609677,-0.373483465,-0.156536494,7.046030723,-8.795034942,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,19d84eef-e25d-11e9-a91d-04ea56cad207,135.6104546,,,10.53005948,0.564926552,0.668963192,0.082793707,,,,4a84888e-e259-11e9-a91d-04ea56cad207,19A
2,09/29/2019,11:02:33 AM,2,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kai, Tominaga",1000074173,Left,RIK,Windup,1,Top,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,138.1875746,-1.658275748,-2.914217685,2340.639687,215.5113629,1:15,1.509162631,0.708393608,1.815494991,-84.02972672,10.8534913,7.808628802,0.199473119,-0.037833946,128.3787048,-7.806520203,-2.33920627,0.439895342,,,,,,,,,,,,-6.032461461,6.889414799,-0.638445059,15.24,1.463324323,1.908810754,-38.07098408,-1.41840159,-1.156422902,6.862813141,-8.485949138,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,33cde337-e25d-11e9-a91d-04ea56cad207,137.8964364,,,9.808869757,0.185291768,0.165418753,0.047882307,,,,4a84888e-e259-11e9-a91d-04ea56cad207,19A
3,09/29/2019,11:02:51 AM,2,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kai, Tominaga",1000074173,Left,RIK,Windup,1,Top,1,1,0,Cutter,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,138.646828,-0.411105217,-2.033496058,2352.119576,156.4679978,11:15,1.533995256,0.720371212,1.768086773,-78.01609844,17.5846547,-7.696850335,0.637234006,0.066780644,127.117543,-6.15428521,-2.602114645,0.441555518,103.7707089,-26.17662962,150.2487978,,,,,0.94416041,0.241319357,143.4945435,0.048821411,2.697966515,9.745256559,-0.668980214,15.24,1.518134489,1.385774158,-38.19877468,-0.573114239,0.514768342,7.738625804,-7.9472683,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,3da30393-e25d-11e9-a91d-04ea56cad207,137.3779683,0.626316546,0.02066743,11.52928497,0.430969474,0.637144357,-0.066742899,0.330991486,0.626316546,-0.062195646,4a84888e-e259-11e9-a91d-04ea56cad207,19A
4,09/29/2019,11:03:14 AM,2,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kai, Tominaga",1000074173,Left,RIK,Windup,1,Top,1,1,1,Splitter,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,135.1780159,-0.37555561,-3.357891479,1347.596148,250.0103817,2:15,1.560601489,0.712359396,1.650544763,-87.61164716,15.67163832,43.3487158,0.577080077,0.186088419,122.5390594,-6.816085956,-0.159387828,0.458954553,,,,,,,,,,,,-25.68594961,8.627419407,-0.62499723,15.24,1.543257599,2.008866315,-37.15069371,-0.58932368,-4.587176057,8.031853983,-8.26590526,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,4695af8f-e25d-11e9-a91d-04ea56cad207,132.1699494,,,12.63895646,-0.541733205,0.456861793,-0.185286994,,,,4a84888e-e259-11e9-a91d-04ea56cad207,19A
5,09/29/2019,11:03:31 AM,2,4,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kai, Tominaga",1000074173,Left,RIK,Windup,1,Top,1,1,2,Splitter,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,136.8888373,-1.380524284,-2.914732021,1314.922136,253.9848802,2:30,1.545272582,0.684529339,1.633818872,-86.97080695,12.93976077,45.40868151,0.280442088,0.304906428,125.6475037,-7.719130306,0.415814746,0.451398772,114.1404728,-25.0658612,13.34809491,,,,,0.745309624,0.730176114,-14.30622752,0.018495483,-26.08431436,7.821406082,-0.608611703,15.24,1.500157047,1.732572384,-37.65434035,-1.262223613,-4.838254337,7.486857132,-8.355894907,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,5675ca3d-e25d-11e9-a91d-04ea56cad207,134.3822884,0.249607772,0.017902813,11.24133365,-0.051560687,0.214005115,-0.308893687,0.205800632,0.249607772,-0.306651218,4a84888e-e259-11e9-a91d-04ea56cad207,19A
6,09/29/2019,11:04:09 AM,3,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Windup,1,Top,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,138.8301519,0.162963244,-2.770980164,2365.438503,175.8041577,11:45,1.560539506,0.704902867,1.769875407,-81.19630082,13.73629789,-1.014276698,0.794816369,-0.091180791,127.8560989,-5.801774343,-2.845650858,0.440009795,,,,,,,,,,,,-1.301457736,7.267553179,-0.635613068,15.24,1.558789651,1.854993911,-38.24529112,-0.203613322,-0.250365426,7.337561397,-8.408568453,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,6a6064aa-e25d-11e9-a91d-04ea56cad207,137.8605673,,,10.974053,-0.618100836,0.683929965,0.143418985,,,,4a84888e-e259-11e9-a91d-04ea56cad207,19A
7,09/29/2019,11:04:24 AM,3,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Windup,1,Top,2,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,134.8946567,1.695257012,-2.460584616,2375.2285,138.5958082,10:30,1.565762081,0.714385094,1.731812046,-89.20574597,12.48184439,-11.09015234,1.155871548,-0.095939431,123.2714493,-4.872820848,-3.277784222,0.455395399,,,,,,,,,,,,4.179363451,5.470938201,-0.650466358,15.24,1.602581165,1.63764137,-37.12942766,0.761066189,0.752722674,7.372303249,-8.821308745,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,70584f82-e25d-11e9-a91d-04ea56cad207,133.2029269,,,11.62320746,-0.688612672,1.055047802,0.16074633,,,,4a84888e-e259-11e9-a91d-04ea56cad207,19A
8,09/29/2019,11:04:45 AM,3,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Windup,1,Top,2,1,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,146.4694555,-0.938342717,-4.107095921,2241.21308,227.1553285,1:30,1.529561756,0.704493733,1.67769156,-60.94227346,26.43649137,28.59278397,0.651979493,-0.182194306,133.133107,-5.41745754,-2.003836029,0.422141074,149.4501016,-22.2652796,-9.78360058,,,,,1.729162636,1.6280365,-2.256016894,0.039869995,-18.2808445,14.77763878,-0.597463461,15.24,1.499711105,2.768445606,-40.23848634,-0.918420212,-3.852375621,8.959838016,-6.692515127,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,8217853a-e25d-11e9-a91d-04ea56cad207,143.6960385,0.632204164,0.037245692,13.3363485,0.279400428,0.63745303,0.187496044,0.224665831,0.632204164,0.18938532,4a84888e-e259-11e9-a91d-04ea56cad207,19A
9,09/29/2019,11:07:25 AM,1,1,"Syu, Tezuka",1000074135,Right,RIK,"Ryunosuke, Kadoya ",1000073405,Left,KEI_KEI,Windup,1,Bottom,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,128.2611992,-0.148932487,-2.787722189,2132.92187,5.965346195,6:15,1.72649113,0.415126617,1.885494238,-122.5132491,-12.77835546,-1.324464674,0.459400226,-0.383185119,118.9413116,-9.168203782,-2.885966095,0.473071771,,,,,,,,,,,,-1.166716035,-6.857985507,-0.351039268,15.24,1.715551284,1.72569791,-35.35001982,-0.497761585,-0.191459111,6.362719672,-10.93205136,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,deb33085-e25d-11e9-a91d-04ea56cad207,128.2257868,,,9.319887588,-0.663645879,0.27556879,0.438482603,,,,4a84888e-e259-11e9-a91d-04ea56cad207,19A
10,09/29/2019,11:07:40 AM,1,2,"Syu, Tezuka",1000074135,Right,RIK,"Ryunosuke, Kadoya ",1000073405,Left,KEI_KEI,Windup,1,Bottom,0,1,0,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,144.1672059,-2.546027478,-2.473020615,2183.494227,201.1046009,12:45,1.736082342,0.425783631,2.130521105,-34.83027681,50.0616923,19.35262445,0.681108684,-0.066432535,131.4105057,-5.174135571,-1.008171518,0.416090657,,,,,,,,,,,,-12.70190329,30.01233938,-0.38040011,15.24,1.687035539,1.656178322,-39.73611903,-1.87651845,-2.611461079,8.702687983,-3.636231726,KEI_KEI,RIK,TokyoBig6Jingu,Team Exclusive,Team,20190929-TokyoBig6Jingu-1,e7a5ddae-e25d-11e9-a91d-04ea56cad207,145.7855374,,,12.75670019,-0.608093658,0.585106533,0.083719321,,,,4a84888e-e259-11e9-a91d-04ea56cad207,19A
