count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
65,62.0,2024/4/14,13:07.2,2024/4/14,13:07.2,2.0,1.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,2,Bottom,1,0.0,0.0,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,118.20924,-0.674795,-2.719991,1040.538269,245.334845,2:15,1.635366,0.610716,1.914027,-118.4662,13.3608,18.6161,0.260909,0.032165,107.34258,-9.358401,-1.393976,0.51851,,,,,,,,,,,,-11.9377,8.9472,-0.550543,15.24,1.613442,1.467442,-32.462816,-0.766945,-1.616056,6.504198,-8.59543,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,adb3ee70-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,116.98916,,,10.86666,,,,16.525072,-32.719278,3.252099,1.637001,-0.428025,-4.297715,-0.609661,1.531163,-0.808028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,33.0,62.0,2024/4/14,2849.763114,2849.763115,1713071587,2.0,1.0,鈴木太,Right,TOK,2,古野,Left,KEI_KEI,2,Bottom,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,33.0,1.6,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410065,ボール,,2688,https://youtu.be/33WAwpnwGxE&t=2688,2106,https://youtu.be/4LGsgGnLxII&t=2106,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:44:50,24S
66,63.0,2024/4/14,13:19.5,2024/4/14,13:19.5,2.0,2.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,2,Bottom,1,1.0,0.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,124.91137,-0.90488,-2.564037,2304.877431,178.450372,12:00,1.66762,0.588911,1.904298,-99.8004,18.905,-0.3901,0.414976,-0.136231,112.71939,-8.253339,-2.591809,0.492028,,,,,,,,,,,,-2.0322,11.9137,-0.530771,15.24,1.641346,1.536963,-34.284564,-0.879588,-0.305523,7.501447,-8.015525,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,b50d7e20-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,123.28566,,,12.19198,,,,16.534426,-34.566623,3.750723,1.668753,-0.578199,-4.007763,-0.588778,1.548451,-0.152762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,34.0,63.0,2024/4/14,2862.143617,2862.143618,1713071600,2.0,2.0,鈴木太,Right,TOK,2,古野,Left,KEI_KEI,2,Bottom,1,1,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,124.0,32.3,-26.8,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410066,ボール,,2700,https://youtu.be/33WAwpnwGxE&t=2700,2118,https://youtu.be/4LGsgGnLxII&t=2118,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:45:02,24S
67,64.0,2024/4/14,13:33.2,2024/4/14,13:33.2,2.0,3.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,2,Bottom,1,2.0,0.0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,132.77175,-2.030287,-2.881993,2230.8256,204.843734,12:45,1.706968,0.491488,1.999821,-67.6469,36.4314,15.0043,0.462207,-0.164482,119.25689,-7.109378,-1.809371,0.460718,,,,,,,,,,,,-10.3514,22.0624,-0.431612,15.24,1.660887,1.767013,-36.423839,-1.502864,-1.75469,8.532036,-6.066787,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,bd3a1540-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,131.66415,,,13.51486,,,,16.438479,-36.703501,4.266018,1.706888,-1.304008,-3.033394,-0.490473,1.824528,-0.877345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,35.0,64.0,2024/4/14,2875.927869,2875.92787,1713071614,2.0,3.0,鈴木太,Right,TOK,2,古野,Left,KEI_KEI,2,Bottom,1,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,132.0,51.8,-20.4,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410067,見逃し,,2715,https://youtu.be/33WAwpnwGxE&t=2714,2132,https://youtu.be/4LGsgGnLxII&t=2132,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:45:17,24S
68,65.0,2024/4/14,13:47.7,2024/4/14,13:47.7,2.0,4.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,2,Bottom,1,2.0,1.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,134.94468,-1.819181,-3.693751,2238.707454,209.185271,1:00,1.720618,0.482122,1.928834,-63.6622,38.2858,19.1483,0.572163,-0.364577,120.84807,-6.597095,-2.333072,0.455978,,,,,,,,,,,,-13.1865,22.66,-0.400917,15.24,1.676516,2.297919,-36.974758,-1.383474,-2.300338,8.879401,-5.853685,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,c5d68530-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,133.03269,,,14.0966,,,,16.509483,-37.278375,4.439701,1.720399,-1.183317,-2.926843,-0.480835,2.376576,-1.150169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,36.0,65.0,2024/4/14,2890.39911,2890.399111,1713071628,2.0,4.0,鈴木太,Right,TOK,2,古野,Left,KEI_KEI,2,Bottom,1,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.0,69.4,-27.2,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410068,見逃し,,2729,https://youtu.be/33WAwpnwGxE&t=2728,2146,https://youtu.be/4LGsgGnLxII&t=2146,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:45:31,24S
69,66.0,2024/4/14,14:01.4,2024/4/14,14:01.4,2.0,5.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,2,Bottom,1,2.0,2.0,Splitter,Changeup,FoulBallFieldable,Undefined,Undefined,GroundBall,Undefined,0,0,,116.77211,-0.322796,-3.473234,1091.296814,254.835093,2:30,1.653797,0.585624,1.882217,-123.897,11.1716,23.8047,0.323795,-0.155204,106.5473,-9.364821,-1.783025,0.524846,128.82652,-7.654078,71.720572,,,,,3.921574,3.921574,49.730922,0.087077,-15.2829,7.1781,-0.507017,15.24,1.638736,1.854929,-32.070012,-0.581254,-2.02881,6.109734,-8.85375,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,cdff99e0-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,115.57676,0.455989,,10.2248,,,,16.557872,-32.320108,3.054867,1.655112,-0.218835,-4.426875,-0.584647,1.937976,-1.014405,,,,36.362339,1.574531,11.123591,-1.097976,,,,,,,0.456005,-4.76867,-5.377971,,,,,,,0.090705,33.674509,-4.058351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,37.0,66.0,2024/4/14,2904.008907,2904.008908,1713071642,2.0,5.0,鈴木太,Right,TOK,2,古野,Left,KEI_KEI,2,Bottom,1,2,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,115.0,66.2,-30.1,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2410410069,ファール,,2743,https://youtu.be/33WAwpnwGxE&t=2742,2160,https://youtu.be/4LGsgGnLxII&t=2160,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:45:45,24S
70,67.0,2024/4/14,14:18.2,2024/4/14,14:18.2,2.0,6.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,2,Bottom,1,2.0,2.0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,133.21666,-1.54076,-2.0157,2258.939176,193.181887,12:30,1.706175,0.508454,2.035133,-52.9014,48.8213,10.5886,0.747196,0.052091,120.56723,-5.563518,-1.256841,0.455474,159.05466,20.258439,5.942081,1825.951352,33.374997,11.497185,3.198556,113.556164,112.446774,3.79611,4.292761,-7.2359,28.0839,-0.467849,15.24,1.672161,1.244732,-36.629457,-1.132727,-1.252401,8.007367,-4.945822,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,d8044c60-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,133.17991,16.299225,,12.64942,,,,16.40416,-36.88307,4.003683,1.705557,-0.97608,-2.472911,-0.5079,1.284399,-0.6262,0.929873,0.784065,-0.065548,179.555728,0.92977,41.228315,-7.10827,1.631852,-0.366732,0.085539,-0.017872,0.002441,-0.000144,0.78432,15.292417,-3.76296,-0.116414,0.123258,-0.058783,0.017226,-0.002566,0.000148,-0.065736,4.296218,-0.796363,0.0527,-0.017707,0.013769,-0.004581,0.000716,-4.3e-05,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,38.0,67.0,2024/4/14,2920.92574,2920.925741,1713071659,2.0,6.0,鈴木太,Right,TOK,2,古野,Left,KEI_KEI,2,Bottom,1,2,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,53.4,-16.0,110.7766828,3.052882515,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,8,8,2410410070,中飛,,2760,https://youtu.be/33WAwpnwGxE&t=2759,2169,https://youtu.be/4LGsgGnLxII&t=2169,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:46:02,24S
71,68.0,2024/4/14,14:48.9,2024/4/14,14:49.0,3.0,1.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,2,Bottom,2,0.0,0.0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,103.28213,5.66686,-2.496457,2008.693257,45.373242,7:30,1.590564,0.595058,1.89471,-190.0298,-17.0076,-22.9597,1.290924,-0.337164,94.04219,-8.166317,-4.120891,0.594026,,,,,,,,,,,,9.7848,-10.995,-0.536831,15.24,1.709543,1.317201,-28.271942,2.234534,1.014213,4.565944,-10.946311,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,ea690210-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,102.11671,,,9.23994,,,,16.545504,-28.482001,2.282972,1.595158,2.738128,-5.473155,-0.596357,1.270542,0.507106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,39.0,68.0,2024/4/14,2951.545795,2951.545796,1713071689,3.0,1.0,鈴木太,Right,TOK,3,本間,Right,KEI_KEI,2,Bottom,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,97.0,87.8,-33.2,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410071,ボール,,2791,https://youtu.be/33WAwpnwGxE&t=2789,2192,https://youtu.be/4LGsgGnLxII&t=2192,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:46:33,24S
72,69.0,2024/4/14,15:01.8,2024/4/14,15:01.8,3.0,2.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,2,Bottom,2,1.0,0.0,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.06688,-2.74557,-3.741831,2275.535341,190.266205,12:15,1.754272,0.428974,1.991653,-51.8695,48.6647,8.2108,0.465746,-0.536544,122.54294,-6.642746,-3.156536,0.452805,,,,,,,,,,,,-6.9912,28.487,-0.350168,15.24,1.693301,2.369674,-36.790051,-1.918232,-1.234299,7.342357,-4.777221,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,f204f1f0-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,133.96482,,,11.52393,,,,16.447238,-37.030202,3.671178,1.753486,-1.761981,-2.388611,-0.428334,2.410045,-0.617149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,40.0,69.0,2024/4/14,2964.462964,2964.462965,1713071702,3.0,2.0,鈴木太,Right,TOK,3,本間,Right,KEI_KEI,2,Bottom,2,1,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,128.0,25.7,-33.9,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410072,ボール,,2803,https://youtu.be/33WAwpnwGxE&t=2802,2205,https://youtu.be/4LGsgGnLxII&t=2205,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:46:45,24S
73,70.0,2024/4/14,15:19.5,2024/4/14,15:19.5,3.0,3.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,2,Bottom,2,2.0,0.0,Cutter,Slider,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,127.84173,-0.036012,-2.485613,2390.959907,163.895687,11:30,1.682938,0.56581,1.895271,-94.3021,16.2063,-3.7409,0.729778,-0.171144,118.01895,-6.925707,-2.751345,0.474736,145.18187,35.843852,-1.25929,3853.284794,33.527916,22.942417,-0.069478,95.034304,94.670742,2.61465,5.499291,0.2849,9.3735,-0.508855,15.24,1.676421,1.54328,-35.190602,-0.351924,0.046365,6.257758,-8.281108,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,fc8d7a70-fa1d-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,127.77622,30.565054,,9.82278,,,,16.544885,-35.421883,3.128879,1.683772,-0.045863,-4.140554,-0.565862,1.541567,0.023183,0.657846,0.74994,0.160494,183.853385,0.659341,32.655624,-7.129301,1.653921,-0.287525,0.036889,-0.003732,0.000325,-1.6e-05,0.749347,23.622942,-5.13174,0.174616,0.03845,-0.030605,0.00873,-0.001152,5.7e-05,0.160394,-0.716768,0.490865,-0.055042,-0.002765,0.002453,-0.000337,8e-06,1e-06,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,41.0,70.0,2024/4/14,2982.105432,2982.105433,1713071720,3.0,3.0,鈴木太,Right,TOK,3,本間,Right,KEI_KEI,2,Bottom,2,2,0,Cutter,InPlay,Undefined,FlyBall,Out,1,0,,126.0,59.4,-25.6,90.05508863,5.2623954,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,8,8,2410410073,中飛,,2821,https://youtu.be/33WAwpnwGxE&t=2820,2223,https://youtu.be/4LGsgGnLxII&t=2223,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:47:03,24S
74,71.0,2024/4/14,17:12.0,2024/4/14,17:12.0,1.0,1.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Taiyo, Nakayama",1000242863,Left,TOK,Undefined,3,Top,0,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.9866,-0.510516,3.796564,2202.177319,137.67506,10:30,1.68441,-0.792395,1.914437,-50.0575,40.9735,-34.3892,1.040098,-0.068168,128.1946,-4.286602,1.355975,0.430873,,,,,,,,,,,,20.677,22.5609,0.708744,15.24,1.669959,-2.415755,-38.965478,-0.512061,4.060511,8.867062,-5.376196,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,3f9f2020-fa1e-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,140.78397,,,13.792,,,,16.524401,-39.25667,4.433531,1.683876,-0.335508,-2.688098,0.790266,-2.549101,2.030255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,30.0,71.0,2024/4/14,3094.748545,3094.748546,1713071832,1.0,1.0,渡辺和,Left,KEI_KEI,1,中山,Left,TOK,3,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.0,101.8,-31.9,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410074,ボール,,2934,https://youtu.be/33WAwpnwGxE&t=2933,2252,https://youtu.be/4LGsgGnLxII&t=2252,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:48:56,24S
75,72.0,2024/4/14,17:20.8,2024/4/14,17:20.8,1.0,2.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Taiyo, Nakayama",1000242863,Left,TOK,Undefined,3,Top,0,1.0,0.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,111.68476,3.116969,2.252057,2223.066984,322.268809,4:45,1.615151,-0.683134,1.86128,-187.8138,-38.6609,34.0045,0.617091,0.291989,101.56342,-10.482654,4.664089,0.551532,,,,,,,,,,,,-15.4196,-20.666,0.628423,15.24,1.676919,-1.341632,-30.664272,1.033137,-1.855638,5.971665,-12.29366,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,44e734f0-fa1e-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,109.98462,,,10.12134,,,,16.57957,-30.924044,2.985833,1.620345,1.567921,-6.14683,0.68503,-1.26091,-0.927819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,31.0,72.0,2024/4/14,3103.892608,3103.892609,1713071841,1.0,2.0,渡辺和,Left,KEI_KEI,1,中山,Left,TOK,3,Top,0,1,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,111.0,51.8,24.4,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410075,見逃し,,2942,https://youtu.be/33WAwpnwGxE&t=2941,2261,https://youtu.be/4LGsgGnLxII&t=2261,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",0:49:04,24S
