count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
72,69.0,2024/4/13,39:01.0,2024/4/13,39:01.0,3.0,3.0,"Kojiro, Hirata",1000126391,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,3,Top,0,1.0,1.0,Slider,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,"1,2",119.19766,0.463138,-1.139493,2596.474481,45.227608,7:30,1.641229,0.444284,1.724327,-145.5625,-14.7011,-19.0003,0.317277,-0.069656,109.81507,-9.979807,-2.479595,0.516607,,,,,,,,,,,,8.8638,-6.7433,-0.413389,15.24,1.642006,0.733055,-32.794053,-0.277955,1.240126,5.974776,-10.750101,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,fc4baad0-f93e-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,117.41998,,,9.38259,,,,16.71625,-33.061918,2.987388,1.643664,0.204001,-5.375051,-0.445007,0.677457,0.620063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,50.0,69.0,2024/4/13,1942.61175,1942.611752,1712975941,3.0,3.0,平田,Right,TOK,3,本間,Right,KEI_KEI,3,Top,0,1,1,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,35.7,-25.6,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,"1,2",古野,水鳥,,Nothing,,,,,,2410300065,空振り,,3287.2,https://youtu.be/8r4HY7lUamw&t=3287,2222,https://youtu.be/67wbIPckxQ0&t=2222,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:53:52,24S
73,70.0,2024/4/13,39:25.1,2024/4/13,39:25.1,3.0,4.0,"Kojiro, Hirata",1000126391,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,3,Top,0,1.0,2.0,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",128.64844,0.427086,-0.727308,1492.863875,249.910485,2:15,1.733101,0.313386,1.709511,-101.0012,10.7991,20.2553,0.844608,0.309006,118.35093,-6.875228,0.697762,0.477503,,,,,,,,,,,,-10.6911,6.3208,-0.295995,15.24,1.736458,0.352596,-35.39546,-0.138612,-1.757711,6.422457,-8.767465,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,0aa70d40-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,127.03583,,,10.29751,,,,16.730016,-35.664796,3.211229,1.734562,0.229067,-4.383733,-0.312328,0.426308,-0.878855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,51.0,70.0,2024/4/13,1966.689702,1966.689703,1712975965,3.0,4.0,平田,Right,TOK,3,本間,Right,KEI_KEI,3,Top,0,1,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,76.2,36.7,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,"1,2",古野,水鳥,,Nothing,,,,,,2410300066,ボール,,3311.3,https://youtu.be/8r4HY7lUamw&t=3311,2246,https://youtu.be/67wbIPckxQ0&t=2246,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:54:16,24S
74,71.0,2024/4/13,39:47.1,2024/4/13,39:47.1,3.0,5.0,"Kojiro, Hirata",1000126391,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,3,Top,0,2.0,2.0,Slider,Curveball,InPlay,Undefined,GroundBall,,Out,1,0,"1,2",122.77998,0.816953,-0.78632,2620.114569,50.71364,7:45,1.655438,0.3955,1.662441,-136.3739,-12.929,-20.2903,0.524834,-0.031774,113.51414,-8.934087,-2.211113,0.501754,,,,,,,,,,,,9.7819,-6.2111,-0.372601,15.24,1.665969,0.553927,-33.793691,-0.056089,1.464064,5.927604,-10.736276,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,17c5f810-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,120.8958,,,9.26584,,,,16.778363,-34.06246,2.963802,1.657475,0.430714,-5.368138,-0.396212,0.487543,0.732032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,52.0,71.0,2024/4/13,1988.805239,1988.80524,1712975987,3.0,5.0,平田,Right,TOK,3,本間,Right,KEI_KEI,3,Top,0,2,2,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,,,,37.14940765,-20.44954761,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,"1,2",古野,水鳥,,Undefined,,,,"6,4","6,4B",2410300067,遊ゴ,,3333.3,https://youtu.be/8r4HY7lUamw&t=3333,2268,https://youtu.be/67wbIPckxQ0&t=2268,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:54:38,24S
75,72.0,2024/4/13,40:36.1,2024/4/13,40:36.1,4.0,1.0,"Kojiro, Hirata",1000126391,Right,TOK,"Shogo, Kiyohara",1000101268,Right,KEI_KEI,Undefined,3,Top,1,0.0,0.0,Slider,Curveball,FoulBallFieldable,Undefined,Undefined,,Undefined,0,0,"1,3",119.16645,2.758491,-0.145942,2579.331258,61.149026,8:00,1.646923,0.403151,1.660826,-136.8352,-4.6555,-16.1477,1.066325,0.200029,108.8603,-7.09458,-1.277653,0.519203,,,,,,,,,,,,7.9035,-2.7413,-0.39792,15.24,1.710108,0.15816,-32.725917,1.044177,1.103607,5.83409,-10.189426,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,34fd1080-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,116.83294,,,10.30616,,,,16.778523,-32.999052,2.917045,1.650056,1.521216,-5.094713,-0.404115,0.106493,0.551804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,53.0,72.0,2024/4/13,2037.677525,2037.677526,1712976036,4.0,1.0,平田,Right,TOK,4,清原,Right,KEI_KEI,3,Top,1,0,0,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,118.0,114.3,38.0,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,IFFW,"1,3",本間,,水鳥,Undefined,,,,,,2410300068,ファール,,3382.3,https://youtu.be/8r4HY7lUamw&t=3382,2299,https://youtu.be/67wbIPckxQ0&t=2299,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:55:27,24S
76,73.0,2024/4/13,40:56.5,2024/4/13,40:56.5,4.0,2.0,"Kojiro, Hirata",1000126391,Right,TOK,"Shogo, Kiyohara",1000101268,Right,KEI_KEI,Undefined,3,Top,1,0.0,1.0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,"1,3",126.19381,-0.360627,-1.405613,2549.459443,61.36367,8:00,1.65191,0.40314,1.732317,-116.8416,-0.5626,-7.6404,0.381005,-0.072686,116.26127,-8.770338,-1.944329,0.486973,,,,,,,,,,,,2.901,0.972,-0.36648,15.24,1.633804,0.886156,-34.7172,-0.672589,0.456789,6.446736,-9.653592,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,41287390-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,124.56531,,,9.93254,,,,16.707856,-34.988709,3.223368,1.653569,-0.266022,-4.826796,-0.403396,0.866918,0.228394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,54.0,73.0,2024/4/13,2058.206223,2058.206224,1712976057,4.0,2.0,平田,Right,TOK,4,清原,Right,KEI_KEI,3,Top,1,0,1,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,27.7,-28.4,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,IFFW,"1,3",本間,,水鳥,Nothing,,,,,,2410300069,空振り,,3402.7,https://youtu.be/8r4HY7lUamw&t=3402,2309,https://youtu.be/67wbIPckxQ0&t=2309,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:55:48,24S
77,74.0,2024/4/13,41:16.3,2024/4/13,41:16.3,4.0,3.0,"Kojiro, Hirata",1000126391,Right,TOK,"Shogo, Kiyohara",1000101268,Right,KEI_KEI,Undefined,3,Top,1,0.0,2.0,Slider,Curveball,InPlay,Undefined,LineDrive,LineDrive,Double,0,1,"1,3",123.74159,1.333598,-0.917693,2591.437826,68.32525,8:15,1.63257,0.402882,1.780128,-128.3061,-8.6859,-30.6191,0.727395,-0.163287,114.37477,-7.921315,-3.080999,0.49392,158.86843,17.175405,-6.116844,1504.259346,33.471593,9.101056,-1.943533,100.613939,97.463678,0.283452,3.553702,15.1151,-4.3923,-0.377889,15.24,1.656533,0.677593,-34.074302,0.311647,2.303558,5.938072,-10.476048,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,4cf69b70-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,122.8133,11.24011,,9.36682,,,,16.660598,-34.320975,2.969036,1.634548,0.746831,-5.238024,-0.404049,0.581902,1.151779,0.376953,0.706358,0.167263,221.254731,0.376779,41.927981,-6.867097,1.536021,-0.38901,0.1176,-0.032536,0.005606,-0.0004,0.70657,13.024591,-4.123185,-0.103091,0.204107,-0.106502,0.03428,-0.005759,0.000381,0.167283,-4.493256,3.245107,-1.225382,0.372685,-0.094212,0.019197,-0.002549,0.000151,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,55.0,74.0,2024/4/13,2078.032092,2078.032093,1712976077,4.0,3.0,平田,Right,TOK,4,清原,Right,KEI_KEI,3,Top,1,0,2,Undefined,InPlay,Undefined,LineDrive,Double,0,1,,,,,90.56047198,0.0,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,"1,3",本間,,水鳥,Undefined,,,水鳥,8,8,2410300070,中2①,,3422.5,https://youtu.be/8r4HY7lUamw&t=3422,2329,https://youtu.be/67wbIPckxQ0&t=2329,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:56:08,24S
78,75.0,2024/4/13,42:12.0,2024/4/13,42:12.0,5.0,1.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kouta, Yokochi",1000242241,Left,KEI_KEI,Undefined,3,Top,1,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",139.47841,1.288326,-1.448335,2332.491369,224.302263,1:30,1.719036,0.351345,1.914087,-61.1756,31.0657,27.7658,1.469389,0.222032,128.36411,-3.24601,0.527047,0.433728,,,,,,,,,,,,-15.3104,16.1394,-0.320295,15.24,1.744401,0.841356,-38.416602,0.646887,-2.981962,7.150891,-6.663222,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,6e25f020-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,139.85727,,,11.11431,,,,16.525734,-38.655188,3.575446,1.719109,0.869202,-3.331611,-0.350026,0.940847,-1.490981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,56.0,75.0,2024/4/13,2133.620814,2133.620815,1712976132,5.0,1.0,平田,Right,TOK,5,横地,Left,KEI_KEI,3,Top,1,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,115.7,42.7,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,IFFW,"2,3",,清原,本間,Nothing,,,,,,2410300071,ボール,,3478.2,https://youtu.be/8r4HY7lUamw&t=3478,2359,https://youtu.be/67wbIPckxQ0&t=2359,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:57:04,24S
79,76.0,2024/4/13,42:29.0,2024/4/13,42:29.0,5.0,2.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kouta, Yokochi",1000242241,Left,KEI_KEI,Undefined,3,Top,1,1.0,0.0,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",127.01093,1.317302,0.091216,1506.402923,276.226671,3:15,1.694668,0.357153,1.834357,-111.5856,0.8539,21.6106,0.950784,0.599012,117.37084,-6.78278,1.622943,0.478866,,,,,,,,,,,,-11.0272,0.6509,-0.360702,15.24,1.718862,-0.151154,-34.985192,0.387219,-1.778083,6.037628,-9.701702,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,7849ea70-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,126.67427,,,9.64009,,,,16.605812,-35.220111,3.018814,1.696452,0.764704,-4.850851,-0.356167,-0.08197,-0.889042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,57.0,76.0,2024/4/13,2150.587412,2150.587413,1712976149,5.0,2.0,平田,Right,TOK,5,横地,Left,KEI_KEI,3,Top,1,1,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,67.4,53.3,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,IFFW,"2,3",,清原,本間,Nothing,,,,,,2410300072,ボール,,3495.2,https://youtu.be/8r4HY7lUamw&t=3495,2376,https://youtu.be/67wbIPckxQ0&t=2376,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:57:20,24S
80,77.0,2024/4/13,42:46.6,2024/4/13,42:46.6,5.0,3.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kouta, Yokochi",1000242241,Left,KEI_KEI,Undefined,3,Top,1,2.0,0.0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"2,3",127.53335,1.227079,-0.024189,2542.95232,63.708617,8:00,1.646608,0.44116,1.77598,-115.0493,-3.8153,-13.4712,0.843852,0.299594,119.02473,-7.059073,-0.975946,0.476292,,,,,,,,,,,,6.8776,-1.7371,-0.439597,15.24,1.668918,0.074911,-35.15939,0.305613,1.131715,5.453798,-10.092496,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,82c79d80-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,127.35882,,,8.50862,,,,16.664707,-35.379695,2.726899,1.648338,0.713297,-5.046248,-0.4417,0.029196,0.565857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,58.0,77.0,2024/4/13,2168.279759,2168.27976,1712976167,5.0,3.0,平田,Right,TOK,5,横地,Left,KEI_KEI,3,Top,1,2,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,58.2,24.8,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,IFFW,"2,3",,清原,本間,Nothing,,,,,,2410300073,見逃し,,3512.8,https://youtu.be/8r4HY7lUamw&t=3512,2394,https://youtu.be/67wbIPckxQ0&t=2394,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:57:38,24S
81,78.0,2024/4/13,43:06.5,2024/4/13,43:06.5,5.0,4.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kouta, Yokochi",1000242241,Left,KEI_KEI,Undefined,3,Top,1,2.0,1.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",137.44899,-0.174746,-3.205509,2311.78588,227.823236,1:30,1.672157,0.341902,1.892747,-65.8792,29.9985,29.8823,0.964132,-0.261942,126.08383,-5.043498,-1.085252,0.442194,,,,,,,,,,,,-17.5905,16.5687,-0.270265,15.24,1.664179,1.976848,-37.798978,-0.351594,-3.300502,7.273162,-6.697859,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,8ea38100-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,137.17947,,,11.36516,,,,16.546896,-38.049616,3.636581,1.672318,-0.120781,-3.34893,-0.340348,2.090585,-1.650251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,59.0,78.0,2024/4/13,2188.212986,2188.212987,1712976187,5.0,4.0,平田,Right,TOK,5,横地,Left,KEI_KEI,3,Top,1,2,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,103.4,-31.7,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,IFFW,"2,3",,清原,本間,Nothing,,,,,,2410300074,ボール,,3532.7,https://youtu.be/8r4HY7lUamw&t=3532,2414,https://youtu.be/67wbIPckxQ0&t=2414,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:57:58,24S
82,79.0,2024/4/13,43:25.7,2024/4/13,43:25.7,5.0,5.0,"Kojiro, Hirata",1000126391,Right,TOK,"Kouta, Yokochi",1000242241,Left,KEI_KEI,Undefined,3,Top,1,3.0,1.0,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,,Undefined,0,0,"2,3",120.84565,0.452786,-0.108322,2454.628235,75.148072,8:30,1.622059,0.402389,1.723973,-128.7365,-2.1316,-22.5504,0.463401,0.146094,111.55924,-8.808728,-1.698056,0.508136,103.10759,64.752347,-77.515976,3445.756055,,,,,3.528399,,,11.4856,-0.4339,-0.397793,15.24,1.623811,0.159097,-33.266116,-0.217073,1.663349,5.824864,-9.869492,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20240413-JinguStadium-2,9a16deb0-f93f-11ee-92fc-8392125681a2,55090448-aa85-4059-a2cf-bf00225e55a8,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,119.37748,6.906499,,9.28641,,,,16.716559,-33.523663,2.912432,1.623762,0.219308,-4.934746,-0.403201,0.085551,0.831674,0.781069,0.505361,-0.148998,154.525092,0.782071,2.59098,-2.61306,,,,,,,0.506206,25.863239,-7.624353,,,,,,,-0.149101,-11.922503,0.957692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,60.0,79.0,2024/4/13,2207.394577,2207.394578,1712976206,5.0,5.0,平田,Right,TOK,5,横地,Left,KEI_KEI,3,Top,1,3,1,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,49.0,20.0,,,TOK,#217fc4,東大,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,IFFW,"2,3",,清原,本間,Undefined,,,,,,2410300075,ファール,,3551.9,https://youtu.be/8r4HY7lUamw&t=3551,2433,https://youtu.be/67wbIPckxQ0&t=2433,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太,"榎本,中山,山口真,内田,鈴木太,西前,府川,青貝,平田","水鳥,古野,本間,清原,横地,斎藤快,常松,森村,外丸","平田,府川,西前,山口真,内田,青貝,中山,榎本,鈴木太","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","R,L,L,L,R,R,R,R,R,R","R,L,L,R,R,L,R,R,R,R",0:58:17,24S
