count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,season
43,43.0,2024/4/15,20:01.7,2024/4/15,20:01.7,2.0,2.0,"Tatsuki, Ito",1000126605.0,Right,WAS_EDA,"Yuito, Suzuki",1000126716,Left,RIK,Undefined,2,Top,1,1.0,0.0,Fastball,Sinker,InPlay,Undefined,FlyBall,,Out,1,0,,143.45436,0.025233,-3.250942,2102.953752,231.299876,1:45,1.431775,0.504768,1.874325,-50.5505,39.605,45.2323,0.933388,0.040555,128.54662,-3.793747,-0.045177,0.428796,,,,,,,,,,,,-26.1103,21.385,-0.432071,15.24,1.429272,2.010335,-39.367824,-0.155546,-5.190456,9.678114,-5.555521,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,6dcf3090-fadf-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,141.4659,,,14.90774,,,,16.564855,-39.692188,4.839057,1.431365,0.030648,-2.777761,-0.502363,2.184294,-2.595228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,18.0,43.0,2024/4/15,1572.756708,1572.756709,1713154845,2.0,2.0,伊藤樹,Right,WAS_EDA,5,鈴木唯,Left,RIK,2,Top,1,1,0,Undefined,InPlay,Undefined,Popup,Out,1,0,,,,,20.43079005,-94.96974073,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,2,2,2410513043,捕邪飛,,2206,https://youtu.be/em581XeUDEc&t=2206,1811,https://youtu.be/kPJEnDDpSMI&t=1811,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
44,44.0,2024/4/15,20:36.2,2024/4/15,20:36.2,3.0,1.0,"Tatsuki, Ito",1000126605.0,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,2,Top,2,0.0,0.0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,125.2008,2.206558,0.389459,2357.371835,83.794166,8:45,1.412682,0.546353,1.746753,-118.21,-0.158,-35.2478,0.857245,0.304425,114.61533,-6.355449,-2.09405,0.490672,,,,,,,,,,,,18.0926,-0.4158,-0.553678,15.24,1.460119,-0.071877,-34.42799,0.869193,2.801741,6.336571,-9.871036,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,826fcc80-fadf-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,123.62636,,,10.58547,,,,16.693137,-34.694414,3.168285,1.414848,1.284225,-4.935518,-0.548179,-0.189677,1.400871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,19.0,44.0,2024/4/15,1606.976339,1606.976341,1713154879,3.0,1.0,伊藤樹,Right,WAS_EDA,6,菅谷,Left,RIK,2,Top,2,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410513044,見逃し,,2241,https://youtu.be/em581XeUDEc&t=2241,1832,https://youtu.be/kPJEnDDpSMI&t=1832,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
45,45.0,2024/4/15,20:46.2,2024/4/15,20:46.2,3.0,2.0,"Tatsuki, Ito",1000126605.0,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,2,Top,2,0.0,1.0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,,144.64153,0.042156,-2.156678,2148.425622,219.655161,1:15,1.44716,0.516884,1.826785,-42.1034,46.1621,35.7571,1.038042,0.265,130.78871,-3.146374,0.372744,0.424278,121.83209,66.496338,-9.389117,4970.321715,,,,,12.723448,,,-20.0501,24.5669,-0.467445,15.24,1.445414,1.315395,-39.75149,-0.11185,-4.104016,9.113105,-4.778101,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,885dbe40-fadf-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,142.97246,30.700438,,13.85283,,,,16.612626,-40.064932,4.556553,1.446435,0.05249,-2.389051,-0.515115,1.456551,-2.052008,0.352703,1.066634,-0.270787,171.684397,0.352703,13.315759,-5.24188,1.793877,-0.482549,0.122388,-0.029177,0.005091,-0.000434,1.066634,31.034527,-7.950268,0.826343,-0.09076,-0.002368,0.004344,-0.0016,0.000297,-0.270787,-2.201808,-0.473625,0.376054,-0.137867,0.04147,-0.011105,0.002295,-0.000254,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,20.0,45.0,2024/4/15,1617.232963,1617.232964,1713154890,3.0,2.0,伊藤樹,Right,WAS_EDA,6,菅谷,Left,RIK,2,Top,2,0,1,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,,,,40.39144184,-18.30262624,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,6,6,2410513045,遊飛,,2251,https://youtu.be/em581XeUDEc&t=2251,1843,https://youtu.be/kPJEnDDpSMI&t=1843,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
46,46.0,2024/4/15,23:02.1,2024/4/15,23:02.1,1.0,1.0,"Isshin, Obata",1000126682.0,Right,RIK,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,2,Bottom,0,0.0,0.0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.90417,0.110925,-1.936747,2056.579844,224.420196,1:30,1.681393,0.50239,2.031924,-52.1846,35.7199,32.1258,1.1905,0.28333,129.64868,-3.832167,0.365597,0.423409,,,,,,,,,,,,-18.2649,19.5909,-0.46409,15.24,1.681072,1.179449,-39.324218,-0.088707,-3.666105,8.763825,-5.8744,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,d95ff6a0-fadf-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,143.26572,,,13.2555,,,,16.40719,-39.583484,4.381913,1.681125,0.085079,-2.9372,-0.500586,1.287905,-1.833052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,26.0,46.0,2024/4/15,1753.055649,1753.05565,1713155025,1.0,1.0,小畠,Right,RIK,7,小澤,Left,WAS_EDA,2,Bottom,0,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410513046,ボール,,2387,https://youtu.be/em581XeUDEc&t=2387,1872,https://youtu.be/kPJEnDDpSMI&t=1872,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
47,47.0,2024/4/15,23:12.7,2024/4/15,23:12.7,1.0,2.0,"Isshin, Obata",1000126682.0,Right,RIK,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,2,Bottom,0,1.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.56829,-3.528435,-3.520631,2191.9125,213.260971,1:00,1.661161,0.52027,1.945926,-38.0312,50.6283,31.1641,0.288433,-0.156437,130.31241,-6.428156,-1.303232,0.425223,,,,,,,,,,,,-18.9173,30.0097,-0.444592,15.24,1.58137,2.2726,-39.3648,-2.541311,-3.8025,8.829569,-3.774488,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,dfab4aa0-fadf-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,142.65442,,,13.25588,,,,16.493453,-39.644954,4.414785,1.660103,-2.42155,-1.887244,-0.518614,2.39325,-1.90125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,27.0,47.0,2024/4/15,1763.471244,1763.471245,1713155036,1.0,2.0,小畠,Right,RIK,7,小澤,Left,WAS_EDA,2,Bottom,0,1,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410513047,ボール,,2397,https://youtu.be/em581XeUDEc&t=2397,1883,https://youtu.be/kPJEnDDpSMI&t=1883,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
48,48.0,2024/4/15,23:27.3,2024/4/15,23:27.4,1.0,3.0,"Isshin, Obata",1000126682.0,Right,RIK,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,2,Bottom,0,2.0,0.0,Fastball,Sinker,FoulBallFieldable,Undefined,Undefined,,Undefined,0,0,,143.31257,-1.545912,-3.196555,2144.144718,230.568783,1:45,1.632431,0.540925,2.013583,-51.6277,35.6214,39.918,0.683764,0.046713,130.98351,-5.420098,-0.341479,0.421828,149.25423,44.992039,38.40343,4157.220174,25.354703,31.500443,21.937752,,43.673319,,,-23.4744,20.7234,-0.476469,15.24,1.597685,2.023887,-39.421044,-1.234316,-4.763629,8.345958,-5.601267,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,e86a0fa0-fadf-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,143.80276,37.484958,,12.32906,,,,16.426688,-39.671486,4.172979,1.632202,-1.066236,-2.800634,-0.539345,2.166832,-2.381815,0.952961,0.736578,-0.049394,195.556516,0.952945,22.978508,-6.562215,1.91933,-0.408415,0.04089,0.012472,-0.005877,0.00075,0.736593,29.31088,-6.277419,0.306127,-0.01354,0.023176,-0.019093,0.005984,-0.000695,-0.049397,18.213941,-3.254013,0.800889,-0.150824,0.016712,0.002027,-0.001255,0.000162,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,28.0,48.0,2024/4/15,1778.549748,1778.549749,1713155051,1.0,3.0,小畠,Right,RIK,7,小澤,Left,WAS_EDA,2,Bottom,0,2,0,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2410513048,ファール,,2412,https://youtu.be/em581XeUDEc&t=2412,1898,https://youtu.be/kPJEnDDpSMI&t=1898,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
49,49.0,2024/4/15,24:00.4,2024/4/15,24:00.4,1.0,4.0,"Isshin, Obata",1000126682.0,Right,RIK,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,2,Bottom,0,2.0,1.0,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,GroundBall,Undefined,0,0,,145.3676,-2.435777,-2.814418,2083.323276,204.982169,12:45,1.694254,0.538999,2.002724,-38.3655,47.1941,20.6183,0.628846,-0.041758,131.96308,-5.367539,-1.341028,0.417724,166.51825,1.386995,53.972955,4924.190665,,,,23.588879,22.307763,55.857263,0.545256,-13.073,27.6033,-0.481035,15.24,1.641171,1.868752,-39.942822,-1.812604,-2.703839,9.138827,-4.097565,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,fc13a160-fadf-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,145.2156,0.885556,,13.40452,,,,16.437017,-40.215764,4.569413,1.693479,-1.690225,-2.048782,-0.538053,1.949505,-1.35192,0.912119,0.824204,0.003903,,0.912119,27.197737,-9.540571,2.342126,-0.580106,0.130142,-0.026668,0.003548,0.00025,0.824204,1.119616,-5.185846,0.747009,-0.182308,0.049859,-0.012701,0.003031,-0.000487,0.003903,37.397339,-2.818658,-0.320592,0.252953,-0.104969,0.03654,-0.012754,0.003255,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,29.0,49.0,2024/4/15,1811.406928,1811.406928,1713155084,1.0,4.0,小畠,Right,RIK,7,小澤,Left,WAS_EDA,2,Bottom,0,2,1,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2410513049,ファール,,2445,https://youtu.be/em581XeUDEc&t=2445,1914,https://youtu.be/kPJEnDDpSMI&t=1914,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
50,50.0,2024/4/15,24:22.1,2024/4/15,24:22.1,1.0,5.0,"Isshin, Obata",1000126682.0,Right,RIK,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,2,Bottom,0,2.0,2.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.8506,0.642271,-1.798951,2242.655077,211.530798,1:00,1.671209,0.523076,2.057597,-38.8023,45.9287,26.5588,1.462107,0.287622,132.08004,-2.330855,0.107155,0.415696,,,,,,,,,,,,-15.228,24.5732,-0.488123,15.24,1.68206,1.129792,-39.888644,0.341724,-3.166401,8.483872,-4.697064,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,0913e0a0-fae0-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,145.92391,,,12.77056,,,,16.381761,-40.130749,4.241936,1.670395,0.475764,-2.348532,-0.521653,1.220152,-1.583201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,30.0,50.0,2024/4/15,1832.690856,1832.690857,1713155105,1.0,5.0,小畠,Right,RIK,7,小澤,Left,WAS_EDA,2,Bottom,0,2,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410513050,ボール,,2467,https://youtu.be/em581XeUDEc&t=2467,1928,https://youtu.be/kPJEnDDpSMI&t=1928,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
51,51.0,2024/4/15,24:35.4,2024/4/15,24:35.4,1.0,6.0,"Isshin, Obata",1000126682.0,Right,RIK,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,2,Bottom,0,3.0,2.0,Splitter,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,136.47753,-0.989376,-1.232757,1317.699203,229.075528,1:45,1.694814,0.516478,1.879745,-77.5925,18.6509,18.5075,0.640256,0.354439,126.86975,-6.649115,0.083053,0.443037,136.84612,-22.859949,29.985264,,,,,2.179487,2.179487,10.655925,0.044475,-10.4196,11.042,-0.489177,15.24,1.667134,0.727241,-37.618732,-0.940036,-1.955032,6.527128,-7.734847,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,10feb3d0-fae0-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,136.91858,0.658131,,9.60777,,,,16.560789,-37.847205,3.263564,1.6953,-0.669288,-3.867423,-0.51583,0.795674,-0.977516,0.789787,0.658131,-0.37717,180.0,0.789338,30.401675,,,,,,,,0.658349,-14.797755,,,,,,,,-0.377429,17.541991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,31.0,51.0,2024/4/15,1846.892108,1846.892109,1713155119,1.0,6.0,小畠,Right,RIK,7,小澤,Left,WAS_EDA,2,Bottom,0,3,2,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,,,,35.25289733,24.20588504,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,"4,3","4,3",2410513051,二ゴ,,2480,https://youtu.be/em581XeUDEc&t=2480,1942,https://youtu.be/kPJEnDDpSMI&t=1942,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
52,52.0,2024/4/15,25:03.1,2024/4/15,25:03.1,2.0,1.0,"Isshin, Obata",1000126682.0,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,2,Bottom,1,0.0,0.0,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,LineDrive,Undefined,0,0,,145.22938,-1.108559,-2.354372,2146.92426,211.487982,1:00,1.654751,0.558854,1.997936,-38.187,47.6623,27.3584,0.962772,0.174093,131.29516,-4.042714,-0.398777,0.41843,145.29826,20.798859,-42.638855,3447.564076,22.615231,10.292486,-24.7523,87.132496,75.349114,-53.878073,3.237487,-16.1637,26.7325,-0.510581,15.24,1.629369,1.510969,-39.928027,-0.880195,-3.332172,9.32848,-4.29569,WAS_EDA,RIK,JinguStadium,Spring,,20240415-JinguStadium-1,2183ad00-fae0-11ee-bb46-2b025540b80e,5ea724ff-d955-4669-ab8d-f8eeade1ac84,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,144.97037,11.352008,,13.93422,,,,16.441225,-40.207692,4.66424,1.653826,-0.751412,-2.147845,-0.557377,1.610866,-1.666086,-0.094224,0.941684,-0.18297,122.272261,-0.094305,27.758727,-6.754541,1.781671,-0.463898,0.118331,-0.027069,0.004009,-0.000246,0.941742,14.329652,-5.296193,0.225687,0.04388,-0.031814,0.009548,-0.001166,3e-05,-0.182921,-25.559401,1.346439,0.069295,-0.069731,0.012408,0.000747,-0.000583,5.4e-05,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,32.0,52.0,2024/4/15,1874.146668,1874.14667,1713155146,2.0,1.0,小畠,Right,RIK,8,石郷岡,Left,WAS_EDA,2,Bottom,1,0,0,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2410513052,ファール,,2508,https://youtu.be/em581XeUDEc&t=2508,1955,https://youtu.be/kPJEnDDpSMI&t=1955,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,田村,小澤,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,小澤,田村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",24S
