count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PlayID,LocalDateTime,UTCDateTime,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,season
0,1.0,2024/5/27,0:00:38,2024/5/27,0:00:38,1.0,1.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Ren, Takekawa",1000101186.0,Right,HOS_HOS,Undefined,1,Top,0,0.0,0.0,Undefined,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782449,佐伯 謙司郎,1.0,1.0,2024/5/27,152.2516322,152.2516332,1716782449,1.0,1.0,松本直,Right,MEI_MEI,1,武川,Right,HOS_HOS,1,Top,0,0,0,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2414711000,空振り,,969,https://youtu.be/xO-wV4n-OnY&t=969,953,https://youtu.be/3rC9WyXSqTQ&t=953,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
1,2.0,2024/5/27,0:00:48,2024/5/27,0:00:48,1.0,2.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Ren, Takekawa",1000101186.0,Right,HOS_HOS,Undefined,1,Top,0,0.0,1.0,Undefined,,InPlay,Undefined,GroundBall,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782459,佐伯 謙司郎,2.0,2.0,2024/5/27,162.8568022,162.8568032,1716782459,1.0,2.0,松本直,Right,MEI_MEI,1,武川,Right,HOS_HOS,1,Top,0,0,1,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,"5,3","5,3",2414711001,三ゴ,,979,https://youtu.be/xO-wV4n-OnY&t=979,963,https://youtu.be/3rC9WyXSqTQ&t=963,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
2,3.0,2024/5/27,0:01:17,2024/5/27,0:01:17,2.0,1.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Yamato, Nakatsu",1000101189.0,Left,HOS_HOS,Undefined,1,Top,1,0.0,0.0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782488,佐伯 謙司郎,3.0,3.0,2024/5/27,191.4416451,191.4416461,1716782488,2.0,1.0,松本直,Right,MEI_MEI,2,中津,Left,HOS_HOS,1,Top,1,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2414711002,見逃し,,1008,https://youtu.be/xO-wV4n-OnY&t=1008,976,https://youtu.be/3rC9WyXSqTQ&t=976,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
3,4.0,2024/5/27,0:01:27,2024/5/27,0:01:27,2.0,2.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Yamato, Nakatsu",1000101189.0,Left,HOS_HOS,Undefined,1,Top,1,0.0,1.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782498,佐伯 謙司郎,4.0,4.0,2024/5/27,201.8979952,201.8979962,1716782498,2.0,2.0,松本直,Right,MEI_MEI,2,中津,Left,HOS_HOS,1,Top,1,0,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2414711003,ボール,,1018,https://youtu.be/xO-wV4n-OnY&t=1018,986,https://youtu.be/3rC9WyXSqTQ&t=986,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
4,5.0,2024/5/27,0:01:42,2024/5/27,0:01:42,2.0,3.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Yamato, Nakatsu",1000101189.0,Left,HOS_HOS,Undefined,1,Top,1,1.0,1.0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782513,佐伯 謙司郎,5.0,5.0,2024/5/27,216.8693624,216.8693631,1716782513,2.0,3.0,松本直,Right,MEI_MEI,2,中津,Left,HOS_HOS,1,Top,1,1,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2414711004,見逃し,,1033,https://youtu.be/xO-wV4n-OnY&t=1033,1001,https://youtu.be/3rC9WyXSqTQ&t=1001,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
5,6.0,2024/5/27,0:01:57,2024/5/27,0:01:57,2.0,4.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Yamato, Nakatsu",1000101189.0,Left,HOS_HOS,Undefined,1,Top,1,1.0,2.0,Undefined,,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782528,佐伯 謙司郎,6.0,6.0,2024/5/27,231.2768641,231.2768652,1716782528,2.0,4.0,松本直,Right,MEI_MEI,2,中津,Left,HOS_HOS,1,Top,1,1,2,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2414711005,空三振,,1048,https://youtu.be/xO-wV4n-OnY&t=1048,1016,https://youtu.be/3rC9WyXSqTQ&t=1016,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
6,7.0,2024/5/27,0:02:21,2024/5/27,0:02:21,3.0,1.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Ayuto, Matsusita",1000126366.0,Right,HOS_HOS,Undefined,1,Top,2,0.0,0.0,Undefined,,InPlay,Undefined,Popup,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782552,佐伯 謙司郎,7.0,7.0,2024/5/27,255.53842,255.5384212,1716782552,3.0,1.0,松本直,Right,MEI_MEI,3,松下,Right,HOS_HOS,1,Top,2,0,0,Undefined,InPlay,Undefined,Popup,Out,1,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,5,5,2414711006,三飛,,1072,https://youtu.be/xO-wV4n-OnY&t=1072,1028,https://youtu.be/3rC9WyXSqTQ&t=1028,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
7,8.0,2024/5/27,0:04:32,2024/5/27,0:04:32,1.0,1.0,"Tsubasa, Furukawa",1000126523,Left,HOS_HOS,"Koji, Naoi",1000101248.0,Left,MEI_MEI,Undefined,1,Bottom,0,0.0,0.0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782683,佐伯 謙司郎,1.0,8.0,2024/5/27,386.4486401,386.4486413,1716782683,1.0,1.0,古川,Left,HOS_HOS,1,直井,Left,MEI_MEI,1,Bottom,0,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2414711007,見逃し,,1203,https://youtu.be/xO-wV4n-OnY&t=1203,1120,https://youtu.be/3rC9WyXSqTQ&t=1120,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
8,9.0,2024/5/27,0:04:42,2024/5/27,0:04:42,1.0,2.0,"Tsubasa, Furukawa",1000126523,Left,HOS_HOS,"Koji, Naoi",1000101248.0,Left,MEI_MEI,Undefined,1,Bottom,0,0.0,1.0,Undefined,,InPlay,Undefined,GroundBall,,Single,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782693,佐伯 謙司郎,2.0,9.0,2024/5/27,396.0537801,396.0537813,1716782693,1.0,2.0,古川,Left,HOS_HOS,1,直井,Left,MEI_MEI,1,Bottom,0,0,1,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,7,7,2414711008,左安,,1213,https://youtu.be/xO-wV4n-OnY&t=1213,1130,https://youtu.be/3rC9WyXSqTQ&t=1130,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
9,10.0,2024/5/27,0:05:19,2024/5/27,0:05:19,2.0,1.0,"Tsubasa, Furukawa",1000126523,Left,HOS_HOS,"Taiji, Iimori",1000126480.0,Left,MEI_MEI,Undefined,1,Bottom,0,0.0,0.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEI_MEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240527-JinguStadium-2,,8c2be798-c9bb-46d0-9d30-3deca1f5cde7,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716782730,佐伯 謙司郎,3.0,10.0,2024/5/27,433.2770901,433.2770913,1716782730,2.0,1.0,古川,Left,HOS_HOS,2,飯森,Left,MEI_MEI,1,Bottom,0,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,A2B,,,,,,MEI_MEI,#4d1f6d,明治,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,1,直井,,,Nothing,,,,,,2414711009,ボール,,1250,https://youtu.be/xO-wV4n-OnY&t=1250,1147,https://youtu.be/3rC9WyXSqTQ&t=1147,吉安,田所,武川,松下,中津,内海,鈴木照,姫木,"直井,飯森,小島河,横山,吉田,木本,光弘,宮田,松本直","武川,中津,松下,姫木,内海,吉安,田所,鈴木照,古川","松本直,小島河,吉田,木本,宮田,光弘,飯森,直井,横山","古川,吉安,田所,武川,松下,中津,内海,鈴木照,姫木","L,L,L,L,R,L,R,L,L,R","R,R,L,R,L,R,L,R,R,L",24S
