count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
66,63.0,2024/4/13,25:53.9,2024/4/13,25:53.9,1.0,4.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Isshin, Obata",1000126682,Right,RIK,Undefined,3,Top,0,0.0,2.0,Fastball,Sinker,FoulBallFieldable,Undefined,Undefined,GroundBall,Undefined,0,0,,142.84386,1.155214,-3.025026,2081.759355,230.334406,1:45,1.477895,0.455857,1.884311,-50.8328,39.6998,43.9435,1.295202,0.0431,128.25665,-2.683945,0.091348,0.429692,126.05402,2.434566,176.883512,1736.198953,,,,28.529191,17.875317,-175.848598,0.953264,-24.5654,20.3967,-0.388332,15.24,1.501345,1.837049,-39.191205,0.622379,-4.865027,9.202194,-5.767206,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,4c6671f0-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,141.17092,1.489505,,14.58721,,,,16.553449,-39.498402,4.601097,1.477354,0.814906,-2.883603,-0.452369,1.999458,-2.432513,0.752616,1.30665,-0.158781,246.308998,0.752616,-34.931663,5.059016,-0.649705,0.070937,0.001166,-0.003061,0.000885,-0.00012,1.30665,1.487382,-3.010337,-0.014456,0.034275,-0.007654,0.002002,-0.000382,3.9e-05,-0.158781,1.901913,-5.081876,1.289403,-0.321393,0.071861,-0.015326,0.002848,-0.000323,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,36.0,63.0,2024/4/13,2199.626403,2199.626406,1712985954,1.0,4.0,伊藤樹,Right,WAS_EDA,9,小畠,Right,RIK,3,Top,0,0,2,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2410313066,ファール,,2719,https://youtu.be/PYFWdATw8bc&t=2719,2248,https://youtu.be/eCWnYjN7sSA&t=2248,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:33:15,24S
67,64.0,2024/4/13,26:08.0,2024/4/13,26:08.0,1.0,5.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Isshin, Obata",1000126682,Right,RIK,Undefined,3,Top,0,0.0,2.0,Slider,Slider,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,128.71183,1.193422,-1.924361,2074.697347,83.325848,8:45,1.457608,0.460478,1.795575,-108.2216,2.04,-9.8033,0.713371,-0.182356,118.79563,-6.644336,-2.616692,0.474206,,,,,,,,,,,,3.7438,1.2715,-0.412545,15.24,1.47945,1.234532,-35.42335,0.321863,0.618237,6.255254,-9.596685,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,54d56940-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,127.91913,,,9.91619,,,,16.644514,-35.670504,3.127627,1.459242,0.701043,-4.798342,-0.460841,1.210105,0.309119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,37.0,64.0,2024/4/13,2215.436755,2215.436759,1712985970,1.0,5.0,伊藤樹,Right,WAS_EDA,9,小畠,Right,RIK,3,Top,0,0,2,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313067,空三振,,2734,https://youtu.be/PYFWdATw8bc&t=2734,2254,https://youtu.be/eCWnYjN7sSA&t=2254,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:33:29,24S
68,65.0,2024/4/13,26:34.5,2024/4/13,26:34.5,2.0,1.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shoto, Tanaka",1000101293,Left,RIK,Undefined,3,Top,1,0.0,0.0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,129.16872,-0.183552,-3.738251,1960.027435,251.63363,2:30,1.438153,0.461115,1.953985,-87.3194,21.1271,53.0018,0.513411,-0.057948,118.03596,-6.627535,0.037938,0.470286,,,,,,,,,,,,-30.2472,12.265,-0.382201,15.24,1.429421,2.090863,-35.504656,-0.409533,-4.973183,6.842919,-7.790066,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,649f01b0-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,128.98525,,,11.13275,,,,16.485935,-35.743982,3.42146,1.43898,-0.137081,-3.895033,-0.458369,2.264796,-2.486591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,38.0,65.0,2024/4/13,2239.011777,2239.011784,1712985993,2.0,1.0,伊藤樹,Right,WAS_EDA,1,田中祥,Left,RIK,3,Top,1,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313068,見逃し,,2760,https://youtu.be/PYFWdATw8bc&t=2760,2271,https://youtu.be/eCWnYjN7sSA&t=2271,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:33:56,24S
69,66.0,2024/4/13,26:44.7,2024/4/13,26:44.7,2.0,2.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shoto, Tanaka",1000101293,Left,RIK,Undefined,3,Top,1,0.0,1.0,ChangeUp,Changeup,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,129.52465,0.147655,-2.900981,2116.535569,253.07877,2:30,1.401277,0.470512,1.963516,-86.1851,22.1094,60.419,0.580833,0.26153,117.57144,-6.241323,1.411223,0.469957,114.54373,38.106105,-4.669535,3982.016363,32.938354,19.42619,-6.260182,71.815645,70.335167,-15.776641,4.39644,-33.8902,12.5224,-0.41082,15.24,1.399864,1.54735,-35.61786,-0.195576,-5.562323,7.392644,-7.751384,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,6ab2f200-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,129.07575,20.194754,,11.95321,,,,16.476531,-35.873589,3.696322,1.401991,0.072564,-3.875692,-0.467674,1.739764,-2.781161,0.434207,0.599041,-0.265722,148.068831,0.43495,24.935182,-4.437134,0.861841,-0.022172,-0.059653,0.020132,-0.002725,0.000136,0.598771,19.639765,-5.400468,0.295199,-0.032651,-0.007356,0.007282,-0.00167,0.000122,-0.265609,-2.040426,-1.537473,0.484563,-0.084919,0.000918,0.002534,-0.00038,1.6e-05,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,39.0,66.0,2024/4/13,2250.879009,2250.879011,1712986005,2.0,2.0,伊藤樹,Right,WAS_EDA,1,田中祥,Left,RIK,3,Top,1,0,1,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,,,,73.54663232,-16.54516452,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,7,7,2410313069,左飛,,2770,https://youtu.be/PYFWdATw8bc&t=2770,2281,https://youtu.be/eCWnYjN7sSA&t=2281,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:34:06,24S
70,67.0,2024/4/13,27:17.8,2024/4/13,27:17.8,3.0,1.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Daichi, Saito",1000101292,Right,RIK,Undefined,3,Top,2,0.0,0.0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,127.45635,2.138741,-0.985838,2166.600999,131.610324,10:30,1.415578,0.524446,1.83607,-93.5513,18.3346,-17.0093,1.08419,0.076028,117.25707,-4.702176,-2.189629,0.477686,,,,,,,,,,,,8.0554,9.0898,-0.499876,15.24,1.460525,0.679578,-35.072197,0.971293,1.304838,6.091746,-8.334249,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,7e6f9690-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,126.98727,,,10.19928,,,,16.603495,-35.308231,3.045873,1.416635,1.294215,-4.167125,-0.525228,0.62902,0.652419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,40.0,67.0,2024/4/13,2283.577167,2283.57717,1712986038,3.0,1.0,伊藤樹,Right,WAS_EDA,2,齋藤大,Right,RIK,3,Top,2,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313070,ボール,,2803,https://youtu.be/PYFWdATw8bc&t=2803,2299,https://youtu.be/eCWnYjN7sSA&t=2299,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:34:39,24S
71,68.0,2024/4/13,27:27.3,2024/4/13,27:27.3,3.0,2.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Daichi, Saito",1000101292,Right,RIK,Undefined,3,Top,2,1.0,0.0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,128.86852,1.163619,-1.3425,2280.172177,106.264057,9:30,1.415218,0.496871,1.744698,-98.7539,12.6106,-31.4722,0.758154,-0.199042,118.15378,-6.005458,-3.557836,0.476571,,,,,,,,,,,,14.9809,6.7068,-0.460411,15.24,1.437581,0.97864,-35.439955,0.336049,2.460096,6.668027,-8.705284,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,84190540-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,127.28418,,,10.71474,,,,16.694879,-35.712641,3.334013,1.416559,0.692048,-4.352642,-0.498375,0.878035,1.230048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,41.0,68.0,2024/4/13,2293.134144,2293.134146,1712986048,3.0,2.0,伊藤樹,Right,WAS_EDA,2,齋藤大,Right,RIK,3,Top,2,1,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313071,見逃し,,2813,https://youtu.be/PYFWdATw8bc&t=2813,2309,https://youtu.be/eCWnYjN7sSA&t=2309,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:34:49,24S
72,69.0,2024/4/13,27:38.5,2024/4/13,27:38.5,3.0,3.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Daichi, Saito",1000101292,Right,RIK,Undefined,3,Top,2,1.0,1.0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,125.89137,2.147068,-0.436697,2126.394466,79.672028,8:45,1.420502,0.478176,1.782726,-117.163,-0.8271,-24.5342,0.857279,0.109149,115.17651,-6.35744,-2.16891,0.487093,,,,,,,,,,,,12.1308,-0.7212,-0.465683,15.24,1.465597,0.375963,-34.618862,0.849546,1.897744,6.45907,-9.919473,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,8ac87240-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,124.53484,,,10.71487,,,,16.656979,-34.882235,3.229535,1.42271,1.25402,-4.959737,-0.479436,0.298581,0.948872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,42.0,69.0,2024/4/13,2304.096253,2304.096255,1712986059,3.0,3.0,伊藤樹,Right,WAS_EDA,2,齋藤大,Right,RIK,3,Top,2,1,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313072,見逃し,,2824,https://youtu.be/PYFWdATw8bc&t=2824,2320,https://youtu.be/eCWnYjN7sSA&t=2320,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:35:00,24S
73,70.0,2024/4/13,27:51.7,2024/4/13,27:51.7,3.0,4.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Daichi, Saito",1000101292,Right,RIK,Undefined,3,Top,2,1.0,2.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.53883,0.145119,-4.892236,1997.708744,220.646802,1:15,1.449635,0.413191,2.006177,-48.5521,36.9466,29.5553,1.004798,-0.661112,132.70599,-3.494268,-2.788643,0.417575,,,,,,,,,,,,-18.5856,20.0714,-0.312086,15.24,1.450115,3.258693,-39.699469,-0.056503,-3.861748,7.715971,-5.636167,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,929c3b00-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,145.26741,,,11.83285,,,,16.433474,-39.930758,3.857986,1.449276,0.112444,-2.818084,-0.411502,3.374451,-1.930874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,43.0,70.0,2024/4/13,2317.278419,2317.278421,1712986072,3.0,4.0,伊藤樹,Right,WAS_EDA,2,齋藤大,Right,RIK,3,Top,2,1,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313073,ボール,,2837,https://youtu.be/PYFWdATw8bc&t=2837,2333,https://youtu.be/eCWnYjN7sSA&t=2333,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:35:13,24S
74,71.0,2024/4/13,28:05.4,2024/4/13,28:05.4,3.0,5.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Daichi, Saito",1000101292,Right,RIK,Undefined,3,Top,2,2.0,2.0,Curveball,Curveball,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,117.42041,3.827817,-0.106721,2181.831513,47.659918,7:30,1.427993,0.408264,1.834912,-161.0434,-28.3877,-35.5006,0.899819,0.023129,107.97958,-7.818399,-2.620647,0.520137,140.20482,44.704706,-3.223668,4755.859713,33.512663,31.273162,1.011332,75.873691,56.449554,5.641231,5.811959,18.2088,-16.1551,-0.403387,15.24,1.508907,0.204302,-32.292213,1.590834,2.484756,5.491107,-12.011157,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,9ad79f30-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,116.62316,35.880559,,9.44083,,,,16.606429,-32.523736,2.745553,1.431156,2.097264,-6.005579,-0.409792,0.099537,1.242378,0.352804,0.879287,-0.003968,197.946012,0.354881,27.594089,-6.857005,1.53487,-0.150323,-0.036896,0.015219,-0.001992,9.3e-05,0.87558,27.458352,-6.306344,0.580967,-0.172538,0.047677,-0.007011,0.000445,-8e-06,-0.005244,-1.532677,2.177888,-0.746077,0.128436,-0.000523,-0.003982,0.000621,-3e-05,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,44.0,71.0,2024/4/13,2331.597479,2331.597481,1712986086,3.0,5.0,伊藤樹,Right,WAS_EDA,2,齋藤大,Right,RIK,3,Top,2,2,2,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,,,,81.6683062,6.637295239,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,8,8,2410313074,中飛,,2851,https://youtu.be/PYFWdATw8bc&t=2851,2347,https://youtu.be/eCWnYjN7sSA&t=2347,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,R,R","R,L,R,L,L,L,L,L,R,R",0:35:27,24S
75,72.0,2024/4/13,29:50.2,2024/4/13,29:50.2,1.0,1.0,"Isshin, Obata",1000126682,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,3,Bottom,0,0.0,0.0,Fastball,Sinker,FoulBallFieldable,Undefined,Undefined,,Undefined,0,0,,143.95636,-2.125137,-3.257689,2124.944118,240.337723,2:00,1.678331,0.506909,2.061813,-59.0898,27.1463,42.6894,0.494663,0.026033,131.43692,-6.539444,-0.193765,0.419372,,,,,,,,,,,,-25.0287,16.7936,-0.443735,15.24,1.633214,2.062194,-39.581265,-1.667864,-5.106421,8.625544,-6.380387,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,d93a62d0-f956-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,144.64496,,,12.51944,,,,16.378189,-39.828527,4.312772,1.678404,-1.484962,-3.190193,-0.504949,2.208576,-2.55321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,28.0,72.0,2024/4/13,2436.324558,2436.324564,1712986191,1.0,1.0,小畠,Right,RIK,8,石郷岡,Left,WAS_EDA,3,Bottom,0,0,0,Undefined,FoulBall,Undefined,Bunt,Undefined,0,0,,,51.4,12.4,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2410313075,ファール,,2956,https://youtu.be/PYFWdATw8bc&t=2956,2381,https://youtu.be/eCWnYjN7sSA&t=2381,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:36:20,24S
