count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PlayID,LocalDateTime,UTCDateTime,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,Unnamed: 176,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
0,1.0,2024/6/1,03:25.6,2024/6/1,03:25.6,1.0,1.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Haruki, Mizutori",1000126452,Left,KEI_KEI,Undefined,1,Top,0,0.0,0.0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,133.88098,1.544798,-2.890645,1266.550535,266.038404,2:45,1.440833,0.51956,1.775701,-96.9958,5.0444,30.6975,0.909254,0.006782,123.42099,-5.483753,-0.727322,0.456184,,,,,,,,,,,,-17.4596,2.5589,-0.449688,15.24,1.472469,1.712273,-36.822578,0.602686,-3.125477,6.542388,-9.34858,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,e59dc940-1fcb-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,132.97262,,,10.45998,,,,16.664467,-37.074804,3.271194,1.442287,0.963098,-4.67429,-0.518023,1.832768,-1.562738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b796c1da-62b8-4c7a-a34a-a09fe0673e21,2024-06-01T13:03:25.6457994+09:00,2024-06-01T04:03:25.6457994Z,NoShift,27.98922505,23.35786107,43.69987862,14.45500882,23.09117149,-17.76766843,44.1142371,-10.81039273,80.42241132,-40.71706091,99.82694324,1.82578541,82.10602124,41.20310098,1717214606,10,青木 秀憲,1.0,1.0,2024/6/1,1989.894129,1989.894129,1717214661,1.0,1.0,伊藤樹,Right,WAS_EDA,1,水鳥,Left,KEI_KEI,1,Top,0,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2415212000,見逃し,,1006,https://youtu.be/_UigNjZke3o&t=1006,1083,https://youtu.be/n_1ZKag9Hns&t=1083,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:16:48,24S
1,2.0,2024/6/1,03:35.8,2024/6/1,03:35.8,1.0,2.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Haruki, Mizutori",1000126452,Left,KEI_KEI,Undefined,1,Top,0,0.0,1.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,133.16018,0.211656,-3.705619,1354.251928,284.798485,3:30,1.415252,0.534835,1.78574,-108.8821,-5.5172,32.4059,0.386493,-0.191901,122.92143,-7.642915,-1.419925,0.459136,,,,,,,,,,,,-19.0845,-2.0774,-0.44541,15.24,1.412808,2.220534,-36.610404,-0.303466,-3.365687,6.693675,-10.173022,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,eba165e0-1fcb-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,132.11781,,,10.23875,,,,16.65488,-36.868187,3.346837,1.416951,0.088311,-5.086511,-0.533421,2.350151,-1.682844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f010f346-5c6e-4aaa-b355-68af11698fca,2024-06-01T13:03:35.7860106+09:00,2024-06-01T04:03:35.7860106Z,NoShift,28.19851784,23.5152104,43.58986627,14.34801965,23.50810119,-17.9939726,44.39011089,-10.76671985,80.19155545,-40.97562431,101.4472338,2.22658167,81.93544933,41.14253997,1717214616,12,青木 秀憲,2.0,2.0,2024/6/1,1999.878187,1999.878187,1717214671,1.0,2.0,伊藤樹,Right,WAS_EDA,1,水鳥,Left,KEI_KEI,1,Top,0,0,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2415212001,ボール,,1016,https://youtu.be/_UigNjZke3o&t=1016,1094,https://youtu.be/n_1ZKag9Hns&t=1094,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:16:58,24S
2,3.0,2024/6/1,03:48.2,2024/6/1,03:48.2,1.0,3.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Haruki, Mizutori",1000126452,Left,KEI_KEI,Undefined,1,Top,0,1.0,1.0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,147.9971,-0.880807,-4.457122,2230.487676,230.058438,1:45,1.436285,0.547697,1.817054,-46.7365,37.9228,41.7977,0.719206,-0.296572,133.96239,-4.378528,-1.511665,0.41552,,,,,,,,,,,,-24.7049,20.9485,-0.442454,15.24,1.411804,2.941618,-40.579291,-0.797957,-5.281862,9.30829,-5.327892,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,f3015e30-1fcb-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,145.98567,,,14.03471,,,,16.622269,-40.895134,4.654145,1.435812,-0.617174,-2.663946,-0.545308,3.120839,-2.640931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f11d6212-6dfb-4506-b1d7-8335fe2f7156,2024-06-01T13:03:48.1828618+09:00,2024-06-01T04:03:48.1828618Z,NoShift,28.06763407,23.64662563,43.20702912,14.72708953,23.56667931,-18.13278855,43.50347958,-10.9854688,79.40202726,-40.75913883,100.6257278,1.81506711,80.77680911,41.92199392,1717214628,14,青木 秀憲,3.0,3.0,2024/6/1,2012.197153,2012.197153,1717214683,1.0,3.0,伊藤樹,Right,WAS_EDA,1,水鳥,Left,KEI_KEI,1,Top,0,1,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2415212002,見逃し,,1029,https://youtu.be/_UigNjZke3o&t=1029,1107,https://youtu.be/n_1ZKag9Hns&t=1107,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:17:11,24S
3,4.0,2024/6/1,04:02.4,2024/6/1,04:02.3,1.0,4.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Haruki, Mizutori",1000126452,Left,KEI_KEI,Undefined,1,Top,0,1.0,2.0,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,147.82006,-0.763423,-3.391032,2113.622187,235.135062,1:45,1.431656,0.514189,1.855021,-53.932,30.2184,39.2946,0.676689,-0.050129,134.15656,-4.773156,-0.609425,0.414269,,,,,,,,,,,,-22.6717,16.9873,-0.436732,15.24,1.410259,2.20055,-40.5957,-0.748025,-4.856091,9.232748,-6.168123,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,fb786bd0-1fcb-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,146.42653,,,13.6635,,,,16.584308,-40.900295,4.616374,1.43158,-0.544534,-3.084061,-0.511973,2.360756,-2.428046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.15092,2.578039,1.690368,0.887671,-0.417395,0.603968,0.058078,-0.260121,1.382934,-0.88426,20.933314,1.767757,-17.099228,-0.253722,25.15866,-1.449572,1.405815,4.363381,-4.441274,-0.937322,-21.195905,3.333833,6bf0ef75-6931-45a0-bfd2-8efb616b4856,2024-06-01T13:04:02.3500000+09:00,2024-06-01T04:04:02.3500000Z,NoShift,27.90097457,23.72412712,42.99607812,15.21992737,23.82967021,-18.38996445,43.87763518,-10.91457956,78.72586354,-40.64734551,101.2184586,2.622059861,82.81597933,43.05061987,1717214642,26,青木 秀憲,4.0,4.0,2024/6/1,2026.527874,2026.527874,1717214697,1.0,4.0,伊藤樹,Right,WAS_EDA,1,水鳥,Left,KEI_KEI,1,Top,0,1,2,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2415212003,空三振,,1043,https://youtu.be/_UigNjZke3o&t=1043,1121,https://youtu.be/n_1ZKag9Hns&t=1121,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:17:25,24S
4,5.0,2024/6/1,04:28.1,2024/6/1,04:28.1,2.0,1.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Minato, Maruta",1000325879,Left,KEI_KEI,Undefined,1,Top,1,0.0,0.0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,149.62293,-0.377987,-2.267145,2119.560259,235.928163,1:45,1.456448,0.55529,1.807558,-51.4951,30.3276,41.0876,0.834521,0.324701,136.83839,-4.187164,0.636737,0.4085,,,,,,,,,,,,-22.5681,16.579,-0.502821,15.24,1.443739,1.411785,-41.159513,-0.477252,-5.009432,8.815306,-6.126613,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,0ac4e500-1fcc-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,148.49466,,,12.78454,,,,16.632252,-41.456625,4.407653,1.456344,-0.27076,-3.063306,-0.55325,1.580623,-2.504716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30761347-4cf6-4143-8525-6b3ac02abc48,2024-06-01T13:04:28.0727818+09:00,2024-06-01T04:04:28.0727818Z,NoShift,25.30004091,21.02219149,39.88307528,15.33930545,20.23138049,-15.91990931,42.44269136,-10.76267099,74.55068027,-39.79712512,95.43987435,0.221396876,79.42143925,42.26983625,1717214668,11,青木 秀憲,5.0,5.0,2024/6/1,2052.291494,2052.291494,1717214723,2.0,1.0,伊藤樹,Right,WAS_EDA,2,丸田,Left,KEI_KEI,1,Top,1,0,0,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2415212004,空振り,,1068,https://youtu.be/_UigNjZke3o&t=1068,1141,https://youtu.be/n_1ZKag9Hns&t=1141,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:17:50,24S
5,6.0,2024/6/1,04:38.7,2024/6/1,04:38.7,2.0,2.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Minato, Maruta",1000325879,Left,KEI_KEI,Undefined,1,Top,1,0.0,1.0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,148.99187,-2.383594,-2.607671,2237.155846,231.151403,1:45,1.434284,0.497121,1.977331,-44.5086,36.6332,42.2308,0.321124,0.189224,136.14475,-5.726235,0.408524,0.406796,,,,,,,,,,,,-23.9783,21.6915,-0.443399,15.24,1.380838,1.661307,-40.969513,-1.857246,-5.255508,9.016991,-5.052356,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,11156920-1fcc-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,149.11636,,,12.84713,,,,16.462601,-41.237718,4.508495,1.433845,-1.706967,-2.526178,-0.495139,1.817629,-2.627754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509a024b-bbea-4d4b-9299-a589ac38cc09,2024-06-01T13:04:38.6665738+09:00,2024-06-01T04:04:38.6665738Z,NoShift,25.5708623,21.20136234,39.9248786,14.97371257,21.21855547,-16.68017794,42.23826118,-11.31150828,74.47336736,-40.30914391,94.31735898,-1.409933513,80.49311277,42.57787857,1717214679,11,青木 秀憲,6.0,6.0,2024/6/1,2062.787271,2062.787271,1717214734,2.0,2.0,伊藤樹,Right,WAS_EDA,2,丸田,Left,KEI_KEI,1,Top,1,0,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2415212005,ボール,,1079,https://youtu.be/_UigNjZke3o&t=1079,1151,https://youtu.be/n_1ZKag9Hns&t=1151,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:18:01,24S
6,7.0,2024/6/1,04:50.1,2024/6/1,04:50.1,2.0,3.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Minato, Maruta",1000325879,Left,KEI_KEI,Undefined,1,Top,1,1.0,1.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.86062,0.032642,-4.278809,1370.843167,277.519624,3:15,1.402327,0.57672,1.767893,-103.0925,-1.8816,37.1989,0.380682,-0.266525,124.26567,-7.40431,-1.661078,0.454327,,,,,,,,,,,,-21.9635,-0.1623,-0.472176,15.24,1.395651,2.596684,-37.047292,-0.399855,-3.963214,6.90952,-9.835939,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,17f16460-1fcc-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,133.51627,,,10.59494,,,,16.672775,-37.313556,3.45476,1.403756,-0.02082,-4.91797,-0.575184,2.74941,-1.981607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87f21f41-07ee-4349-ad11-2b281790975e,2024-06-01T13:04:50.1145866+09:00,2024-06-01T04:04:50.1145866Z,NoShift,26.39961196,21.81086061,39.94511463,15.49151179,20.94398485,-16.50935192,42.54337563,-10.93227616,74.349291,-40.49836401,94.68934994,-3.320523938,79.79753146,42.41230188,1717214690,14,青木 秀憲,7.0,7.0,2024/6/1,2074.237923,2074.237923,1717214745,2.0,3.0,伊藤樹,Right,WAS_EDA,2,丸田,Left,KEI_KEI,1,Top,1,1,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2415212006,ボール,,1091,https://youtu.be/_UigNjZke3o&t=1091,1163,https://youtu.be/n_1ZKag9Hns&t=1163,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:18:13,24S
7,8.0,2024/6/1,05:04.2,2024/6/1,05:04.2,2.0,4.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Minato, Maruta",1000325879,Left,KEI_KEI,Undefined,1,Top,1,2.0,1.0,Fastball,Sinker,FoulBallFieldable,Undefined,Undefined,,Undefined,0,0,,146.23494,-0.077132,-2.410109,2065.01069,243.276084,2:00,1.409882,0.546542,1.870683,-60.0909,25.2621,44.7016,0.787226,0.314253,133.24222,-4.525302,0.761638,0.417219,,,,,,,,,,,,-24.667,13.95,-0.493088,15.24,1.404373,1.463744,-40.219017,-0.287251,-5.204162,8.781869,-6.863518,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,20564990-1fcc-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,145.39127,,,12.99272,,,,16.568872,-40.508138,4.390935,1.41011,-0.061286,-3.431759,-0.544099,1.635078,-2.602081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32c5a5ad-38e1-4606-82b7-84c0147ad868,2024-06-01T13:05:04.2454282+09:00,2024-06-01T04:05:04.2454282Z,NoShift,26.36736889,22.0337025,40.07173021,16.5065152,21.5877861,-16.52831657,41.90258746,-11.14907267,74.36232439,-40.9659304,94.10640635,-3.403680286,79.70061913,42.35873412,1717214704,22,青木 秀憲,8.0,8.0,2024/6/1,2088.316075,2088.316075,1717214759,2.0,4.0,伊藤樹,Right,WAS_EDA,2,丸田,Left,KEI_KEI,1,Top,1,2,1,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,A2B,,,,,,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2415212007,ファール,,1105,https://youtu.be/_UigNjZke3o&t=1105,1177,https://youtu.be/n_1ZKag9Hns&t=1177,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:18:27,24S
8,9.0,2024/6/1,05:26.4,2024/6/1,05:26.4,2.0,5.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Minato, Maruta",1000325879,Left,KEI_KEI,Undefined,1,Top,1,2.0,2.0,ChangeUp,Changeup,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,134.34718,0.82985,-2.776638,1312.446816,276.929765,3:15,1.400829,0.565689,1.805673,-102.3724,-0.6274,31.2772,0.6121,0.092544,123.09076,-6.601778,-0.566369,0.455524,120.26739,40.538722,28.063609,3878.47881,28.732825,22.36772,17.278581,76.727569,76.194213,33.893689,4.732804,-18.0876,-0.0438,-0.500141,15.24,1.414055,1.646278,-36.945498,0.128032,-3.227497,7.256901,-9.814461,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20240601-JinguStadium-2,2d8b2d60-1fcc-11ef-87aa-c7e12548cc05,4ea929ce-989b-4c37-ba9a-f43e47c4809e,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,133.16532,23.892569,,11.25641,,,,16.634685,-37.218436,3.628451,1.402298,0.497163,-4.90723,-0.564342,1.767667,-1.613748,0.601126,0.660855,-0.093166,200.797175,0.602097,22.379564,-4.690133,1.072813,-0.073455,-0.05517,0.021237,-0.003073,0.000163,0.659839,21.735288,-5.698107,0.418382,-0.113784,0.03103,-0.003556,-6.6e-05,2.6e-05,-0.092981,11.939653,-1.039153,0.081143,0.040356,-0.023566,0.006021,-0.000764,3.9e-05,,,,,,,,,,,,,,,,,,,,,,,ed263d3b-bc7f-4d8b-9eef-9ed6f878cf39,2024-06-01T13:05:26.3989514+09:00,2024-06-01T04:05:26.3989514Z,NoShift,27.15324781,22.70449985,41.12582722,17.71498968,22.77967948,-17.4902802,42.61167579,-11.31604467,73.3350214,-41.2836167,92.99471402,-3.643396149,79.87361677,42.99901199,1717214726,38,青木 秀憲,9.0,9.0,2024/6/1,2110.433974,2110.433974,1717214781,2.0,5.0,伊藤樹,Right,WAS_EDA,2,丸田,Left,KEI_KEI,1,Top,1,2,2,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,,,,77.14921782,31.0764694,WAS_EDA,#470004,早稲田,KEI_KEI,#112163,慶應,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,9,9,2415212008,右飛,,1127,https://youtu.be/_UigNjZke3o&t=1127,1199,https://youtu.be/n_1ZKag9Hns&t=1199,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,小澤,梅村,石郷岡,伊藤樹","水鳥,丸田,本間,清原,吉田,横地,林,渡辺憩,外丸","伊藤樹,印出,前田,梅村,小澤,山縣,石郷岡,尾瀬,吉納","外丸,渡辺憩,清原,林,本間,水鳥,丸田,横地,吉田","R,L,R,L,R,L,L,L,L,R","R,L,L,R,R,L,L,R,R,R",0:18:49,24S
