count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
59,,2024/4/20,0:26:10,2024/4/20,0:26:10,,,"Kojiro, Hirata",1000126391,Right,TOK,"Rui, Muneyama",1000101247,Left,MEI_MEI,,2,Top,0,,,,,,,,,,0,0,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,,,2024/4/20,1743.478088,1743.478093,1713576371,,,平田,Right,TOK,3,宗山,Left,MEI_MEI,2,Top,0,1,2,,,,,,0,0,,,,,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,3",木本,,直井,PickOff,,,,"1,3","1,3",2411000059,牽制,,2585,https://youtu.be/DYshhmy0MLI&t=2585,2177,https://youtu.be/vk7LsdnqfPc&t=2177,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:43:09,24S
60,57.0,2024/4/20,26:23.5,2024/4/20,26:23.5,3.0,4.0,"Kojiro, Hirata",1000126391,Right,TOK,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,2,Top,0,1.0,2.0,TwoSeamFastBall,Changeup,InPlay,Undefined,GroundBall,GroundBall,Single,0,1,"1,3",129.21952,1.062877,-0.759209,1302.618497,247.528033,2:15,1.710399,0.361672,1.73641,-95.8879,15.82,29.1346,1.053474,0.437366,117.3804,-5.930744,1.292803,0.477306,151.73517,-9.058309,-30.205819,,,,,5.66637,5.66637,-34.931435,0.135484,-15.3452,8.3605,-0.344446,15.24,1.730489,0.332419,-35.512192,0.287677,-2.509042,7.216213,-8.439658,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,00ad30f0-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,127.08835,0.974961,,11.83912,,,,16.702889,-35.808223,3.608107,1.711587,0.633897,-4.219829,-0.360194,0.435348,-1.254521,-0.098325,0.974961,-0.427083,78.675914,-0.098167,35.956256,-6.971414,,,,,,,0.975008,-6.640455,-4.106678,,,,,,,-0.427076,-20.941602,1.077204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,41.0,57.0,2024/4/20,1756.382823,1756.382828,1713576384,3.0,4.0,平田,Right,TOK,3,宗山,Left,MEI_MEI,2,Top,0,1,2,TwoSeamFastball,InPlay,Undefined,GroundBall,Single,0,1,,128.0,64.2,26.8,63.59446901,-30.37121987,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,3",木本,,直井,Undefined,,,直井,7,7,2411000060,左安①,,2598,https://youtu.be/DYshhmy0MLI&t=2598,2191,https://youtu.be/vk7LsdnqfPc&t=2191,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:43:21,24S
61,58.0,2024/4/20,27:06.5,2024/4/20,27:06.5,4.0,1.0,"Kojiro, Hirata",1000126391,Right,TOK,"Haruki, Yokoyama",1000126457,Right,MEI_MEI,Undefined,2,Top,0,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",138.08028,0.402429,-1.932359,2540.149272,216.795195,1:15,1.711073,0.407011,1.868752,-51.2086,45.1395,31.2977,1.312428,0.175391,124.90422,-3.45843,0.287524,0.443278,,,,,,,,,,,,-17.4137,23.8704,-0.363758,15.24,1.7172,1.124708,-37.944643,0.101479,-3.250472,8.243178,-5.350968,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,1a450290-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,136.84416,,,13.17606,,,,16.569701,-38.232419,4.121589,1.710397,0.288286,-2.675484,-0.405004,1.238184,-1.625236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,42.0,58.0,2024/4/20,1798.875674,1798.875684,1713576427,4.0,1.0,平田,Right,TOK,4,横山,Right,MEI_MEI,2,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,137.0,113.0,4.4,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2",宗山,木本,,Nothing,,,,,,2411000061,ボール,,2641,https://youtu.be/DYshhmy0MLI&t=2641,2229,https://youtu.be/vk7LsdnqfPc&t=2229,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:44:03,24S
62,59.0,2024/4/20,27:23.0,2024/4/20,27:23.0,4.0,2.0,"Kojiro, Hirata",1000126391,Right,TOK,"Haruki, Yokoyama",1000126457,Right,MEI_MEI,Undefined,2,Top,0,1.0,0.0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",119.07346,1.604975,0.345058,2407.018578,53.19146,7:45,1.640994,0.413008,1.78971,-151.1847,-21.9339,-34.4446,0.583648,0.16625,110.10766,-9.280347,-2.093543,0.513418,,,,,,,,,,,,17.8663,-11.1422,-0.419118,15.24,1.670052,-0.052885,-32.793815,0.364272,2.515976,5.628767,-11.375724,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,24282350-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,118.14926,,,8.96579,,,,16.65134,-33.03517,2.814384,1.643975,0.852051,-5.687862,-0.414537,-0.160768,1.257988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,43.0,59.0,2024/4/20,1815.370258,1815.370264,1713576443,4.0,2.0,平田,Right,TOK,4,横山,Right,MEI_MEI,2,Top,0,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,117.0,50.2,2.0,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2",宗山,木本,,Nothing,,,,,,2411000062,見逃し,,2658,https://youtu.be/DYshhmy0MLI&t=2658,2245,https://youtu.be/vk7LsdnqfPc&t=2245,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:44:20,24S
63,60.0,2024/4/20,27:40.2,2024/4/20,27:40.2,4.0,3.0,"Kojiro, Hirata",1000126391,Right,TOK,"Haruki, Yokoyama",1000126457,Right,MEI_MEI,Undefined,2,Top,0,1.0,1.0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",119.5467,1.825321,0.591676,2431.012826,58.909009,8:00,1.641847,0.420386,1.740063,-143.3911,-15.2689,-31.1914,0.726476,0.276496,111.09187,-8.469083,-1.608232,0.511172,,,,,,,,,,,,16.2087,-7.7325,-0.433156,15.24,1.677744,-0.205672,-32.929557,0.509597,2.321037,5.218411,-10.913922,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,2e5d0d90-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,118.66852,,,8.45483,,,,16.700905,-33.160261,2.609206,1.644549,0.992098,-5.456961,-0.421795,-0.308285,1.160518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,44.0,60.0,2024/4/20,1832.59996,1832.599966,1713576460,4.0,3.0,平田,Right,TOK,4,横山,Right,MEI_MEI,2,Top,0,1,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,119.0,51.4,28.4,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2",宗山,木本,,Nothing,,,,,,2411000063,見逃し,,2675,https://youtu.be/DYshhmy0MLI&t=2675,2262,https://youtu.be/vk7LsdnqfPc&t=2262,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:44:37,24S
64,61.0,2024/4/20,28:01.2,2024/4/20,28:01.2,4.0,4.0,"Kojiro, Hirata",1000126391,Right,TOK,"Haruki, Yokoyama",1000126457,Right,MEI_MEI,Undefined,2,Top,0,1.0,2.0,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",127.27447,0.757574,-0.567603,1259.054129,279.389365,3:15,1.737291,0.346396,1.687507,-115.9156,-0.7004,26.5155,0.793981,0.449843,116.56785,-7.596506,1.296147,0.484741,,,,,,,,,,,,-14.0157,-0.1066,-0.333654,15.24,1.747925,0.226561,-35.010108,0.003025,-2.236789,6.758694,-9.823667,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,3ae13f00-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,125.13906,,,10.70662,,,,16.753003,-35.300985,3.379347,1.738697,0.425811,-4.911833,-0.345477,0.322827,-1.118395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,45.0,61.0,2024/4/20,1853.620352,1853.620358,1713576481,4.0,4.0,平田,Right,TOK,4,横山,Right,MEI_MEI,2,Top,0,1,2,TwoSeamFastball,BallCalled,Undefined,Undefined,Undefined,0,0,,124.0,51.0,38.0,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2",宗山,木本,,Nothing,,,,,,2411000064,ボール,,2696,https://youtu.be/DYshhmy0MLI&t=2696,2283,https://youtu.be/vk7LsdnqfPc&t=2283,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:44:58,24S
65,62.0,2024/4/20,28:17.6,2024/4/20,28:17.6,4.0,5.0,"Kojiro, Hirata",1000126391,Right,TOK,"Haruki, Yokoyama",1000126457,Right,MEI_MEI,Undefined,2,Top,0,2.0,2.0,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,GroundBall,Undefined,0,0,"1,2",122.866,1.506482,0.328971,2385.601788,50.372441,7:45,1.630225,0.380149,1.705704,-147.2392,-24.1492,-33.7409,0.586638,0.136356,113.13374,-9.048946,-2.047345,0.501033,125.71173,-24.336161,-48.330276,,,,,1.719537,1.719537,-40.200721,0.040848,17.3952,-12.2988,-0.386017,15.24,1.657985,-0.043982,-33.814557,0.310217,2.59535,6.183882,-11.641613,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,44a4a2c0-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,121.06995,0.589115,,9.73226,,,,16.735294,-34.086914,3.091941,1.633031,0.822949,-5.820806,-0.381562,-0.158289,1.297675,0.447378,0.589115,-0.136912,,0.44707,21.199997,,,,,,,,0.589325,-14.422026,,,,,,,,-0.136565,-23.819684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,46.0,62.0,2024/4/20,1870.404426,1870.404431,1713576498,4.0,5.0,平田,Right,TOK,4,横山,Right,MEI_MEI,2,Top,0,2,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,120.0,46.6,5.2,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2",宗山,木本,,Undefined,,,,,,2411000065,ファール,,2712,https://youtu.be/DYshhmy0MLI&t=2712,2300,https://youtu.be/vk7LsdnqfPc&t=2300,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:45:15,24S
66,63.0,2024/4/20,28:48.7,2024/4/20,28:48.7,4.0,6.0,"Kojiro, Hirata",1000126391,Right,TOK,"Haruki, Yokoyama",1000126457,Right,MEI_MEI,Undefined,2,Top,0,2.0,2.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",140.356,0.10505,-2.548057,2462.701701,213.468329,1:00,1.730232,0.37532,1.938059,-52.9966,38.5479,23.607,1.229763,-0.103847,128.32373,-3.862916,-0.86749,0.432087,,,,,,,,,,,,-13.9858,20.8535,-0.32026,15.24,1.729509,1.606492,-38.615099,-0.105346,-2.731957,7.773166,-5.733182,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,572b3850-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,140.38854,,,12.03227,,,,16.501251,-38.868158,3.886583,1.7299,0.0813,-2.866591,-0.374007,1.695433,-1.365979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,47.0,63.0,2024/4/20,1901.173484,1901.17349,1713576529,4.0,6.0,平田,Right,TOK,4,横山,Right,MEI_MEI,2,Top,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,112.3,-26.0,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2",宗山,木本,,Nothing,,,,,,2411000066,ボール,,2743,https://youtu.be/DYshhmy0MLI&t=2743,2321,https://youtu.be/vk7LsdnqfPc&t=2321,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:45:46,24S
67,64.0,2024/4/20,29:06.8,2024/4/20,29:06.8,4.0,7.0,"Kojiro, Hirata",1000126391,Right,TOK,"Haruki, Yokoyama",1000126457,Right,MEI_MEI,Undefined,2,Top,0,3.0,2.0,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,"1,2",136.51644,-1.162598,-1.025471,2417.857412,208.87822,1:00,1.689872,0.377573,1.921918,-54.0358,43.5286,22.2045,0.822964,0.311639,124.20966,-5.219605,0.556057,0.446067,,,,,,,,,,,,-12.1752,24.424,-0.35577,15.24,1.660712,0.566737,-37.545793,-0.933971,-2.231846,7.861977,-5.329474,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,61f64810-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,135.98843,,,12.30678,,,,16.516729,-37.812191,3.930988,1.6893,-0.753385,-2.664737,-0.376255,0.642361,-1.115923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,48.0,64.0,2024/4/20,1919.269844,1919.26985,1713576547,4.0,7.0,平田,Right,TOK,4,横山,Right,MEI_MEI,2,Top,0,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,136.0,64.2,35.3,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2",宗山,木本,,Nothing,,,,,,2411000067,四球,,2761,https://youtu.be/DYshhmy0MLI&t=2761,2339,https://youtu.be/vk7LsdnqfPc&t=2339,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:46:04,24S
68,65.0,2024/4/20,29:42.0,2024/4/20,29:42.0,5.0,1.0,"Kojiro, Hirata",1000126391,Right,TOK,"Takuya, Kato",1000101245,Right,MEI_MEI,Undefined,2,Top,0,0.0,0.0,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,,Undefined,0,0,"1,2,3",120.5101,1.970317,0.105055,2507.990431,61.344131,8:00,1.664604,0.409362,1.706624,-137.9923,-9.9657,-25.5249,0.845563,0.184007,110.65576,-7.962974,-1.690546,0.510981,137.52976,54.220758,-49.099484,5275.689986,,,,,24.30746,,,13.0792,-5.4286,-0.410027,15.24,1.705191,0.050222,-33.147127,0.617139,1.875844,5.921239,-10.585228,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,76ffb7f0-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,118.71279,32.700861,,9.85435,,,,16.733918,-33.412928,2.960619,1.666823,1.092303,-5.292614,-0.410391,-0.033984,0.937922,0.6683,0.897504,-0.198989,159.204054,0.668299,14.624931,-6.597043,2.158794,-0.557828,0.109063,-0.007428,-0.003663,0.000892,0.897505,30.992575,-7.582831,0.618523,-0.038055,-0.002666,-0.005178,0.003355,-0.000599,-0.198989,-16.882467,3.322337,-0.740357,0.132946,-0.019204,0.001625,0.000171,-5.7e-05,,,,,,,,,,,,,,,,,,,,,,,松本 知一,49.0,65.0,2024/4/20,1954.525536,1954.525541,1713576582,5.0,1.0,平田,Right,TOK,5,加藤,Right,MEI_MEI,2,Top,0,0,0,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,119.0,,,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2,3",横山,宗山,木本,Undefined,,,,,,2411000068,ファール,,2797,https://youtu.be/DYshhmy0MLI&t=2797,2366,https://youtu.be/vk7LsdnqfPc&t=2366,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:46:39,24S
69,66.0,2024/4/20,30:10.3,2024/4/20,30:10.3,5.0,2.0,"Kojiro, Hirata",1000126391,Right,TOK,"Takuya, Kato",1000101245,Right,MEI_MEI,Undefined,2,Top,0,0.0,1.0,TwoSeamFastBall,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,1,"1,2,3",128.6729,-1.040395,-1.852713,1483.773829,240.088684,2:00,1.734556,0.366275,1.707328,-99.3691,12.7869,16.134,0.444643,0.000258,118.4266,-8.208276,-0.717506,0.478262,80.26866,-4.549491,-39.01049,,,,,3.926677,3.926677,-33.181855,0.164055,-9.5232,8.2177,-0.319226,15.24,1.699638,1.06982,-35.380041,-1.033777,-1.559728,6.599886,-8.46075,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,87dae770-feb5-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,126.83426,0.401504,,10.24629,,,,16.732641,-35.657395,3.299943,1.73561,-0.678222,-4.230375,-0.365561,1.135366,-0.779864,0.504367,0.401504,0.08157,240.147824,0.504431,17.265623,-1.88077,,,,,,,0.40156,-1.77308,-4.117204,,,,,,,0.081478,-13.983337,2.362505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,50.0,66.0,2024/4/20,1983.107212,1983.107218,1713576611,5.0,2.0,平田,Right,TOK,5,加藤,Right,MEI_MEI,2,Top,0,0,1,TwoSeamFastball,InPlay,Undefined,GroundBall,Out,1,1,,124.0,29.7,10.4,20.9522606,-35.25635871,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,"1,2,3",横山,宗山,木本,Undefined,,,木本,"5,3","5,3A",2411000069,三ゴ①,,2825,https://youtu.be/DYshhmy0MLI&t=2825,2386,https://youtu.be/vk7LsdnqfPc&t=2386,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,平田","直井,木本,宗山,横山,加藤,小島河,瀨,友納,藤江","平田,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","藤江,小島河,加藤,木本,友納,宗山,瀨,直井,横山","L,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,L",0:47:08,24S
