count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
93,88.0,2024/4/27,37:25.2,2024/4/27,37:25.2,1.0,4.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,Undefined,3,Bottom,0,1.0,2.0,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,143.73286,-2.825135,-3.467502,2274.490157,202.255273,12:45,1.628308,0.564248,1.849792,-30.8514,59.0241,22.8082,0.520843,-0.186891,129.62915,-5.221798,-1.855198,0.42813,,,,,,,,,,,,-14.5305,33.6171,-0.48374,15.24,1.559483,2.272599,-39.395714,-2.027398,-2.910205,9.236692,-3.073742,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,15418180-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,141.68604,,,14.10371,,,,16.589313,-39.710813,4.618346,1.626857,-1.922541,-1.536871,-0.56296,2.371877,-1.455102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,47.0,88.0,2024/4/27,4102.782978,4102.782979,1714185445,1.0,4.0,篠木,Right,HOS_HOS,9,外丸,Right,KEI_KEI,3,Bottom,0,1,2,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702093,見三振,,3191,https://youtu.be/Iq3wRE-7Lls&t=3191,2308,https://youtu.be/KQ6dEtP8ZH0&t=2308,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:38:36,24S
94,89.0,2024/4/27,37:46.4,2024/4/27,37:46.4,2.0,1.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,3,Bottom,1,0.0,0.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.35183,0.192723,-2.924928,2175.774689,113.467982,9:45,1.58904,0.604296,1.753803,-92.0296,11.0313,-17.6877,0.723497,-0.403192,122.65054,-6.48825,-4.168808,0.45846,,,,,,,,,,,,6.789,6.5207,-0.529006,15.24,1.58725,1.971295,-36.897472,-0.2461,1.2016,7.609104,-8.652546,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,21efd030-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,132.31251,,,11.70129,,,,16.68558,-37.194389,3.804552,1.590266,0.091534,-4.326273,-0.605013,1.924407,0.6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,48.0,89.0,2024/4/27,4123.933265,4123.933266,1714185466,2.0,1.0,篠木,Right,HOS_HOS,1,古野,Left,KEI_KEI,3,Bottom,1,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702094,ボール,,3212,https://youtu.be/Iq3wRE-7Lls&t=3212,2318,https://youtu.be/KQ6dEtP8ZH0&t=2318,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:38:58,24S
95,90.0,2024/4/27,37:56.8,2024/4/27,37:56.8,2.0,2.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,3,Bottom,1,1.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.41066,-2.90013,-2.482598,2392.336501,201.334272,12:45,1.602721,0.619048,1.864931,-32.7235,58.3833,21.52,0.45679,0.134238,128.71086,-5.428952,-0.957545,0.431052,,,,,,,,,,,,-13.0668,33.3804,-0.562383,15.24,1.532851,1.587792,-39.073405,-2.068052,-2.578002,8.981373,-3.22088,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,281859f0-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,140.72534,,,13.6998,,,,16.57419,-39.378887,4.490686,1.601329,-1.958501,-1.61044,-0.61788,1.675477,-1.289001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,49.0,90.0,2024/4/27,4134.241714,4134.241715,1714185477,2.0,2.0,篠木,Right,HOS_HOS,1,古野,Left,KEI_KEI,3,Bottom,1,1,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702095,見逃し,,3222,https://youtu.be/Iq3wRE-7Lls&t=3222,2328,https://youtu.be/KQ6dEtP8ZH0&t=2328,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:39:08,24S
96,91.0,2024/4/27,38:05.5,2024/4/27,38:05.5,2.0,3.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,3,Bottom,1,1.0,1.0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,134.05899,-0.893131,-2.62264,2320.259711,173.558691,11:45,1.57518,0.663777,1.784213,-78.8447,24.2255,-2.3501,0.533514,-0.102974,122.33397,-6.657961,-2.788402,0.458481,,,,,,,,,,,,-0.7631,14.0797,-0.598662,15.24,1.547558,1.697987,-36.8254,-0.875373,-0.134568,7.566054,-7.323893,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,2d41c330-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,132.30649,,,11.72502,,,,16.655116,-37.115007,3.783027,1.575699,-0.595035,-3.661947,-0.663755,1.703137,-0.067284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,50.0,91.0,2024/4/27,4142.949459,4142.94946,1714185485,2.0,3.0,篠木,Right,HOS_HOS,1,古野,Left,KEI_KEI,3,Bottom,1,1,1,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702096,空振り,,3231,https://youtu.be/Iq3wRE-7Lls&t=3231,2337,https://youtu.be/KQ6dEtP8ZH0&t=2337,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:39:17,24S
97,92.0,2024/4/27,38:17.1,2024/4/27,38:17.1,2.0,4.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,3,Bottom,1,1.0,2.0,Splitter,Splitter,FoulBallFieldable,Undefined,Undefined,,Undefined,0,0,,138.0538,-1.026673,-2.726114,1119.350141,251.127289,2:15,1.609218,0.588787,1.832485,-79.6061,17.1669,40.6085,0.52291,0.224554,125.62743,-6.859837,0.149926,0.444254,,,,,,,,,,,,-23.1471,10.5287,-0.5263,15.24,1.579419,1.61476,-37.937893,-0.988509,-4.319376,8.236172,-7.841929,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,34342ca0-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,136.54341,,,12.42637,,,,16.607556,-38.233631,4.118086,1.609859,-0.706927,-3.920965,-0.587067,1.769857,-2.159688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,51.0,92.0,2024/4/27,4154.631863,4154.631864,1714185497,2.0,4.0,篠木,Right,HOS_HOS,1,古野,Left,KEI_KEI,3,Bottom,1,1,2,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2411702097,ファール,,3243,https://youtu.be/Iq3wRE-7Lls&t=3243,2349,https://youtu.be/KQ6dEtP8ZH0&t=2349,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:39:28,24S
98,93.0,2024/4/27,38:33.1,2024/4/27,38:33.1,2.0,5.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,3,Bottom,1,1.0,2.0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,,147.13688,-1.889714,-2.669793,2358.458184,201.540309,12:45,1.595355,0.558248,1.896403,-26.0394,59.1269,22.1097,0.802725,0.027946,132.39162,-3.949994,-1.100428,0.416762,142.15259,51.059443,36.961767,4177.52469,,,,,32.550448,,,-13.6912,33.138,-0.498663,15.24,1.55067,1.773293,-40.39465,-1.392839,-2.875956,9.902256,-2.845743,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,3dadb620-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,145.55054,36.933055,,14.74526,,,,16.542912,-40.71279,4.951128,1.59395,-1.301411,-1.422872,-0.55712,1.865692,-1.437978,0.888862,0.84269,-0.038569,189.352076,0.888855,19.831673,-5.933841,1.86177,-0.446489,0.06947,0.001689,-0.003918,0.000635,0.842694,30.712122,-7.034648,0.535017,-0.046708,0.008081,-0.007531,0.002929,-0.00039,-0.038569,14.922665,-3.296264,0.691281,-0.114426,0.013799,-0.000718,-0.000139,2.3e-05,,,,,,,,,,,,,,,,,,,,,,,安 秀明,52.0,93.0,2024/4/27,4170.546749,4170.54675,1714185513,2.0,5.0,篠木,Right,HOS_HOS,1,古野,Left,KEI_KEI,3,Bottom,1,1,2,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,9,9,2411702098,右飛,,3259,https://youtu.be/Iq3wRE-7Lls&t=3259,2358,https://youtu.be/KQ6dEtP8ZH0&t=2358,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:39:44,24S
99,94.0,2024/4/27,39:02.5,2024/4/27,39:02.5,3.0,1.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,3,Bottom,2,0.0,0.0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,,Undefined,0,0,,148.39616,-2.289079,-2.846573,2370.017886,200.36724,12:45,1.647572,0.494261,1.857121,-23.4964,60.5914,21.3608,0.766114,-0.095317,133.69503,-4.158417,-1.334543,0.414115,116.43162,67.163488,116.27772,5237.407833,,,,,14.70961,,,-13.3215,33.9815,-0.428718,15.24,1.59226,1.914583,-40.718574,-1.678648,-2.848853,9.90596,-2.539574,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,4f3467e0-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,146.481,25.791173,,14.70114,,,,16.582103,-41.04378,4.95298,1.646,-1.595275,-1.269787,-0.493108,2.008109,-1.424427,0.426324,0.746253,0.09266,336.551556,0.426324,-5.557086,-2.309515,0.980837,-0.284255,0.071099,-0.015399,0.002433,-0.000207,0.746253,29.807005,-9.122934,1.165799,-0.192807,0.019672,0.001795,-0.001532,0.000234,0.09266,11.254922,-2.525664,0.96985,-0.267332,0.064481,-0.013349,0.001989,-0.000162,,,,,,,,,,,,,,,,,,,,,,,安 秀明,53.0,94.0,2024/4/27,4199.999084,4199.999085,1714185542,3.0,1.0,篠木,Right,HOS_HOS,2,本間,Right,KEI_KEI,3,Bottom,2,0,0,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2411702099,ファール,,3288,https://youtu.be/Iq3wRE-7Lls&t=3288,2371,https://youtu.be/KQ6dEtP8ZH0&t=2371,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:40:14,24S
100,95.0,2024/4/27,39:16.2,2024/4/27,39:16.2,3.0,2.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,3,Bottom,2,0.0,1.0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,110.18408,4.452443,-2.05414,2170.306865,39.033825,7:15,1.61378,0.500205,1.745722,-195.5146,-39.745,-36.7017,0.925917,-0.450173,99.85188,-9.625866,-4.634593,0.563633,,,,,,,,,,,,16.6741,-21.9046,-0.445324,15.24,1.713158,1.23554,-30.19302,1.65844,1.948217,5.726175,-12.365998,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,577c2820-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,107.6233,,,10.33221,,,,16.695215,-30.467755,2.863088,1.619355,2.251746,-6.182999,-0.502361,1.142066,0.974109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,54.0,95.0,2024/4/27,4213.708496,4213.708497,1714185556,3.0,2.0,篠木,Right,HOS_HOS,2,本間,Right,KEI_KEI,3,Bottom,2,0,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702100,ボール,,3302,https://youtu.be/Iq3wRE-7Lls&t=3302,2381,https://youtu.be/KQ6dEtP8ZH0&t=2381,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:40:27,24S
101,96.0,2024/4/27,39:25.5,2024/4/27,39:25.5,3.0,3.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,3,Bottom,2,1.0,1.0,Cutter,Slider,FoulBallFieldable,Undefined,Undefined,GroundBall,Undefined,0,0,,137.36022,-0.455169,-2.13737,2373.921125,147.254286,11:00,1.585752,0.619361,1.832854,-83.3455,14.634,-7.2475,0.623688,-0.056881,124.73629,-6.560066,-2.650424,0.447015,115.4229,-25.292361,-61.312971,,,,,2.049129,2.049129,-36.973077,0.049617,2.0539,8.8181,-0.567774,15.24,1.569417,1.442985,-37.748169,-0.622622,0.378188,8.383521,-8.182924,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,5cfbeec0-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,135.70008,0.681743,,12.62393,,,,16.606768,-38.050505,4.19176,1.58655,-0.327521,-4.091462,-0.619566,1.429346,0.189094,0.944538,0.681743,0.033219,,0.944198,13.957795,,,,,,,,0.682078,-13.740001,,,,,,,,0.033841,-25.508141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,55.0,96.0,2024/4/27,4222.95245,4222.952451,1714185565,3.0,3.0,篠木,Right,HOS_HOS,2,本間,Right,KEI_KEI,3,Bottom,2,1,1,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2411702101,ファール,,3311,https://youtu.be/Iq3wRE-7Lls&t=3311,2390,https://youtu.be/KQ6dEtP8ZH0&t=2390,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:40:37,24S
102,97.0,2024/4/27,39:45.2,2024/4/27,39:45.2,3.0,4.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,3,Bottom,2,1.0,2.0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,FlyBall,Undefined,0,0,,149.23114,-1.458171,-3.54002,2452.788806,198.458704,12:30,1.571626,0.581501,1.876747,-27.0779,56.1532,17.718,0.889375,-0.239403,134.01133,-3.588248,-2.28586,0.412,139.30829,49.286049,49.444005,4849.295389,17.60335,32.664732,28.535042,76.781678,64.55851,65.384476,5.4802,-12.0701,31.0653,-0.500553,15.24,1.536125,2.439709,-40.92678,-1.108305,-2.599954,10.249521,-3.115055,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,68ae2a30-043f-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,147.2329,35.474404,,15.21981,,,,16.562118,-41.256556,5.12476,1.570173,-1.008079,-1.557527,-0.580396,2.523362,-1.299977,0.332614,0.923396,0.250896,208.661313,0.338557,16.293596,-5.554073,1.010033,0.231603,-0.200158,0.052223,-0.006212,0.000284,0.920609,29.373324,-7.603166,0.837761,-0.153085,0.008327,0.005629,-0.001327,8.6e-05,0.251597,19.160101,-2.481552,0.320809,0.062485,-0.051693,0.013693,-0.001699,8.2e-05,,,,,,,,,,,,,,,,,,,,,,,安 秀明,56.0,97.0,2024/4/27,4242.663563,4242.663564,1714185585,3.0,4.0,篠木,Right,HOS_HOS,2,本間,Right,KEI_KEI,3,Bottom,2,1,2,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2411702102,ファール,,3331,https://youtu.be/Iq3wRE-7Lls&t=3331,2400,https://youtu.be/KQ6dEtP8ZH0&t=2400,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",0:40:56,24S
