count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL
0,1.0,2023/4/23,0:13:00,2023/4/23,13:00,1.0,1.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,0,0,0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,1.0,2023/4/23,1.0,780.136013,780.136013,780.136013,Normal,1.0,1.0,1,Top,0,0,0,1,飯森,Left,谷村,Right,,,,,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,,0:04:18,,https://youtu.be/dAM7C9GQqOc&t=258,1011,https://youtu.be/W3DZXVv08RM&t=1011
1,2.0,2023/4/23,0:13:18,2023/4/23,13:18,1.0,2.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,0,0,1,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,2.0,2023/4/23,2.0,798.003479,798.003479,798.003479,Normal,1.0,2.0,1,Top,0,0,1,1,飯森,Left,谷村,Right,,,,,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,,0:04:36,,https://youtu.be/dAM7C9GQqOc&t=276,1019,https://youtu.be/W3DZXVv08RM&t=1019
2,3.0,2023/4/23,0:13:29,2023/4/23,13:29,1.0,3.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,0,1,1,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,3.0,2023/4/23,3.0,809.5368011,809.5368011,809.5368011,Normal,1.0,3.0,1,Top,0,1,1,1,飯森,Left,谷村,Right,,,,,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,,0:04:47,,https://youtu.be/dAM7C9GQqOc&t=287,1030,https://youtu.be/W3DZXVv08RM&t=1030
3,4.0,2023/4/23,0:13:39,2023/4/23,13:39,1.0,4.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,0,1,2,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,4.0,2023/4/23,4.0,819.4812369,819.4812369,819.4812369,Normal,1.0,4.0,1,Top,0,1,2,1,飯森,Left,谷村,Right,,,,,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,,0:04:57,,https://youtu.be/dAM7C9GQqOc&t=297,1043,https://youtu.be/W3DZXVv08RM&t=1043
4,5.0,2023/4/23,0:13:51,2023/4/23,13:51,1.0,5.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,0,2,2,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,5.0,2023/4/23,5.0,831.291394,831.2914093,831.2914093,Normal,1.0,5.0,1,Top,0,2,2,1,飯森,Left,谷村,Right,,,,,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,,0:05:09,,https://youtu.be/dAM7C9GQqOc&t=309,1055,https://youtu.be/W3DZXVv08RM&t=1055
5,6.0,2023/4/23,0:14:09,2023/4/23,14:09,1.0,6.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,0,3,2,Undefined,,FoulBall,Undefined,LineDrive,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,6.0,2023/4/23,6.0,849.5286791,849.5286942,849.5286961,Normal,1.0,6.0,1,Top,0,3,2,1,飯森,Left,谷村,Right,,,,,Undefined,FoulBall,LineDrive,Undefined,Undefined,0,0,,,,,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,,0:05:27,,https://youtu.be/dAM7C9GQqOc&t=327,1070,https://youtu.be/W3DZXVv08RM&t=1070
6,7.0,2023/4/23,0:14:23,2023/4/23,14:23,1.0,7.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,0,3,2,Undefined,,InPlay,Undefined,GroundBall,,Single,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,7.0,2023/4/23,7.0,863.9677801,863.9677932,863.9677942,Normal,1.0,7.0,1,Top,0,3,2,1,飯森,Left,谷村,Right,,,,,Undefined,InPlay,GroundBall,Single,Undefined,0,0,齋藤來,7.0,,飯森,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,左安,0:05:41,,https://youtu.be/dAM7C9GQqOc&t=341,1088,https://youtu.be/W3DZXVv08RM&t=1088
7,8.0,2023/4/23,0:14:59,2023/4/23,14:59,2.0,1.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Yuga, Horiuchi",1000089814,Left,MEI_MEI,Undefined,1,Top,0,0,0,Undefined,,InPlay,Undefined,Bunt,,Sacrifice,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,8.0,2023/4/23,8.0,899.2917292,899.2917392,899.2917392,Normal,2.0,1.0,1,Top,0,0,0,2,堀内,Left,谷村,Right,1,飯森,,,Undefined,InPlay,Bunt,Sacrifice,Undefined,1,0,宮崎,2.0,,"飯森,堀内",,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,捕犠,0:06:10,,https://youtu.be/dAM7C9GQqOc&t=370,1105,https://youtu.be/W3DZXVv08RM&t=1105
8,9.0,2023/4/23,0:15:37,2023/4/23,15:37,3.0,1.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,1,Top,1,0,0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,9.0,2023/4/23,9.0,937.155364,937.15537,937.155371,Normal,3.0,1.0,1,Top,1,0,0,3,宗山,Left,谷村,Right,2,,飯森,,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,,0:06:48,,https://youtu.be/dAM7C9GQqOc&t=408,1126,https://youtu.be/W3DZXVv08RM&t=1126
9,10.0,2023/4/23,0:15:51,2023/4/23,15:51,3.0,2.0,"Zen, Tanimura",1000089830,Right,KEI_KEI,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,1,Top,1,1,0,Undefined,,FoulBall,Undefined,LineDrive,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,MEI_MEI,JinguStadium,TeamExclusive,Team,20230423-JinguStadium-2,,,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,10.0,2023/4/23,10.0,951.9036663,951.9036732,951.9036741,Normal,3.0,2.0,1,Top,1,1,0,3,宗山,Left,谷村,Right,2,,飯森,,Undefined,FoulBall,LineDrive,Undefined,Undefined,0,0,,,,,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,,0:07:02,,https://youtu.be/dAM7C9GQqOc&t=422,1141,https://youtu.be/W3DZXVv08RM&t=1141
