count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL,season
0,1.0,2023/5/20,00:23.0,2023/5/20,00:23.0,1.0,1.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Daichi, Saito",1000101292,Right,RIK,Undefined,1,Top,0,0.0,0.0,Cutter,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,124.30642,0.24598,-3.41511,1984.876108,146.310973,11:00,1.689215,0.736292,1.783749,-104.4192,14.4783,-7.2928,0.71481,-0.304966,114.70641,-7.317141,-3.928669,0.492426,,,,,,,,,,,,1.413,8.3919,-0.651146,15.24,1.688017,2.070656,-34.159099,-0.236254,0.216592,5.92168,-8.520324,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,16bfbef0-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,123.18598,,,9.6,,,,16.655841,-34.403668,2.96084,1.690508,0.11564,-4.260162,-0.73648,2.061711,0.108296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,1.0,2023/5/20,1.0,856.1488149,856.1488299,856.1488311,Normal,1.0,1.0,1,Top,0,0,0,1,齋藤大,Right,村田,Right,,,,,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,125,9.0,小島河,杉崎,堀内,上田希,宗山,飯森,直井,今井,,0:08:35,,https://youtu.be/ijKiz5Emn2o&t=515,966,https://youtu.be/rCuRymmRZqU&t=966,23S
1,2.0,2023/5/20,00:32.6,2023/5/20,00:32.6,1.0,2.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Daichi, Saito",1000101292,Right,RIK,Undefined,1,Top,0,0.0,1.0,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,143.69439,-1.983142,-4.62265,2135.736251,225.8179,1:30,1.731603,0.765912,1.872387,-48.5393,39.9214,38.1807,0.685591,-0.157128,131.50214,-5.601189,-1.92362,0.424746,136.06022,-11.001354,-5.064275,,,,,3.642967,3.238266,-1.984003,0.090989,-22.9856,22.8707,-0.66075,15.24,1.682378,3.002707,-39.425721,-1.540458,-4.683155,8.058187,-5.146901,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,1c664770-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,142.8146,0.65751,,12.19224,,,,16.567632,-39.696147,4.029094,1.731176,-1.367733,-2.573451,-0.764155,3.15987,-2.341577,0.271816,0.65751,0.172434,180.0,0.270775,37.026225,,,,,,,,0.657713,-7.226287,,,,,,,,0.172526,-3.281233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,2.0,2023/5/20,2.0,865.6612959,865.661305,865.6613069,Normal,1.0,2.0,1,Top,0,0,1,1,齋藤大,Right,村田,Right,,,,,Fastball,InPlay,GroundBall,Out,Undefined,1,0,"宗山,杉崎",6.0,,齋藤大,143,6.0,小島河,杉崎,堀内,上田希,宗山,飯森,直井,今井,遊ゴロ,0:08:45,,https://youtu.be/ijKiz5Emn2o&t=525,975,https://youtu.be/rCuRymmRZqU&t=975,23S
2,3.0,2023/5/20,01:00.3,2023/5/20,01:00.3,2.0,1.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,1,Top,1,0.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,144.70223,-2.124931,-3.322024,2197.735202,222.223949,1:30,1.74414,0.717027,1.866231,-44.4905,44.0865,37.0343,0.699216,0.150282,130.27116,-5.49128,-0.698471,0.425026,,,,,,,,,,,,-21.4709,25.305,-0.641495,15.24,1.691651,2.106952,-39.671055,-1.619103,-4.354353,9.474476,-4.674738,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,2ceeea20-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,142.72075,,,14.43106,,,,16.571918,-39.987886,4.737238,1.74318,-1.462777,-2.337369,-0.714388,2.252564,-2.177175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,3.0,2023/5/20,3.0,893.3199701,893.3199811,893.319983,Normal,2.0,1.0,1,Top,1,0,0,2,菅谷,Left,村田,Right,,,,,Fastball,FoulBall,GroundBall,Undefined,Undefined,0,0,,,,,144,7.0,小島河,杉崎,堀内,上田希,宗山,飯森,直井,今井,,0:09:12,,https://youtu.be/ijKiz5Emn2o&t=552,991,https://youtu.be/rCuRymmRZqU&t=991,23S
3,4.0,2023/5/20,01:14.3,2023/5/20,01:14.2,2.0,2.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,1,Top,1,0.0,1.0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,113.43869,1.054179,-0.569975,1839.51598,54.845654,7:45,1.694853,0.746759,1.800607,-149.4064,-3.9585,-13.262,0.499078,0.452881,102.79602,-9.801413,-1.509392,0.544639,,,,,,,,,,,,6.2442,-1.1602,-0.731941,15.24,1.710685,0.364835,-31.155739,0.061299,0.775851,6.156972,-9.950807,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,354ec640-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,111.37661,,,10.64266,,,,16.638407,-31.430876,3.078486,1.69801,0.505971,-4.975403,-0.74747,0.330164,0.387925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,4.0,2023/5/20,4.0,907.3629611,907.3629711,907.362973,Normal,2.0,2.0,1,Top,1,0,1,2,菅谷,Left,村田,Right,,,,,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,114,17.0,小島河,杉崎,堀内,上田希,宗山,飯森,直井,今井,,0:09:26,,https://youtu.be/ijKiz5Emn2o&t=566,1003,https://youtu.be/rCuRymmRZqU&t=1003,23S
4,5.0,2023/5/20,01:24.1,2023/5/20,01:24.1,2.0,3.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,1,Top,1,1.0,1.0,Sinker,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,134.03867,-0.511864,-2.704784,1660.157301,269.677355,3:00,1.640791,0.839402,1.80985,-98.6776,3.4512,44.774,0.509119,0.521792,123.09324,-7.670258,0.46393,0.456382,,,,,,,,,,,,-24.7402,3.2139,-0.77655,15.24,1.621744,1.527759,-36.863249,-0.723585,-4.39695,7.193861,-9.235455,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,3b1d9740-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,132.91485,,,10.94543,,,,16.630187,-37.133553,3.596931,1.642413,-0.376569,-4.617728,-0.837058,1.692971,-2.198475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,5.0,2023/5/20,5.0,917.125376,917.1253841,917.125386,Normal,2.0,3.0,1,Top,1,1,1,2,菅谷,Left,村田,Right,,,,,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,134,7.0,小島河,杉崎,堀内,上田希,宗山,飯森,直井,今井,,0:09:36,,https://youtu.be/ijKiz5Emn2o&t=576,1013,https://youtu.be/rCuRymmRZqU&t=1013,23S
5,6.0,2023/5/20,01:34.2,2023/5/20,01:34.2,2.0,4.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,1,Top,1,1.0,2.0,Sinker,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,138.44601,-0.787588,-3.004428,1696.208319,278.912605,3:15,1.651761,0.808515,1.804951,-100.2482,-3.8927,45.0529,0.4262,0.408502,126.52754,-8.049826,0.183362,0.443295,112.26805,-13.695672,-25.115114,,,,,1.476141,0.491943,-39.64283,0.043724,-25.3327,-0.4326,-0.738236,15.24,1.625737,1.776814,-38.048451,-0.940609,-4.767355,8.097331,-9.888059,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,411bb5a0-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,136.83887,0.323318,,11.91847,,,,16.635231,-38.344229,4.048666,1.653499,-0.579419,-4.944029,-0.806319,1.950955,-2.383677,-0.064622,0.323318,-0.378659,,-0.064906,27.47465,,,,,,,,0.323394,-7.394498,,,,,,,,-0.378526,-12.878905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,6.0,2023/5/20,6.0,927.229665,927.2296741,927.229676,Normal,2.0,4.0,1,Top,1,1,2,2,菅谷,Left,村田,Right,,,,,Sinker,InPlay,GroundBall,Out,Undefined,1,0,"杉崎,上田希",5.0,,菅谷,134,7.0,小島河,杉崎,堀内,上田希,宗山,飯森,直井,今井,三ゴロ,0:09:46,,https://youtu.be/ijKiz5Emn2o&t=586,1022,https://youtu.be/rCuRymmRZqU&t=1022,23S
6,7.0,2023/5/20,02:02.6,2023/5/20,02:02.5,3.0,1.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,1,Top,2,0.0,0.0,Fastball,Changeup,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,138.62027,-1.340064,-3.218297,1920.312339,220.881083,1:15,1.683299,0.705238,1.903586,-57.3917,37.5616,29.7754,0.732005,0.097327,126.24098,-5.619564,-1.103841,0.440058,147.27389,0.701277,-59.612771,4072.909646,,,,12.713484,12.713484,-58.742209,0.317928,-17.9222,21.4435,-0.633969,15.24,1.649471,2.00432,-38.08828,-1.08881,-3.382799,8.052174,-5.759223,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,5204a0c0-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,137.84552,0.722006,,12.37929,,,,16.536157,-38.36132,4.026087,1.68308,-0.893522,-2.879612,-0.703878,2.119026,-1.691399,0.584431,0.715444,-0.084042,54.257992,0.585963,20.627811,-5.428439,,,,,,,0.717893,0.397768,-8.376665,,,,,,,-0.084267,-35.27774,4.276519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,7.0,2023/5/20,7.0,955.6142941,955.614305,955.6143062,Normal,3.0,1.0,1,Top,2,0,0,3,西川晋,Right,村田,Right,,,,,Fastball,FoulBall,GroundBall,Undefined,Undefined,0,0,,,,,137,8.0,小島河,杉崎,堀内,上田希,宗山,飯森,直井,今井,,0:10:15,,https://youtu.be/ijKiz5Emn2o&t=615,1037,https://youtu.be/rCuRymmRZqU&t=1037,23S
7,8.0,2023/5/20,02:14.3,2023/5/20,02:14.3,3.0,2.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,1,Top,2,0.0,1.0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,145.44427,-2.357879,-4.675982,2234.285278,210.856975,1:00,1.70993,0.707764,1.916608,-40.1377,46.5407,26.0215,0.643666,-0.348373,131.99387,-5.401142,-2.832975,0.420446,144.41628,16.944982,17.926978,2275.655649,31.224628,8.432467,12.212522,81.549183,79.027781,25.113875,3.050639,-17.0505,26.8415,-0.604058,15.24,1.654448,3.132842,-39.860801,-1.772312,-3.518855,8.949964,-4.267153,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,5902a2f0-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,144.27545,9.275511,,13.4504,,,,16.522785,-40.147792,4.474982,1.709086,-1.635481,-2.133576,-0.706326,3.245679,-1.759428,0.121776,0.6455,0.367701,214.66969,0.12182,36.509466,-7.177015,1.696236,-0.361815,0.082345,-0.01934,0.003244,-0.000244,0.645426,11.694279,-3.900533,-0.128492,0.108245,-0.055668,0.020344,-0.004017,0.000325,0.367672,11.812626,-0.035292,-0.142834,0.067281,-0.027146,0.008711,-0.00166,0.000133,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,8.0,2023/5/20,8.0,967.2807429,967.280756,967.28076,Normal,3.0,2.0,1,Top,2,0,1,3,西川晋,Right,村田,Right,,,,,Fastball,InPlay,FlyBall,Out,Undefined,1,0,今井,9.0,,西川晋,144,5.0,小島河,杉崎,堀内,上田希,宗山,飯森,直井,今井,右飛,0:10:26,,https://youtu.be/ijKiz5Emn2o&t=626,1045,https://youtu.be/rCuRymmRZqU&t=1045,23S
8,9.0,2023/5/20,04:33.3,2023/5/20,04:33.3,1.0,1.0,"Yosuke, Ikeda",1000089900,Right,RIK,"Yuga, Horiuchi",1000089814,Left,MEI_MEI,Undefined,1,Bottom,0,0.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,145.54061,-2.559721,-1.610741,2238.050596,211.569197,1:00,1.762174,0.498546,1.936995,-40.9766,44.7111,25.7188,0.633562,0.30375,132.61012,-5.656826,0.222444,0.418036,,,,,,,,,,,,-14.488,25.9879,-0.464265,15.24,1.703196,0.997836,-40.005396,-1.917523,-3.019487,8.812849,-4.39042,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,abe274f0-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,145.10706,,,12.93048,,,,16.502129,-40.282473,4.406425,1.761313,-1.779488,-2.19521,-0.497129,1.092769,-1.509743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,9.0,2023/5/20,1.0,1106.331647,1106.33167,1106.331672,Normal,1.0,1.0,1,Bottom,0,0,0,1,堀内,Left,池田,Right,,,,,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,146,7.0,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,安藤,鈴木唯,,0:12:45,,https://youtu.be/ijKiz5Emn2o&t=765,1140,https://youtu.be/rCuRymmRZqU&t=1140,23S
9,10.0,2023/5/20,04:42.2,2023/5/20,04:42.2,1.0,2.0,"Yosuke, Ikeda",1000089900,Right,RIK,"Yuga, Horiuchi",1000089814,Left,MEI_MEI,Undefined,1,Bottom,0,0.0,1.0,Cutter,Cutter,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,136.75402,-0.547142,-1.410977,2164.426375,190.082016,12:15,1.696062,0.564486,1.897642,-62.2465,34.8723,5.6483,0.919679,0.224095,124.93997,-5.171832,-1.009405,0.445047,120.45689,51.681022,-49.940259,5372.81408,15.775122,27.63494,-29.584904,63.072798,43.367682,-67.999318,4.713307,-3.9609,19.4247,-0.532687,15.24,1.679872,0.901175,-37.634122,-0.575198,-0.731979,7.662573,-6.216963,MEI_MEI,RIK,JinguStadium,Undefined,Team,20230520-JinguStadium-1,b1261cf0-f6b2-11ed-beef-53d3690e94ec,46b3c11f-65ee-4507-900a-14f533a8de2e,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,136.30006,27.680252,,11.81406,,,,16.541951,-37.898281,3.831287,1.696007,-0.360875,-3.108481,-0.564189,0.92641,-0.36599,0.465831,0.952414,-0.232103,145.071521,0.476534,13.124016,-3.982194,-0.128101,0.999535,-0.527375,0.128842,-0.015163,0.000688,0.954845,26.186564,-7.320979,0.090813,0.555445,-0.341524,0.099778,-0.014375,0.000813,-0.232494,-15.863833,0.920655,0.214248,-0.26567,0.135138,-0.038116,0.005564,-0.000325,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,10.0,2023/5/20,2.0,1115.156357,1115.156365,1115.156367,Normal,1.0,2.0,1,Bottom,0,0,1,1,堀内,Left,池田,Right,,,,,Cutter,FoulBall,FlyBall,Undefined,Undefined,0,0,,,,,137,6.0,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,安藤,鈴木唯,,0:12:54,,https://youtu.be/ijKiz5Emn2o&t=774,1149,https://youtu.be/rCuRymmRZqU&t=1149,23S
