count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL,season
0,1.0,2023/5/14,57:54.7,2023/5/14,57:54.7,1.0,1.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yudai, Ose",1000126636,Left,WAS_EDA,Undefined,1,Top,0,0.0,0.0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.83079,-0.591929,4.153986,2011.687205,142.299118,10:45,1.662544,-0.529621,1.94707,-41.9041,46.6178,-33.5881,1.077109,0.30114,129.61912,-3.793207,1.767483,0.424893,,,,,,,,,,,,20.6024,25.5811,0.440066,15.24,1.647111,-2.698174,-39.454461,-0.532059,4.143467,9.174533,-4.661884,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,825d0650-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,142.76521,,,14.21167,,,,16.491564,-39.744428,4.587267,1.661598,-0.384717,-2.330942,0.527413,-2.829131,2.071733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,1.0,2023/5/14,1.0,1461.360653,1461.360663,1461.360666,Normal,1.0,1.0,1,Top,0,0,0,1,尾瀨,Left,石原,Left,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,145,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,,0:04:21,,https://youtu.be/z6EKF-hwTb4&t=261,1064,https://youtu.be/fZC38eiUXFs&t=1064,23S
1,2.0,2023/5/14,58:07.8,2023/5/14,58:07.8,1.0,2.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yudai, Ose",1000126636,Left,WAS_EDA,Undefined,1,Top,0,1.0,0.0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,141.76256,-0.929512,3.5983,2061.393454,142.20592,10:45,1.663647,-0.566649,1.851145,-41.878,50.17,-36.3689,0.982174,0.085829,127.9185,-4.11656,1.026491,0.433273,,,,,,,,,,,,21.3403,27.4075,0.48383,15.24,1.638953,-2.259978,-38.892374,-0.760525,4.175805,8.820497,-4.443628,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,8a1caad0-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,140.00398,,,13.84406,,,,16.587499,-39.196785,4.410249,1.662553,-0.607167,-2.221814,0.564313,-2.404092,2.087902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,2.0,2023/5/14,2.0,1474.465789,1474.465794,1474.465796,Normal,1.0,2.0,1,Top,0,1,0,1,尾瀨,Left,石原,Left,,,,,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,145,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,,0:04:34,,https://youtu.be/z6EKF-hwTb4&t=274,1077,https://youtu.be/fZC38eiUXFs&t=1077,23S
2,3.0,2023/5/14,58:21.8,2023/5/14,58:21.8,1.0,3.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yudai, Ose",1000126636,Left,WAS_EDA,Undefined,1,Top,0,1.0,1.0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,128.0834,1.564942,2.307052,2152.623688,289.014038,3:45,1.647676,-0.572126,1.800457,-115.1946,-1.0303,15.0752,0.938946,0.231679,115.42345,-6.835721,3.371254,0.482525,,,,,,,,,,,,-5.659,-0.406,0.514685,15.24,1.678372,-1.487045,-35.140398,0.515192,-0.896275,7.713952,-9.870949,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,927d2330-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,125.71368,,,12.65995,,,,16.638152,-35.445989,3.856976,1.650217,0.906233,-4.935474,0.572891,-1.451539,-0.448138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,3.0,2023/5/14,3.0,1488.616317,1488.616321,1488.616323,Normal,1.0,3.0,1,Top,0,1,1,1,尾瀨,Left,石原,Left,,,,,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,129,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,,0:04:48,,https://youtu.be/z6EKF-hwTb4&t=288,1091,https://youtu.be/fZC38eiUXFs&t=1091,23S
3,4.0,2023/5/14,58:37.7,2023/5/14,58:37.7,1.0,4.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yudai, Ose",1000126636,Left,WAS_EDA,Undefined,1,Top,0,1.0,2.0,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,146.2839,-1.547399,3.855733,2190.20902,138.568531,10:30,1.670205,-0.521198,1.894878,-38.2885,47.1209,-39.07,0.850994,0.174234,132.97662,-4.456468,1.086208,0.417357,,,,,,,,,,,,22.8718,26.3068,0.435226,15.24,1.632421,-2.507206,-40.157627,-1.20586,4.807526,8.807522,-4.277104,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,9bf12e70-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,145.3433,,,13.30727,,,,16.544364,-40.442693,4.403761,1.66921,-1.067427,-2.138552,0.518893,-2.662807,2.403763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.93789,2.580668,1.650688,0.92998,-0.544711,0.77305,-0.19132,-0.115616,1.521285,-1.249518,21.461563,1.916395,-16.570581,-0.092724,24.876331,-1.814068,1.545171,4.546426,-4.445217,-1.28105,-18.303925,1.985583,浅田 祐太朗,4.0,2023/5/14,4.0,1504.355823,1504.355831,1504.355834,Normal,1.0,4.0,1,Top,0,1,2,1,尾瀨,Left,石原,Left,,,,,Fastball,StrikeCalled,Undefined,Undefined,Strikeout,0,0,,,,,148,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,見三振,0:05:04,,https://youtu.be/z6EKF-hwTb4&t=304,1107,https://youtu.be/fZC38eiUXFs&t=1107,23S
4,5.0,2023/5/14,59:03.0,2023/5/14,59:03.0,2.0,1.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,1,Top,1,0.0,0.0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,143.03199,-1.709953,2.583454,2166.491754,136.501658,10:30,1.668639,-0.510423,1.89007,-40.3381,49.472,-43.929,0.783528,-0.222362,129.30882,-4.784561,-0.53593,0.427974,,,,,,,,,,,,24.5547,27.7931,0.453642,15.24,1.626921,-1.55152,-39.28324,-1.295058,4.902072,8.995382,-4.258079,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,ab1426a0-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,141.73766,,,13.72317,,,,16.548918,-39.581832,4.497691,1.667564,-1.153716,-2.129039,0.507843,-1.714239,2.451036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,5.0,2023/5/14,5.0,1529.720718,1529.720723,1529.720725,Normal,2.0,1.0,1,Top,1,0,0,2,中村将,Right,石原,Left,,,,,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,145,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,,0:05:29,,https://youtu.be/z6EKF-hwTb4&t=329,1121,https://youtu.be/fZC38eiUXFs&t=1121,23S
5,6.0,2023/5/14,59:15.5,2023/5/14,59:15.5,2.0,2.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,1,Top,1,0.0,1.0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,125.8744,1.014531,2.441395,1600.100848,104.45587,9:30,1.630359,-0.566509,1.897531,-100.6388,15.9313,-45.1644,0.909567,-0.331165,113.35746,-6.417037,-0.769096,0.487583,156.02728,-9.162653,5.843559,,,,,6.114571,6.09196,8.516248,0.137589,25.3671,8.6719,0.513432,15.24,1.647611,-1.276501,-34.570126,0.265648,3.890252,7.43715,-8.476736,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,b2884330-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,124.40968,0.921836,,12.51694,,,,16.541652,-34.849028,3.718575,1.631688,0.583536,-4.238368,0.564038,-1.42239,1.945126,0.2631,0.921836,0.325394,173.725545,0.263146,42.561149,-3.802759,,,,,,,0.921737,-6.891966,1.407266,,,,,,,0.325413,4.354482,-1.006587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,6.0,2023/5/14,6.0,1542.283282,1542.283286,1542.283288,Normal,2.0,2.0,1,Top,1,0,1,2,中村将,Right,石原,Left,,,,,Slider,InPlay,GroundBall,Single,Undefined,0,0,直井,8.12,,中村将,145,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,中安,0:05:42,,https://youtu.be/z6EKF-hwTb4&t=342,1134,https://youtu.be/fZC38eiUXFs&t=1134,23S
6,7.0,2023/5/14,59:51.4,2023/5/14,59:51.4,3.0,1.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,1,0.0,0.0,Fastball,Sinker,InPlay,Undefined,Bunt,GroundBall,Sacrifice,1,0,1,141.30306,-1.809266,4.303492,2046.702482,138.431235,10:30,1.656761,-0.579751,1.878299,-43.3764,48.7729,-40.4196,0.711975,0.230014,128.09471,-5.094438,1.443558,0.433512,46.60988,-65.865712,12.910803,,,,,1.110221,0.839739,-10.760388,0.059169,24.2974,27.5806,0.482627,15.24,1.612174,-2.723823,-38.758203,-1.36574,4.736831,8.524683,-4.429763,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,c7e48e00-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,139.92702,0.713247,,13.20835,,,,16.561503,-39.04778,4.262341,1.656011,-1.215264,-2.214882,0.577886,-2.884729,2.368415,0.779213,0.713247,-0.278683,,0.778219,5.264369,,,,,,,,0.715523,-12.054524,,,,,,,,-0.27891,1.206746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,7.0,2023/5/14,7.0,1578.028653,1578.028659,1578.02866,Normal,3.0,1.0,1,Top,1,0,0,3,熊田,Left,石原,Left,1,中村将,,,Fastball,InPlay,Bunt,Sacrifice,Undefined,1,0,"堀内,石原",1.1,,"中村将,熊田",※,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,投犠,0:06:18,,https://youtu.be/z6EKF-hwTb4&t=378,1155,https://youtu.be/fZC38eiUXFs&t=1155,23S
7,8.0,2023/5/14,00:33.7,2023/5/14,00:33.7,4.0,1.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,1,Top,2,0.0,0.0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,143.9637,-1.550596,2.22517,2034.678875,146.495658,11:00,1.653697,-0.524503,1.920086,-36.1913,52.1078,-32.4298,0.855899,-0.223597,130.0803,-4.334658,-0.082168,0.424358,,,,,,,,,,,,18.4286,29.0945,0.476347,15.24,1.616755,-1.374293,-39.551943,-1.170713,3.728422,9.142195,-3.920334,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,e1265060-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,142.94521,,,13.88339,,,,16.518659,-39.846402,4.571098,1.652429,-1.044444,-1.960167,0.522545,-1.494381,1.864211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,8.0,2023/5/14,8.0,1620.411969,1620.411975,1620.411977,Normal,4.0,1.0,1,Top,2,0,0,4,印出,Right,石原,Left,2,,中村将,,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,144,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,,0:07:00,,https://youtu.be/z6EKF-hwTb4&t=420,1174,https://youtu.be/fZC38eiUXFs&t=1174,23S
8,9.0,2023/5/14,00:57.6,2023/5/14,00:57.6,4.0,2.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,1,Top,2,0.0,1.0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,143.90564,-1.854471,1.880078,2160.027554,141.00241,10:45,1.659775,-0.504494,1.882336,-40.5442,48.7841,-36.8063,0.731862,-0.343151,129.35742,-4.951633,-0.733832,0.426824,,,,,,,,,,,,20.3628,27.6168,0.463188,15.24,1.614483,-1.107365,-39.504642,-1.401542,4.084184,9.595965,-4.267507,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,ef541320-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,142.11935,,,14.54822,,,,16.556059,-39.82304,4.797983,1.658637,-1.259945,-2.133753,0.502178,-1.242879,2.042092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,9.0,2023/5/14,9.0,1644.019484,1644.01949,1644.019492,Normal,4.0,2.0,1,Top,2,0,1,4,印出,Right,石原,Left,2,,中村将,,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,145,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,,0:07:24,,https://youtu.be/z6EKF-hwTb4&t=444,1198,https://youtu.be/fZC38eiUXFs&t=1198,23S
9,10.0,2023/5/14,01:25.4,2023/5/14,01:25.4,4.0,3.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,1,Top,2,0.0,2.0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,2,128.67316,-0.668759,1.949362,1514.420807,126.557188,10:15,1.632396,-0.515627,1.921375,-81.0036,28.8028,-33.9208,0.634452,-0.307233,117.40357,-6.658177,-0.466878,0.473226,139.26448,3.358512,9.927194,1032.719894,,,,22.850607,22.4129,12.390395,0.627827,19.1363,16.5687,0.47392,15.24,1.612787,-1.059311,-35.39648,-0.684319,3.116208,7.018491,-7.108556,MEI_MEI,WAS_EDA,JinguStadium,Undefined,Team,20230514-JinguStadium-2,fff064e0-f20b-11ed-9da1-cdf01fc8ec36,3b0ae18a-9e29-49de-a184-4a028718a4bc,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,128.18403,0.839833,,11.26959,,,,16.518231,-35.649029,3.509245,1.632809,-0.428529,-3.554278,0.514055,-1.171443,1.558104,0.20294,0.597485,0.31373,275.603313,0.209585,37.897368,-4.288638,,,,,,,0.601934,2.171148,-4.995996,,,,,,,0.31035,6.73057,0.939294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,10.0,2023/5/14,10.0,1672.210391,1672.210396,1672.210398,Normal,4.0,3.0,1,Top,2,0,2,4,印出,Right,石原,Left,2,,中村将,,Slider,InPlay,GroundBall,Out,Undefined,1,0,"杉崎,堀内",4.0,,"中村将,印出",※,,小島河,杉崎,堀内,上田,宗山,飯森,直井,瀨,二ゴロ,0:07:52,,https://youtu.be/z6EKF-hwTb4&t=472,1226,https://youtu.be/fZC38eiUXFs&t=1226,23S
