count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL,season
0,1.0,2023/5/30,01:01.8,2023/5/30,01:01.8,1.0,1.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Kaito, Yoshikawa",1000089827,Left,KEI_KEI,Undefined,1,Top,0,0.0,0.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,130.24009,1.354578,-1.520997,2083.198459,181.251388,12:00,1.54757,0.282488,1.800879,-77.6582,30.6641,0.5959,1.154415,-0.141957,118.9566,-4.360303,-1.478918,0.470017,,,,,,,,,,,,-1.3752,15.7997,-0.245321,15.24,1.575426,0.947982,-35.807356,0.565942,-0.230648,6.774084,-7.156634,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,987b78f0-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,129.05916,,,11.2835,,,,16.638033,-36.070868,3.387042,1.547996,0.844335,-3.578317,-0.282372,0.956955,-0.115324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,1.0,2023/5/30,1.0,352.5900052,352.5900121,352.590014,Normal,1.0,1.0,1,Top,0,0,0,1,吉川,Left,加藤,Right,,,,,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,※,12,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:08:19,,https://youtu.be/NW46y-BzI34&t=499,1064,https://youtu.be/WlYSHgv_lmQ&t=1064,23S
1,2.0,2023/5/30,01:13.7,2023/5/30,01:13.7,1.0,2.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Kaito, Yoshikawa",1000089827,Left,KEI_KEI,Undefined,1,Top,0,1.0,0.0,Cutter,Slider,InPlay,Undefined,FlyBall,,Out,1,0,,129.36224,0.941778,-1.778673,2100.887574,188.873032,12:15,1.515904,0.333923,1.80579,-81.971,27.7494,3.7952,0.962702,-0.131335,118.28173,-5.077049,-1.510549,0.473041,154.58699,46.72188,33.008714,4535.236923,,,,,34.978959,,,-3.2217,14.5715,-0.290826,15.24,1.533282,1.087806,-35.578407,0.289178,-0.53295,6.749296,-7.396175,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,9f9c4560-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,128.23424,35.778884,,11.0805,,,,16.633862,-35.84185,3.374648,1.516361,0.57787,-3.698088,-0.333692,1.108609,-0.266475,0.555741,0.979704,0.13056,192.852833,0.555735,24.687316,-6.882176,2.052641,-0.858961,0.681394,-0.453773,0.168525,-0.025697,0.97971,31.26134,-6.631496,0.381802,0.296524,-0.501494,0.37951,-0.145863,0.022554,0.130559,16.036852,-2.876186,0.710498,-0.205983,0.117588,-0.070654,0.025376,-0.003813,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,2.0,2023/5/30,2.0,360.3673339,360.367341,360.367342,Normal,1.0,2.0,1,Top,0,1,0,1,吉川,Left,加藤,Right,,,,,Cutter,InPlay,FlyBall,Out,Undefined,1,0,吉納,9.0,,吉川,※,3,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,右飛,0:08:31,,https://youtu.be/NW46y-BzI34&t=511,1075,https://youtu.be/WlYSHgv_lmQ&t=1075,23S
2,3.0,2023/5/30,01:47.5,2023/5/30,01:47.5,2.0,1.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,1,Top,1,0.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,139.98888,-0.805508,-2.84571,2126.442764,218.405724,1:15,1.5661,0.191497,1.866602,-46.0383,47.7017,35.2706,0.878461,-0.258266,126.86516,-4.285449,-0.346185,0.437237,,,,,,,,,,,,-20.2045,26.1085,-0.127153,15.24,1.544374,1.736645,-38.454005,-0.687484,-3.878399,8.371196,-4.794931,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,b3c03740-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,138.73474,,,13.12373,,,,16.572312,-38.742956,4.185598,1.565247,-0.521976,-2.397466,-0.189407,1.870516,-1.9392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,3.0,2023/5/30,3.0,394.3838501,394.383857,394.383858,Normal,2.0,1.0,1,Top,1,0,0,2,本間,Right,加藤,Right,,,,,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,140,6,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:09:05,,https://youtu.be/NW46y-BzI34&t=545,1098,https://youtu.be/WlYSHgv_lmQ&t=1098,23S
3,4.0,2023/5/30,02:01.5,2023/5/30,02:01.5,2.0,2.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,1,Top,1,0.0,1.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,140.16465,-1.469526,-2.274584,2188.112724,212.662185,1:00,1.557565,0.245329,1.853714,-43.1177,50.5382,30.3296,0.711585,-0.093113,127.08147,-4.736515,-0.125531,0.437041,,,,,,,,,,,,-17.3176,28.0927,-0.193631,15.24,1.520183,1.380654,-38.509265,-1.12359,-3.33145,8.446524,-4.402354,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,bc1516e0-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,138.79705,,,13.08319,,,,16.585412,-38.803243,4.223262,1.556623,-0.970368,-2.201177,-0.243702,1.496604,-1.665725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,4.0,2023/5/30,4.0,408.1812401,408.181246,408.181247,Normal,2.0,2.0,1,Top,1,0,1,2,本間,Right,加藤,Right,,,,,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,140,8,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:09:19,,https://youtu.be/NW46y-BzI34&t=559,1112,https://youtu.be/WlYSHgv_lmQ&t=1112,23S
4,5.0,2023/5/30,02:15.2,2023/5/30,02:15.2,2.0,3.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,1,Top,1,0.0,2.0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.77915,-0.958312,-3.734726,2135.171594,222.048502,1:30,1.569771,0.148517,1.857721,-48.4354,42.7642,35.8642,0.814652,-0.547214,129.07748,-4.588123,-1.197838,0.431272,,,,,,,,,,,,-21.1702,23.6337,-0.062969,15.24,1.544151,2.365256,-38.934388,-0.818226,-4.186105,8.221817,-5.133426,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,c43774d0-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,140.65371,,,12.70166,,,,16.58181,-39.216716,4.110909,1.569222,-0.64195,-2.566713,-0.146657,2.509002,-2.093053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,5.0,2023/5/30,5.0,422.377285,422.3772931,422.377296,Normal,2.0,3.0,1,Top,1,0,2,2,本間,Right,加藤,Right,,,,,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,※,16,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:09:32,,https://youtu.be/NW46y-BzI34&t=572,1125,https://youtu.be/WlYSHgv_lmQ&t=1125,23S
5,6.0,2023/5/30,02:28.7,2023/5/30,02:28.7,2.0,4.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,1,Top,1,1.0,2.0,Cutter,Slider,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,132.08865,0.40487,-3.408435,2123.827062,160.91515,11:15,1.536101,0.240858,1.80123,-80.005,25.1371,-7.6063,0.850794,-0.800596,121.39285,-5.439787,-3.944238,0.463066,,,,,,,,,,,,1.5763,13.589,-0.156906,15.24,1.540536,2.196983,-36.296133,-0.041454,0.272603,6.733574,-7.456638,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,cc4efd50-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,130.99641,,,10.6958,,,,16.63832,-36.554626,3.366787,1.536633,0.244796,-3.728319,-0.241044,2.186519,0.136302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,6.0,2023/5/30,6.0,435.5126071,435.5126128,435.512615,Normal,2.0,4.0,1,Top,1,1,2,2,本間,Right,加藤,Right,,,,,Slider,StrikeSwinging,Undefined,Undefined,Strikeout,0,0,,,,,132,16,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,空三振,0:09:46,,https://youtu.be/NW46y-BzI34&t=586,1139,https://youtu.be/WlYSHgv_lmQ&t=1139,23S
6,7.0,2023/5/30,02:58.5,2023/5/30,02:58.5,3.0,1.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,0.0,0.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,129.33158,1.861241,-3.15708,2147.164723,147.84393,11:00,1.542393,0.252007,1.815503,-92.3803,17.5332,-8.8909,1.14566,-0.730164,118.2882,-4.889583,-3.783886,0.473457,,,,,,,,,,,,2.2964,8.8085,-0.17496,15.24,1.581399,2.000187,-35.515335,0.812466,0.378967,6.654228,-8.353014,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,de094230-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,128.12155,,,11.04339,,,,16.623579,-35.773626,3.327114,1.54357,1.136697,-4.176507,-0.252314,1.985477,0.189484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,7.0,2023/5/30,7.0,465.7310832,465.7311001,465.731102,Normal,3.0,1.0,1,Top,2,0,0,3,廣瀬,Right,加藤,Right,,,,,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,※,13,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:10:16,,https://youtu.be/NW46y-BzI34&t=616,1160,https://youtu.be/WlYSHgv_lmQ&t=1160,23S
7,8.0,2023/5/30,03:12.7,2023/5/30,03:12.7,3.0,2.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,1.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.06693,0.85972,-1.012319,2195.040417,215.775682,1:15,1.536043,0.221402,1.832658,-47.6838,45.9197,30.8925,1.302006,0.244465,127.19569,-2.729761,1.174861,0.436919,,,,,,,,,,,,-16.476,23.8093,-0.199101,15.24,1.553431,0.525278,-38.516693,0.419899,-3.182374,8.184031,-5.207852,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,e6835d10-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,138.83592,,,12.87124,,,,16.606219,-38.805902,4.092016,1.535341,0.603935,-2.603926,-0.21965,0.637737,-1.591187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,8.0,2023/5/30,8.0,479.8211548,479.821161,479.821162,Normal,3.0,2.0,1,Top,2,1,0,3,廣瀬,Right,加藤,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,141,12,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:10:30,,https://youtu.be/NW46y-BzI34&t=630,1174,https://youtu.be/WlYSHgv_lmQ&t=1174,23S
8,9.0,2023/5/30,03:26.7,2023/5/30,03:26.7,3.0,3.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,2.0,0.0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,139.07958,0.327736,-1.303404,2165.53047,221.241455,1:15,1.519801,0.198954,1.848375,-53.318,40.6967,33.1784,1.079094,0.163012,127.37633,-3.644854,1.048127,0.437877,,,,,,,,,,,,-18.0669,21.6431,-0.170294,15.24,1.524112,0.714281,-38.290569,0.032319,-3.473715,7.566753,-5.645336,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,eedc8270-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,138.53196,,,11.70325,,,,16.591569,-38.556733,3.783377,1.519482,0.230896,-2.822668,-0.197568,0.836471,-1.736857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,9.0,2023/5/30,9.0,493.7230411,493.7230461,493.723047,Normal,3.0,3.0,1,Top,2,2,0,3,廣瀬,Right,加藤,Right,,,,,Fastball,FoulBall,FlyBall,Undefined,Undefined,0,0,,,,,139,1,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:10:44,,https://youtu.be/NW46y-BzI34&t=644,1188,https://youtu.be/WlYSHgv_lmQ&t=1188,23S
9,10.0,2023/5/30,03:51.7,2023/5/30,03:51.7,3.0,4.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,2.0,1.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.51973,-2.650485,-3.065775,2165.255455,212.365101,1:00,1.514957,0.190511,1.848741,-46.124,47.3396,27.9416,0.304482,-0.39567,127.59057,-6.116819,-1.088041,0.436592,,,,,,,,,,,,-16.5796,27.2906,-0.11969,15.24,1.449221,1.924564,-38.548105,-1.937158,-3.198915,8.395449,-4.541137,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,fdd27730-fe9e-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,138.93974,,,12.92916,,,,16.59003,-38.841017,4.197724,1.514043,-1.77872,-2.270569,-0.188783,2.036172,-1.599458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,10.0,2023/5/30,10.0,518.855217,518.8552241,518.8552248,Normal,3.0,4.0,1,Top,2,2,1,3,廣瀬,Right,加藤,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,141,18,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:11:09,,https://youtu.be/NW46y-BzI34&t=669,1203,https://youtu.be/WlYSHgv_lmQ&t=1203,23S
10,11.0,2023/5/30,04:08.6,2023/5/30,04:08.6,3.0,5.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,3.0,1.0,Cutter,Slider,BallCalled,Walk,Undefined,,Undefined,0,0,,130.39844,2.738232,-1.799165,2082.850395,174.096039,11:45,1.4887,0.313412,1.784714,-90.365,17.8848,-1.5095,1.361464,-0.211356,119.17391,-3.86417,-1.905571,0.46986,,,,,,,,,,,,-0.4747,8.3107,-0.268786,15.24,1.550237,1.132451,-35.82531,1.370973,-0.079871,6.645754,-8.408365,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,07da5e00-fe9f-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,129.10236,,,11.22452,,,,16.654527,-36.086757,3.322877,1.489795,1.701762,-4.204182,-0.313399,1.135593,-0.039936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,11.0,2023/5/30,11.0,535.892478,535.8924849,535.8924859,Normal,3.0,5.0,1,Top,2,3,1,3,廣瀬,Right,加藤,Right,,,,,Slider,BallCalled,Undefined,Undefined,Walk,0,0,,,,,130,12,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,四球,0:11:26,,https://youtu.be/NW46y-BzI34&t=686,1220,https://youtu.be/WlYSHgv_lmQ&t=1220,23S
11,12.0,2023/5/30,04:39.0,2023/5/30,04:39.0,4.0,1.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Taizo, Kuribayashi",1000089823,Right,KEI_KEI,Undefined,1,Top,2,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,139.18519,-2.023939,-3.829827,2148.363104,209.963065,1:00,1.554277,0.09275,1.862397,-48.3292,47.4591,25.3321,0.499054,-0.734917,125.49893,-5.672009,-2.038101,0.441988,,,,,,,,,,,,-16.0969,27.0986,-0.004572,15.24,1.503786,2.429223,-38.147747,-1.505715,-3.019898,8.730419,-4.722746,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,1a012050-fe9f-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,137.24344,,,13.68626,,,,16.576276,-38.452348,4.36521,1.553446,-1.34094,-2.361373,-0.091165,2.534586,-1.509949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,12.0,2023/5/30,12.0,566.1976249,566.1976342,566.1976352,Normal,4.0,1.0,1,Top,2,0,0,4,栗林,Right,加藤,Right,1,廣瀬,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,136,19,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:11:56,,https://youtu.be/NW46y-BzI34&t=716,1236,https://youtu.be/WlYSHgv_lmQ&t=1236,23S
12,13.0,2023/5/30,04:54.0,2023/5/30,04:54.0,4.0,2.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Taizo, Kuribayashi",1000089823,Right,KEI_KEI,Undefined,1,Top,2,1.0,0.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,127.71903,0.795023,-2.804927,2110.222437,130.678187,10:15,1.489377,0.293833,1.753847,-101.7129,12.5567,-10.1789,0.698104,-0.604431,116.31603,-6.601134,-3.520947,0.482747,,,,,,,,,,,,3.0198,6.9627,-0.222133,15.24,1.502138,1.765342,-35.066772,0.098508,0.481788,6.993663,-8.695798,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,22ffad70-fe9f-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,125.65576,,,11.403,,,,16.685349,-35.353855,3.496831,1.490768,0.455462,-4.347899,-0.294193,1.745565,0.240894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,13.0,2023/5/30,13.0,581.2033701,581.2033758,581.203378,Normal,4.0,2.0,1,Top,2,1,0,4,栗林,Right,加藤,Right,1,廣瀬,,,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,128,16,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:12:11,,https://youtu.be/NW46y-BzI34&t=731,1251,https://youtu.be/WlYSHgv_lmQ&t=1251,23S
13,14.0,2023/5/30,05:10.8,2023/5/30,05:10.8,4.0,3.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Taizo, Kuribayashi",1000089823,Right,KEI_KEI,Undefined,1,Top,2,2.0,0.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,114.02798,2.003377,-0.762297,1764.461081,9.360846,6:15,1.533443,0.180816,1.766611,-165.5872,-24.0648,-4.6658,0.445823,-0.081971,105.48825,-9.89724,-1.09211,0.537239,,,,,,,,,,,,1.855,-12.5257,-0.161372,15.24,1.571651,0.436394,-31.389148,0.513167,0.239176,5.187908,-11.421663,WAS_EDA,KEI_KEI,JinguStadium,Spring,Team,20230530-JinguStadium-1,2d03eac0-fe9f-11ed-8c78-a92d1c40d3ae,a1f902b3-2a61-4321-8c8f-d9a561bb6318,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,112.91073,,,8.53973,,,,16.674421,-31.625337,2.593954,1.536451,1.033157,-5.710832,-0.180992,0.425505,0.119588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,14.0,2023/5/30,14.0,598.030709,598.0307159,598.0307181,Normal,4.0,3.0,1,Top,2,2,0,4,栗林,Right,加藤,Right,1,廣瀬,,,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,116,9,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:12:28,,https://youtu.be/NW46y-BzI34&t=748,1268,https://youtu.be/WlYSHgv_lmQ&t=1268,23S
