count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL,season
0,1.0,2023/5/21,38:34.0,2023/5/21,38:34.0,1.0,1.0,"Masamune, Oki",1000101282,Right,RIK,"Yuga, Horiuchi",1000089814,Left,MEI_MEI,Undefined,1,Top,0,0.0,0.0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,120.39193,1.839733,-1.008224,1970.097335,24.50273,6:45,1.72407,0.55172,1.70869,-135.274,-6.8933,-4.9826,0.895026,0.215008,110.43879,-7.906296,-1.358669,0.511687,,,,,,,,,,,,1.7845,-3.4793,-0.525049,15.24,1.761606,0.604752,-33.099365,0.546832,0.255171,5.908857,-10.304175,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,5a3cb540-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,118.54903,,,9.95315,,,,16.731186,-33.364507,2.954428,1.726694,1.009202,-5.152088,-0.551929,0.593302,0.127586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,1.0,2023/5/21,1.0,409.3477187,26.47245312,26.47245407,Normal,1.0,1.0,1,Top,0,0,0,1,堀内,Left,沖,Right,,,,,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,122,,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,北田峻,鈴木唯,,0:06:49,,https://youtu.be/mz6w2LpgNj4&t=409,977,https://youtu.be/rreTH0uPJh0&t=977,23S
1,2.0,2023/5/21,38:43.9,2023/5/21,38:43.9,1.0,2.0,"Masamune, Oki",1000101282,Right,RIK,"Yuga, Horiuchi",1000089814,Left,MEI_MEI,Undefined,1,Top,0,0.0,1.0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,138.57601,-2.473866,-1.862349,1995.321016,210.803151,1:00,1.763103,0.480906,1.924311,-46.8402,47.0483,26.3244,0.599355,0.221104,127.38578,-5.982017,0.012256,0.437583,154.54629,-21.032196,-17.846954,,,,,1.732069,1.732069,-19.946102,0.034918,-14.994,27.0764,-0.440821,15.24,1.70512,1.119755,-38.123327,-1.79673,-2.861915,7.395843,-4.63856,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,601c0100-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,138.62503,0.53869,,11.19022,,,,16.515562,-38.369985,3.697922,1.762463,-1.64203,-2.31928,-0.479758,1.215203,-1.430958,0.294604,0.53869,-0.161505,180.0,0.294325,38.191098,,,,,,,,0.538803,-15.427196,,,,,,,,-0.161414,-12.296353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,2.0,2023/5/21,2.0,419.1742368,36.29897118,36.29897308,Normal,1.0,2.0,1,Top,0,0,1,1,堀内,Left,沖,Right,,,,,Fastball,InPlay,GroundBall,Out,Undefined,1,0,"鬼頭,菅谷",6.0,,堀内,※,,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,北田峻,鈴木唯,遊ゴロ,0:06:59,,https://youtu.be/mz6w2LpgNj4&t=419,987,https://youtu.be/rreTH0uPJh0&t=987,23S
2,3.0,2023/5/21,39:12.2,2023/5/21,39:12.2,2.0,1.0,"Masamune, Oki",1000101282,Right,RIK,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,1,0.0,0.0,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,121.93415,0.07311,-2.357158,2015.514585,27.770597,7:00,1.709976,0.585687,1.754524,-129.4931,-4.5391,-4.53,0.435805,-0.128756,111.91985,-9.25868,-2.676706,0.504812,,,,,,,,,,,,0.5347,-1.1744,-0.525763,15.24,1.702379,1.399301,-33.514366,-0.441671,0.078049,6.303148,-9.978066,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,710476f0-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,120.16356,,,10.0143,,,,16.685414,-33.785116,3.151574,1.712146,-0.013067,-4.989033,-0.585798,1.395949,0.039025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,3.0,2023/5/21,3.0,447.0360439,64.16077805,64.16077995,Normal,2.0,1.0,1,Top,1,0,0,2,飯森,Left,沖,Right,,,,,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,123,,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,北田峻,鈴木唯,,0:07:27,,https://youtu.be/mz6w2LpgNj4&t=447,1003,https://youtu.be/rreTH0uPJh0&t=1003,23S
3,4.0,2023/5/21,39:23.3,2023/5/21,39:23.3,2.0,2.0,"Masamune, Oki",1000101282,Right,RIK,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,1,1.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,138.19182,-0.622444,-1.834252,1932.833218,218.470404,1:15,1.730246,0.491309,1.914776,-45.9959,49.1333,36.5588,1.095333,0.341442,125.75866,-4.104906,0.766999,0.440465,,,,,,,,,,,,-20.2064,26.8569,-0.452022,15.24,1.713488,1.043974,-38.014565,-0.552552,-3.803577,7.938912,-4.751203,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,77a00dd0-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,137.71801,,,12.43316,,,,16.52442,-38.281862,3.969456,1.729399,-0.392582,-2.375601,-0.489328,1.172037,-1.901788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,4.0,2023/5/21,4.0,458.6030431,75.727777,75.72777796,Normal,2.0,2.0,1,Top,1,1,0,2,飯森,Left,沖,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,※,,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,北田峻,鈴木唯,,0:07:38,,https://youtu.be/mz6w2LpgNj4&t=458,1014,https://youtu.be/rreTH0uPJh0&t=1014,23S
4,5.0,2023/5/21,39:35.0,2023/5/21,39:35.0,2.0,3.0,"Masamune, Oki",1000101282,Right,RIK,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,1,2.0,0.0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,138.10791,-1.745824,-2.157508,1953.922093,219.726253,1:15,1.73977,0.484547,1.874123,-50.5495,45.0514,34.8593,0.742098,0.225235,126.17337,-5.527667,0.316664,0.441556,,,,,,,,,,,,-19.4271,25.4315,-0.43652,15.24,1.696087,1.262574,-37.969711,-1.324545,-3.65915,7.708374,-5.016559,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,7e94c130-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,137.37785,,,11.93455,,,,16.565119,-38.237782,3.854187,1.739117,-1.150086,-2.508279,-0.482641,1.389827,-1.829575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,5.0,2023/5/21,5.0,470.277236,87.40197015,87.4019711,Normal,2.0,3.0,1,Top,1,2,0,2,飯森,Left,沖,Right,,,,,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,138,,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,北田峻,鈴木唯,,0:07:50,,https://youtu.be/mz6w2LpgNj4&t=470,1025,https://youtu.be/rreTH0uPJh0&t=1025,23S
5,6.0,2023/5/21,39:46.7,2023/5/21,39:46.7,2.0,4.0,"Masamune, Oki",1000101282,Right,RIK,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,1,Top,1,2.0,1.0,Fastball,Changeup,InPlay,Undefined,GroundBall,,Out,1,0,,139.05512,-2.112434,-2.462391,1944.590163,215.161669,1:15,1.739527,0.503009,1.886414,-48.0886,45.9801,30.2667,0.663351,0.112295,127.26111,-5.713588,-0.313349,0.438003,,,,,,,,,,,,-17.5983,26.3043,-0.448316,15.24,1.688033,1.506243,-38.235858,-1.570824,-3.363417,7.771808,-4.779345,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,85955b70-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,138.49218,,,11.79401,,,,16.55375,-38.501964,3.885904,1.739017,-1.407179,-2.389673,-0.501862,1.621406,-1.681709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,6.0,2023/5/21,6.0,481.9297898,99.05452514,99.05452704,Normal,2.0,4.0,1,Top,1,2,1,2,飯森,Left,沖,Right,,,,,Fastball,InPlay,Bunt,Out,Undefined,1,0,"沖,菅谷",1.12,,飯森,※,,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,北田峻,鈴木唯,投ゴロ,0:08:02,,https://youtu.be/mz6w2LpgNj4&t=482,1037,https://youtu.be/rreTH0uPJh0&t=1037,23S
6,7.0,2023/5/21,40:15.7,2023/5/21,40:15.7,3.0,1.0,"Masamune, Oki",1000101282,Right,RIK,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,1,Top,2,0.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,138.99614,-3.196777,-1.798146,1969.014597,216.465833,1:15,1.72353,0.519091,1.900866,-51.3867,42.0323,28.9934,0.309471,0.303286,128.33298,-7.003277,0.264446,0.436488,,,,,,,,,,,,-16.2714,24.804,-0.479931,15.24,1.647712,1.067094,-38.225198,-2.310329,-3.132668,7.195492,-5.031248,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,96cfc1f0-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,138.9729,,,10.66316,,,,16.539179,-38.468978,3.597746,1.723097,-2.139873,-2.515624,-0.517882,1.173227,-1.566334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,7.0,2023/5/21,7.0,510.8490407,127.9737751,127.9737771,Normal,3.0,1.0,1,Top,2,0,0,3,宗山,Left,沖,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,139,,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,北田峻,鈴木唯,,0:08:31,,https://youtu.be/mz6w2LpgNj4&t=511,1057,https://youtu.be/rreTH0uPJh0&t=1057,23S
7,8.0,2023/5/21,40:27.5,2023/5/21,40:27.5,3.0,2.0,"Masamune, Oki",1000101282,Right,RIK,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,1,Top,2,1.0,0.0,Fastball,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,139.49293,-1.766688,-2.128755,1909.832969,223.159943,1:30,1.72407,0.4898,1.898938,-54.5833,38.0641,33.1113,0.680949,0.22204,128.54848,-5.814067,0.225457,0.434682,158.13595,-17.713047,23.704387,,,,,2.371232,2.371232,14.697225,0.049417,-18.6462,21.7844,-0.44331,15.24,1.680548,1.274675,-38.396061,-1.374894,-3.620127,7.299526,-5.577251,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,9ddeb410-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,139.55039,0.661437,,10.94445,,,,16.541191,-38.64264,3.649763,1.72381,-1.186493,-2.788626,-0.488434,1.396964,-1.810064,0.397438,0.661437,-0.230942,180.0,0.396981,38.371348,,,,,,,,0.661597,-13.384733,,,,,,,,-0.231143,16.847349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,8.0,2023/5/21,8.0,522.701782,139.8265152,139.8265169,Normal,3.0,2.0,1,Top,2,1,0,3,宗山,Left,沖,Right,,,,,Fastball,InPlay,GroundBall,Out,Undefined,1,0,"菅谷,西川晋",4.0,,宗山,※,,戸丸,菅谷,西川晋,齋藤大,鬼頭,西川侑,北田峻,鈴木唯,二ゴロ,0:08:43,,https://youtu.be/mz6w2LpgNj4&t=523,1069,https://youtu.be/rreTH0uPJh0&t=1069,23S
8,9.0,2023/5/21,42:49.8,2023/5/21,42:49.8,1.0,1.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Daichi, Saito",1000101292,Right,RIK,Undefined,1,Bottom,0,0.0,0.0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,116.99162,4.887229,-0.910984,2016.94605,337.304475,5:15,1.69728,-0.515103,1.816258,-181.6918,-45.9481,21.1244,1.265221,-0.561361,106.25467,-8.24056,0.582675,0.526156,,,,,,,,,,,,-11.393,-25.4563,0.535809,15.24,1.804032,0.419322,-32.096912,2.071937,-1.518558,6.000813,-13.199701,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,f2be9bd0-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,115.28902,,,10.73696,,,,16.624985,-32.354812,3.000407,1.702795,2.639226,-6.599851,0.516386,0.484586,-0.759279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,9.0,2023/5/21,1.0,665.243691,282.3684452,282.368448,Normal,1.0,1.0,1,Bottom,0,0,0,1,齋藤大,Right,石原,Left,,,,,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,※,,小島河,内海,堀内,上田,宗山,飯森,直井,榊原,,0:11:05,,https://youtu.be/mz6w2LpgNj4&t=665,1172,https://youtu.be/rreTH0uPJh0&t=1172,23S
9,10.0,2023/5/21,43:00.7,2023/5/21,43:00.7,1.0,2.0,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Daichi, Saito",1000101292,Right,RIK,Undefined,1,Bottom,0,1.0,0.0,Fastball,Sinker,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,143.75878,-1.843223,2.759783,2163.289044,135.856573,10:30,1.67541,-0.592351,1.855604,-43.5583,44.8076,-40.739,0.719343,-0.22101,131.38925,-5.111627,-0.12659,0.424519,97.04757,-39.489319,-83.342507,,,,,0.968663,0.776016,-40.122074,0.04279,23.0877,25.3151,0.530061,15.24,1.629262,-1.707054,-39.520804,-1.422159,4.715439,8.281284,-4.636305,RIK,MEI_MEI,JinguStadium,TeamExclusive,Team,20230521-JinguStadium-5,f9239250-f791-11ed-b494-d92819e25577,fbac0044-6b81-4161-88a2-70a3d48521d8,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,142.89117,0.737083,,12.36953,,,,16.584482,-39.801533,4.140642,1.674808,-1.264992,-2.318152,0.590639,-1.866903,2.357719,0.637008,0.737083,0.264238,180.0,0.636929,2.423498,,,,,,,,0.737649,-17.225499,,,,,,,,0.26492,-20.763181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,10.0,2023/5/21,2.0,675.7351811,292.859915,292.8599169,Normal,1.0,2.0,1,Bottom,0,1,0,1,齋藤大,Right,石原,Left,,,,,Fastball,FoulBall,GroundBall,Undefined,Undefined,0,0,,,,,※,,小島河,内海,堀内,上田,宗山,飯森,直井,榊原,,0:11:16,,https://youtu.be/mz6w2LpgNj4&t=676,1183,https://youtu.be/rreTH0uPJh0&t=1183,23S
