count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL,season
0.0,1.0,2023/4/9,41:37.5,2023/4/9,41:37.5,1.0,1.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Koji, Naoi",1000101248.0,Left,MEI_MEI,Undefined,1.0,Top,0.0,0.0,0.0,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1.0,0.0,,130.30853,0.94874,-2.505807,2661.004752,225.496301,1:30,1.65096,0.692977,1.650696,-97.5286,13.7973,10.1601,0.946852,0.07864,118.21836,-6.119393,-1.795051,0.476489,136.12121,1.894404,-9.566212,2047.627425,,,,21.908723,19.780244,-12.687785,0.611809,-7.0565,7.3047,-0.625965,15.24,1.668581,1.51514,-35.760631,0.1951,-1.16904,7.367834,-8.59648,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,d088bbd0-d690-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,127.30622,1.04086,,12.09017,,,,16.78857,-36.078275,3.683917,1.652181,0.565714,-4.29824,-0.692373,1.56554,-0.58452,0.290631,0.958755,-0.097495,,0.296128,37.144839,-4.416543,,,,,,,0.961698,1.185617,-4.514918,,,,,,,-0.091482,-6.413089,-2.14402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,1.0,2023/4/9,1.0,42.43217301,42.43218207,42.43218398,Normal,1.0,1.0,1.0,Top,0.0,0.0,0.0,1.0,直井,Left,松岡,Right,,,,,Cutter,InPlay,GroundBall,Out,Undefined,1.0,0.0,"青貝,梅林",6.0,,直井,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,遊ゴロ,0:04:29,,https://youtu.be/_0-ExHfsFLQ&t=269,1037.0,https://youtu.be/3nje788VD3Y&t=1037,23S
1.0,2.0,2023/4/9,42:08.3,2023/4/9,42:08.3,2.0,1.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Taiji, Iimori",1000126480.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,0.0,0.0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0.0,0.0,,133.23477,0.194414,-3.054846,2646.444621,216.366842,1:15,1.648835,0.702249,1.710137,-89.8567,16.1348,9.1556,0.805657,-0.076098,120.70841,-6.3467,-2.412378,0.464933,,,,,,,,,,,,-6.9863,9.2225,-0.623317,15.24,1.647095,1.903968,-36.544687,-0.240352,-1.20702,7.786595,-8.213279,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,e2e8dda0-d690-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,130.47049,,,12.52636,,,,16.728333,-36.860443,3.893298,1.650089,0.092706,-4.106639,-0.701518,1.952914,-0.60351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,2.0,2023/4/9,2.0,73.06976104,73.06976819,73.06977034,Normal,2.0,1.0,1.0,Top,1.0,0.0,0.0,2.0,飯森,Left,松岡,Right,,,,,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,,,,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:05:00,,https://youtu.be/_0-ExHfsFLQ&t=300,1050.0,https://youtu.be/3nje788VD3Y&t=1050,23S
2.0,3.0,2023/4/9,42:23.0,2023/4/9,42:23.0,2.0,2.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Taiji, Iimori",1000126480.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,0.0,1.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0.0,0.0,,139.43088,-2.466392,-1.943785,2201.46767,225.787496,1:30,1.616398,0.670745,1.846001,-50.34,45.3097,42.8961,0.416347,0.551113,125.5832,-6.253136,1.096961,0.441669,,,,,,,,,,,,-23.4268,26.3383,-0.627252,15.24,1.554714,1.081563,-38.253868,-1.814282,-4.40743,8.973705,-4.851465,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,eba16110-d690-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,137.34278,,,13.84768,,,,16.592451,-38.569826,4.486853,1.615586,-1.643466,-2.425732,-0.668065,1.236745,-2.203715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,3.0,2023/4/9,3.0,87.785743,87.78574896,87.7857511,Normal,2.0,2.0,1.0,Top,1.0,0.0,1.0,2.0,飯森,Left,松岡,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,,,,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:05:15,,https://youtu.be/_0-ExHfsFLQ&t=315,1065.0,https://youtu.be/3nje788VD3Y&t=1065,23S
3.0,4.0,2023/4/9,42:39.2,2023/4/9,42:39.2,2.0,3.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Taiji, Iimori",1000126480.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,1.0,1.0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0.0,0.0,,140.67352,-1.288711,-2.399421,2251.192583,227.541142,1:30,1.63354,0.700605,1.775029,-49.168,45.6622,46.0135,0.776309,0.480444,126.32073,-4.990336,0.845963,0.439772,,,,,,,,,,,,-25.2276,25.3211,-0.643947,15.24,1.597971,1.376064,-38.591299,-1.037919,-4.826004,9.196999,-4.962755,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,f5488a40-d690-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,137.93501,,,14.35279,,,,16.663476,-38.929061,4.598499,1.632742,-0.85566,-2.481378,-0.697738,1.5533,-2.413002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,4.0,2023/4/9,4.0,104.0319371,104.0319452,104.0319481,Normal,2.0,3.0,1.0,Top,1.0,1.0,1.0,2.0,飯森,Left,松岡,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,,,,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:05:31,,https://youtu.be/_0-ExHfsFLQ&t=331,1081.0,https://youtu.be/3nje788VD3Y&t=1081,23S
4.0,5.0,2023/4/9,42:56.5,2023/4/9,42:56.5,2.0,4.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Taiji, Iimori",1000126480.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,2.0,1.0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Single,0.0,0.0,,140.40402,-2.232126,-2.929207,2215.248417,218.253591,1:15,1.612293,0.700243,1.862146,-48.7535,45.4076,33.0359,0.494517,0.204319,126.42844,-5.910101,-0.588199,0.438218,157.77991,9.114683,-16.140416,2427.025225,31.338371,3.474969,-11.91744,63.14799,63.14799,-24.673904,1.838045,-19.4687,26.2877,-0.633709,15.24,1.556961,1.809176,-38.512903,-1.66323,-3.713017,9.086524,-4.793138,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,ff998800-d690-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,138.42421,3.474891,,13.97558,,,,16.576885,-38.827039,4.543262,1.611597,-1.497523,-2.396569,-0.698474,1.937541,-1.856509,0.235057,0.458711,-0.197139,115.285272,0.235054,41.568952,-7.876669,1.631601,-0.313411,0.042342,-0.000467,-0.001497,0.000259,0.458714,6.942295,-4.02336,-0.002663,0.045435,-0.001201,-0.006676,0.002953,-0.000423,-0.197144,-12.02911,-2.365302,1.021353,-0.295542,0.050835,0.001762,-0.0034,0.000571,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,5.0,2023/4/9,5.0,121.1883142,121.188323,121.1883242,Normal,2.0,4.0,1.0,Top,1.0,2.0,1.0,2.0,飯森,Left,松岡,Right,,,,,Fastball,InPlay,LineDrive,Single,Undefined,0.0,0.0,矢追,7.0,,飯森,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,左安,0:05:48,,https://youtu.be/_0-ExHfsFLQ&t=348,1098.0,https://youtu.be/3nje788VD3Y&t=1098,23S
5.0,6.0,2023/4/9,43:33.9,2023/4/9,43:33.9,3.0,1.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,0.0,0.0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0.0,0.0,1,135.18123,-0.585181,-2.035167,2677.136709,202.100576,12:45,1.65307,0.695773,1.718788,-78.5172,22.3295,7.8661,0.701397,0.19551,124.70909,-6.280849,-1.482078,0.453509,,,,,,,,,,,,-5.3046,12.6554,-0.643669,15.24,1.631904,1.282687,-37.186068,-0.697045,-0.966793,6.788124,-7.500116,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,15e0f620-d691-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,133.75712,,,10.47214,,,,16.720812,-37.455407,3.394062,1.653657,-0.399456,-3.750058,-0.695324,1.321048,-0.483397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.48606,2.111256,0.71255,1.398706,-0.46739,0.599643,-0.172485,-0.792584,1.639365,0.069773,38.794096,0.676933,-0.190049,-0.713697,32.1625,-2.807576,1.647143,4.162833,-3.472848,0.043496,-1.161384,0.713425,浅田 祐太朗,6.0,2023/4/9,6.0,158.5942581,158.594265,158.5942671,Normal,3.0,1.0,1.0,Top,1.0,0.0,0.0,3.0,宗山,Left,松岡,Right,1,飯森,,,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,"青貝,和田",,Steal,飯森,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:06:25,,https://youtu.be/_0-ExHfsFLQ&t=385,1118.0,https://youtu.be/3nje788VD3Y&t=1118,23S
6.0,7.0,2023/4/9,44:06.6,2023/4/9,44:06.6,3.0,2.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,0.0,1.0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0.0,0.0,2,143.54131,-0.225976,-3.276273,2253.028536,209.191051,1:00,1.658818,0.659945,1.797434,-39.5539,50.2299,26.3897,1.19923,-0.004251,130.21568,-3.223047,-1.416014,0.427911,,,,,,,,,,,,-15.8451,26.6917,-0.5813,15.24,1.650534,2.119264,-39.412018,-0.283581,-3.203627,8.588263,-4.410005,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,2961a320-d691-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,141.75841,,,13.32563,,,,16.641583,-39.716263,4.294132,1.657812,-0.127354,-2.205003,-0.658386,2.232755,-1.601814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,7.0,2023/4/9,7.0,191.3256571,191.325665,191.3256681,Normal,3.0,2.0,1.0,Top,1.0,0.0,1.0,3.0,宗山,Left,松岡,Right,2,,飯森,,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0.0,0.0,,,,,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:06:58,,https://youtu.be/_0-ExHfsFLQ&t=418,1145.0,https://youtu.be/3nje788VD3Y&t=1145,23S
7.0,8.0,2023/4/9,44:30.6,2023/4/9,44:30.6,3.0,3.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,0.0,2.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0.0,0.0,2,141.91964,-0.53434,-1.697331,2294.009051,211.851438,1:00,1.647386,0.701179,1.833997,-41.2172,50.2598,29.2891,1.084283,0.514722,128.55772,-3.66402,0.376167,0.431927,,,,,,,,,,,,-16.2098,27.0743,-0.662437,15.24,1.631878,1.006452,-39.006212,-0.492831,-3.20058,8.637003,-4.460897,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,37a81e00-d691-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,140.44029,,,13.36191,,,,16.604776,-39.307248,4.318502,1.646346,-0.33735,-2.230449,-0.69946,1.118005,-1.60029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,8.0,2023/4/9,8.0,215.331907,215.3319149,215.331917,Normal,3.0,3.0,1.0,Top,1.0,0.0,2.0,3.0,宗山,Left,松岡,Right,2,,飯森,,Fastball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,,,,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:07:22,,https://youtu.be/_0-ExHfsFLQ&t=442,1169.0,https://youtu.be/3nje788VD3Y&t=1169,23S
8.0,9.0,2023/4/9,44:54.3,2023/4/9,44:54.3,3.0,4.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,1.0,2.0,Curveball,Curveball,FoulBall,Undefined,Undefined,GroundBall,Undefined,0.0,0.0,2,121.85186,3.867546,-0.407345,2685.999318,18.083096,6:30,1.658456,0.643409,1.721311,-172.9783,-47.2162,-16.7362,1.029905,0.360238,111.37284,-8.537668,-1.585364,0.506442,150.50537,-1.657336,-56.358165,4316.326616,,,,12.857554,12.678618,-59.28487,0.32618,8.1558,-25.5541,-0.63158,15.24,1.745316,0.313218,-33.476463,1.575013,1.187769,6.285485,-13.52822,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,45d6f230-d691-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,119.77685,0.895851,,10.47903,,,,16.720159,-33.753231,3.142742,1.662849,2.1707,-6.76411,-0.64422,0.260917,0.593885,-0.185387,0.895851,-0.26585,86.019621,-0.181855,23.005915,-7.127329,,,,,,,0.896876,-1.251275,-4.602789,,,,,,,-0.267378,-34.728031,5.099753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,9.0,2023/4/9,9.0,238.8996263,238.8996341,238.8996372,Normal,3.0,4.0,1.0,Top,1.0,1.0,2.0,3.0,宗山,Left,松岡,Right,2,,飯森,,Slider,FoulBall,GroundBall,Undefined,Undefined,0.0,0.0,,,,,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:07:46,,https://youtu.be/_0-ExHfsFLQ&t=466,1192.0,https://youtu.be/3nje788VD3Y&t=1192,23S
9.0,10.0,2023/4/9,45:22.9,2023/4/9,45:22.9,3.0,5.0,"Yuki, Matsuoka",1000091921.0,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1.0,Top,1.0,1.0,2.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0.0,0.0,2,140.11492,1.210676,-1.468552,2264.090655,205.664933,12:45,1.633482,0.748143,1.810769,-45.3906,48.7566,21.912,1.52204,0.55196,126.74531,-2.221359,0.080142,0.438186,,,,,,,,,,,,-12.1929,24.88,-0.713844,15.24,1.659782,0.874093,-38.495093,0.667392,-2.345916,8.376655,-5.019728,TOK,MEI_MEI,JinguStadium,TeamExclusive,NL,20230409-JinguStadium-2,56d75cf0-d691-11ed-b344-5d34700d429a,cd27fc4c-14e0-4f63-8e31-c1cbd598e47b,v3,,,,"Taisei, Wada",1000091929.0,Right,TOK,138.43441,,,13.3696,,,,16.627597,-38.795864,4.188328,1.632583,0.847629,-2.509864,-0.746741,0.958325,-1.172958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,10.0,2023/4/9,10.0,267.6845992,267.684608,267.6846101,Normal,3.0,5.0,1.0,Top,1.0,1.0,2.0,3.0,宗山,Left,松岡,Right,2,,飯森,,Fastball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,,,,※,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:08:14,,https://youtu.be/_0-ExHfsFLQ&t=494,1208.0,https://youtu.be/3nje788VD3Y&t=1208,23S
