count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL,season
0,1.0,2023/4/16,07:13.0,2023/4/16,07:12.9,1.0,1.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Suguru, Sakai",1000126414,Left,TOK,Undefined,1,Top,0,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.35986,-0.284656,-0.543738,2236.066442,213.601587,1:00,1.542922,0.333697,1.878089,-38.0941,52.8199,33.204,1.081828,0.512638,129.07574,-3.183648,1.814137,0.430596,,,,,,,,,,,,-17.437,28.3086,-0.323027,15.24,1.533899,0.20611,-38.912107,-0.305395,-3.452858,8.019641,-4.200989,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,ea0b0860-dc1c-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,140.87446,,,12.28413,,,,16.561206,-39.183457,4.009821,1.541828,-0.163252,-2.100494,-0.331978,0.322939,-1.726429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,1.0,2023/4/16,1.0,1484.870829,118.9020638,118.9020658,Normal,1.0,1.0,1,Top,0,0,0,1,酒井捷,Left,加藤,Right,,,,,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:06:45,,https://youtu.be/ATmPBhnbOJU&t=405,1077,https://youtu.be/4LG0Uuw1jxc&t=1077,23S
1,2.0,2023/4/16,07:24.9,2023/4/16,07:24.8,1.0,2.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Suguru, Sakai",1000126414,Left,TOK,Undefined,1,Top,0,1.0,0.0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,140.15459,-1.355652,-1.716328,2132.083559,216.776921,1:15,1.51858,0.352589,1.885507,-41.2739,50.7838,35.8691,0.724076,0.228108,128.66429,-4.46858,0.831469,0.433296,,,,,,,,,,,,-19.6247,28.0181,-0.315182,15.24,1.4848,0.983515,-38.577597,-1.040706,-3.839303,7.501523,-4.325314,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,f1225ef0-dc1c-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,139.99663,,,11.4903,,,,16.554118,-38.83229,3.750761,1.517642,-0.893853,-2.162657,-0.350788,1.113867,-1.919652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,2.0,2023/4/16,2.0,1497.076029,131.1072638,131.1072657,Normal,1.0,2.0,1,Top,0,1,0,1,酒井捷,Left,加藤,Right,,,,,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:06:57,,https://youtu.be/ATmPBhnbOJU&t=417,1089,https://youtu.be/4LG0Uuw1jxc&t=1089,23S
2,3.0,2023/4/16,07:41.0,2023/4/16,07:41.0,1.0,3.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Suguru, Sakai",1000126414,Left,TOK,Undefined,1,Top,0,1.0,1.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.04013,-0.525632,-0.913929,2245.873367,215.16758,1:15,1.519105,0.330854,1.881571,-37.2832,52.4574,35.0334,0.998285,0.423895,130.09028,-3.358314,1.574358,0.427808,,,,,,,,,,,,-18.6684,28.295,-0.311805,15.24,1.504611,0.452818,-39.110955,-0.469831,-3.746387,7.862709,-4.128393,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,fac01240-dc1c-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,141.79249,,,11.94985,,,,16.558007,-39.37503,3.931354,1.518062,-0.331175,-2.064196,-0.329126,0.578643,-1.873193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,3.0,2023/4/16,3.0,1513.04558,147.0768158,147.0768178,Normal,1.0,3.0,1,Top,0,1,1,1,酒井捷,Left,加藤,Right,,,,,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:07:13,,https://youtu.be/ATmPBhnbOJU&t=433,1105,https://youtu.be/4LG0Uuw1jxc&t=1105,23S
4,4.0,2023/4/16,07:56.7,2023/4/16,07:56.7,1.0,4.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Suguru, Sakai",1000126414,Left,TOK,Undefined,1,Top,0,1.0,2.0,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,144.10977,-0.361723,-1.231073,2206.663686,216.034733,1:15,1.548375,0.263416,1.887472,-36.1887,51.1941,35.2479,1.084675,0.269422,131.55053,-3.120415,1.273146,0.422151,,,,,,,,,,,,-19.0088,27.5291,-0.237155,15.24,1.537779,0.677015,-39.666934,-0.357595,-3.91196,8.32587,-4.141228,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,04252960-dc1d-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,143.69271,,,12.55924,,,,16.551959,-39.941358,4.162935,1.547316,-0.221098,-2.070614,-0.261595,0.805955,-1.95598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,4.0,2023/4/16,5.0,1536.07589,170.1071239,170.107126,Normal,1.0,5.0,1,Top,0,1,2,1,酒井捷,Left,加藤,Right,,,,,Undefined,StrikeSwinging,Undefined,Undefined,Strikeout,0,0,,,,,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,空三振,0:07:29,,https://youtu.be/ATmPBhnbOJU&t=449,1121,https://youtu.be/4LG0Uuw1jxc&t=1121,23S
5,5.0,2023/4/16,08:22.4,2023/4/16,08:22.4,2.0,1.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shunya, Fujita",1000126400,Right,TOK,Undefined,1,Top,1,0.0,0.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,131.85838,0.880634,-2.384254,2143.416168,172.426142,11:45,1.534903,0.334305,1.833384,-78.7812,24.6518,-2.9262,0.995965,-0.368519,122.728,-4.863944,-2.59115,0.459287,,,,,,,,,,,,0.1453,13.068,-0.277127,15.24,1.550742,1.525427,-36.318702,0.268017,0.025552,5.738061,-7.509335,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,13757320-dc1d-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,132.07431,,,9.13038,,,,16.606597,-36.533975,2.86903,1.535402,0.549742,-3.754668,-0.334338,1.524469,0.012776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,5.0,2023/4/16,6.0,1554.535723,188.566956,188.5669577,Normal,2.0,1.0,1,Top,1,0,0,2,藤田,Right,加藤,Right,,,,,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:07:54,,https://youtu.be/ATmPBhnbOJU&t=474,1137,https://youtu.be/4LG0Uuw1jxc&t=1137,23S
6,6.0,2023/4/16,08:34.6,2023/4/16,08:34.6,2.0,2.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shunya, Fujita",1000126400,Right,TOK,Undefined,1,Top,1,1.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,143.0308,-1.14395,-3.036279,2249.29249,210.080599,1:00,1.516813,0.276991,1.941949,-35.8536,52.0711,28.607,0.836967,-0.289249,131.11481,-3.877616,-1.000554,0.423458,,,,,,,,,,,,-16.8925,28.697,-0.211615,15.24,1.489477,1.95061,-39.344744,-0.888359,-3.436647,7.822638,-3.968476,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,1ab4c410-dc1d-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,143.24922,,,11.91599,,,,16.497698,-39.594013,3.911319,1.51577,-0.761903,-1.984238,-0.275516,2.060119,-1.718323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,6.0,2023/4/16,7.0,1566.615801,200.6470349,200.6470368,Normal,2.0,2.0,1,Top,1,1,0,2,藤田,Right,加藤,Right,,,,,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:08:07,,https://youtu.be/ATmPBhnbOJU&t=487,1149,https://youtu.be/4LG0Uuw1jxc&t=1149,23S
7,7.0,2023/4/16,08:47.2,2023/4/16,08:47.2,2.0,3.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shunya, Fujita",1000126400,Right,TOK,Undefined,1,Top,1,1.0,1.0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,,142.51724,-0.93327,-3.007708,2147.296501,222.446892,1:30,1.50495,0.242805,2.032463,-47.8619,39.3631,33.6688,0.765691,-0.260026,131.2174,-4.53063,-0.59713,0.42177,119.92672,23.723889,141.581628,4410.868188,,,,,24.001059,,,-19.6931,22.1657,-0.182794,15.24,1.48345,1.911167,-39.241633,-0.789664,-3.998044,7.539123,-5.30664,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,223e1650-dc1d-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,143.82257,7.718439,,11.29984,,,,16.407568,-39.465309,3.769561,1.504543,-0.632222,-2.65332,-0.241255,2.029784,-1.999022,-0.198585,0.684729,0.25657,288.034692,-0.198585,-23.8949,0.815074,0.143075,-0.038449,0.013142,-0.002862,0.000528,-7.3e-05,0.684729,13.402795,-6.555871,0.71393,-0.136495,0.03127,-0.005613,0.001025,-0.000144,0.25657,18.951343,-4.31607,0.509154,-0.103314,0.015194,-0.002161,0.000454,-5.8e-05,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,7.0,2023/4/16,8.0,1579.190048,213.2212837,213.2212849,Normal,2.0,3.0,1,Top,1,1,1,2,藤田,Right,加藤,Right,,,,,Undefined,FoulBall,GroundBall,Undefined,Undefined,0,0,,,,,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,,0:08:19,,https://youtu.be/ATmPBhnbOJU&t=499,1162,https://youtu.be/4LG0Uuw1jxc&t=1162,23S
8,8.0,2023/4/16,09:08.9,2023/4/16,09:08.9,2.0,4.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shunya, Fujita",1000126400,Right,TOK,Undefined,1,Top,1,1.0,2.0,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,127.53315,0.280312,-1.714671,1999.405848,148.915261,11:00,1.547026,0.289509,1.727223,-107.2717,7.2935,-2.126,0.554009,-0.219194,116.51417,-7.486911,-1.864337,0.483371,102.84858,-27.006777,-37.339323,,,,,1.419093,1.391995,-18.872178,0.043777,-0.2085,4.5454,-0.245191,15.24,1.546108,1.05914,-35.054856,-0.245487,-0.033299,6.896763,-9.080849,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,2f28d1c0-dc1d-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,125.49357,0.569771,,11.01899,,,,16.712514,-35.343374,3.448381,1.548431,0.1344,-4.540425,-0.289528,1.060533,-0.01665,0.454002,0.569771,0.219035,180.0,0.453538,20.302978,,,,,,,,0.570069,-13.015298,,,,,,,,0.219389,-15.488757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,8.0,2023/4/16,9.0,1600.793926,234.8251579,234.8251598,Normal,2.0,4.0,1,Top,1,1,2,2,藤田,Right,加藤,Right,,,,,Undefined,InPlay,GroundBall,Out,Undefined,1,0,"小澤,野村",5.0,,藤田,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,三ゴロ,0:08:41,,https://youtu.be/ATmPBhnbOJU&t=521,1184,https://youtu.be/4LG0Uuw1jxc&t=1184,23S
9,9.0,2023/4/16,09:42.8,2023/4/16,09:42.8,3.0,1.0,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Kotaro, Beppu",1000089944,Left,TOK,Undefined,1,Top,2,0.0,0.0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,123.08135,0.13574,-1.633316,1388.625258,245.336113,2:15,1.586002,0.238465,2.084271,-97.5099,18.4597,32.939,0.64865,0.113733,113.91359,-7.07581,0.737971,0.486325,119.90265,-1.7965,40.021135,3581.501822,,,,10.674335,9.942238,37.901368,0.31583,-18.7076,10.686,-0.207944,15.24,1.584324,0.847875,-33.941789,-0.209144,-2.837779,5.712782,-8.185677,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,435b69a0-dc1d-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,124.73137,0.708006,,9.16776,,,,16.356202,-34.129141,2.856391,1.586781,0.059307,-4.092838,-0.237276,0.940941,-1.41889,0.7621,0.708006,-0.114504,250.750507,0.762985,25.456395,-3.819033,,,,,,,0.708204,-1.05239,-3.769711,,,,,,,-0.114465,21.406167,-0.892214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,9.0,2023/4/16,10.0,1611.192929,245.2241647,245.2241688,Normal,3.0,1.0,1,Top,2,0,0,3,別府,Left,加藤,Right,,,,,Undefined,InPlay,GroundBall,Out,Undefined,1,0,野村,3.0,,別府,,,印出,野村,山縣,小澤,熊田,中村将,尾瀬,吉納,一ゴロ,0:09:15,,https://youtu.be/ATmPBhnbOJU&t=555,1201,https://youtu.be/4LG0Uuw1jxc&t=1201,23S
10,10.0,2023/4/16,12:05.1,2023/4/16,12:05.1,1.0,1.0,"Takeru, Suzuki",1000091927,Left,TOK,"Yudai, Ose",1000126636,Left,WAS_EDA,Undefined,1,Bottom,0,0.0,0.0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,132.51809,-1.061573,2.880624,1957.371499,177.419162,12:00,1.740607,-0.605166,1.84446,-55.5087,49.2845,-2.063,0.885586,0.18765,120.56587,-5.214678,2.734749,0.462297,144.19799,-2.269029,-6.639072,1967.24509,,,,10.703362,10.505397,-8.094443,0.267643,3.2363,27.246,0.536983,15.24,1.711853,-1.822115,-36.398851,-0.854346,0.557188,7.431473,-5.115689,WAS_EDA,TOK,JinguStadium,Spring,Team,20230416-JinguStadium-4,98392e80-dc1d-11ed-b4f4-437124d61ed7,ad2270db-6d6e-4533-b2f1-f86376922427,v3,,,,"Taisei, Wada",1000091929,Right,TOK,131.21432,0.874884,,11.95222,,,,16.594749,-36.674404,3.715737,1.740015,-0.66466,-2.557844,0.604929,-1.842775,0.278594,0.287124,0.874884,-0.201459,41.481431,0.287506,39.736293,-4.555095,,,,,,,0.875466,-1.614669,-6.197464,,,,,,,-0.201237,-4.638347,-0.902471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,10.0,2023/4/16,1.0,1784.738733,418.7699668,418.7699678,Normal,1.0,1.0,1,Bottom,0,0,0,1,尾瀬,Left,鈴木健,Left,,,,,Undefined,InPlay,GroundBall,Single,Undefined,0,0,"青貝,梅林",6.0,,尾瀬,,,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,遊安,0:11:37,,https://youtu.be/ATmPBhnbOJU&t=697,1334,https://youtu.be/4LG0Uuw1jxc&t=1334,23S
