count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL,season
0,1.0,2023/4/22,00:24.4,2023/4/22,00:24.4,1.0,1.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Haruki, Mizutori",1000126452,Left,KEI_KEI,Undefined,1,Top,0,0.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,136.26378,-1.234162,-2.33335,1815.302538,249.741186,2:15,1.661673,0.791267,1.828035,-78.7511,21.1621,47.6624,0.525249,0.608509,123.37862,-7.022445,1.043127,0.451405,,,,,,,,,,,,-26.1386,12.9821,-0.738237,15.24,1.626957,1.290348,-37.420969,-1.107825,-4.721875,8.355624,-7.461466,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,0eacbd90-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,134.38045,,,12.88515,,,,16.611009,-37.725856,4.177812,1.662413,-0.835565,-3.730733,-0.788464,1.462644,-2.360938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,1.0,2023/4/22,1.0,121.364994,121.3649991,121.3649991,Normal,1.0,1.0,1,Top,0,0,0,1,水鳥,Left,村田,Right,,,,,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,,0:04:53,,https://youtu.be/AfwF5dDp5b0&t=293,988,https://youtu.be/KY3Wy6v7tM8&t=988,23S
1,2.0,2023/4/22,00:33.2,2023/4/22,00:33.2,1.0,2.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Haruki, Mizutori",1000126452,Left,KEI_KEI,Undefined,1,Top,0,1.0,0.0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,140.04001,-2.105135,-4.75018,1937.13052,221.978959,1:30,1.660624,0.732294,1.881605,-52.7627,42.0293,34.6148,0.538093,-0.261801,125.99791,-6.071671,-2.302703,0.439684,,,,,,,,,,,,-21.6992,24.4605,-0.624538,15.24,1.608702,3.014989,-38.334223,-1.589194,-4.102465,8.961316,-5.182133,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,13f01770-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,137.96274,,,14.04211,,,,16.557102,-38.640892,4.480658,1.660052,-1.411853,-2.591066,-0.730118,3.155381,-2.051232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,2.0,2023/4/22,2.0,129.4182682,129.418273,129.4182739,Normal,1.0,2.0,1,Top,0,1,0,1,水鳥,Left,村田,Right,,,,,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,,0:05:02,,https://youtu.be/AfwF5dDp5b0&t=302,997,https://youtu.be/KY3Wy6v7tM8&t=997,23S
2,3.0,2023/4/22,00:43.1,2023/4/22,00:43.1,1.0,3.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Haruki, Mizutori",1000126452,Left,KEI_KEI,Undefined,1,Top,0,1.0,1.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.41092,-2.1286,-4.482057,2003.97308,215.317684,1:15,1.69238,0.711583,1.845843,-43.6912,48.3502,31.8033,0.652822,-0.237461,127.98285,-5.444457,-2.237762,0.433258,,,,,,,,,,,,-19.942,27.5672,-0.607202,15.24,1.639001,2.893592,-38.985757,-1.591968,-3.899232,9.273241,-4.416467,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,19d3f710-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,140.00908,,,14.42807,,,,16.592723,-39.306202,4.63662,1.691376,-1.439353,-2.208234,-0.709521,3.028333,-1.949616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,3.0,2023/4/22,3.0,139.3865159,139.3865221,139.3865242,Normal,1.0,3.0,1,Top,0,1,1,1,水鳥,Left,村田,Right,,,,,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,,0:05:12,,https://youtu.be/AfwF5dDp5b0&t=312,1006,https://youtu.be/KY3Wy6v7tM8&t=1006,23S
3,4.0,2023/4/22,00:53.3,2023/4/22,00:53.3,1.0,4.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Haruki, Mizutori",1000126452,Left,KEI_KEI,Undefined,1,Top,0,1.0,2.0,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,144.69859,-1.59138,-4.381041,1925.326758,226.355434,1:30,1.702425,0.745371,1.889658,-53.14,35.5818,33.7941,0.721849,-0.151739,129.90495,-5.579981,-1.988373,0.425373,142.76652,7.036903,-2.500335,1661.206758,33.354495,1.39086,-3.404353,42.547998,42.449963,-6.83034,1.307214,-21.1015,20.7027,-0.646741,15.24,1.662674,2.866162,-39.638813,-1.291563,-4.255823,9.756191,-5.631241,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,1fd9dda0-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,142.60429,2.043238,,14.79364,,,,16.549144,-39.95973,4.878096,1.702112,-1.106331,-2.815621,-0.743322,3.006152,-2.127911,0.070874,0.655265,0.139188,115.154702,0.167382,38.287079,-4.712962,,,,,,,0.675074,4.653205,-3.965568,,,,,,,0.189788,-2.269132,-1.360917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,4.0,2023/4/22,4.0,149.5202641,149.5202711,149.5202732,Normal,1.0,4.0,1,Top,0,1,2,1,水鳥,Left,村田,Right,,,,,Undefined,InPlay,LineDrive,Single,Undefined,0,0,直井,8.0,,水鳥,,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,中安,0:05:22,,https://youtu.be/AfwF5dDp5b0&t=322,1017,https://youtu.be/KY3Wy6v7tM8&t=1017,23S
4,5.0,2023/4/22,01:28.5,2023/4/22,01:28.5,2.0,1.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Kaito, Yoshikawa",1000089827,Left,KEI_KEI,Undefined,1,Top,0,0.0,0.0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,132.86269,-0.151816,-3.611069,1653.748476,253.419293,2:30,1.641681,0.796911,1.886005,-88.4634,14.2251,37.3376,0.714238,0.152704,122.22907,-6.620274,-0.962373,0.457631,,,,,,,,,,,,-21.7354,8.4475,-0.716034,15.24,1.632832,2.137351,-36.533327,-0.423252,-3.811299,6.766101,-8.325386,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,34dbac60-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,132.55213,,,10.63363,,,,16.554064,-36.775892,3.38305,1.642656,-0.124788,-4.162693,-0.795107,2.273986,-1.905649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,5.0,2023/4/22,5.0,184.81809,184.8180962,184.8180981,Normal,2.0,1.0,1,Top,0,0,0,2,吉川,Left,村田,Right,1,水鳥,,,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,,0:05:57,,https://youtu.be/AfwF5dDp5b0&t=357,1035,https://youtu.be/KY3Wy6v7tM8&t=1035,23S
5,6.0,2023/4/22,01:46.9,2023/4/22,01:46.9,2.0,2.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Kaito, Yoshikawa",1000089827,Left,KEI_KEI,Undefined,1,Top,0,0.0,1.0,Fastball,Four-Seam,InPlay,Undefined,Bunt,,Sacrifice,1,0,1,142.83174,-1.514227,-3.266066,2151.47976,216.622591,1:15,1.707129,0.767926,1.857918,-42.2689,48.9627,33.8264,0.856767,0.184446,128.09225,-4.739651,-0.87157,0.431348,,,,,,,,,,,,-20.1628,27.4834,-0.693294,15.24,1.668888,2.065221,-39.170672,-1.169006,-3.968545,9.573559,-4.397235,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,3fd2fc40-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,140.62907,,,14.73949,,,,16.580922,-39.497042,4.78678,1.706185,-1.019101,-2.198618,-0.766005,2.200512,-1.984272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,6.0,2023/4/22,6.0,203.4121752,203.4121799,203.4121809,Normal,2.0,2.0,1,Top,0,0,1,2,吉川,Left,村田,Right,1,水鳥,,,Undefined,InPlay,Bunt,Sacrifice,Undefined,1,0,村田,1.0,,"水鳥,吉川",,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,投犠,0:06:16,,https://youtu.be/AfwF5dDp5b0&t=376,1054,https://youtu.be/KY3Wy6v7tM8&t=1054,23S
6,7.0,2023/4/22,02:21.0,2023/4/22,02:21.0,3.0,1.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,1,Top,1,0.0,0.0,Cutter,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,2,122.16859,0.957541,-2.932039,2068.464225,113.669824,9:45,1.664911,0.758729,1.80658,-113.3946,12.0442,-17.0479,0.802145,-0.24168,110.33147,-7.3296,-4.134675,0.50579,108.52616,53.611293,111.309266,5481.513883,,,,,16.870991,,,6.2634,6.6042,-0.686074,15.24,1.680624,1.789936,-33.516517,0.160753,0.901775,7.05766,-8.855807,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,5428faa0-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,119.9311,18.325258,,11.83712,,,,16.632656,-33.8085,3.52883,1.666395,0.527128,-4.427904,-0.759354,1.752628,0.450887,0.746346,0.818209,0.21843,322.379022,0.746347,-6.499544,-1.985354,0.656523,0.266659,-0.837174,0.87465,-0.444125,0.088778,0.818209,24.267984,-8.0008,0.912088,-0.212262,0.119925,-0.104885,0.05622,-0.012444,0.218431,16.661635,-3.007991,0.698502,0.09127,-0.433235,0.454187,-0.227944,0.044771,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,7.0,2023/4/22,7.0,237.2305491,237.2305541,237.2305562,Normal,3.0,1.0,1,Top,1,0,0,3,本間,Right,村田,Right,2,,水鳥,,Undefined,FoulBall,FlyBall,Undefined,Undefined,0,0,,,,,,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,,0:06:50,,https://youtu.be/AfwF5dDp5b0&t=410,1074,https://youtu.be/KY3Wy6v7tM8&t=1074,23S
7,8.0,2023/4/22,02:46.0,2023/4/22,02:45.9,3.0,2.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,1,Top,1,0.0,1.0,Fastball,Changeup,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,2,136.13494,-0.750308,-3.450204,1958.055185,221.900879,1:30,1.632132,0.715634,1.901753,-60.9027,37.0531,30.4713,0.811762,0.049156,124.56953,-5.276017,-1.287655,0.446961,152.01047,18.266772,25.143221,3463.789444,29.094777,9.120982,16.661949,84.088594,81.88031,37.662077,3.075458,-18.3471,20.7019,-0.63905,15.24,1.611433,2.119659,-37.423977,-0.698956,-3.362226,7.382647,-6.012897,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,63037820-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,135.71646,10.095453,,11.56541,,,,16.538258,-37.679215,3.691323,1.632004,-0.491074,-3.006449,-0.714341,2.2359,-1.681113,0.651552,0.846284,-0.050599,237.916786,0.651583,36.296724,-8.743668,2.21489,-0.479982,0.074696,-0.005315,-0.000618,0.000132,0.846244,13.236758,-4.953592,0.09999,0.049353,-0.003953,-0.005153,0.001996,-0.000222,-0.050602,17.036808,0.921161,-0.835256,0.32243,-0.091146,0.019202,-0.002564,0.000159,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,8.0,2023/4/22,8.0,262.2566972,262.256707,262.2567091,Normal,3.0,2.0,1,Top,1,0,1,3,本間,Right,村田,Right,2,,水鳥,,Undefined,InPlay,FlyBall,Out,Undefined,1,0,水谷,9.2,,"水鳥,本間",,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,右飛,0:07:15,,https://youtu.be/AfwF5dDp5b0&t=435,1094,https://youtu.be/KY3Wy6v7tM8&t=1094,23S
8,9.0,2023/4/22,03:20.4,2023/4/22,03:20.4,4.0,1.0,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,0.0,0.0,Fastball,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,2,136.76689,-0.009793,-2.654396,1909.512154,236.453732,2:00,1.655764,0.689845,1.917609,-67.7476,29.882,40.0243,0.975535,0.344012,123.97341,-5.052482,0.192663,0.446216,113.51345,-6.142739,-44.386734,,,,,6.934852,5.701828,-45.098403,0.212312,-22.8528,16.5161,-0.632511,15.24,1.651636,1.558231,-37.595982,-0.242404,-4.184067,8.153286,-6.782755,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,779483b0-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,135.94303,0.957707,,12.79349,,,,16.521903,-37.872962,4.076643,1.655957,-0.011983,-3.391378,-0.687861,1.70037,-2.092034,0.423323,0.957707,-0.31823,72.39654,0.423882,22.369175,-6.176726,,,,,,,0.958057,-3.395933,-5.268304,,,,,,,-0.318132,-21.935818,1.401812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,9.0,2023/4/22,9.0,296.6813061,296.6813109,296.6813121,Normal,4.0,1.0,1,Top,2,0,0,4,廣瀬,Right,村田,Right,2,,水鳥,,Undefined,InPlay,GroundBall,Out,Undefined,1,0,上田,5.0,,"水鳥,廣瀬",,,小島,加藤,堀内,上田,宗山,飯森,直井,水谷,三ゴロ,0:07:49,,https://youtu.be/AfwF5dDp5b0&t=469,1116,https://youtu.be/KY3Wy6v7tM8&t=1116,23S
9,10.0,2023/4/22,05:44.0,2023/4/22,05:43.9,1.0,1.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Bottom,0,0.0,0.0,TwoSeamFastBall,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,141.78992,-0.459778,-1.350543,2091.685613,242.152455,2:00,1.609215,0.36789,1.833131,-69.4894,21.2838,34.9791,0.784466,0.336291,129.97205,-5.557942,1.128013,0.430263,147.54415,-14.302878,-16.957727,,,,,3.327828,3.136734,-21.963648,0.076992,-18.9488,12.1284,-0.337887,15.24,1.593671,0.748523,-39.02864,-0.586999,-3.779025,7.982376,-7.387852,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20230422-JinguStadium-1,cd1bf610-e0a9-11ed-abf9-a5d0b8ec04ec,8714b3d5-0cb9-4832-b01f-aeac484c6dd7,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,140.98366,0.781106,,11.81787,,,,16.60677,-39.307186,3.991188,1.609656,-0.329198,-3.693926,-0.366308,0.880393,-1.889513,0.155751,0.781106,-0.351074,180.0,0.154811,38.063234,,,,,,,,0.781357,-10.14535,,,,,,,,-0.350787,-11.606397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,10.0,2023/4/22,1.0,440.3797061,440.3797212,440.3797219,Normal,1.0,1.0,1,Bottom,0,0,0,1,直井,Left,外丸,Right,,,,,Undefined,InPlay,GroundBall,Out,Undefined,1,0,齊藤快,6.0,,直井,,,宮崎,水鳥,廣瀬,本間,齊藤快,齋藤來,吉川,栗林,遊ゴロ,0:10:13,,https://youtu.be/AfwF5dDp5b0&t=613,1200,https://youtu.be/KY3Wy6v7tM8&t=1200,23S
