count,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,error_person_romaji,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime
0,1.0,2025/4/19,38:22.5,1.0,1.0,"Isshin, Obata",1000126682.0,Right,RIK,"Kojun, Fujimori",1000242173.0,Left,HOS_HOS,Undefined,1.0,Top,0.0,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,138.34569,-0.892761,-3.003146,2094.81495,220.880219,1:15,1.797538,0.50291,1.917469,-50.8891,43.9181,35.3622,1.03753,0.012259,126.21186,-4.714619,-0.489458,0.439719,,,,,,,,,,,,-20.3263,24.3234,-0.437333,15.24,1.774459,1.826032,-38.029399,-0.756264,-3.840926,7.725572,-5.210409,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20250419-JinguStadium-2,bec9f580-1ccf-11f0-b11d-f1de1f58135a,137.95172,,,12.13383,,,,,,,6a8e9410-0911-44af-b62d-96d4129f0a34,2025/4/19,38:22.5,2025-04-19T12:38:22.4910000+09:00,2025-04-19T03:38:22.4910000Z,,v3,,,,"Ochiai, Tomoya",1000242829.0,Right,RIK,d20f1976-c31d-48d3-8f78-86f97ed3a710,16.521591,-38.288865,3.862786,1.79692,-0.58127,-2.605204,-0.500827,1.955031,-1.920463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,青木 秀憲,1.0,1.0,2025/4/19,645.3495088,645.3495169,1745033903,1.0,1.0,小畠,Right,RIK,1,藤森康,Left,HOS_HOS,1,Top,0,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510814000,ボール,,1322.0,https://youtu.be/L7ZHflyoqbw&t=1322,997.0,https://youtu.be/_Gq8hK0XwRw&t=997,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","藤森康,境,熊谷,松下,今泉秀,浜岡,只石,中村騎,野崎","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","野崎,只石,今泉秀,中村騎,松下,熊谷,浜岡,藤森康,境","L,L,L,L,R,L,R,L,R,R","R,L,L,L,R,L,L,R,R,L","Isshin, Obata","Tomoya, Ochiai","Yuji, Nishikawa","Isami, Muramoto","Ikki, Maruyama","Hayaka, Kobayashi","Kyudo, Yamagata","Shuya, Kuwagaki","Yuito, Suzuki","Kojun, Fujimori",,,,,,,,NoShift,25.60905529,22.11309954,42.92597347,18.36362569,20.35215483,-14.83994177,44.88060625,-9.316554322,74.46083405,-44.78241114,90.3968439,-2.776230413,74.91105358,40.13356877,1745033902.491
1,2.0,2025/4/19,38:35.3,1.0,2.0,"Isshin, Obata",1000126682.0,Right,RIK,"Kojun, Fujimori",1000242173.0,Left,HOS_HOS,Undefined,1.0,Top,0.0,1.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,137.71637,-0.559417,-2.742802,2131.574504,228.921435,1:45,1.756751,0.535536,1.858077,-55.7973,41.5077,43.6678,1.040889,0.198404,124.41334,-4.744041,0.351462,0.445474,,,,,,,,,,,,-24.41,22.7942,-0.473674,15.24,1.740081,1.59567,-37.819452,-0.557789,-4.514236,8.376768,-5.591239,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20250419-JinguStadium-2,c66f5b40-1ccf-11f0-b11d-f1de1f58135a,136.16965,,,13.30303,,,,,,,6a8e9410-0911-44af-b62d-96d4129f0a34,2025/4/19,38:35.3,2025-04-19T12:38:35.3060000+09:00,2025-04-19T03:38:35.3060000Z,,v3,,,,"Ochiai, Tomoya",1000242829.0,Right,RIK,b04401df-74bd-4d55-ae1c-5f13cdb1306b,16.580597,-38.115229,4.188384,1.756291,-0.360367,-2.795619,-0.532829,1.755064,-2.257118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,青木 秀憲,2.0,2.0,2025/4/19,658.218749,658.21875,1745033915,1.0,2.0,小畠,Right,RIK,1,藤森康,Left,HOS_HOS,1,Top,0,1,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510814001,見逃し,,1335.0,https://youtu.be/L7ZHflyoqbw&t=1335,1009.0,https://youtu.be/_Gq8hK0XwRw&t=1009,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","藤森康,境,熊谷,松下,今泉秀,浜岡,只石,中村騎,野崎","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","野崎,只石,今泉秀,中村騎,松下,熊谷,浜岡,藤森康,境","L,L,L,L,R,L,R,L,R,R","R,L,L,L,R,L,L,R,R,L","Isshin, Obata","Tomoya, Ochiai","Yuji, Nishikawa","Isami, Muramoto","Ikki, Maruyama","Hayaka, Kobayashi","Kyudo, Yamagata","Shuya, Kuwagaki","Yuito, Suzuki","Kojun, Fujimori",,,,,,,,NoShift,25.95629438,22.24210416,43.28199613,18.05464691,21.23118726,-15.20207058,44.78106815,-9.632978767,73.17904882,-45.80641364,89.96599715,-3.544371087,75.79111831,40.34352857,1745033915.306
2,3.0,2025/4/19,38:45.7,1.0,3.0,"Isshin, Obata",1000126682.0,Right,RIK,"Kojun, Fujimori",1000242173.0,Left,HOS_HOS,Undefined,1.0,Top,0.0,1.0,1.0,Splitter,Splitter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0.0,0.0,,120.70219,-0.992888,-1.500488,738.269614,194.211726,12:30,1.823836,0.451247,1.749423,-104.562,24.646,5.0198,0.496305,0.075502,109.1973,-8.624151,-1.146355,0.513333,,,,,,,,,,,,-3.8337,14.7762,-0.413572,15.24,1.791081,0.845711,-33.125596,-0.943191,-0.539529,6.857058,-7.727137,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20250419-JinguStadium-2,ccb99dd0-1ccf-11f0-b11d-f1de1f58135a,118.16887,,,11.50489,,,,,,,6a8e9410-0911-44af-b62d-96d4129f0a34,2025/4/19,38:45.7,2025-04-19T12:38:45.6590000+09:00,2025-04-19T03:38:45.6590000Z,,v3,,,,"Ochiai, Tomoya",1000242829.0,Right,RIK,b7f21752-d090-417a-9054-b404435cecd5,16.689278,-33.424253,3.428529,1.824832,-0.606638,-3.863568,-0.450918,0.86921,-0.269765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,青木 秀憲,3.0,3.0,2025/4/19,668.5377879,668.5377901,1745033926,1.0,3.0,小畠,Right,RIK,1,藤森康,Left,HOS_HOS,1,Top,0,1,1,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,RIK,#101f56,立教,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2510814002,ファール,,1345.0,https://youtu.be/L7ZHflyoqbw&t=1345,1020.0,https://youtu.be/_Gq8hK0XwRw&t=1020,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","藤森康,境,熊谷,松下,今泉秀,浜岡,只石,中村騎,野崎","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","野崎,只石,今泉秀,中村騎,松下,熊谷,浜岡,藤森康,境","L,L,L,L,R,L,R,L,R,R","R,L,L,L,R,L,L,R,R,L","Isshin, Obata","Tomoya, Ochiai","Yuji, Nishikawa","Isami, Muramoto","Ikki, Maruyama","Hayaka, Kobayashi","Kyudo, Yamagata","Shuya, Kuwagaki","Yuito, Suzuki","Kojun, Fujimori",,,,,,,,NoShift,26.19088867,22.40085173,43.87414123,18.74173145,21.87929078,-15.46644347,45.03463013,-9.695735467,72.4543714,-45.86273664,89.73181871,-4.072013344,76.75615182,40.1742551,1745033925.659
3,4.0,2025/4/19,39:10.7,1.0,4.0,"Isshin, Obata",1000126682.0,Right,RIK,"Kojun, Fujimori",1000242173.0,Left,HOS_HOS,Undefined,1.0,Top,0.0,1.0,2.0,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,125.08563,-0.725605,-3.04569,877.828727,257.994174,2:30,1.807644,0.48695,1.812973,-109.9257,9.3107,23.3775,0.502961,-0.141091,113.38542,-8.735375,-1.391795,0.493127,,,,,,,,,,,,-14.5148,6.6645,-0.414601,15.24,1.782724,1.722623,-34.325554,-0.836286,-2.198863,7.221104,-8.797028,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20250419-JinguStadium-2,db9aab00-1ccf-11f0-b11d-f1de1f58135a,123.01081,,,11.70021,,,,,,,6a8e9410-0911-44af-b62d-96d4129f0a34,2025/4/19,39:10.7,2025-04-19T12:39:10.6800000+09:00,2025-04-19T03:39:10.6800000Z,,v3,,,,"Ochiai, Tomoya",1000242829.0,Right,RIK,03a592dc-9f1d-40b1-b352-7213959ba385,16.626166,-34.615935,3.610552,1.80924,-0.482532,-4.398514,-0.48565,1.811046,-1.099432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,青木 秀憲,4.0,4.0,2025/4/19,693.5974941,693.5974948,1745033951,1.0,4.0,小畠,Right,RIK,1,藤森康,Left,HOS_HOS,1,Top,0,1,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510814003,ボール,,1370.0,https://youtu.be/L7ZHflyoqbw&t=1370,1031.0,https://youtu.be/_Gq8hK0XwRw&t=1031,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","藤森康,境,熊谷,松下,今泉秀,浜岡,只石,中村騎,野崎","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","野崎,只石,今泉秀,中村騎,松下,熊谷,浜岡,藤森康,境","L,L,L,L,R,L,R,L,R,R","R,L,L,L,R,L,L,R,R,L","Isshin, Obata","Tomoya, Ochiai","Yuji, Nishikawa","Isami, Muramoto","Ikki, Maruyama","Hayaka, Kobayashi","Kyudo, Yamagata","Shuya, Kuwagaki","Yuito, Suzuki","Kojun, Fujimori",,,,,,,,NoShift,26.22552243,22.66757277,43.74661588,18.68160303,27.99929904,-20.07234031,44.20613495,-9.746620153,71.13846406,-46.39644514,89.76853725,-3.60094465,74.65083128,41.18310969,1745033950.68
4,5.0,2025/4/19,39:32.1,1.0,5.0,"Isshin, Obata",1000126682.0,Right,RIK,"Kojun, Fujimori",1000242173.0,Left,HOS_HOS,Undefined,1.0,Top,0.0,2.0,2.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,136.99854,-1.035184,-4.40062,2129.932492,223.940522,1:30,1.740662,0.47542,1.983668,-51.2738,46.3163,41.1261,0.937478,-0.346672,123.09934,-4.938675,-1.472045,0.446126,,,,,,,,,,,,-24.837,26.0447,-0.383382,15.24,1.715796,2.695488,-37.555789,-0.828692,-4.506857,8.60199,-5.08064,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20250419-JinguStadium-2,e86c3920-1ccf-11f0-b11d-f1de1f58135a,135.97057,,,13.8992,,,,,,,6a8e9410-0911-44af-b62d-96d4129f0a34,2025/4/19,39:32.1,2025-04-19T12:39:32.1180000+09:00,2025-04-19T03:39:32.1180000Z,,v3,,,,"Ochiai, Tomoya",1000242829.0,Right,RIK,e592a54d-22ed-4801-8097-7017ef61969a,16.454619,-37.83297,4.300995,1.739861,-0.664979,-2.54032,-0.472578,2.840711,-2.253429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,青木 秀憲,5.0,5.0,2025/4/19,714.9350638,714.9350657,1745033972,1.0,5.0,小畠,Right,RIK,1,藤森康,Left,HOS_HOS,1,Top,0,2,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510814004,ボール,,1392.0,https://youtu.be/L7ZHflyoqbw&t=1392,1053.0,https://youtu.be/_Gq8hK0XwRw&t=1053,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","藤森康,境,熊谷,松下,今泉秀,浜岡,只石,中村騎,野崎","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","野崎,只石,今泉秀,中村騎,松下,熊谷,浜岡,藤森康,境","L,L,L,L,R,L,R,L,R,R","R,L,L,L,R,L,L,R,R,L","Isshin, Obata","Tomoya, Ochiai","Yuji, Nishikawa","Isami, Muramoto","Ikki, Maruyama","Hayaka, Kobayashi","Kyudo, Yamagata","Shuya, Kuwagaki","Yuito, Suzuki","Kojun, Fujimori",,,,,,,,NoShift,25.94686435,23.09094251,44.00887286,19.80545545,24.40242191,-18.05584243,44.27651109,-9.360316621,71.72589037,-46.00128621,89.26458422,-3.647522169,75.09533324,42.20115645,1745033972.118
5,6.0,2025/4/19,39:45.8,1.0,6.0,"Isshin, Obata",1000126682.0,Right,RIK,"Kojun, Fujimori",1000242173.0,Left,HOS_HOS,Undefined,1.0,Top,0.0,3.0,2.0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0.0,0.0,,138.05342,-2.331517,-2.182872,2073.886308,219.184812,1:15,1.738364,0.528971,1.857077,-48.101,49.3044,37.2231,0.599197,0.285495,124.31871,-5.969489,0.456376,0.445704,110.91243,17.54508,-166.092067,1043.154584,-32.179462,2.942894,-9.413083,43.150062,20.230533,-163.135655,1.697101,-20.4015,28.1455,-0.47955,15.24,1.680384,1.247941,-37.858078,-1.688835,-3.766438,8.656317,-4.610553,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20250419-JinguStadium-2,f07a99e0-1ccf-11f0-b11d-f1de1f58135a,136.09941,4.155522,,13.73471,,,,0.281898,0.584386,-0.283133,6a8e9410-0911-44af-b62d-96d4129f0a34,2025/4/19,39:45.9,2025-04-19T12:39:45.8560000+09:00,2025-04-19T03:39:45.8560000Z,LineDrive,v3,,,,"Ochiai, Tomoya",1000242829.0,Right,RIK,cfbe6d44-4bfe-4e43-9b86-fb1b1b58eeea,16.580032,-38.163249,4.328158,1.737057,-1.526294,-2.305277,-0.525886,1.380723,-1.883219,314.841904,0.281913,-28.516063,2.570236,-0.268178,0.284411,-0.318092,0.22134,-0.078535,0.010759,0.584388,9.287396,-6.406547,0.529297,-0.06958,-0.004285,0.011657,-0.003192,0.0001,-0.283134,-7.060715,-0.047862,-0.0204,-0.014966,0.023027,-0.016719,0.005896,-0.000788,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,青木 秀憲,6.0,6.0,2025/4/19,728.703464,728.703465,1745033986,1.0,6.0,小畠,Right,RIK,1,藤森康,Left,HOS_HOS,1,Top,0,3,2,Undefined,FoulBall,Undefined,LineDrive,Undefined,0,0,,,,,,,RIK,#101f56,立教,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2510814005,ファール,,1405.0,https://youtu.be/L7ZHflyoqbw&t=1405,1066.0,https://youtu.be/_Gq8hK0XwRw&t=1066,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","藤森康,境,熊谷,松下,今泉秀,浜岡,只石,中村騎,野崎","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","野崎,只石,今泉秀,中村騎,松下,熊谷,浜岡,藤森康,境","L,L,L,L,R,L,R,L,R,R","R,L,L,L,R,L,L,R,R,L","Isshin, Obata","Tomoya, Ochiai","Yuji, Nishikawa","Isami, Muramoto","Ikki, Maruyama","Hayaka, Kobayashi","Kyudo, Yamagata","Shuya, Kuwagaki","Yuito, Suzuki","Kojun, Fujimori",,,,,,,,NoShift,26.02073754,22.85868982,44.73946535,19.53518306,25.89699284,-20.05161912,44.72682455,-9.889887065,72.62382535,-46.12548095,89.68904803,-3.922816869,75.31276516,41.86777295,1745033985.856
6,7.0,2025/4/19,40:01.8,1.0,7.0,"Isshin, Obata",1000126682.0,Right,RIK,"Kojun, Fujimori",1000242173.0,Left,HOS_HOS,Undefined,1.0,Top,0.0,3.0,2.0,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0.0,0.0,,138.78645,-0.711857,-1.647234,1961.31768,223.221403,1:30,1.727501,0.538717,1.883301,-53.3146,40.7152,35.5538,0.993897,0.430483,127.25483,-4.686072,0.87837,0.437913,,,,,,,,,,,,-19.41,22.4224,-0.50281,15.24,1.707803,0.928311,-38.201769,-0.656321,-3.716989,7.486393,-5.512795,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20250419-JinguStadium-2,f9f582f0-1ccf-11f0-b11d-f1de1f58135a,138.5208,,,11.53163,,,,,,,6a8e9410-0911-44af-b62d-96d4129f0a34,2025/4/19,40:01.8,2025-04-19T12:40:01.7600000+09:00,2025-04-19T03:40:01.7600000Z,,v3,,,,"Ochiai, Tomoya",1000242829.0,Right,RIK,5a79e821-1656-4158-88aa-4691b71ac404,16.556128,-38.458825,3.743196,1.727089,-0.467031,-2.756398,-0.536876,1.05594,-1.858495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,青木 秀憲,7.0,7.0,2025/4/19,745.8636079,745.8636088,1745034003,1.0,7.0,小畠,Right,RIK,1,藤森康,Left,HOS_HOS,1,Top,0,3,2,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2510814006,四球,,1421.0,https://youtu.be/L7ZHflyoqbw&t=1421,1077.0,https://youtu.be/_Gq8hK0XwRw&t=1077,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","藤森康,境,熊谷,松下,今泉秀,浜岡,只石,中村騎,野崎","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","野崎,只石,今泉秀,中村騎,松下,熊谷,浜岡,藤森康,境","L,L,L,L,R,L,R,L,R,R","R,L,L,L,R,L,L,R,R,L","Isshin, Obata","Tomoya, Ochiai","Yuji, Nishikawa","Isami, Muramoto","Ikki, Maruyama","Hayaka, Kobayashi","Kyudo, Yamagata","Shuya, Kuwagaki","Yuito, Suzuki","Kojun, Fujimori",,,,,,,,NoShift,25.9613468,22.76337115,44.28401451,19.06245117,27.57562784,-21.97604459,44.27033752,-11.48547733,71.97293732,-47.11487142,88.74537589,-5.379887586,75.67231921,41.61958024,1745034001.76
7,,2025/4/19,0:40:36,,,"Isshin, Obata",1000126682.0,Right,RIK,"Ryoya, Sakai",1000424383.0,Left,HOS_HOS,,1.0,Top,0.0,,,,,,,,,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20250419-JinguStadium-2,,,,,,,,,,,,6a8e9410-0911-44af-b62d-96d4129f0a34,2025/4/19,0:40:36,,,,v3,,,,"Ochiai, Tomoya",1000242829.0,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,,,2025/4/19,780.6395688,780.639571,1745034038,,,小畠,Right,RIK,2,境,Left,HOS_HOS,1,Top,0,0,0,,,,,,0,0,,,,,,,RIK,#101f56,立教,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,1,藤森康,,,PickOff,,,,"1,3","1,3",2510814007,牽制,,1456.0,https://youtu.be/L7ZHflyoqbw&t=1456,1099.0,https://youtu.be/_Gq8hK0XwRw&t=1099,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯,"山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","藤森康,境,熊谷,松下,今泉秀,浜岡,只石,中村騎,野崎","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","野崎,只石,今泉秀,中村騎,松下,熊谷,浜岡,藤森康,境","L,L,L,L,R,L,R,L,R,R","R,L,L,L,R,L,L,R,R,L","Isshin, Obata","Tomoya, Ochiai","Yuji, Nishikawa","Isami, Muramoto","Ikki, Maruyama","Hayaka, Kobayashi","Kyudo, Yamagata","Shuya, Kuwagaki","Yuito, Suzuki","Sakai, Ryoya","Kojun, Fujimori",,,,,,,,,,,,,,,,,,,,,,
