count,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
10,11.0,2025/4/14,07:57.9,4.0,4.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Yuji, Nishikawa",1000126700.0,Right,RIK,Undefined,1,Top,2,2.0,1.0,Slider,,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,49626050-18d5-11f0-a799-2fc442945609,,,,,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,,,,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,11.0,11.0,2025/4/14,1059.659222,1059.659224,1744596476,4.0,4.0,渡辺和,Left,KEI_KEI,4,西川,Right,RIK,1,Top,2,2,1,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,3,,,山形,Undefined,,,,,,2510302010,ファール,,1435,https://youtu.be/TP2fJSbIjtM&t=1435,1167,https://youtu.be/DlZWHhahEX8&t=1167,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Yuji, Nishikawa",,,"Kyudo, Yamagata",,,
11,12.0,2025/4/14,08:26.9,4.0,5.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Yuji, Nishikawa",1000126700.0,Right,RIK,Undefined,1,Top,2,2.0,2.0,Fastball,,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,5b230dd0-18d5-11f0-a799-2fc442945609,,,,,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,,,,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,12.0,12.0,2025/4/14,1088.727282,1088.727283,1744596505,4.0,5.0,渡辺和,Left,KEI_KEI,4,西川,Right,RIK,1,Top,2,2,2,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,3,,,山形,Undefined,,,,,,2510302011,ファール,,1464,https://youtu.be/TP2fJSbIjtM&t=1464,1189,https://youtu.be/DlZWHhahEX8&t=1189,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Yuji, Nishikawa",,,"Kyudo, Yamagata",,,
12,13.0,2025/4/14,08:52.9,4.0,6.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Yuji, Nishikawa",1000126700.0,Right,RIK,Undefined,1,Top,2,2.0,2.0,Slider,,InPlay,Undefined,GroundBall,Single,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,6e0557f0-18d5-11f0-a799-2fc442945609,,,,,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,,,,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,13.0,13.0,2025/4/14,1114.790983,1114.790984,1744596531,4.0,6.0,渡辺和,Left,KEI_KEI,4,西川,Right,RIK,1,Top,2,2,2,Undefined,InPlay,Undefined,GroundBall,Single,0,1,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,3,,,山形,Undefined,,,山形,"5,3","5,3",2510302012,三安①,,1490,https://youtu.be/TP2fJSbIjtM&t=1490,1206,https://youtu.be/DlZWHhahEX8&t=1206,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Yuji, Nishikawa",,,"Kyudo, Yamagata",,"Kyudo, Yamagata",
13,14.0,2025/4/14,09:32.9,5.0,1.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Isami, Muramoto",1000326177.0,Left,RIK,Undefined,1,Top,2,0.0,0.0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,82085450-18d5-11f0-a799-2fc442945609,,,,,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,,,,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,14.0,14.0,2025/4/14,1155.363815,1155.363816,1744596572,5.0,1.0,渡辺和,Left,KEI_KEI,5,村本,Left,RIK,1,Top,2,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,1,西川,,,Nothing,,,,,,2510302013,ボール,,1530,https://youtu.be/TP2fJSbIjtM&t=1530,1237,https://youtu.be/DlZWHhahEX8&t=1237,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Isami, Muramoto","Yuji, Nishikawa",,,,,
14,15.0,2025/4/14,09:49.9,5.0,2.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Isami, Muramoto",1000326177.0,Left,RIK,Undefined,1,Top,2,1.0,0.0,Fastball,,InPlay,Undefined,GroundBall,Single,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,8c65fc40-18d5-11f0-a799-2fc442945609,,,,,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,,,,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,15.0,15.0,2025/4/14,1172.8304,1172.830402,1744596589,5.0,2.0,渡辺和,Left,KEI_KEI,5,村本,Left,RIK,1,Top,2,1,0,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,1,西川,,,Undefined,,,,8,8,2510302014,中安,,1547,https://youtu.be/TP2fJSbIjtM&t=1547,1254,https://youtu.be/DlZWHhahEX8&t=1254,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Isami, Muramoto","Yuji, Nishikawa",,,,,
15,16.0,2025/4/14,10:41.9,6.0,1.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Hayaka, Kobayashi",1000326169.0,Right,RIK,Undefined,1,Top,2,0.0,0.0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,"1,2",118.30614,0.882918,2.847073,2364.092963,303.848607,4:15,1.589879,-0.839415,1.86618,-142.4323,-11.8814,23.7032,0.414661,0.20049,109.16443,-9.418273,4.527937,0.515994,,,,,,,,,,,,-10.1965,-5.6249,0.771517,15.24,1.601636,-1.712999,-32.540255,0.011881,-1.40694,5.795654,-10.582789,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,aacae650-18d5-11f0-a799-2fc442945609,117.55954,,,9.14171,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,10:41.4,2025-04-14T11:10:41.4512640+09:00,2025-04-14T02:10:41.4512640Z,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,4d806689-6e2e-4ad7-99ec-281de0ffc6ec,16.574266,-32.777036,2.897827,1.592318,0.44424,-5.291395,0.840328,-1.655519,-0.70347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,安 秀明,16.0,16.0,2025/4/14,1225.358751,1225.358752,1744596642,6.0,1.0,渡辺和,Left,KEI_KEI,6,小林隼,Right,RIK,1,Top,2,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,"1,2",村本,西川,,Nothing,,,,,,2510302015,ボール,,1599,https://youtu.be/TP2fJSbIjtM&t=1599,1284,https://youtu.be/DlZWHhahEX8&t=1284,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Hayaka, Kobayashi","Isami, Muramoto","Yuji, Nishikawa",,,,
16,17.0,2025/4/14,11:07.9,6.0,2.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Hayaka, Kobayashi",1000326169.0,Right,RIK,Undefined,1,Top,2,1.0,0.0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,"1,2",142.71557,-0.319924,3.43675,2212.526284,129.911339,10:15,1.604089,-0.889395,1.954292,-51.2401,37.86,-41.687,1.001873,-0.34203,129.51935,-4.175975,0.468292,0.426279,,,,,,,,,,,,24.1642,20.8538,0.816483,15.24,1.594249,-2.153593,-39.216483,-0.388418,4.831449,8.594323,-5.637097,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,ba78e070-18d5-11f0-a799-2fc442945609,142.30121,,,13.19623,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,11:08.0,2025-04-14T11:11:07.9504384+09:00,2025-04-14T02:11:07.9504384Z,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,f3171ed7-c665-4db5-895c-bdae92fe0eef,16.484947,-39.488372,4.297161,1.603716,-0.210084,-2.818548,0.887031,-2.30644,2.415724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,安 秀明,17.0,17.0,2025/4/14,1251.893531,1251.893532,1744596668,6.0,2.0,渡辺和,Left,KEI_KEI,6,小林隼,Right,RIK,1,Top,2,1,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,"1,2",村本,西川,,Nothing,,,,,,2510302016,ボール,,1625,https://youtu.be/TP2fJSbIjtM&t=1625,1310,https://youtu.be/DlZWHhahEX8&t=1310,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Hayaka, Kobayashi","Isami, Muramoto","Yuji, Nishikawa",,,,
17,18.0,2025/4/14,11:28.8,6.0,3.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Hayaka, Kobayashi",1000326169.0,Right,RIK,Undefined,1,Top,2,2.0,0.0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,"1,2",128.19982,0.343416,2.073393,2410.175147,279.664259,3:15,1.58865,-0.893441,2.011086,-107.7556,0.0061,17.3657,0.607053,-0.140561,119.08293,-7.534987,3.316767,0.468799,,,,,,,,,,,,-7.8187,0.7368,0.849534,15.24,1.590499,-1.349202,-35.337862,-0.153513,-1.288522,6.050409,-9.685231,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,c6f4d480-18d5-11f0-a799-2fc442945609,129.39445,,,9.1169,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,11:28.8,2025-04-14T11:11:28.8286720+09:00,2025-04-14T02:11:28.8286720Z,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,40c2079b-5cf1-426e-8962-98643aff8d42,16.429274,-35.540901,3.025204,1.590197,0.171504,-4.842615,0.894085,-1.305962,-0.644261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,安 秀明,18.0,18.0,2025/4/14,1272.741503,1272.741505,1744596689,6.0,3.0,渡辺和,Left,KEI_KEI,6,小林隼,Right,RIK,1,Top,2,2,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,"1,2",村本,西川,,Nothing,,,,,,2510302017,見逃し,,1646,https://youtu.be/TP2fJSbIjtM&t=1646,1331,https://youtu.be/DlZWHhahEX8&t=1331,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Hayaka, Kobayashi","Isami, Muramoto","Yuji, Nishikawa",,,,
18,19.0,2025/4/14,11:54.7,6.0,4.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Hayaka, Kobayashi",1000326169.0,Right,RIK,Undefined,1,Top,2,2.0,1.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,"1,2",142.74826,-0.865961,5.685027,2345.296076,147.67941,11:00,1.632139,-0.867745,2.032874,-42.5302,46.9174,-27.6248,0.964145,0.446545,128.45305,-4.127913,3.720174,0.427109,,,,,,,,,,,,19.3109,26.4169,0.752593,15.24,1.612268,-3.767309,-39.092532,-0.712935,3.800485,9.247371,-4.607673,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,d6563540-18d5-11f0-a799-2fc442945609,142.0245,,,14.29521,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,11:54.7,2025-04-14T11:11:54.7470848+09:00,2025-04-14T02:11:54.7470848Z,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,4e596951-e2a8-4a27-a381-764b95f0b847,16.406558,-39.367515,4.623685,1.631431,-0.57592,-2.303836,0.866299,-3.880322,1.900243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,安 秀明,19.0,19.0,2025/4/14,1298.659088,1298.659089,1744596715,6.0,4.0,渡辺和,Left,KEI_KEI,6,小林隼,Right,RIK,1,Top,2,2,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,"1,2",村本,西川,,Nothing,,,,,,2510302018,ボール,,1672,https://youtu.be/TP2fJSbIjtM&t=1672,1357,https://youtu.be/DlZWHhahEX8&t=1357,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Hayaka, Kobayashi","Isami, Muramoto","Yuji, Nishikawa",,,,
19,20.0,2025/4/14,12:19.3,6.0,5.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Hayaka, Kobayashi",1000326169.0,Right,RIK,Undefined,1,Top,2,3.0,1.0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,"1,2",129.55478,1.530706,2.306748,2452.288158,267.478273,3:00,1.56735,-0.923346,1.943218,-104.4613,4.3902,14.8577,0.952432,-0.127554,117.43021,-6.15539,3.364658,0.471164,,,,,,,,,,,,-5.8233,2.3168,0.87191,15.24,1.595439,-1.499951,-35.598512,0.579231,-0.952706,7.515412,-9.427608,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20250414-JinguStadium-1,e5100b60-18d5-11f0-a799-2fc442945609,128.74505,,,12.12457,,,,,,,d12ef8a4-d005-43b3-9691-b2ccb12b0c8b,,12:19.3,2025-04-14T11:12:19.3476096+09:00,2025-04-14T02:12:19.3476096Z,,v3,,,,"Kei, Watanabe",1000325904,Right,KEI_KEI,3df6298e-21cb-41ad-ac63-3adb7c30eae4,16.495738,-35.862638,3.757706,1.56926,0.91056,-4.713804,0.924037,-1.466468,-0.476353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,安 秀明,20.0,20.0,2025/4/14,1323.346935,1323.346937,1744596740,6.0,5.0,渡辺和,Left,KEI_KEI,6,小林隼,Right,RIK,1,Top,2,3,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦 ,Normal,"1,2",村本,西川,,Nothing,,,,,,2510302019,見逃し,,1697,https://youtu.be/TP2fJSbIjtM&t=1697,1382,https://youtu.be/DlZWHhahEX8&t=1382,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津,"今津,小原,常松,中塚,吉野,渡辺憩,上田,林純,渡辺和","山形,桑垣,鈴木唯,西川,村本,小林隼,丸山,落合,小畠","渡辺和,渡辺憩,中塚,林純,吉野,上田,小原,常松,今津","小畠,落合,西川,村本,丸山,小林隼,山形,桑垣,鈴木唯","R,L,L,R,L,L,R,R,R,L","L,L,L,L,R,L,R,L,R,R","Kazuhiro, Watanabe","Kei, Watanabe","Haruto, Nakatsuka","Jyunji, Hayashi","Taiyo, Yoshino","Taiyo, Ueda","Yamato, Obara","Kotaro, Tsunematsu","Keisuke, Imazu",,"Hayaka, Kobayashi","Isami, Muramoto","Yuji, Nishikawa",,,,
