count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PlayID,LocalDateTime,UTCDateTime,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,error_person_romaji
10,11.0,2025/5/19,0:39:47,2025/5/19,0:39:47,4.0,2.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Yuta, Utsumi",1000101300,Left,MEI_MEI,Undefined,1,Top,2,0.0,1.0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620452,,,,,,,,,鈴木 隆行,11.0,11.0,2025/5/19,2387.7673,2387.767302,1747620452,4.0,2.0,伊藤樹,Right,WAS_EDA,4,内海,Left,MEI_MEI,1,Top,2,0,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,田上,,,Nothing,,,,,,2513801010,見逃し,,1925,https://youtu.be/o5k35mPl3MU&t=1925,1234,https://youtu.be/DnIVBZD2Hvk&t=1234,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Tatsuki, Ito","Mizuki, Yoshida","Kenshin, Maeda","Syuhei, Ozawa","Kosuke, Tamura","Aoma, Ouchi","Kensei, Terao","Yudai, Ose","Taisei, Ishigooka","Yuta, Utsumi","Kai, Tanoue",,,,,,
11,,2025/5/19,0:40:09,2025/5/19,0:40:09,,,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Yuta, Utsumi",1000101300,Left,MEI_MEI,,1,Top,2,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620474,,,,,,,,,鈴木 隆行,,,2025/5/19,2410.360338,2410.36034,1747620474,,,伊藤樹,Right,WAS_EDA,4,内海,Left,MEI_MEI,1,Top,2,0,2,,,,,,0,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,田上,,,PickOff,,,,"1,3","1,3",2513801011,牽制,,1947,https://youtu.be/o5k35mPl3MU&t=1947,1256,https://youtu.be/DnIVBZD2Hvk&t=1256,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Tatsuki, Ito","Mizuki, Yoshida","Kenshin, Maeda","Syuhei, Ozawa","Kosuke, Tamura","Aoma, Ouchi","Kensei, Terao","Yudai, Ose","Taisei, Ishigooka","Yuta, Utsumi","Kai, Tanoue",,,,,,
12,12.0,2025/5/19,0:40:17,2025/5/19,0:40:17,4.0,3.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Yuta, Utsumi",1000101300,Left,MEI_MEI,Undefined,1,Top,2,0.0,2.0,Undefined,,FoulBall,Undefined,FlyBall,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620482,,,,,,,,,鈴木 隆行,12.0,12.0,2025/5/19,2417.947502,2417.947503,1747620482,4.0,3.0,伊藤樹,Right,WAS_EDA,4,内海,Left,MEI_MEI,1,Top,2,0,2,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,田上,,,Undefined,,,,,,2513801012,ファール,,1955,https://youtu.be/o5k35mPl3MU&t=1955,1264,https://youtu.be/DnIVBZD2Hvk&t=1264,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Tatsuki, Ito","Mizuki, Yoshida","Kenshin, Maeda","Syuhei, Ozawa","Kosuke, Tamura","Aoma, Ouchi","Kensei, Terao","Yudai, Ose","Taisei, Ishigooka","Yuta, Utsumi","Kai, Tanoue",,,,,,
13,13.0,2025/5/19,0:40:36,2025/5/19,0:40:36,4.0,4.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Yuta, Utsumi",1000101300,Left,MEI_MEI,Undefined,1,Top,2,0.0,2.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620500,,,,,,,,,鈴木 隆行,13.0,13.0,2025/5/19,2436.184057,2436.184059,1747620500,4.0,4.0,伊藤樹,Right,WAS_EDA,4,内海,Left,MEI_MEI,1,Top,2,0,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,田上,,,Nothing,,,,,,2513801013,ボール,,1973,https://youtu.be/o5k35mPl3MU&t=1973,1278,https://youtu.be/DnIVBZD2Hvk&t=1278,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Tatsuki, Ito","Mizuki, Yoshida","Kenshin, Maeda","Syuhei, Ozawa","Kosuke, Tamura","Aoma, Ouchi","Kensei, Terao","Yudai, Ose","Taisei, Ishigooka","Yuta, Utsumi","Kai, Tanoue",,,,,,
14,,2025/5/19,0:40:57,2025/5/19,0:40:57,,,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Yuta, Utsumi",1000101300,Left,MEI_MEI,,1,Top,2,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620521,,,,,,,,,鈴木 隆行,,,2025/5/19,2457.405371,2457.405373,1747620521,,,伊藤樹,Right,WAS_EDA,4,内海,Left,MEI_MEI,1,Top,2,1,2,,,,,,0,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,田上,,,PickOff,,,,"1,3","1,3",2513801014,牽制,,1994,https://youtu.be/o5k35mPl3MU&t=1994,1299,https://youtu.be/DnIVBZD2Hvk&t=1299,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Tatsuki, Ito","Mizuki, Yoshida","Kenshin, Maeda","Syuhei, Ozawa","Kosuke, Tamura","Aoma, Ouchi","Kensei, Terao","Yudai, Ose","Taisei, Ishigooka","Yuta, Utsumi","Kai, Tanoue",,,,,,
15,14.0,2025/5/19,0:41:05,2025/5/19,0:41:05,4.0,5.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Yuta, Utsumi",1000101300,Left,MEI_MEI,Undefined,1,Top,2,1.0,2.0,Undefined,,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620530,,,,,,,,,鈴木 隆行,14.0,14.0,2025/5/19,2465.880156,2465.880158,1747620530,4.0,5.0,伊藤樹,Right,WAS_EDA,4,内海,Left,MEI_MEI,1,Top,2,1,2,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,田上,,,Nothing,,,,,,2513801015,空三振,,2003,https://youtu.be/o5k35mPl3MU&t=2003,1308,https://youtu.be/DnIVBZD2Hvk&t=1308,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Tatsuki, Ito","Mizuki, Yoshida","Kenshin, Maeda","Syuhei, Ozawa","Kosuke, Tamura","Aoma, Ouchi","Kensei, Terao","Yudai, Ose","Taisei, Ishigooka","Yuta, Utsumi","Kai, Tanoue",,,,,,
16,15.0,2025/5/19,0:43:19,2025/5/19,0:43:19,1.0,1.0,"Koku, Miura",1000242805,Right,MEI_MEI,"Yudai, Ose",1000126636,Left,WAS_EDA,Undefined,1,Bottom,0,0.0,0.0,Undefined,,InPlay,Undefined,GroundBall,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Seiya, Fukuhara",1000326165,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620664,,,,,,,,,鈴木 隆行,1.0,15.0,2025/5/19,2599.829845,2599.829847,1747620664,1.0,1.0,三浦,Right,MEI_MEI,1,尾瀬,Left,WAS_EDA,1,Bottom,0,0,0,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,3,3A,2513801016,一ゴ,,2137,https://youtu.be/o5k35mPl3MU&t=2137,1407,https://youtu.be/DnIVBZD2Hvk&t=1407,福原,小島,木本,宮田,磯,田上,榊原,内海,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Koku, Miura","Seiya, Fukuhara","Taiga, Kojima","Keiichi, Kimoto","Kazuya, Miyata","Keita, Iso","Kai, Tanoue","Nanato, Sakakibara","Yuta, Utsumi","Yudai, Ose",,,,,,,
17,16.0,2025/5/19,0:43:50,2025/5/19,0:43:50,2.0,1.0,"Koku, Miura",1000242805,Right,MEI_MEI,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,1,Bottom,1,0.0,0.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Seiya, Fukuhara",1000326165,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620694,,,,,,,,,鈴木 隆行,2.0,16.0,2025/5/19,2630.379934,2630.379935,1747620694,2.0,1.0,三浦,Right,MEI_MEI,2,石郷岡,Left,WAS_EDA,1,Bottom,1,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,A2B,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2513801017,ボール,,2167,https://youtu.be/o5k35mPl3MU&t=2167,1422,https://youtu.be/DnIVBZD2Hvk&t=1422,福原,小島,木本,宮田,磯,田上,榊原,内海,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Koku, Miura","Seiya, Fukuhara","Taiga, Kojima","Keiichi, Kimoto","Kazuya, Miyata","Keita, Iso","Kai, Tanoue","Nanato, Sakakibara","Yuta, Utsumi","Taisei, Ishigooka",,,,,,,
18,17.0,2025/5/19,0:44:04,2025/5/19,0:44:04,2.0,2.0,"Koku, Miura",1000242805,Right,MEI_MEI,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,1,Bottom,1,1.0,0.0,Undefined,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Seiya, Fukuhara",1000326165,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620709,,,,,,,,,鈴木 隆行,3.0,17.0,2025/5/19,2644.748179,2644.748181,1747620709,2.0,2.0,三浦,Right,MEI_MEI,2,石郷岡,Left,WAS_EDA,1,Bottom,1,1,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,A2B,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2513801018,見逃し,,2182,https://youtu.be/o5k35mPl3MU&t=2182,1437,https://youtu.be/DnIVBZD2Hvk&t=1437,福原,小島,木本,宮田,磯,田上,榊原,内海,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Koku, Miura","Seiya, Fukuhara","Taiga, Kojima","Keiichi, Kimoto","Kazuya, Miyata","Keita, Iso","Kai, Tanoue","Nanato, Sakakibara","Yuta, Utsumi","Taisei, Ishigooka",,,,,,,
19,18.0,2025/5/19,0:44:23,2025/5/19,0:44:23,2.0,3.0,"Koku, Miura",1000242805,Right,MEI_MEI,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,1,Bottom,1,1.0,1.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Seiya, Fukuhara",1000326165,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620727,,,,,,,,,鈴木 隆行,4.0,18.0,2025/5/19,2663.210454,2663.210455,1747620727,2.0,3.0,三浦,Right,MEI_MEI,2,石郷岡,Left,WAS_EDA,1,Bottom,1,1,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2513801019,ボール,,2200,https://youtu.be/o5k35mPl3MU&t=2200,1455,https://youtu.be/DnIVBZD2Hvk&t=1455,福原,小島,木本,宮田,磯,田上,榊原,内海,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Koku, Miura","Seiya, Fukuhara","Taiga, Kojima","Keiichi, Kimoto","Kazuya, Miyata","Keita, Iso","Kai, Tanoue","Nanato, Sakakibara","Yuta, Utsumi","Taisei, Ishigooka",,,,,,,
20,19.0,2025/5/19,0:44:38,2025/5/19,0:44:38,2.0,4.0,"Koku, Miura",1000242805,Right,MEI_MEI,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,1,Bottom,1,2.0,1.0,Undefined,,InPlay,Undefined,GroundBall,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Seiya, Fukuhara",1000326165,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620743,,,,,,,,,鈴木 隆行,5.0,19.0,2025/5/19,2678.462099,2678.4621,1747620743,2.0,4.0,三浦,Right,MEI_MEI,2,石郷岡,Left,WAS_EDA,1,Bottom,1,2,1,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,3,3A,2513801020,一ゴ,,2216,https://youtu.be/o5k35mPl3MU&t=2216,1471,https://youtu.be/DnIVBZD2Hvk&t=1471,福原,小島,木本,宮田,磯,田上,榊原,内海,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Koku, Miura","Seiya, Fukuhara","Taiga, Kojima","Keiichi, Kimoto","Kazuya, Miyata","Keita, Iso","Kai, Tanoue","Nanato, Sakakibara","Yuta, Utsumi","Taisei, Ishigooka",,,,,,,
21,20.0,2025/5/19,0:45:13,2025/5/19,0:45:13,3.0,1.0,"Koku, Miura",1000242805,Right,MEI_MEI,"Syuhei, Ozawa",1000126622,Left,WAS_EDA,Undefined,1,Bottom,2,0.0,0.0,Undefined,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,MEI_MEI,JinguStadium,NPM,NPBEastern,20250519-JinguStadium-1,,,,,,,"Seiya, Fukuhara",1000326165,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747620778,,,,,,,,,鈴木 隆行,6.0,20.0,2025/5/19,2713.712103,2713.712105,1747620778,3.0,1.0,三浦,Right,MEI_MEI,3,小澤,Left,WAS_EDA,1,Bottom,2,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2513801021,ボール,,2251,https://youtu.be/o5k35mPl3MU&t=2251,1488,https://youtu.be/DnIVBZD2Hvk&t=1488,福原,小島,木本,宮田,磯,田上,榊原,内海,"尾瀬,石郷岡,小澤,寺尾,前田健,田村,大内,吉田瑞,伊藤樹","田上,榊原,宮田,内海,小島,木本,福原,磯,三浦","伊藤樹,吉田瑞,前田健,小澤,田村,大内,寺尾,尾瀬,石郷岡","三浦,福原,小島,木本,宮田,磯,田上,榊原,内海","R,L,L,L,R,L,R,L,R,R","R,L,L,L,L,R,R,R,L,R","Koku, Miura","Seiya, Fukuhara","Taiga, Kojima","Keiichi, Kimoto","Kazuya, Miyata","Keita, Iso","Kai, Tanoue","Nanato, Sakakibara","Yuta, Utsumi","Syuhei, Ozawa",,,,,,,
