PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
48,2022/10/22,21:53.9,2022/10/22,21:53.9,4,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,2,Bottom,2,0,1,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,134.37917,-3.364675,0.311074,2222.548925,188.98681,12:15,1.694765,0.219274,1.93858,-59.6056,40.4774,5.8973,0.153802,0.365506,123.55057,-7.777633,0.731946,0.451788,,,,,,,,,,,,-2.8782,24.4947,-0.226461,15.24,1.6171,-0.226098,-36.948492,-2.367063,-0.513909,7.22446,-5.432999,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,e9f79aa0-51a7-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.26648,,,10.82861,,,,16.501266,-37.194287,3.61223,1.69449,-2.182218,-2.716499,-0.219066,-0.208614,-0.256954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=1834,深沢 俊一,22A
49,2022/10/22,22:20.6,2022/10/22,22:20.6,4,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,2,Bottom,2,1,1,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,137.29529,-1.210069,0.849331,2329.445342,187.586365,12:15,1.705177,0.240372,1.904145,-47.3342,49.2577,6.1336,0.89159,0.540478,124.97651,-4.783619,1.2856,0.443838,,,,,,,,,,,,-2.5362,27.3877,-0.259953,15.24,1.674901,-0.58864,-37.764883,-0.943329,-0.470597,7.918721,-4.724865,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,f9e3af30-51a7-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,136.67136,,,12.31878,,,,16.534852,-38.035425,3.959361,1.704372,-0.781905,-2.362433,-0.240117,-0.572562,-0.235299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=1860,深沢 俊一,22A
50,2022/10/22,22:36.4,2022/10/22,22:36.4,4,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,2,Bottom,2,2,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,,,129.7312,-1.619974,-0.324546,2339.846583,154.386527,11:15,1.757828,0.154711,1.829158,-80.8138,26.3029,-11.2243,0.492057,-0.049189,120.94221,-7.490971,-1.120317,0.467394,,,,,,,,,,,,5.6199,15.4239,-0.146182,15.24,1.713598,0.251351,-35.747123,-1.304341,0.953481,5.803417,-7.189786,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,034b8570-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,129.78335,,,8.78899,,,,16.611091,-35.969026,2.901709,1.758216,-1.029428,-3.594893,-0.155096,0.214893,0.47674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=1876,深沢 俊一,22A
51,2022/10/22,22:53.4,2022/10/22,22:53.4,4,5,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,2,Bottom,2,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,1,,,139.40291,-1.894869,-0.057912,2262.449519,192.282392,12:30,1.699799,0.208689,1.920856,-44.5498,48.5495,9.9228,0.722,0.291654,127.51785,-5.252743,0.648869,0.435741,133.84253,-18.683086,-43.08233,,,,,2.776314,1.077406,-39.671676,0.061445,-5.2267,27.5529,-0.207955,15.24,1.654803,-0.006688,-38.366101,-1.408336,-1.005138,7.869569,-4.508019,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,0d603d80-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.21125,0.733518,,11.88506,,,,16.518846,-38.627524,3.934785,1.6991,-1.258582,-2.254009,-0.208288,0.026702,-0.502569,0.552651,0.733518,-0.290699,,0.552047,25.784336,,,,,,,,0.733797,-11.937782,,,,,,,,-0.290134,-24.113644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=1893,深沢 俊一,22A
52,2022/10/22,25:16.1,2022/10/22,25:16.1,1,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kosuke, Urata",1000074007,Right,TOK,Undefined,3,Top,0,0,0,Cutter,Slider,InPlay,Undefined,FlyBall,FlyBall,HomeRun,0,1,,,,127.4799,0.085371,-1.423196,2181.558773,127.665494,10:15,1.623246,0.75686,1.599791,-93.0485,23.5496,-25.4879,0.717219,0.094268,116.24811,-6.640545,-3.202173,0.487641,156.76597,27.432771,-28.728777,2036.454629,28.869837,16.138773,-17.048674,109.376861,105.562546,-35.73921,4.614361,11.762,12.7919,-0.714643,15.24,1.61742,0.99196,-35.015476,-0.320269,1.872445,6.929327,-7.770264,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,627936a0-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,124.39471,22.396311,,11.23178,,,,16.839855,-35.330659,3.464663,1.62395,0.033164,-3.885132,-0.757826,0.906791,0.936222,0.703241,0.744514,-0.105835,156.757305,0.703172,33.893865,-7.554923,1.937367,-0.4319,0.094091,-0.017935,0.002218,-0.000119,0.744936,20.051524,-4.831282,-0.009499,0.117113,-0.058833,0.015569,-0.002054,0.000106,-0.105742,-18.579641,2.218248,-0.512124,0.114148,-0.027639,0.005837,-0.000756,4.1e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=1993,深沢 俊一,22A
53,2022/10/22,25:57.4,2022/10/22,25:57.4,2,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,152.05595,-2.424827,-3.217833,2474.339335,187.178918,12:15,1.643857,0.643007,1.841216,-23.2805,56.9071,6.8082,0.725266,-0.197953,137.29535,-4.260403,-2.736879,0.404397,,,,,,,,,,,,-6.0188,31.9167,-0.566914,15.24,1.584563,2.307385,-41.698195,-1.819231,-1.35331,10.169826,-2.630271,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,7b1ac160-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,150.00099,,,14.7606,,,,16.597521,-42.027978,5.084913,1.642173,-1.733937,-1.315135,-0.642448,2.351269,-0.676655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2034,深沢 俊一,22A
54,2022/10/22,26:05.6,2022/10/22,26:05.6,2,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,150.6471,-2.530353,-3.114189,2264.41081,184.678598,12:15,1.627188,0.642841,1.784864,-22.2077,59.7085,4.6564,0.68702,-0.193364,136.59979,-4.279576,-2.786358,0.408733,,,,,,,,,,,,-4.709,33.1237,-0.566049,15.24,1.562872,2.222397,-41.31775,-1.876009,-1.044657,9.578153,-2.458444,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,8003ed50-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,148.4099,,,14.04731,,,,16.653978,-41.644244,4.789076,1.625392,-1.792208,-1.229222,-0.642411,2.258007,-0.522328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2043,深沢 俊一,22A
55,2022/10/22,26:15.0,2022/10/22,26:15.0,2,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Top,0,0,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,150.29356,-2.854625,-2.777518,2325.296777,188.31748,12:15,1.63696,0.599769,1.755117,-24.6878,58.0226,8.0608,0.578582,-0.108242,136.13733,-4.778048,-2.210625,0.410709,,,,,,,,,,,,-6.1977,32.4705,-0.530147,15.24,1.562939,1.95479,-41.210949,-2.119678,-1.365976,9.640578,-2.650164,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,85965190-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.69571,,,14.15623,,,,16.683728,-41.547311,4.820289,1.635282,-2.027213,-1.325082,-0.599182,2.00245,-0.682988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.78915,,,0.991455,,,,-1.494152,1.520998,1.513159,19.647806,1.536852,18.38431,-1.461927,23.499064,-2.21188,1.542363,4.338805,-4.371381,1.528835,18.277075,-1.280235,https://youtu.be/FVkXTHxs-64/&t=2052,深沢 俊一,22A
56,2022/10/22,26:35.1,2022/10/22,26:35.1,3,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,3,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,147.7801,-2.544382,-3.927863,2120.898262,203.051325,12:45,1.63744,0.63447,1.833467,-32.9213,51.392,20.6857,0.587683,-0.269403,134.69997,-5.050165,-2.468333,0.41467,,,,,,,,,,,,-13.396,29.0272,-0.541802,15.24,1.574274,2.675176,-40.531374,-1.905918,-2.874483,8.801606,-3.57808,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,91977050-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,146.28496,,,13.08013,,,,16.605801,-40.826888,4.400803,1.636248,-1.785784,-1.78904,-0.633241,2.771687,-1.437241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2072,深沢 俊一,22A
57,2022/10/22,26:43.8,2022/10/22,26:43.8,3,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,3,Top,1,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,133.12382,-1.828548,-4.338782,2311.230515,165.338704,11:30,1.593923,0.784969,1.667986,-81.6708,25.5022,-5.6884,0.253986,-0.511825,121.01427,-7.742637,-4.735834,0.467517,,,,,,,,,,,,-0.5804,15.4631,-0.668109,15.24,1.538263,2.793016,-36.433241,-1.495014,-0.099651,7.748998,-7.151774,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,96d069f0-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,129.7493,,,12.10955,,,,16.7705,-36.757323,3.874499,1.594533,-1.195911,-3.575887,-0.785006,2.797184,-0.049825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2081,深沢 俊一,22A
58,2022/10/22,26:53.0,2022/10/22,26:53.1,3,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,3,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,148.49463,-2.733108,-4.104949,2199.710885,204.675701,12:45,1.641671,0.645332,1.82807,-28.3007,55.4931,24.1929,0.584171,-0.274102,134.9855,-4.917463,-2.399186,0.413391,,,,,,,,,,,,-15.3577,31.271,-0.548254,15.24,1.573987,2.793525,-40.703135,-2.024559,-3.316196,9.053802,-3.05431,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,9c464580-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,146.73772,,,13.50913,,,,16.611117,-41.006985,4.526901,1.640212,-1.922055,-1.527155,-0.643874,2.904818,-1.658098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2090,深沢 俊一,22A
59,2022/10/22,27:02.7,2022/10/22,27:02.7,3,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,3,Top,1,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,151.14457,-2.434231,-2.722818,2369.017314,211.636909,1:00,1.648801,0.628017,1.751461,-25.6985,55.9364,32.7243,0.699856,0.182023,136.96204,-4.429498,-0.420269,0.40803,,,,,,,,,,,,-18.6268,31.0631,-0.561417,15.24,1.585215,1.791053,-41.473333,-1.835396,-4.162454,9.66924,-2.86511,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,a20c63f0-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,148.66543,,,14.18252,,,,16.687768,-41.809508,4.83462,1.647295,-1.735784,-1.432555,-0.626203,1.935771,-2.081227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.40748,2.461369,1.413274,1.048096,-0.131699,0.655762,-0.178281,-1.748774,1.58569,1.337355,18.712643,3.8481,19.319461,-1.637873,21.204318,-1.688557,1.593357,5.70024,-3.386095,1.413043,18.347104,-1.192863,https://youtu.be/FVkXTHxs-64/&t=2100,深沢 俊一,22A
60,2022/10/22,27:28.9,2022/10/22,27:28.9,4,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,3,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,150.11405,-0.503938,-2.658089,2157.297838,204.268232,12:45,1.636385,0.655528,1.755744,-28.5327,54.0028,23.0952,1.207935,0.131849,135.98591,-2.70488,-1.03287,0.410275,,,,,,,,,,,,-13.585,28.5124,-0.589979,15.24,1.621523,1.783739,-41.219102,-0.443554,-3.002266,9.451086,-3.50543,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,b1a37ab0-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.852,,,14.12815,,,,16.682854,-41.548615,4.725543,1.634857,-0.321336,-1.752715,-0.653994,1.888413,-1.501133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2126,深沢 俊一,22A
61,2022/10/22,27:37.2,2022/10/22,27:37.2,4,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,3,Top,2,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,149.47829,-1.207576,-3.357865,2006.34099,199.6258,12:45,1.588111,0.775115,1.781304,-33.1092,49.7225,16.7614,0.914335,-0.009475,135.97457,-3.723866,-2.177909,0.41101,,,,,,,,,,,,-10.9893,27.0725,-0.692931,15.24,1.555798,2.318272,-41.039547,-0.975045,-2.414029,9.14496,-3.85963,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,b6953220-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.58748,,,13.50372,,,,16.658034,-41.354324,4.57248,1.587074,-0.842193,-1.929815,-0.774158,2.401365,-1.207014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2134,深沢 俊一,22A
62,2022/10/22,27:51.3,2022/10/22,27:51.3,4,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,3,Top,2,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,149.89099,-1.656219,-2.579061,2328.182229,203.701035,12:45,1.626892,0.59818,1.756377,-27.9107,55.0845,22.918,0.877334,0.095225,135.61618,-3.814843,-0.966049,0.411416,,,,,,,,,,,,-13.5261,30.0246,-0.53468,15.24,1.58301,1.725571,-41.139683,-1.268597,-2.970529,9.616367,-3.212835,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,beff6e80-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.44202,,,14.27481,,,,16.682366,-41.475465,4.808183,1.625348,-1.156412,-1.606417,-0.596743,1.829296,-1.485264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2148,深沢 俊一,22A
63,2022/10/22,28:03.1,2022/10/22,28:03.1,4,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,3,Top,2,1,2,Splitter,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,134.90433,-0.805223,-2.045064,1261.289095,209.574707,1:00,1.628779,0.636283,1.679616,-75.5296,25.9001,13.0611,0.643813,0.183753,124.83027,-6.271572,-1.128835,0.454818,147.5482,-3.551644,33.464881,,,,,6.724756,5.529645,31.065498,0.160368,-7.933,14.4652,-0.583023,15.24,1.601251,1.262219,-37.120994,-0.82898,-1.445109,6.557681,-7.171602,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,c604c3b0-51a8-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,133.37216,0.620259,,10.07405,,,,16.760556,-37.388645,3.278841,1.629112,-0.536271,-3.585801,-0.635744,1.321201,-0.722555,0.479951,0.620259,-0.193159,300.775023,0.480047,34.117645,-7.4357,,,,,,,0.620493,-2.558209,-8.183792,,,,,,,-0.193381,22.575428,1.684605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2160,深沢 俊一,22A
64,2022/10/22,29:53.9,2022/10/22,29:53.9,1,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,3,Bottom,0,0,0,Fastball,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,134.51475,-1.753906,0.409355,2142.551599,172.44212,11:45,1.715658,0.244567,1.881673,-63.5825,36.3361,-4.4225,0.585945,0.315576,123.97327,-6.444665,0.094946,0.451417,,,,,,,,,,,,2.5593,20.9266,-0.253741,15.24,1.671305,-0.244432,-37.029922,-1.354622,0.461527,6.881678,-6.032907,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,080d84e0-51a9-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.37687,,,10.54148,,,,16.557852,-37.274029,3.440839,1.715561,-1.140623,-3.016453,-0.24478,-0.260803,0.230763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2262,深沢 俊一,22A
65,2022/10/22,30:05.3,2022/10/22,30:05.3,1,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,3,Bottom,0,0,1,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,122.47437,-2.160439,0.388698,1490.447676,208.651862,1:00,1.75674,0.134595,1.879265,-88.317,32.823,15.8536,0.265018,0.402566,112.97784,-8.61908,1.516601,0.497048,,,,,,,,,,,,-7.9438,19.6946,-0.144515,15.24,1.701422,-0.29397,-33.694211,-1.561324,-1.180502,5.962732,-6.879896,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,0eec6650-51a9-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,122.0405,,,9.49653,,,,16.560217,-33.92704,2.981366,1.757143,-1.292682,-3.439948,-0.133936,-0.247874,-0.590251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2273,深沢 俊一,22A
66,2022/10/22,30:16.8,2022/10/22,30:16.8,1,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,3,Bottom,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,127.52938,-2.876443,-0.80475,2279.389998,135.913369,10:30,1.744852,0.178262,1.781426,-94.3428,18.2413,-14.4711,-0.014087,-0.194407,118.55795,-9.665426,-1.828981,0.479174,,,,,,,,,,,,6.9841,12.1365,-0.157232,15.24,1.666712,0.554791,-35.081119,-2.112072,1.131165,6.13435,-7.841004,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,15aa5240-51a9-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.59286,,,8.97143,,,,16.659055,-35.328387,3.067175,1.745477,-1.796012,-3.920502,-0.178676,0.509195,0.565582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2285,深沢 俊一,22A
67,2022/10/22,30:35.0,2022/10/22,30:35.0,1,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,3,Bottom,0,2,1,Fastball,Cutter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,135.22833,-1.468424,0.338651,2121.183129,190.455075,12:15,1.708255,0.241541,1.874975,-53.9334,45.3431,7.7955,0.755293,0.414866,124.01334,-5.488982,0.892357,0.449964,,,,,,,,,,,,-3.7783,25.3959,-0.24984,15.24,1.670855,-0.256272,-37.21391,-1.131229,-0.685726,7.192907,-5.19759,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,20945bb0-51a9-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.81074,,,11.21499,,,,16.564208,-37.468986,3.596454,1.707702,-0.946911,-2.598795,-0.241183,-0.231955,-0.342863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=2303,深沢 俊一,22A
