PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
54,2022/10/8,17:35.6,2022/10/8,17:35.5,1,4,"Takeru, Suzuki",1000091927,Left,TOK,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,3,Top,0,2,1,Fastball,Changeup,InPlay,Undefined,Popup,Popup,Out,1,0,,,,136.37002,-0.749065,2.477333,1776.180605,157.183905,11:15,1.69418,-0.571042,1.752565,-52.2307,46.2994,-18.2748,0.959114,-0.050406,125.70093,-4.610312,1.191107,0.448269,122.60146,50.205563,-17.801721,4724.663339,31.69109,32.37635,-10.945354,63.363417,63.119384,-19.872874,5.399274,10.9484,24.9999,0.509717,15.24,1.671404,-1.535867,-37.518706,-0.679588,2.034853,6.786582,-5.160204,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,8537e5f0-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,135.3204,32.703027,,10.66909,,,,16.687454,-37.779621,3.393291,1.693718,-0.4812,-2.580102,0.570268,-1.614099,1.017426,0.446234,0.956223,0.051954,176.310827,0.446947,20.734881,-5.48566,1.488001,-0.230762,0.001671,0.006996,-0.001164,6e-05,0.954051,26.208316,-6.311411,0.573343,-0.159092,0.044798,-0.007358,0.000562,-1.7e-05,0.051686,-6.657417,1.38743,-0.338224,0.038013,0.006185,-0.003029,0.000421,-2.1e-05,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=1924,22A
55,2022/10/8,18:07.6,2022/10/8,18:07.6,2,1,"Takeru, Suzuki",1000091927,Left,TOK,"Kyosuke, Shibata",1000101303,Left,RIK,Undefined,3,Top,1,0,0,Fastball,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,135.36904,-0.743821,2.334363,1716.11002,148.73281,11:00,1.678181,-0.576145,1.744229,-55.5125,44.8026,-25.3879,0.9117,-0.166939,124.50756,-4.842597,0.547784,0.452312,93.39779,-3.138004,23.124963,4245.923913,,,,9.023366,8.94023,22.149541,0.34498,14.5174,24.2398,0.518662,15.24,1.655152,-1.396404,-37.237076,-0.685763,2.651109,6.860379,-5.380073,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,9840a3d0-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.11102,0.952747,,10.86148,,,,16.69571,-37.50431,3.43019,1.677783,-0.476191,-2.690037,0.575067,-1.499673,1.325554,0.373419,0.952747,0.125616,124.842954,0.373907,23.804627,-1.924368,,,,,,,0.953044,-1.4315,-3.861279,,,,,,,0.126204,10.151087,-1.904458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=1956,22A
56,2022/10/8,18:44.5,2022/10/8,18:44.5,3,1,"Takeru, Suzuki",1000091927,Left,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Top,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,116.17499,1.737976,2.591349,1666.01974,213.399398,1:00,1.60778,-0.656073,1.764769,-124.8178,14.8955,6.3874,0.853041,0.143049,104.62028,-7.381493,3.041034,0.533794,,,,,,,,,,,,-0.9919,7.7795,0.590578,15.24,1.642705,-1.46893,-31.842703,0.53435,-0.128863,6.385821,-8.796,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,ae559040-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,113.63941,,,11.5547,,,,16.673357,-32.128866,3.19291,1.609928,0.928519,-4.398,0.656275,-1.463156,-0.064431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=1993,22A
57,2022/10/8,18:55.6,2022/10/8,18:55.6,3,2,"Takeru, Suzuki",1000091927,Left,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Top,2,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,117.19919,0.947255,3.624786,1730.283982,293.659123,3:45,1.599031,-0.642152,1.660649,-137.4402,-0.3705,10.9066,0.4955,0.502649,107.61893,-8.903062,4.387125,0.52872,,,,,,,,,,,,-2.7974,0.4603,0.543577,15.24,1.613249,-2.084705,-32.155596,0.017677,-0.376476,5.719239,-9.744699,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,b4fbae70-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,114.73001,,,9.58027,,,,16.779115,-32.42819,2.85962,1.601338,0.482135,-4.872349,0.642512,-2.066761,-0.188238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2004,22A
58,2022/10/8,19:08.8,2022/10/8,19:08.8,3,3,"Takeru, Suzuki",1000091927,Left,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Top,2,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,128.45216,-0.446711,1.019556,1839.803901,150.012138,11:00,1.694395,-0.607548,1.778457,-67.5637,44.5267,-23.5437,0.892182,-0.554115,116.99709,-5.451897,-0.642489,0.478122,,,,,,,,,,,,12.9622,24.2363,0.583973,15.24,1.678578,-0.524483,-35.326831,-0.50748,2.102297,6.996593,-5.875826,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,bcdc9690-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.87133,,,11.45507,,,,16.661419,-35.607235,3.498297,1.694197,-0.271993,-2.937913,0.606681,-0.608738,1.051148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2017,22A
59,2022/10/8,19:27.9,2022/10/8,19:27.9,3,4,"Takeru, Suzuki",1000091927,Left,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Top,2,2,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,114.87365,1.092107,1.476,1697.985963,239.197565,2:00,1.6536,-0.63932,1.660098,-135.795,8.4279,5.2283,0.60744,-0.165745,103.94365,-8.727095,1.842615,0.54234,,,,,,,,,,,,-1.3703,4.9378,0.599146,15.24,1.671956,-0.834896,-31.512223,0.106878,-0.174634,6.175275,-9.177384,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,c83455f0-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,111.8486,,,10.93,,,,16.778654,-31.812316,3.087638,1.655926,0.55286,-4.588692,0.639513,-0.82641,-0.087317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2036,22A
60,2022/10/8,19:46.0,2022/10/8,19:46.0,3,5,"Takeru, Suzuki",1000091927,Left,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Top,2,2,2,Slider,Curveball,BallinDirt,Undefined,Undefined,,Undefined,0,0,,,,105.65339,1.020956,4.34381,1754.198264,320.111076,4:45,1.649532,-0.557991,1.657918,-182.5016,-12.9626,15.4613,0.116771,0.838739,97.6572,-11.956654,5.424428,0.588016,,,,,,,,,,,,-4.4264,-5.6202,0.439382,15.24,1.662058,-2.260867,-28.963873,-0.105283,-0.481324,4.810252,-10.417791,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,d3122a60-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,103.16037,,,7.9962,,,,16.782381,-29.218905,2.405126,1.652998,0.447052,-5.208895,0.558573,-2.235348,-0.240662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2055,22A
61,2022/10/8,20:07.1,2022/10/8,20:07.1,3,6,"Takeru, Suzuki",1000091927,Left,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,3,Top,2,3,2,ChangeUp,Slider,BallinDirt,Walk,Undefined,,Undefined,0,0,,,,117.30832,-0.943384,3.272563,1227.976726,308.046412,4:15,1.650983,-0.638477,1.660214,-136.4259,0.2921,5.2707,0.017054,0.349115,108.23581,-10.676194,3.64203,0.528041,,,,,,,,,,,,-0.2398,1.9379,0.549852,15.24,1.614175,-1.863697,-32.203827,-1.037216,-0.032343,5.771692,-9.545241,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,df979450-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,114.87749,,,9.07251,,,,16.78003,-32.478665,2.885846,1.652743,-0.582689,-4.772621,0.638561,-1.862157,-0.016172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2076,22A
62,2022/10/8,20:37.9,2022/10/8,20:37.9,4,1,"Takeru, Suzuki",1000091927,Left,TOK,"Kenta, Yamada",1000074117,Right,RIK,Undefined,3,Top,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,126.79948,-2.698487,0.202642,1890.770868,166.386046,11:30,1.718829,-0.622241,1.799318,-65.7098,49.8304,-11.0735,0.297664,-0.675642,115.30113,-7.568194,-0.580679,0.485424,,,,,,,,,,,,5.8576,28.8862,0.618055,15.24,1.648266,-0.073989,-34.816396,-1.856097,0.918427,7.075601,-5.277498,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,f1e2a780-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,124.9629,,,11.49834,,,,16.63982,-35.099723,3.537801,1.718359,-1.644771,-2.638749,0.621754,-0.110766,0.459214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2106,22A
63,2022/10/8,20:53.7,2022/10/8,20:53.7,4,2,"Takeru, Suzuki",1000091927,Left,TOK,"Kenta, Yamada",1000074117,Right,RIK,Undefined,3,Top,2,1,0,Fastball,Changeup,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,1,,,130.71811,-1.217928,1.279353,1925.215161,176.161893,11:45,1.681612,-0.625659,1.777119,-59.865,48.8298,-3.0241,0.737758,-0.293369,118.69315,-5.676017,1.065949,0.470824,151.60355,28.938987,1.08092,2735.082165,33.510981,17.632716,1.068109,102.417882,101.584434,2.249205,4.970007,2.5354,26.9981,0.594052,15.24,1.647139,-0.78801,-35.915419,-0.965376,0.423912,7.396728,-5.292576,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,fb507130-46c8-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,128.83785,24.353236,,12.02496,,,,16.661943,-36.207082,3.698364,1.68109,-0.756683,-2.646288,0.625454,-0.804725,0.211956,0.332545,0.739937,0.290752,181.977114,0.332476,36.84923,-7.677142,1.90431,-0.438982,0.096728,-0.017403,0.001971,-9.7e-05,0.740446,20.365698,-4.581346,-0.03442,0.128517,-0.058859,0.014344,-0.001777,8.7e-05,0.290758,0.695082,0.011773,0.001289,-0.000426,-0.000118,7.4e-05,-1.3e-05,1e-06,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2122,22A
64,2022/10/8,23:18.3,2022/10/8,23:18.3,1,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,148.38621,-2.789027,-3.997528,2289.865105,205.267844,12:45,1.652053,0.576155,1.916894,-46.3812,36.2879,15.8743,0.402319,-0.389765,135.76825,-6.244035,-2.871337,0.410607,,,,,,,,,,,,-11.0769,21.65,-0.487214,15.24,1.586561,2.766478,-40.713165,-2.152626,-2.400833,8.791264,-5.114167,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,51758320-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,147.7325,,,12.61795,,,,16.522667,-40.989198,4.395632,1.651629,-1.992049,-2.557083,-0.575261,2.841861,-1.200417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2203,22A
65,2022/10/8,23:27.4,2022/10/8,23:27.4,1,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Bottom,0,1,0,Cutter,Slider,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,,,135.54283,-0.845906,-2.901974,2264.378456,185.298867,12:15,1.617995,0.60793,1.894204,-79.3494,18.2324,1.4474,0.586243,-0.19456,126.04935,-6.630658,-2.799213,0.446107,161.55825,9.154954,-40.529715,2836.892904,24.219176,2.961545,-23.185292,55.458607,55.458607,-46.875336,1.513648,-2.5181,10.757,-0.541717,15.24,1.593813,1.885763,-37.32495,-0.844054,-0.465204,6.414332,-7.819397,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,56e914c0-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,135.97631,3.055344,,9.49348,,,,16.546279,-37.548764,3.207166,1.618505,-0.571213,-3.909698,-0.6078,1.901995,-0.232602,0.70125,0.599251,0.223367,102.060255,0.701249,33.675787,-8.319155,2.0872,-0.473807,0.07492,0.001222,-0.005086,0.001016,0.599252,7.139946,-5.366026,0.264323,-0.002309,0.002534,-0.00727,0.003735,-0.000638,0.223366,-28.791291,1.039513,0.323855,-0.174958,0.041178,0.00103,-0.00374,0.00077,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2212,22A
66,2022/10/8,23:49.9,2022/10/8,23:49.9,1,3,"Yosuke, Ikeda",1000089900,Right,RIK,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Bottom,0,1,1,Sinker,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,137.27404,1.005603,-0.867149,,245.638372,2:15,1.626301,0.605778,1.847873,-79.59,16.4484,30.2617,1.114131,0.663765,126.50377,-4.817191,1.278363,0.442565,,,,,,,,,,,,-15.8878,8.8408,-0.586965,15.24,1.64508,0.422105,-37.801014,0.352112,-2.99594,6.925858,-8.139554,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,644b9840-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,137.0646,,,10.77027,,,,16.591369,-38.047805,3.462929,1.627366,0.642151,-4.069777,-0.603908,0.52886,-1.49797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2235,22A
67,2022/10/8,24:07.3,2022/10/8,24:07.3,1,4,"Yosuke, Ikeda",1000089900,Right,RIK,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,,,145.21075,-1.001806,-3.846961,2214.64447,193.623508,12:30,1.618634,0.600249,1.932294,-40.8184,44.573,10.1899,0.928665,-0.37899,133.47062,-4.071704,-3.123704,0.417313,142.80651,12.308529,-9.458435,839.83157,33.04357,5.471358,-5.678654,72.873779,72.852189,-11.354167,2.386963,-7.8804,24.7145,-0.515431,15.24,1.59401,2.636563,-39.921406,-0.832366,-1.653058,7.932753,-4.62233,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,6eac7480-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,145.35852,5.568532,,11.74013,,,,16.507738,-40.172527,3.966376,1.618043,-0.686041,-2.311165,-0.599723,2.688893,-0.826529,0.615199,0.929119,0.362805,155.670527,0.615199,38.229744,-5.13425,0.961986,-0.188131,0.033492,-0.005431,0.000721,-5e-05,0.929119,8.456361,-3.973955,0.107238,0.002278,-0.001442,0.000895,-0.000151,8e-06,0.362805,-6.368967,-0.078512,0.144951,-0.05234,0.013144,-0.002599,0.000349,-2.3e-05,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2252,22A
68,2022/10/8,25:08.6,2022/10/8,25:08.6,2,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Taisei, Wada",1000091929,Right,TOK,Undefined,3,Bottom,0,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,134.58569,0.480603,-1.469816,2142.415199,152.621157,11:00,1.632698,0.653405,1.841706,-84.6358,14.8759,-6.3144,0.922012,0.175395,124.86069,-5.682168,-1.91719,0.450497,,,,,,,,,,,,2.3608,8.2414,-0.618096,15.24,1.6386,0.980483,-37.082559,-0.012849,0.430384,6.348369,-8.304214,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,93411440-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,134.65135,,,9.725,,,,16.598377,-37.314382,3.174184,1.633532,0.290396,-4.152107,-0.653614,0.964767,0.215192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2313,22A
69,2022/10/8,26:12.6,2022/10/8,26:12.6,2,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Taisei, Wada",1000091929,Right,TOK,Undefined,3,Bottom,0,0,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,132.1951,-1.207522,-2.718076,2158.019813,150.652827,11:00,1.643695,0.598578,1.876632,-81.7897,20.9692,-10.2491,0.485344,-0.26986,123.2057,-7.154852,-3.44502,0.457788,,,,,,,,,,,,3.7006,12.4562,-0.535023,15.24,1.610627,1.772691,-36.399667,-1.065108,0.650758,6.040621,-7.616203,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,b9644340-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,132.50674,,,8.9894,,,,16.56362,-36.618667,3.020311,1.644237,-0.788986,-3.808102,-0.598863,1.749098,0.325379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2377,22A
70,2022/10/8,26:32.1,2022/10/8,26:32.1,2,3,"Yosuke, Ikeda",1000089900,Right,RIK,"Taisei, Wada",1000091929,Right,TOK,Undefined,3,Bottom,0,0,2,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,Steal,"Taiki, Matsuoka",139.15309,-2.345393,-3.388987,2282.388071,144.38745,10:45,1.60889,0.61408,1.886078,-70.3662,22.6691,-14.4197,0.243659,-0.484963,129.52105,-7.459664,-4.411004,0.435591,,,,,,,,,,,,5.4544,13.9914,-0.535257,15.24,1.550552,2.330853,-38.267153,-1.83358,1.057524,6.856778,-7.093951,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,c4f7d320-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,139.25916,,,9.63204,,,,16.554371,-38.501944,3.428389,1.609179,-1.590667,-3.546976,-0.61445,2.294641,0.528762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.91254,,,1.267969,,,,0.359835,1.654137,1.047368,38.794517,0.723532,-0.376448,0.408988,33.796694,-2.782384,1.67057,4.242508,-3.936047,1.015843,-2.670316,1.242289,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2397,22A
71,2022/10/8,27:07.4,2022/10/8,27:07.4,2,4,"Yosuke, Ikeda",1000089900,Right,RIK,"Taisei, Wada",1000091929,Right,TOK,Undefined,3,Bottom,0,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,2,,,141.78308,-2.219125,-2.574427,2108.471266,191.979347,12:30,1.663235,0.550628,2.019125,-39.9299,49.1637,9.8247,0.643644,-0.070129,129.63286,-5.257933,-1.871599,0.426263,117.71195,30.255117,17.842749,5091.095474,31.014208,14.813739,12.737557,70.182125,67.906066,28.439452,3.860404,-7.027,28.3697,-0.497883,15.24,1.615268,1.709299,-38.993027,-1.625038,-1.395665,8.139826,-4.172008,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,da0365e0-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,142.30638,15.405687,,12.15022,,,,16.420536,-39.238691,4.069913,1.662412,-1.499125,-2.086004,-0.550106,1.751421,-0.697832,0.242492,0.625162,0.074561,206.781411,0.242313,26.889858,-5.497673,1.261068,-0.27467,0.063538,-0.013656,0.0019,-0.000112,0.625344,16.471062,-4.956312,0.266145,-0.046282,0.006535,-0.000341,7.4e-05,-1.6e-05,0.074575,8.653443,-0.095569,0.038083,0.00318,-0.006569,0.0023,-0.000356,2.1e-05,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2432,22A
72,2022/10/8,28:02.2,2022/10/8,28:02.2,3,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,3,Bottom,1,0,0,Curveball,Curveball,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,2,,,110.76557,2.22564,-0.99956,1909.599385,55.051551,7:45,1.635787,0.468023,1.794767,-163.1863,-13.0629,-25.3718,0.634226,-0.068614,102.07517,-9.554609,-2.79389,0.553323,115.80639,-22.633121,70.582244,,,,,1.96012,1.6496,51.393181,0.053884,12.3512,-7.1447,-0.441655,15.24,1.67909,0.628997,-30.472898,0.641145,1.494554,5.083095,-10.6712,TOK,RIK,JinguStadium,TeamExclusive,Team,20221008-JinguStadium-2,fac15b20-46c9-11ed-a69b-1f2cfc3e035a,3d2b4fa6-9935-4650-805b-2d6b8e1615ba,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,109.62853,0.669029,,8.6904,,,,16.64599,-30.706531,2.541547,1.63835,1.131624,-5.3356,-0.468987,0.560303,0.747277,0.689599,0.669029,0.018376,180.0,0.689345,9.900181,,,,,,,,0.669347,-12.416067,,,,,,,,0.017656,28.085304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/l9A4IqlQncM/&t=2487,22A
