PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,URL,season
50,2022/9/10,26:58.6,2022/9/10,26:58.6,1,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,3,Top,0,0,0,Fastball,Cutter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,138.15364,-1.688109,-1.333867,2282.370497,193.963333,12:30,1.72131,0.273223,1.918097,-56.073,38.3747,8.8254,0.686188,-0.013223,127.01753,-5.853884,-0.705421,0.438885,,,,,,,,,,,,-5.4897,21.9966,-0.24381,15.24,1.680164,0.84486,-38.027204,-1.311243,-1.042374,7.370396,-5.629972,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,aa35aef0-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,138.21401,,,11.13611,,,,16.521473,-38.274772,3.685198,1.721032,-1.122135,-2.814986,-0.272777,0.879873,-0.521187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=1988,22A
51,2022/9/10,27:13.0,2022/9/10,27:13.0,1,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,3,Top,0,0,1,Fastball,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.3063,-0.159766,-0.046963,2260.68856,182.37783,12:00,1.710447,0.257482,1.883334,-64.0155,35.5855,1.3614,1.025323,0.257877,124.13485,-4.886745,0.049779,0.450699,,,,,,,,,,,,-0.7323,19.421,-0.25648,15.24,1.702813,0.024135,-37.007727,-0.325814,-0.132638,6.490638,-6.28899,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,b2d1f7d0-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.59099,,,10.17145,,,,16.556266,-37.237866,3.245319,1.710412,-0.102825,-3.144495,-0.257419,0.028838,-0.066319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2003,22A
52,2022/9/10,27:26.0,2022/9/10,27:26.0,1,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,3,Top,0,1,1,Fastball,Cutter,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,138.03481,-0.910645,-0.674471,2346.32435,167.327104,11:30,1.706382,0.247443,1.821877,-54.2236,42.0611,-8.7585,0.906812,-0.030718,125.98406,-4.946754,-1.294383,0.443132,101.39286,38.909211,-153.022733,3649.183658,-30.878504,11.881201,-13.063101,53.438104,22.56455,-159.379812,2.919679,4.022,23.2219,-0.230607,15.24,1.680846,0.488929,-37.973287,-0.794115,0.756367,7.83505,-5.439612,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,ba8c1e10-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,136.88921,12.470566,,12.05074,,,,16.617599,-38.256472,3.917525,1.705995,-0.597509,-2.719806,-0.247785,0.461591,0.378184,0.487214,0.895478,0.034214,32.136232,0.487189,-19.530875,0.456441,0.159955,-0.01861,-0.027979,0.024073,-0.007055,0.000715,0.895529,17.687737,-7.55716,0.73739,-0.098916,-0.019161,0.014302,-0.002765,0.000175,0.03417,-9.940478,1.641052,-0.24817,0.042747,-0.014098,0.011147,-0.003882,0.000445,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2015,22A
53,2022/9/10,27:47.1,2022/9/10,27:47.1,1,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,3,Top,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,140.02564,-1.808736,-1.261246,2329.602432,188.731233,12:15,1.683783,0.225617,1.911994,-48.5081,43.51,6.2502,0.690212,-0.066309,128.64294,-5.433691,-0.816424,0.433203,109.50131,36.071002,-48.289504,4916.904246,19.018739,14.67116,-27.611851,63.215741,60.68818,-62.059093,3.488098,-4.1284,24.7553,-0.197576,15.24,1.640162,0.820031,-38.545511,-1.378488,-0.804981,7.611548,-4.979695,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,c71c0f50-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,140.02679,14.676595,,11.3827,,,,16.52793,-38.799004,3.805774,1.683309,-1.212645,-2.489848,-0.225333,0.84684,-0.40249,0.476865,0.702399,0.059871,126.761226,0.476988,16.355319,-4.223164,1.061037,-0.239778,0.052581,-0.015199,0.003182,-0.000266,0.702496,17.905425,-6.398793,0.464562,0.01652,-0.06147,0.027465,-0.00544,0.00041,0.0598,-18.351732,0.570707,0.178244,-0.098883,0.026905,-0.003209,-0.000128,4.2e-05,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2037,22A
54,2022/9/10,28:07.3,2022/9/10,28:07.3,1,5,"Shunsuke, Izawa",1000073948,Right,TOK,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,3,Top,0,1,2,Cutter,Slider,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,133.17851,-0.88577,-1.707444,2496.260375,179.976755,12:00,1.733657,0.208961,1.657682,-84.3537,20.8528,-0.0071,0.637182,-0.278571,122.42918,-6.979786,-1.707945,0.463208,,,,,,,,,,,,-1.174,12.1081,-0.162922,15.24,1.702805,1.091384,-36.610942,-0.913081,-0.206288,6.941473,-7.679167,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,d32b5ee0-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,130.95632,,,10.74933,,,,16.781877,-36.902125,3.470736,1.734351,-0.590953,-3.839584,-0.208886,1.100037,-0.103144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.70545,2.960923,1.88585,1.075073,-0.006413,0.582811,0.291638,-0.46023,1.555949,0.426873,23.105635,1.757802,-14.926843,-0.440197,23.319393,-1.310831,1.574201,4.626861,-4.136833,0.393919,-16.09496,1.702308,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2057,22A
55,2022/9/10,28:30.8,2022/9/10,28:30.8,2,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Kenichi, Murata",1000089794,Right,MEI_MEI,Undefined,3,Top,1,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.06924,-3.152419,-2.068404,2420.704644,200.19675,12:45,1.691075,0.239873,1.925916,-54.2969,37.7917,12.8512,0.261669,-0.212522,128.89948,-7.173773,-1.153053,0.433369,,,,,,,,,,,,-8.1013,22.718,-0.194481,15.24,1.61759,1.33109,-38.500636,-2.307548,-1.576001,7.592508,-5.387173,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,e1220c10-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.97316,,,11.16977,,,,16.513747,-38.751011,3.796254,1.690756,-2.129897,-2.693586,-0.239233,1.383061,-0.788001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2080,22A
56,2022/9/10,28:45.5,2022/9/10,28:45.5,2,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Kenichi, Murata",1000089794,Right,MEI_MEI,Undefined,3,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,136.36815,-3.38374,-1.011876,2309.612943,202.293837,12:45,1.707245,0.219319,1.93682,-44.4485,52.6871,20.3311,0.312247,0.138733,125.18236,-6.726334,0.43772,0.445086,,,,,,,,,,,,-11.3531,30.8247,-0.198087,15.24,1.629864,0.572135,-37.492384,-2.349624,-2.089823,7.353718,-4.132588,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,e9f25d40-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,136.28825,,,11.18579,,,,16.503005,-37.739295,3.676859,1.706426,-2.210867,-2.066294,-0.218475,0.642304,-1.044912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2095,22A
57,2022/9/10,29:01.7,2022/9/10,29:01.7,2,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Kenichi, Murata",1000089794,Right,MEI_MEI,Undefined,3,Top,1,2,0,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,129.69027,-0.789853,-1.679184,2411.839718,176.720353,12:00,1.736674,0.205778,1.665841,-74.8255,36.2337,-1.8743,0.762991,-0.292114,118.83853,-6.243848,-1.810539,0.475918,,,,,,,,,,,,-0.2378,19.8863,-0.160582,15.24,1.709416,1.053884,-35.643906,-0.777751,-0.039511,6.719698,-6.501986,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,f394a470-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.45898,,,10.85174,,,,16.773592,-35.931861,3.359849,1.736775,-0.499127,-3.250993,-0.205779,1.055577,-0.019755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2111,22A
58,2022/9/10,29:22.3,2022/9/10,29:22.3,2,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Kenichi, Murata",1000089794,Right,MEI_MEI,Undefined,3,Top,1,2,1,Cutter,Slider,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,131.72074,-1.089895,-1.054649,2460.892104,187.425059,12:15,1.713598,0.20169,1.810838,-75.1955,29.595,3.4613,0.653403,-0.061916,121.79763,-6.582815,-0.809684,0.462291,133.73007,27.576877,4.41882,3167.762111,33.290377,15.307127,3.983946,88.538083,87.031629,12.45762,4.493551,-2.4677,16.8378,-0.176317,15.24,1.682,0.652147,-36.270517,-0.965781,-0.428178,6.413348,-6.885111,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,ffe0aee0-30a7-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,131.21604,18.608137,,9.92312,,,,16.629156,-36.515321,3.206674,1.713849,-0.702969,-3.442556,-0.201522,0.668491,-0.214089,0.44074,0.673802,0.06387,197.893548,0.440551,32.83446,-6.047753,1.361882,-0.335891,0.089021,-0.019826,0.002695,-0.000154,0.674171,17.18715,-4.379015,0.074382,0.083982,-0.053892,0.016376,-0.002423,0.000139,0.063908,2.535874,0.708989,-0.148754,0.038188,-0.011433,0.002817,-0.000403,2.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2132,22A
59,2022/9/10,29:56.9,2022/9/10,29:56.9,3,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,3,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,139.5671,-0.883842,0.73573,2336.941421,198.469205,12:30,1.701114,0.250595,1.869299,-50.2217,42.8244,13.3621,0.949866,0.591493,128.12984,-4.628935,1.684098,0.435616,,,,,,,,,,,,-6.3669,23.5721,-0.26849,15.24,1.677365,-0.557973,-38.421081,-0.763225,-1.234449,7.504173,-5.236396,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,14758b00-30a8-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.25108,,,11.43726,,,,16.569958,-38.679968,3.752087,1.700579,-0.582574,-2.618198,-0.249976,-0.515386,-0.617225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2166,22A
60,2022/9/10,30:08.9,2022/9/10,30:08.9,3,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Taiji, Iimori",1000126480,Left,MEI_MEI,Undefined,3,Top,2,1,0,Cutter,Slider,InPlay,Undefined,LineDrive,GroundBall,Single,0,0,,128.64383,-1.20151,-0.57781,2449.956309,149.937125,11:00,1.729259,0.177648,1.704147,-87.9891,22.6854,-11.3968,0.507356,-0.100769,119.87651,-7.539129,-1.379598,0.475093,137.49176,2.785758,-1.266892,1033.190514,,,,28.054105,25.714562,-3.917543,0.786404,5.4718,13.139,-0.161613,15.24,1.690896,0.409266,-35.432794,-1.085282,0.911861,5.719656,-7.617079,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,1bb06f20-30a8-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.68036,0.801398,,8.76732,,,,16.736125,-35.673485,2.859828,1.729822,-0.764745,-3.808539,-0.178028,0.370894,0.45593,0.330197,0.533767,0.057803,,0.340976,37.953302,-3.572266,,,,,,,0.53352,1.861588,-3.229799,,,,,,,0.067011,-1.002371,-1.946707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2178,22A
61,2022/9/10,31:32.8,2022/9/10,31:32.8,4,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,3,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,140.64992,-0.896608,0.702951,2402.0421,193.375392,12:30,1.687304,0.28609,1.901203,-39.5829,52.1597,11.7044,1.039348,0.600783,128.32253,-3.906117,1.53517,0.432554,,,,,,,,,,,,-5.5213,28.5113,-0.302686,15.24,1.664481,-0.531626,-38.703653,-0.721551,-1.080055,8.042297,-4.229354,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,4da659e0-30a8-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,140.23693,,,12.32739,,,,16.537791,-38.97239,4.021148,1.686231,-0.580225,-2.114677,-0.285525,-0.495535,-0.540027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.73653,1.873124,0.675174,1.197949,-0.578504,0.968316,-0.62832,-0.021952,1.454012,-0.579016,38.793806,1.91278,-0.686276,0.081008,36.028512,-3.06485,1.445978,4.06629,-3.070625,-0.613428,-1.008604,0.78003,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2262,22A
62,2022/9/10,32:10.3,2022/9/10,32:10.3,4,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,3,Top,2,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Single,0,1,2,140.52759,-1.255035,-1.830368,2398.054749,206.235918,12:45,1.678884,0.260702,1.903043,-46.0111,45.329,20.9832,0.865715,-0.044204,129.10911,-4.70374,-0.338489,0.431604,127.82041,14.338904,-31.223287,3321.729452,27.05226,4.256046,-19.806523,53.373418,53.245104,-39.283022,1.883181,-12.1421,25.2391,-0.220403,15.24,1.647632,1.138351,-38.685595,-0.998743,-2.388851,7.540533,-4.8411,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,640372e0-30a8-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,140.54548,4.505923,,11.41848,,,,16.536808,-38.937546,3.770266,1.6783,-0.836987,-2.42055,-0.259772,1.21817,-1.194425,0.137402,0.844271,0.042669,102.009226,0.137403,29.416914,-5.336017,1.009268,-0.207051,0.028737,-0.002669,-1.8e-05,3.1e-05,0.844271,8.793226,-5.665986,0.519343,-0.085952,0.015884,-0.001936,0.000191,-2e-05,0.042669,-17.831878,-0.681201,0.561174,-0.193928,0.051185,-0.010818,0.001681,-0.000123,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2300,22A
63,2022/9/10,33:05.8,2022/9/10,33:05.8,5,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,3,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,1,139.04117,-2.535523,-0.652022,2323.156656,208.916663,1:00,1.6956,0.256665,1.903299,-47.1574,46.6301,24.1095,0.510726,0.314456,127.42525,-6.066396,1.063655,0.437348,130.1067,25.352366,-9.73538,3036.061497,32.513239,12.959543,-8.185757,84.702236,82.925534,-20.460833,3.911534,-13.0094,26.929,-0.24328,15.24,1.635253,0.323793,-38.248917,-1.846128,-2.489506,7.736133,-4.653466,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,850db360-30a8-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,138.69957,14.754185,,11.61592,,,,16.536431,-38.510237,3.868066,1.694958,-1.688937,-2.326733,-0.255638,0.407886,-1.244753,0.379397,0.507163,-0.314949,147.285066,0.379218,32.194963,-5.88665,1.35703,-0.322008,0.081822,-0.017899,0.002439,-0.000141,0.507358,15.468935,-4.366952,0.038214,0.070119,-0.037975,0.010667,-0.001451,7.3e-05,-0.314955,-5.522347,-1.128408,0.322365,-0.079714,0.017203,-0.002969,0.000348,-1.9e-05,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2355,22A
64,2022/9/10,35:08.8,2022/9/10,35:08.8,1,1,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,110.00069,2.521065,-2.030531,1841.942577,50.678539,7:45,1.674969,0.680739,1.643023,-177.0837,-18.784,-30.039,0.625225,-0.199942,99.69019,-10.183452,-4.133207,0.568192,,,,,,,,,,,,13.2022,-9.7131,-0.622885,15.24,1.728917,1.196915,-30.153894,0.68657,1.534801,5.818354,-10.935832,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,ce79ef50-30a8-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,106.75977,,,10.31049,,,,16.796704,-30.452787,2.909177,1.679218,1.248351,-5.467916,-0.682347,1.118071,0.7674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2433,22A
65,2022/9/10,35:17.4,2022/9/10,35:17.5,1,2,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Bottom,0,0,1,Fastball,Changeup,HitByPitch,Undefined,Undefined,,Undefined,0,0,,136.31278,0.820071,-2.282908,1975.987986,227.771584,1:30,1.625453,0.749161,1.883817,-62.8361,37.1617,36.74,1.228108,0.473673,121.79037,-3.90704,0.324804,0.451596,,,,,,,,,,,,-21.0407,19.569,-0.698801,15.24,1.640572,1.318601,-37.418495,0.323919,-3.762357,9.036001,-6.307462,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,d3860c90-30a8-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,134.32365,,,14.52242,,,,16.555116,-37.734739,4.518001,1.625372,0.544669,-3.153731,-0.747254,1.450277,-1.881178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2442,22A
66,2022/9/10,36:05.5,2022/9/10,36:05.5,2,1,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,3,Bottom,0,0,0,Fastball,Changeup,InPlay,Undefined,Bunt,,Sacrifice,1,0,1,134.30647,0.103942,-4.263273,1919.446457,227.959804,1:30,1.625195,0.732094,1.891193,-62.5337,37.1791,38.1543,1.029181,-0.087976,124.15314,-4.515366,-1.5618,0.450952,,,,,,,,,,,,-22.5146,20.0934,-0.636704,15.24,1.623743,2.585773,-36.933298,-0.147674,-4.071814,6.292457,-6.172719,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,f0315fc0-30a8-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,134.51545,,,10.15333,,,,16.549304,-37.155699,3.146229,1.625107,0.070495,-3.08636,-0.730639,2.729687,-2.035907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2490,22A
67,2022/9/10,37:05.5,2022/9/10,37:05.5,3,1,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,3,Bottom,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,110.83898,3.139156,-1.04527,1856.526423,55.199758,7:45,1.654905,0.729605,1.561723,-166.805,-12.0236,-24.3815,0.889103,0.185679,101.66044,-8.758745,-2.743309,0.561842,,,,,,,,,,,,11.2821,-6.6214,-0.69733,15.24,1.729392,0.661606,-30.421775,1.039682,1.360814,5.059444,-10.605309,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,140631f0-30a9-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,107.96636,,,9.17854,,,,16.878419,-30.69305,2.529722,1.658403,1.608315,-5.302654,-0.730848,0.588642,0.680407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2550,22A
68,2022/9/10,37:25.3,2022/9/10,37:25.3,3,2,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,3,Bottom,1,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,2,109.92905,2.960756,-2.495734,1850.618751,67.550887,8:15,1.634743,0.655521,1.705023,-164.5127,-9.9374,-35.5696,0.833742,-0.410863,101.20002,-8.852537,-4.989289,0.561468,,,,,,,,,,,,16.1085,-5.6032,-0.587478,15.24,1.699492,1.46046,-30.182498,0.98902,1.913669,4.953144,-10.472305,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,1fc73a70-30a9-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,108.03827,,,8.72903,,,,16.735353,-30.426905,2.476572,1.637941,1.505765,-5.236152,-0.657213,1.366032,0.956834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=2569,22A
