PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
1,2022/10/23,00:33.1,2022/10/23,00:33.1,1,1,"Kei, Nishiyama",1000073965,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,1,Top,0,0,0,Cutter,Slider,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,134.56345,-0.565211,-2.152295,2263.666774,134.93101,10:30,1.652706,0.684495,1.556228,-78.7554,25.0796,-22.133,0.702717,-0.155217,124.31714,-6.217758,-3.691696,0.460179,154.64749,12.970758,53.183844,3533.224707,19.376814,3.997686,27.361553,53.782991,45.221826,56.793302,1.595025,9.7014,13.7457,-0.62044,15.24,1.629103,1.502756,-36.994654,-0.704631,1.750109,6.713819,-7.326963,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,18a37880-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,131.81837,4.197927,,10.24632,,,,16.883866,-37.291791,3.35691,1.653112,-0.380358,-3.663481,-0.685234,1.4253,0.875055,0.612898,0.813676,-0.05711,,0.612898,25.08551,-6.039869,1.419739,-0.334209,0.080141,-0.018257,0.003175,-0.00029,0.813676,9.642,-7.411596,0.876495,-0.184072,0.038384,-0.007773,0.001296,-0.000112,-0.05711,33.512788,-4.829308,1.373473,-0.369811,0.096672,-0.023143,0.004164,-0.000388,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=684,22A
2,2022/10/23,00:48.8,2022/10/23,00:48.8,1,2,"Kei, Nishiyama",1000073965,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,1,Top,0,0,1,Fastball,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,134.05805,-0.781468,-3.982916,1835.029162,170.562963,11:45,1.491687,0.829722,1.693992,-75.2406,29.0362,-4.2649,0.516186,-0.348986,122.53633,-6.25464,-4.28113,0.461157,,,,,,,,,,,,-0.7442,16.2897,-0.724377,15.24,1.465186,2.580875,-36.761482,-0.800145,-0.131207,7.318268,-6.934597,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,2201b1d0-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,131.53882,,,11.52172,,,,16.744995,-37.059877,3.659134,1.492047,-0.517394,-3.467298,-0.829718,2.586225,-0.065603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=700,22A
3,2022/10/23,01:12.9,2022/10/23,01:12.9,1,3,"Kei, Nishiyama",1000073965,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,1,Top,0,0,2,Fastball,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,140.51027,-0.30162,-1.3858,1827.163285,172.215474,11:45,1.696431,0.624923,1.72442,-72.9576,21.0585,-2.4698,0.881096,0.206245,128.42159,-5.62115,-1.559575,0.437881,108.95216,40.398898,-116.660042,4762.752106,-19.177754,13.86014,-27.501641,53.853795,26.871664,-131.25763,3.123915,0.2578,11.8071,-0.588984,15.24,1.683129,0.947236,-38.635267,-0.506152,0.050242,8.030137,-7.50565,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,3056f9c0-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,138.53089,14.142788,,12.08868,,,,16.715071,-38.940646,4.015068,1.69695,-0.220718,-3.752825,-0.62497,0.945326,0.025121,0.116107,0.792791,-0.179327,42.934864,0.11612,-10.342048,-1.307678,0.540993,-0.127104,0.01767,0.002507,-0.001261,0.000124,0.792861,19.611983,-8.302966,0.992554,-0.164125,0.001236,0.009857,-0.002303,0.000165,-0.179515,-20.591348,2.844085,-0.137282,-0.055554,0.032614,0.001223,-0.003164,0.000452,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=724,22A
4,2022/10/23,01:31.6,2022/10/23,01:31.6,1,4,"Kei, Nishiyama",1000073965,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,1,Top,0,0,2,Curveball,Curveball,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,119.77138,2.127326,0.065889,2495.197545,37.009572,7:15,1.687565,0.634351,1.354399,-166.6705,-30.5819,-26.4081,0.639559,0.389424,109.70581,-9.578758,-1.754793,0.526824,125.86366,38.68051,-59.91827,5966.79941,12.01281,17.793254,-31.301944,68.41594,60.81978,-76.447357,3.643814,12.9073,-15.2777,-0.633168,15.24,1.736484,0.093069,-32.874736,0.478554,1.811882,6.088315,-11.95128,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,3b9564c0-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,115.14282,18.046538,,10.06558,,,,17.086453,-33.214934,3.044158,1.691086,1.146359,-5.97564,-0.635539,-0.008174,0.905941,0.140034,0.609787,-0.38459,129.272412,0.140199,13.674256,-5.577288,1.552472,-0.317704,0.04017,0.001622,-0.001822,0.000224,0.609709,21.853214,-7.993469,0.936037,-0.204657,0.05117,-0.012606,0.00207,-0.000139,-0.384551,-23.617947,2.48837,-0.428867,0.063189,-0.005284,-0.001537,0.000737,-9e-05,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=743,22A
5,2022/10/23,01:51.3,2022/10/23,01:51.3,1,5,"Kei, Nishiyama",1000073965,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,1,Top,0,0,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,142.11773,-2.409672,-1.286222,1809.810999,177.900237,12:00,1.681808,0.615126,1.666,-59.9536,32.8043,-1.0922,0.394306,0.237232,130.01228,-6.781318,-1.362824,0.434941,135.05247,-22.346317,16.138458,,,,,1.374996,0.96205,2.306775,0.035101,-0.3747,19.1852,-0.580543,15.24,1.612304,0.882077,-39.031253,-1.891328,-0.074509,8.20859,-5.991392,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,473bb950-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.46732,0.501468,,12.10545,,,,16.773478,-39.352435,4.104295,1.681721,-1.6569,-2.995696,-0.615114,0.884992,-0.037254,0.202058,0.501468,-0.283738,,0.201754,33.383928,,,,,,,,0.501599,-14.286265,,,,,,,,-0.283826,9.660055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=762,22A
6,2022/10/23,02:21.7,2022/10/23,02:21.7,2,1,"Kei, Nishiyama",1000073965,Right,TOK,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,1,Top,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,128.53143,1.665545,-2.149516,2161.708654,125.451384,10:15,1.650118,0.692164,1.57558,-107.2083,7.5124,-5.4166,1.056252,0.021141,117.3914,-6.035384,-2.526655,0.483699,,,,,,,,,,,,1.1318,3.7683,-0.630608,15.24,1.687725,1.351642,-35.280824,0.570274,0.183954,6.686137,-9.194158,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,59577f20-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,125.40846,,,11.14003,,,,16.863556,-35.587177,3.343069,1.651945,0.991543,-4.597079,-0.692346,1.343213,0.091977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=793,22A
7,2022/10/23,02:34.1,2022/10/23,02:34.1,2,2,"Kei, Nishiyama",1000073965,Right,TOK,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,1,Top,1,1,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,130.88188,-0.206757,-2.488866,2405.535836,146.200559,10:45,1.648607,0.707572,1.543286,-99.9425,10.1937,-4.6534,0.589702,-0.054721,120.8715,-7.33575,-2.812453,0.473936,,,,,,,,,,,,0.6732,6.2077,-0.635007,15.24,1.633105,1.586832,-35.965251,-0.566051,0.114654,6.420221,-8.749478,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,60ca3c20-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.99193,,,10.01038,,,,16.896523,-36.259755,3.21011,1.649866,-0.164702,-4.374739,-0.707677,1.581573,0.057327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=805,22A
8,2022/10/23,02:48.1,2022/10/23,02:48.1,2,3,"Kei, Nishiyama",1000073965,Right,TOK,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,1,Top,1,1,1,Cutter,Curveball,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,118.50173,2.735221,-1.813303,2560.984154,34.700719,7:15,1.689607,0.606347,1.337354,-172.6351,-33.9659,-26.4421,0.760205,-0.185918,109.21079,-9.34756,-3.63072,0.531795,152.57087,17.016158,-8.278641,1857.407504,33.152555,8.195942,-5.002027,84.176397,82.544379,-9.694482,2.909071,11.5923,-17.3537,-0.543936,15.24,1.757883,1.158853,-32.522502,0.789459,1.603076,5.616918,-12.206455,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,691f1bc0-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,114.06641,9.011928,,9.29094,,,,17.103957,-32.842846,2.808459,1.693007,1.485617,-6.103227,-0.60742,1.067427,0.801538,0.344962,0.747886,0.191937,160.839116,0.344961,40.103496,-6.510201,1.408503,-0.305247,0.061381,-0.01064,0.001305,-7.7e-05,0.74789,12.401637,-5.012205,0.31995,-0.050136,0.008453,-0.001113,0.000165,-1.4e-05,0.191934,-5.83461,0.279011,0.052613,-0.029386,0.008151,-0.001479,0.000169,-9e-06,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=819,22A
9,2022/10/23,03:19.0,2022/10/23,03:19.0,3,1,"Kei, Nishiyama",1000073965,Right,TOK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.5148,-2.16544,-3.86125,2113.918699,176.117745,11:45,1.701823,0.592631,1.774421,-60.5806,32.6097,-2.0245,0.480708,-0.523435,129.60765,-6.58607,-4.003584,0.435953,,,,,,,,,,,,-1.51,18.9663,-0.496126,15.24,1.643402,2.613372,-38.571849,-1.697335,-0.295774,7.385338,-6.091563,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,7b7ea150-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.14337,,,10.90716,,,,16.665244,-38.843782,3.692669,1.70177,-1.47304,-3.045782,-0.592552,2.624263,-0.147887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=850,22A
10,2022/10/23,03:30.9,2022/10/23,03:30.9,3,2,"Kei, Nishiyama",1000073965,Right,TOK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,1,0,ChangeUp,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,128.33665,-0.426652,-1.809491,1626.400775,74.091959,8:30,1.640131,0.699466,1.530096,-115.8762,-1.6831,-17.0701,0.358586,0.008121,119.37004,-8.633747,-2.99749,0.482586,,,,,,,,,,,,7.3858,0.3013,-0.644899,15.24,1.616345,1.19868,-35.305622,-0.767048,1.216059,5.983877,-9.757041,TOK,HOS_HOS,JinguStadium,TeamExclusive,Team,20221023-JinguStadium-1,8299c870-526e-11ed-932e-979b1127030a,244b6b17-3f9d-4f60-b70f-b01e2a68e6fa,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,125.69789,,,8.96661,,,,16.910466,-35.587619,2.991938,1.641659,-0.307235,-4.878521,-0.700038,1.141372,0.60803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/tBcw4HlzBFA/&t=862,22A
