PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
51,2022/10/10,26:36.7,2022/10/10,26:36.7,3,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,2,Bottom,0,1,1,Slider,Slider,InPlay,Undefined,Bunt,,Sacrifice,1,0,"1,2",,,126.49503,0.255889,2.416593,2074.470433,209.900335,1:00,1.61935,-0.742837,1.840824,-96.358,17.3923,8.0617,0.728049,0.020173,116.64442,-6.766649,2.987212,0.481649,,,,,,,,,,,,-2.5516,9.7363,0.684849,15.24,1.619122,-1.503194,-34.809844,-0.18723,-0.405934,6.182407,-8.257702,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,ba4a2460-4853-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,125.94222,,,9.85061,,,,16.599348,-35.050439,3.091204,1.620155,0.134128,-4.128851,0.743041,-1.487396,-0.202967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=1868,瀧口 耕介,22A
52,2022/10/10,27:22.2,2022/10/10,27:22.2,4,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Single,0,1,"2,3",,,143.16151,-1.721014,3.540818,2248.025444,150.743866,11:00,1.622609,-0.793839,1.820769,-37.9386,52.4084,-27.6032,0.755855,-0.068099,129.69312,-4.608585,1.592747,0.429251,163.30794,9.738593,-20.427652,1917.937947,30.826224,3.328133,-13.185422,58.039503,57.040863,-25.750574,1.535574,16.9404,29.1822,0.71023,15.24,1.578541,-2.293234,-39.283875,-1.302055,3.390875,8.799434,-3.965394,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,d55fbc60-4853-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,141.31585,3.39588,,13.46838,,,,16.618742,-39.591503,4.399717,1.621637,-1.163425,-1.982697,0.792474,-2.411779,1.695438,0.730404,0.796318,0.069868,93.001369,0.730406,41.897862,-7.054616,1.42231,-0.360655,0.181966,-0.118943,0.046301,-0.007382,0.796317,7.673428,-5.992647,0.545802,-0.086698,-0.013515,0.027909,-0.013026,0.002221,0.069872,-15.605049,-1.259719,0.687008,-0.287867,0.227817,-0.170045,0.069259,-0.011299,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=1914,瀧口 耕介,22A
53,2022/10/10,28:17.6,2022/10/10,28:17.6,5,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Shota, Masui",1000073328,Left,KEI_KEI,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,InPlay,Undefined,Bunt,,Single,0,1,"1,3",,,142.7554,-0.721502,4.273531,2159.389795,155.862275,11:15,1.603608,-0.776913,1.805957,-35.315,56.212,-23.7218,1.045823,0.196753,128.60232,-3.437172,2.604035,0.432045,,,,,,,,,,,,15.6412,30.3776,0.674236,15.24,1.583659,-2.8053,-39.131284,-0.598864,3.092006,9.08208,-3.80151,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,f6665360-4853-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,140.40197,,,14.15308,,,,16.633389,-39.453354,4.54104,1.602505,-0.464054,-1.900755,0.775662,-2.914949,1.546003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=1969,瀧口 耕介,22A
54,2022/10/10,30:22.6,2022/10/10,30:22.6,6,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",,,141.31187,0.069899,4.43482,2261.153986,144.317728,10:45,1.634952,-0.716368,1.827084,-42.8677,50.3513,-33.757,1.226077,0.201187,127.15007,-3.19033,2.055969,0.43602,,,,,,,,,,,,20.7193,26.6675,0.611846,15.24,1.63379,-2.830917,-38.723882,-0.086429,4.012909,8.859384,-4.641689,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,40efbf20-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,139.12193,,,14.1618,,,,16.611596,-39.036419,4.429692,1.633951,0.077319,-2.320844,0.714211,-2.972482,2.006455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2094,瀧口 耕介,22A
55,2022/10/10,30:43.5,2022/10/10,30:43.5,6,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,2,Bottom,1,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"2,3",,,112.37715,3.525877,1.251068,2623.738968,328.056333,5:00,1.633772,-0.806106,1.832835,-196.8923,-49.1866,33.9337,0.661877,-0.113474,102.15065,-10.698727,3.657477,0.54885,,,,,,,,,,,,-16.2485,-26.5144,0.774062,15.24,1.705603,-0.810871,-30.866004,1.216647,-1.981316,6.047819,-13.039774,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,4d7cf140-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,110.5221,,,10.2265,,,,16.608593,-31.133008,3.023909,1.639182,1.792338,-6.519887,0.80793,-0.723398,-0.990658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2115,瀧口 耕介,22A
56,2022/10/10,31:10.7,2022/10/10,31:10.7,6,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,2,Bottom,1,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,"2,3",,,130.02848,-1.62151,3.982154,2248.110956,210.055361,1:00,1.611511,-0.679437,1.835479,-91.8881,16.2223,7.5307,0.233641,0.521862,120.31808,-8.273363,4.513905,0.469557,,,,,,,,,,,,-1.2123,10.396,0.583801,15.24,1.566684,-2.519008,-35.713105,-1.351437,-0.203096,6.480677,-8.065066,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,5d9ac430-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,129.18558,,,9.7104,,,,16.604622,-35.959883,3.240338,1.612298,-1.044327,-4.032533,0.679575,-2.511274,-0.101548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2142,瀧口 耕介,22A
57,2022/10/10,31:43.2,2022/10/10,31:43.2,6,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,2,Bottom,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",,,130.04556,-0.656711,5.719112,2297.74396,186.291832,12:15,1.597965,-0.650609,1.80297,-89.0357,20.3266,1.8696,0.520905,0.991255,119.61807,-7.112304,5.850111,0.472268,,,,,,,,,,,,3.0289,11.9317,0.510358,15.24,1.575776,-3.575169,-35.613254,-0.741307,0.503232,6.613607,-7.824288,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,7100e450-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,128.44403,,,10.42749,,,,16.636566,-35.871667,3.306804,1.598769,-0.435588,-3.912144,0.650435,-3.594832,0.251616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2175,瀧口 耕介,22A
58,2022/10/10,32:07.9,2022/10/10,32:07.8,6,5,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,2,Bottom,1,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,"2,3",,,144.94877,-1.439038,5.170281,2404.160994,149.74665,11:00,1.613995,-0.67451,1.816705,-34.1244,53.8981,-29.7363,0.864285,0.493392,131.83397,-4.04225,3.080272,0.423693,113.64794,17.155144,-78.526024,3837.704915,4.565323,5.279881,-33.215692,53.581902,42.465791,-85.450407,2.174833,19.0384,29.5919,0.551173,15.24,1.576788,-3.443903,-39.716837,-1.106634,3.919636,8.511508,-3.714266,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,7fa7f5c0-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,143.16963,5.491296,,13.11481,,,,16.623023,-40.012128,4.255754,1.612945,-0.977775,-1.857133,0.673011,-3.579888,1.959818,,,,111.158105,0.501781,6.001168,-2.657269,0.51305,-0.161994,0.068667,-0.027733,0.006448,-0.000556,0.972795,9.310879,-5.10736,0.346555,-0.020531,-0.019839,0.012391,-0.002274,1.3e-05,-0.962676,-29.562933,2.985613,-0.356921,0.139171,-0.08642,0.040441,-0.009383,0.000729,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2200,瀧口 耕介,22A
59,2022/10/10,32:37.8,2022/10/10,32:37.8,6,6,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,2,Bottom,1,2,2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",,,129.82402,-1.172748,4.142892,2321.247464,195.550466,12:30,1.597657,-0.704413,1.842471,-99.2174,10.3373,1.868,0.273641,0.485359,118.81419,-8.379038,4.274861,0.472683,,,,,,,,,,,,2.1911,7.2762,0.605809,15.24,1.563365,-2.58825,-35.618268,-1.098172,0.360879,7.177378,-8.608247,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,918e53b0-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,128.33117,,,11.00983,,,,16.597169,-35.890707,3.588689,1.598848,-0.77142,-4.304123,0.704314,-2.601948,0.180439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2229,瀧口 耕介,22A
60,2022/10/10,33:05.8,2022/10/10,33:05.8,6,7,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,2,Bottom,1,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,"2,3",,,145.09548,-2.265906,5.087713,2400.935336,146.730145,11:00,1.580938,-0.744212,1.758303,-31.5421,57.7958,-35.7897,0.619912,0.344832,130.80779,-4.700338,2.580036,0.426847,,,,,,,,,,,,22.1126,32.0579,0.618251,15.24,1.521341,-3.342666,-39.68927,-1.665997,4.50694,9.170601,-3.27268,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,a238d640-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,142.11174,,,14.28769,,,,16.680692,-40.020772,4.585301,1.579426,-1.547695,-1.63634,0.742028,-3.505584,2.25347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2257,瀧口 耕介,22A
61,2022/10/10,33:43.0,2022/10/10,33:43.0,7,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,2,Bottom,2,0,0,Splitter,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,"2,3",,,124.83948,-0.217149,3.088143,1171.21271,137.682585,10:30,1.614142,-0.724258,1.75976,-83.6868,35.0539,-28.4311,0.715595,-0.131844,114.22452,-6.346825,1.086683,0.492101,97.55585,65.089925,155.674189,4094.737039,,,,41.69096,39.503356,158.136053,4.051562,16.8808,19.1374,0.648621,15.24,1.602603,-1.727154,-34.301784,-0.425069,2.593549,6.321535,-6.86639,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,b870db10-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,123.26729,22.605656,,10.61496,,,,16.680233,-34.566188,3.160767,1.614375,-0.137876,-3.433195,0.723129,-1.835632,1.296774,1.244974,0.788976,0.148773,353.367649,1.244485,-10.387212,-0.927671,0.668827,-0.223632,0.047142,-0.002688,-0.000742,9.5e-05,0.789395,24.565523,-8.164626,0.80666,0.013736,-0.089315,0.032161,-0.005023,0.000298,0.148975,4.696237,-0.207032,-0.068761,0.059656,-0.023815,0.004681,-0.000393,8e-06,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2295,瀧口 耕介,22A
62,2022/10/10,34:15.9,2022/10/10,34:15.9,7,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,2,Bottom,2,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"2,3",,,145.28809,-2.26529,3.318472,2445.211257,143.381992,10:45,1.560867,-0.743149,1.811101,-36.5207,52.7007,-36.5313,0.553785,-0.169181,129.63959,-5.079768,0.740106,0.426569,,,,,,,,,,,,21.5017,29.9096,0.664876,15.24,1.50332,-2.113203,-39.789826,-1.684391,4.346411,10.237198,-3.760631,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,cbfb9a30-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,142.20445,,,15.64851,,,,16.627263,-40.145156,5.118599,1.559519,-1.55386,-1.880316,0.740843,-2.264066,2.173206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2327,瀧口 耕介,22A
63,2022/10/10,34:44.6,2022/10/10,34:44.6,7,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,2,Bottom,2,0,2,Slider,Changeup,InPlay,Undefined,GroundBall,GroundBall,Single,0,1,"2,3",,,125.23658,-0.287804,1.735922,2943.929769,92.017634,9:00,1.599723,-0.742081,1.742653,-115.3298,5.0645,-14.8407,0.364672,-0.397466,112.97874,-8.666516,0.689052,0.495516,80.11756,-42.137559,-43.921758,,,,,1.373026,1.373026,2.517875,0.030001,9.1027,4.0378,0.698987,15.24,1.583887,-0.974554,-34.373014,-0.609811,1.374811,7.571479,-9.196804,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,dd1d6fa0-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,122.41784,0.449888,,12.25784,,,,16.696614,-34.692384,3.785739,1.601428,-0.221883,-4.598402,0.741318,-1.032545,0.687405,1.013541,0.449888,0.405245,,1.013293,11.938188,,,,,,,,0.450199,-14.995679,,,,,,,,0.405484,-11.49711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2356,瀧口 耕介,22A
64,2022/10/10,35:33.8,2022/10/10,35:33.8,8,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,,Out,1,0,"1,3",,,141.1562,-1.110956,4.290228,2306.951438,145.93532,10:45,1.566473,-0.749523,1.764394,-42.4615,52.6136,-33.0526,0.825927,0.138701,125.95793,-4.351792,1.968941,0.44034,,,,,,,,,,,,20.7722,28.9124,0.64416,15.24,1.535626,-2.732216,-38.642071,-0.889509,3.960845,9.643367,-4.293626,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,fa69bdc0-4854-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,137.75724,,,15.19827,,,,16.67478,-38.998486,4.821684,1.565569,-0.730818,-2.146813,0.747847,-2.878607,1.980422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2405,瀧口 耕介,22A
65,2022/10/10,37:57.5,2022/10/10,37:57.5,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,Undefined,3,Top,0,0,0,Curveball,Curveball,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,,,115.93998,2.916473,2.027066,2057.104936,332.089543,5:00,1.601228,-0.73698,1.527952,-165.3555,-22.5755,14.4732,0.787911,-0.008875,105.84045,-8.843414,3.032695,0.53962,136.06606,47.960569,-27.047141,4370.548579,29.195191,32.773785,-16.48517,81.372315,81.05188,-31.72919,5.720924,-5.6625,-12.3759,0.676219,15.24,1.670324,-1.190361,-31.801682,0.964444,-0.742105,5.812305,-11.428597,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,50218ef0-4855-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,112.41238,36.800787,,10.09954,,,,16.912703,-32.105942,2.906152,1.604179,1.562703,-5.714299,0.737514,-1.151514,-0.371052,0.839785,0.878037,0.024814,168.808147,0.840353,22.52612,-5.842325,1.622085,-0.285511,0.020211,0.002892,-0.00067,3.7e-05,0.875447,28.117332,-6.478426,0.591888,-0.157093,0.042112,-0.00676,0.000525,-1.6e-05,0.024262,-11.497476,1.79337,-0.354569,0.018172,0.013618,-0.004194,0.000498,-2.2e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2549,瀧口 耕介,22A
66,2022/10/10,38:29.6,2022/10/10,38:29.6,2,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,1,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,129.93697,-0.48423,4.765606,1555.412342,121.333793,10:00,1.60518,-0.779828,1.713331,-82.4005,28.9886,-41.2579,0.642961,0.166238,117.94593,-6.504923,1.877193,0.476624,,,,,,,,,,,,24.4405,16.1987,0.658934,15.24,1.586276,-2.768348,-35.592697,-0.615284,4.019873,7.163414,-7.142361,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,633dd4d0-4855-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,127.27014,,,11.99104,,,,16.725926,-35.89051,3.581707,1.605683,-0.318346,-3.571181,0.7775,-2.935471,2.009937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2581,瀧口 耕介,22A
67,2022/10/10,38:38.8,2022/10/10,38:38.8,2,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,1,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,123.7478,0.063598,1.521935,2217.523043,317.338316,4:30,1.590445,-0.698437,1.646662,-128.0781,-3.8706,7.6895,0.327835,-0.186776,112.298,-9.144673,2.061243,0.503302,,,,,,,,,,,,-2.5804,-0.6008,0.656451,15.24,1.581532,-0.938717,-33.963972,-0.476278,-0.382617,7.08387,-9.895741,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,68b9f1f0-4855-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,120.52411,,,11.4498,,,,16.792494,-34.286247,3.541935,1.592959,-0.02608,-4.947871,0.698761,-0.92131,-0.191309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2590,瀧口 耕介,22A
68,2022/10/10,38:54.4,2022/10/10,38:54.4,2,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,141.01141,0.109764,4.613934,2247.395336,149.41532,11:00,1.602485,-0.789332,1.742817,-40.2458,55.4319,-30.5473,1.231293,0.218029,125.51945,-2.978797,2.473746,0.441733,,,,,,,,,,,,19.2985,28.907,0.673723,15.24,1.602358,-2.946603,-38.559618,-0.046047,3.668385,9.520064,-4.311832,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,71f6c090-4855-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,137.32267,,,15.49196,,,,16.694802,-38.91714,4.760032,1.601047,0.115882,-2.155916,0.786968,-3.084367,1.834192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2606,瀧口 耕介,22A
69,2022/10/10,39:05.0,2022/10/10,39:05.0,2,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,1,1,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,130.85031,-1.614718,2.988704,1408.781118,116.42566,10:00,1.585318,-0.801783,1.689137,-85.6078,24.1896,-41.0726,0.268526,-0.360379,119.23075,-7.831654,0.105375,0.473206,,,,,,,,,,,,23.0682,14.5633,0.726168,15.24,1.535854,-1.676576,-35.906,-1.350067,3.859454,7.320335,-7.370111,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,78501e50-4855-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,128.18928,,,11.61956,,,,16.750441,-36.212632,3.660168,1.58594,-1.04135,-3.685055,0.799782,-1.83824,1.929727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=2617,瀧口 耕介,22A
